,單位：宅,民國109年,2020,Unit:Housing unit,,,,,,
,表４０ 臺南市住宅之建築類型,,,,,表４０ 住宅之建築類型,表４０ 臺南市住宅之建築類型,表４０,臺南市,住宅之建築類型
,Table 40 Tainan City Type of Building,,,,,Table 40 Type of Building,Table 40 Tainan City Type of Building,Table 40,Tainan City,Type of Building
,,,,,,,,,,
,,,,,,,,,,
,單位：宅                 民國109年11月November 2020             Unit:Housing unit,,,,,,,,,
,,總 計,平房,２－５樓,６－１２樓,１３樓以上,,,,
,,,,,,,,,,
,,Grand total,Flat,2-5 floors,6-12 floors,13 floorsand over,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,按鄉鎮市區別分,,,,,,,,,
,By Township/City/District,,,,,,,,,
,臺南市,712130,99221,487279,78454,47176,,,,
,Tainan City,,,,,,,,,
,新營區,31112,4623,22219,3156,1114,,,,
,Xinying District,,,,,,,,,
,鹽水區,9466,1915,7354,197,0,,,,
,Yanshui District,,,,,,,,,
,白河區,9882,1911,7963,8,0,,,,
,Baihe District,,,,,,,,,
,柳營區,7438,1555,5870,13,0,,,,
,Liuying District,,,,,,,,,
,後壁區,8214,1551,6663,0,0,,,,
,Houbi District,,,,,,,,,
,東山區,5597,923,4674,0,0,,,,
,Dongshan District,,,,,,,,,
,麻豆區,15529,1848,12970,711,0,,,,
,Madou District,,,,,,,,,
,下營區,8120,1315,6799,6,0,,,,
,Xiaying District,,,,,,,,,
,六甲區,7783,1752,6026,5,0,,,,
,Liujia District,,,,,,,,,
,官田區,8074,1906,6132,36,0,,,,
,Guantian District,,,,,,,,,
,大內區,3244,554,2680,10,0,,,,
,Danei District,,,,,,,,,
,佳里區,20390,3283,16288,744,75,,,,
,Jiali District,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,單位：宅,民國109年,2020,Unit:Housing unit,,,,,,
,表４０ 臺南市住宅之建築類型（續１）,,,,,表４０ 住宅之建築類型,表４０ 臺南市住宅之建築類型,表４０,臺南市,住宅之建築類型
,Table 40 Tainan City Type of Building(Cont.1),,,,,Table 40 Type of Building,Table 40 Tainan City Type of Building,Table 40,Tainan City,Type of Building
,,,,,,,,,,
,,,,,,,,,,
,單位：宅                 民國109年11月November 2020             Unit:Housing unit,,,,,,,,,
,,總 計,平房,２－５樓,６－１２樓,１３樓以上,,,,
,,,,,,,,,,
,,Grand total,Flat,2-5 floors,6-12 floors,13 floorsand over,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,學甲區,9015,1393,7264,358,0,,,,
,Xuejia District,,,,,,,,,
,西港區,7736,1345,6059,332,0,,,,
,Xigang District,,,,,,,,,
,七股區,6224,777,5447,0,0,,,,
,Qigu District,,,,,,,,,
,將軍區,6055,1114,4941,0,0,,,,
,Jiangjun District,,,,,,,,,
,北門區,3382,439,2943,0,0,,,,
,Beimen District,,,,,,,,,
,新化區,12201,1793,9176,1142,90,,,,
,Xinhua District,,,,,,,,,
,善化區,20094,2100,15418,2151,425,,,,
,Shanhua District,,,,,,,,,
,新市區,14938,2474,9956,2412,96,,,,
,Xinshi District,,,,,,,,,
,安定區,10656,2478,8031,147,0,,,,
,Anding District,,,,,,,,,
,山上區,2224,351,1873,0,0,,,,
,Shanshang District,,,,,,,,,
,玉井區,5587,1162,4404,21,0,,,,
,Yujing District,,,,,,,,,
,楠西區,3345,500,2663,182,0,,,,
,Nanxi District,,,,,,,,,
,南化區,2391,651,1740,0,0,,,,
,Nanhua District,,,,,,,,,
,左鎮區,1526,361,1165,0,0,,,,
,Zuozhen District,,,,,,,,,
