,單位：宅,民國109年,,,,,2020,Unit:Housing unit,,,,,,
,表４５ 澎湖縣有人經常居住住宅之房廳數,,Table 45 Penghu County Number of Rooms of Occupied Housing Units,,,,,,,表４５ 有人經常居住住宅之房廳數,表４５ 澎湖縣有人經常居住住宅之房廳數,表４５,澎湖縣,有人經常居住住宅之房廳數
,,,,,,,,,,Table 45 Number of Rooms of Occupied Housing Units,Table 45 Penghu County Number of Rooms of Occupied Housing Units,Table 45,Penghu County,Number of Rooms of Occupied Housing Units
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,單位：宅                      民國109年11月,,November 2020                    Unit:Housing unit,,,,,,,,,,,
,,總 計,１間,２間,３間,,４間,５間,６間以上,平均每宅房廳數（間 / 宅）,,,,
,,,,,,,,,,,,,,
,,Grand total,1 room,2 rooms,3 rooms,,4 rooms,5 rooms,6 roomsand more,Average numberof rooms perhousing unit(room/unit),,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,按鄉鎮市區別分,,,,,,,,,,By Township/City/District,,,
,澎湖縣,21955,69,1464,1263,,5656,5218,8285,5.0999999999999996,Penghu County,,,
,馬公市,14369,34,929,668,,3993,3694,5051,5.0999999999999996,Magong City,,,
,湖西鄉,3054,5,193,168,,556,672,1460,5.5,Huxi Township,,,
,白沙鄉,1819,20,124,175,,438,375,687,5.2,Baisha Township,,,
,西嶼鄉,1714,5,116,138,,416,308,731,5.2,Xiyu Township,,,
,望安鄉,502,2,43,69,,150,83,155,5,Wang'an Township,,,
,七美鄉,497,3,59,45,,103,86,201,5.0999999999999996,Qimei Township,,,
,按樓地板面積分,,,,,,,,,,By Total Floor Area,,,
,總計,21955,69,1464,1263,,5656,5218,8285,5.0999999999999996,Grand Total,,,
,未滿６０平方公尺,1914,49,917,260,,564,120,4,2.9,Under 60 Square Meters,,,
,６０－未滿１２０平方公尺,7831,10,409,670,,3099,1686,1957,4.7,60-Under 120 Square Meters,,,
,１２０－未滿１８０平方公尺,6716,10,99,235,,1231,2235,2906,5.5,120-Under 180 Square Meters,,,
,１８０－未滿３００平方公尺,5159,-,39,98,,748,1145,3129,6,180-Under 300 Square Meters,,,
,３００平方公尺以上,335,-,-,-,,14,32,289,8.4,300 Square Meters and More,,,
