,單位：人,民國109年,2020,Unit:Person,,,,
,表１４ 臺北市１５歲以上民間常住人口有工作者之工作地與經常居住地概況,,,表１４ １５歲以上民間常住人口有工作者之工作地與經常居住地概況,表１４ 臺北市１５歲以上民間常住人口有工作者之工作地與經常居住地概況,表１４,臺北市,１５歲以上民間常住人口有工作者之工作地與經常居住地概況
,Table 14 Taipei City Working and Usually Living Place of the Employed,,,#rtitle1,0,0,Taipei City,0
,Civilian Resident Population Aged 15 Years and Over,,,(1)總計,,,,
,(1)總計 (1)Grand total,,,(1)Grand total,,,,
,,,,,,,,
,單位：人                民國109年11月November 2020                Unit:Person,,,,,,,
,,總 計,同現住鄉鎮市區,同現住縣市不同鄉鎮市區,不同縣市或國外地區,,,
,,,,,,,,
,,,,,,,,
,,Grand total,Same township/city/district,Same county/city,Other county/city or overseas,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,按鄉鎮市區別分,,,,,,,
,By Township/City/District,,,,,,,
,臺北市,1219409,600673,420184,198552,,,
,Taipei City,,,,,,,
,松山區,86211,43377,31498,11336,,,
,Songshan District,,,,,,,
,信義區,107967,54314,38606,15047,,,
,Xinyi District,,,,,,,
,大安區,121369,63551,39094,18724,,,
,Da'an District,,,,,,,
,中山區,114971,62831,35177,16963,,,
,Zhongshan District,,,,,,,
,中正區,63035,30089,21360,11586,,,
,Zhongzheng District,,,,,,,
,大同區,55949,28075,18893,8981,,,
,Datong District,,,,,,,
,萬華區,88846,44306,27341,17199,,,
,Wanhua District,,,,,,,
,文山區,129857,52378,48340,29139,,,
,Wenshan District,,,,,,,
,南港區,61928,28187,23887,9854,,,
,Nangang District,,,,,,,
,內湖區,141543,77556,42996,20991,,,
,Neihu District,,,,,,,
,士林區,135078,63232,51566,20280,,,
,Shilin District,,,,,,,
,北投區,112655,52777,41426,18452,,,
,Beitou District,,,,,,,
,註：本表資料不含勞動部核准引進之產業及社福移工。,,,,,,,
,Note：This table does not include foreign workers in productive industries and social welfare introduced and permitted by the Ministry of Labor.,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,單位：人,民國109年,2020,Unit:Person,,,,
,表１４ 臺北市１５歲以上民間常住人口有工作者之工作地與經常居住地概況（續１）,,,表１４ １５歲以上民間常住人口有工作者之工作地與經常居住地概況（續１）,表１４ 臺北市１５歲以上民間常住人口有工作者之工作地與經常居住地概況（續１）,表１４,臺北市,１５歲以上民間常住人口有工作者之工作地與經常居住地概況（續１）
,Table 14 Taipei City Working and Usually Living Place of the Employed,,,#rtitle1,0,0,Taipei City,0
,Civilian Resident Population Aged 15 Years and Over(Cont.1),,,(2)男性,,,,
,(2)男性 (2)Male,,,(2)Male,,,,
,,,,,,,,
,單位：人                民國109年11月November 2020                Unit:Person,,,,,,,
,,總 計,同現住鄉鎮市區,同現住縣市不同鄉鎮市區,不同縣市或國外地區,,,
,,,,,,,,
,,,,,,,,
,,Grand total,Same township/city/district,Same county/city,Other county/city or overseas,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,按鄉鎮市區別分,,,,,,,
,By Township/City/District,,,,,,,
,臺北市,632613,305937,203685,122991,,,
,Taipei City,,,,,,,
,松山區,41999,20390,14688,6921,,,
,Songshan District,,,,,,,
,信義區,56161,27901,18753,9507,,,
,Xinyi District,,,,,,,
,大安區,62751,32639,18367,11745,,,
,Da'an District,,,,,,,
,中山區,58577,31065,16778,10734,,,
,Zhongshan District,,,,,,,
,中正區,33464,15219,11020,7225,,,
,Zhongzheng District,,,,,,,
,大同區,28968,14341,8989,5638,,,
,Datong District,,,,,,,
,萬華區,47491,24130,13039,10322,,,
,Wanhua District,,,,,,,
,文山區,67399,26042,23733,17624,,,
,Wenshan District,,,,,,,
,南港區,33011,15305,11388,6318,,,
,Nangang District,,,,,,,
,內湖區,73399,39113,21010,13276,,,
,Neihu District,,,,,,,
,士林區,70512,32676,25564,12272,,,
,Shilin District,,,,,,,
,北投區,58881,27116,20356,11409,,,
,Beitou District,,,,,,,
,註：本表資料不含勞動部核准引進之產業及社福移工。,,,,,,,
,Note：This table does not include foreign workers in productive industries and social welfare introduced and permitted by the Ministry of Labor.,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,單位：人,民國109年,2020,Unit:Person,,,,
,表１４ 臺北市１５歲以上民間常住人口有工作者之工作地與經常居住地概況（續完）,,,表１４ １５歲以上民間常住人口有工作者之工作地與經常居住地概況（續完）,表１４ 臺北市１５歲以上民間常住人口有工作者之工作地與經常居住地概況（續完）,表１４,臺北市,１５歲以上民間常住人口有工作者之工作地與經常居住地概況（續完）
,Table 14 Taipei City Working and Usually Living Place of the Employed,,,#rtitle1,0,0,Taipei City,0
,Civilian Resident Population Aged 15 Years and Over(End),,,(3)女性,,,,
,(3)女性 (3)Female,,,(3)Female,,,,
,,,,,,,,
,單位：人                民國109年11月November 2020                Unit:Person,,,,,,,
,,總 計,同現住鄉鎮市區,同現住縣市不同鄉鎮市區,不同縣市或國外地區,,,
,,,,,,,,
,,,,,,,,
,,Grand total,Same township/city/district,Same county/city,Other county/city or overseas,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,按鄉鎮市區別分,,,,,,,
,By Township/City/District,,,,,,,
,臺北市,586796,294736,216499,75561,,,
,Taipei City,,,,,,,
,松山區,44212,22987,16810,4415,,,
,Songshan District,,,,,,,
,信義區,51806,26413,19853,5540,,,
,Xinyi District,,,,,,,
,大安區,58618,30912,20727,6979,,,
,Da'an District,,,,,,,
,中山區,56394,31766,18399,6229,,,
,Zhongshan District,,,,,,,
,中正區,29571,14870,10340,4361,,,
,Zhongzheng District,,,,,,,
,大同區,26981,13734,9904,3343,,,
,Datong District,,,,,,,
,萬華區,41355,20176,14302,6877,,,
,Wanhua District,,,,,,,
,文山區,62458,26336,24607,11515,,,
,Wenshan District,,,,,,,
,南港區,28917,12882,12499,3536,,,
,Nangang District,,,,,,,
,內湖區,68144,38443,21986,7715,,,
,Neihu District,,,,,,,
,士林區,64566,30556,26002,8008,,,
,Shilin District,,,,,,,
,北投區,53774,25661,21070,7043,,,
,Beitou District,,,,,,,
,註：本表資料不含勞動部核准引進之產業及社福移工。,,,,,,,
,Note：This table does not include foreign workers in productive industries and social welfare introduced and permitted by the Ministry of Labor.,,,,,,,
