appleL1287年家庭收支調查報告,,,,,,,,"The Survey of Family Income and Expenditure, 1998",,87年家庭收支調查報告,,,,,,,,,"The Survey of Family Income and Expenditure, 1998",,87年家庭收支調查報告,,,,,,,,,,"The Survey of Family Income and Expenditure, 1998"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
第1表 所得收入者平均每人所得來源按區域別分,Table 1. Income Sources of Income Recipients by Areas,,第1表 所得收入者平均每人所得來源按區域別分(續一),,,,,Table 1. Income Sources of Income Recipients by Areas (Cont.1),,第1表 所得收入者平均每人所得來源按區域別分(續完),Table 1. Income Sources of Income Recipients by Areas (Cont.End),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
民 國 87 年,,,,單位：元,1 9 9 8 Unit:NT$,,,,,民 國 87 年,,,,單位：元,1 9 9 8 Unit:NT$,,,,,,民 國 87 年,,,,,單位：元,1 9 9 8 Unit:NT$,,,,
,總 平 均,臺 北 市,高 雄 市,臺 北 縣,宜 蘭 縣,桃 園 縣,新 竹 縣,,,,苗 栗 縣,臺 中 縣,彰 化 縣,南 投 縣,雲 林 縣,嘉 義 縣,臺 南 縣,高 雄 縣,,,,屏 東 縣,臺 東 縣,花 蓮 縣,澎 湖 縣,基 隆 市,新 竹 市,臺 中 市,嘉 義 市,臺 南 市,
,General,Taipei,Kaohsiung,Taipei,Yilan,Taoyuan,Hsinchu,,,,Miaoli,Taichung,Changhua,Nantou,Yunlin,Chiayi,Tainan,Kaohsiung,,,,Pingtung,Taitung,Hualien,Penghu,Keelung,Hsinchu,Taichung,Chiayi,Tainan,
,average,City,City,County,County,County,County,,,,County,County,County,County,County,County,County,County,,,,County,County,County,County,City,City,City,City,City,
所得收入者人數,10562249,1444091,757380,1829964,218568,801199,193948,No. of income recipients,,所得收入者人數,254779,620117,559575,235684,297077,220565,545093,577836,No. of income recipients,,所得收入者人數,381688,104860,152210,34150,197747,184731,470905,118123,361959,No. of income recipients
一、所得收入總計,601927,822370,670439,597007,516174,636337,582873,A.Total receipts,,一、所得收入總計,468851,567906,490806,490497,463763,427666,448677,501688,A.Total receipts,,一、所得收入總計,535549,437861,554227,437526,571025,643108,719300,660824,573509,A.Total receipts
1.受僱人員報酬,367729,522258,407009,395319,314036,390784,379084,1.Compensation of employees,,1.受僱人員報酬,290329,323507,290988,263210,236409,220050,266093,326343,1.Compensation of employees,,1.受僱人員報酬,291433,227627,297942,260360,380663,398923,411655,380394,314925,1.Compensation of employees
(1)本業薪資,287395,404263,308043,325304,251012,282125,296027,(1)Full time payroll,,(1)本業薪資,229945,254147,235687,204024,193776,176300,216596,248852,(1)Full time payroll,,(1)本業薪資,231115,176307,221604,195089,311000,277324,314819,273609,248560,(1)Full time payroll
(2)兼業薪資,15369,20529,24414,4413,10857,27196,16563,(2)Part time payroll,,(2)兼業薪資,9268,18559,12918,15045,3669,8177,8646,24466,(2)Part time payroll,,(2)兼業薪資,8513,19690,25234,21518,6042,40041,13099,31381,11049,(2)Part time payroll
(3)其他收入,64965,97467,74552,65603,52167,81463,66494,(3)Other receipts or subsidies,,(3)其他收入,51116,50800,42383,44141,38964,35574,40851,53025,(3)Other receipts or subsidies,,(3)其他收入,51805,31630,51104,43753,63621,81558,83737,75403,55315,(3)Other receipts or subsidies
2.產業主所得,106504,106138,112887,94780,81599,110422,68164,2.Entrepreneurial income,,2.產業主所得,67658,130571,113006,118669,117714,89894,84008,85572,2.Entrepreneurial income,,2.產業主所得,138089,102573,100122,65738,92261,99243,156007,127387,131776,2.Entrepreneurial income
(1)農業淨收入,11056,343,2568,1790,11331,4345,7986,(1)Net agricultural income,,(1)農業淨收入,10488,13917,19596,49750,44841,38645,19155,16327,(1)Net agricultural income,,(1)農業淨收入,45434,39314,17211,16711,2072,199,1129,2195,5371,(1)Net agricultural income
(2)營業淨收入,91526,96626,109650,90643,70267,103174,58501,(2)Net operation surplus,,(2)營業淨收入,53387,112930,92180,68103,72873,51249,64643,66610,(2)Net operation surplus,,(2)營業淨收入,87525,60101,73016,48682,89521,97038,141595,108869,119628,(2)Net operation surplus
(3)執行業務淨收入,3922,9169,669,2346,0,2904,1678,(3)Net professional income,,(3)執行業務淨收入,3783,3724,1229,816,0,0,211,2636,(3)Net professional income,,(3)執行業務淨收入,5130,3158,9895,346,668,2006,13283,16323,6777,(3)Net professional income
3.財產所得收入,37792,73597,50799,31003,34199,37632,18640,3. Property income,,3.財產所得收入,27885,37474,15027,33999,23790,24939,18461,16916,3. Property income,,3.財產所得收入,32579,14119,32363,14876,19199,56687,53075,55397,33454,3. Property income
4.自用住宅設算租金收入,38327,54110,44030,36314,21780,52663,67647,4.Imputed rent income,,4.自用住宅設算租金收入,28216,25548,29358,21703,28253,30210,31041,22665,4.Imputed rent income,,4.自用住宅設算租金收入,20016,24597,43400,9055,33413,30600,53767,39802,49011,4.Imputed rent income
5.經常移轉收入,51475,65875,55602,39575,64485,44817,49144,5.Current transfer receipts,,5.經常移轉收入,54668,50777,42353,52902,57591,62470,48964,50174,5.Current transfer receipts,,5.經常移轉收入,53310,68832,80310,87132,45449,57654,44732,57761,44338,5.Current transfer receipts
(1)從私人,17879,35261,21249,11190,18229,9859,14329,(1)From individuals,,(1)從私人,16157,16849,13738,13640,17593,20934,15348,11797,(1)From individuals,,(1)從私人,20242,24214,31042,29801,12083,12685,17373,18009,14223,(1)From individuals
(2)從政府,12958,11163,11422,12060,15398,15899,14988,(2)From government,,(2)從政府,13731,10878,10403,15634,16861,15735,12517,14394,(2)From government,,(2)從政府,15794,20180,21530,24172,12664,15360,9592,13648,10854,(2)From government
(3)社會保險受益,19801,17927,21327,15825,30720,18786,19828,(3)Benefit of social insurance,,(3)社會保險受益,24368,22259,18133,23162,23109,24090,20873,20177,(3)Benefit of social insurance,,(3)社會保險受益,16597,24439,27649,33025,19483,29308,17515,25462,19187,(3)Benefit of social insurance
(4)從企業,468,661,494,54,138,274,0,(4)From enterprises,,(4)從企業,53,403,80,4,29,1711,226,3806,(4)From enterprises,,(4)從企業,0,0,89,134,523,301,68,81,73,(4)From enterprises
(5)從國外,369,863,1109,446,0,0,0,(5)From abroad,,(5)從國外,358,389,0,462,0,0,0,0,(5)From abroad,,(5)從國外,677,0,0,0,695,0,185,562,0,(5)From abroad
6.雜項收入,101,391,110,18,75,18,193,6.Miscellaneous receipts,,6.雜項收入,95,28,74,14,5,103,110,19,6.Miscellaneous receipts,,6.雜項收入,121,112,90,365,41,0,64,83,6,6.Miscellaneous receipts
二、非消費支出,110293,141203,127505,116430,100469,115640,105813,B.Nonconsumption expenditures,,二、非消費支出,89273,107704,73840,82357,69334,77064,79494,96934,B.Nonconsumption expenditures,,二、非消費支出,97186,87611,105449,86163,105751,130339,138832,116502,109591,B.Nonconsumption expenditures
1.利息支出,26891,24585,31975,32470,23818,32243,23382,1.Interest,,1.利息支出,14644,29022,13198,17419,12662,13999,21041,25265,1.Interest,,1.利息支出,19068,24433,31165,15495,30478,35161,38466,25066,39991,1.Interest
2.經常移轉支出,83402,116618,95531,83959,76650,83397,82430,2.Current transfer expenditures,,2.經常移轉支出,74629,78682,60642,64938,56672,63066,58453,71669,2.Current transfer expenditures,,2.經常移轉支出,78118,63178,74284,70668,75273,95178,100366,91435,69600,2.Current transfer expenditures
(1)對私人,27349,38345,30615,26986,31300,23868,25002,(1)To private,,(1)對私人,29838,27004,13475,23848,18528,21062,17033,25045,(1)To private,,(1)對私人,33861,25441,31693,31477,27000,34800,29193,33745,21268,(1)To private
(2)對政府,18634,33294,22192,16888,14085,18539,18665,(2)To government,,(2)對政府,12128,16537,13373,12741,10229,11821,11109,12691,(2)To government,,(2)對政府,12725,10281,13229,9097,11936,25887,28884,21123,14112,(2)To government
(3)社會保險,35951,42683,38132,38823,31049,40194,38763,(3)Social insurance,,(3)社會保險,32602,33424,32728,28228,26681,26072,30038,33426,(3)Social insurance,,(3)社會保險,30921,27273,29144,29567,34505,34042,40412,33847,33264,(3)Social insurance
(4)對國外,1468,2296,4591,1263,216,796,0,(4)To abroad,,(4)對國外,61,1718,1066,121,1234,4111,273,506,(4)To abroad,,(4)對國外,611,184,218,527,1832,449,1877,2721,956,(4)To abroad
三、可支配所得,491634,681168,542933,480578,415705,520696,477060,C.Disposable income,,三、可支配所得,379578,460202,416966,408140,394429,350602,369183,404754,C.Disposable income,,三、可支配所得,438363,350250,448778,351363,465273,512769,580468,544322,463917,C.Disposable income
附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,
為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,
,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,
,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,,,,,,,,,,meaningless for precise statistics.,,,,
