1.受僱人員報酬,635926,902586,694354,706066,436051,722364,746058,1.Compensation of employees,,1.受僱人員報酬,614066,535058,527820,508358,410269,340552,497928,492190,1.Compensation of employees,,1.受僱人員報酬,446036,360632,409238,424116,588109,932464,630659,543866,565228,1.Compensation of employees
(1)本業薪資,479041,664801,507232,549989,330119,530725,566090,(1)Full time payroll,,(1)本業薪資,449631,425704,413744,358112,311277,262281,391813,390049,(1)Full time payroll,,(1)本業薪資,327628,248040,292315,312245,454634,656787,461414,384290,425603,(1)Full time payroll
(2)兼業薪資,35120,53752,51181,17894,37697,35461,36333,(2)Part time payroll,,(2)兼業薪資,41442,27264,32190,54135,26513,14559,28512,21098,(2)Part time payroll,,(2)兼業薪資,30568,44661,55068,29056,20209,63196,41680,52953,41069,(2)Part time payroll
(3)其他收入,121764,184034,135940,138182,68235,156178,143636,(3)Other receipts or subsidies,,(3)其他收入,122992,82091,81886,96111,72479,63712,77603,81043,(3)Other receipts or subsidies,,(3)其他收入,87839,67930,61856,82814,113265,212481,127565,106623,98555,(3)Other receipts or subsidies
2.產業主所得,167860,181725,170807,155779,166316,143565,149907,2.Entrepreneurial income,,2.產業主所得,120083,188018,182966,153288,208399,185272,139665,124729,2.Entrepreneurial income,,2.產業主所得,196547,163098,167638,131146,92988,180811,250168,156828,186655,2.Entrepreneurial income
3.財產所得收入,53237,132911,65288,43494,40490,46186,26546,3. Property income,,3.財產所得收入,45569,22773,26918,37800,32642,29468,26253,18677,3. Property income,,3.財產所得收入,49078,35077,29028,43506,21613,111486,56443,50386,54753,3. Property income
4.自用住宅設算租金收入,64985,101139,61973,69999,58783,93740,76469,4.Imputed rent income,,4.自用住宅設算租金收入,46957,45255,50222,52992,49138,41901,53588,39479,4.Imputed rent income,,4.自用住宅設算租金收入,33937,28516,49806,31624,44520,68024,71539,53034,58975,4.Imputed rent income
5.經常移轉收入,177532,207122,181912,150206,229864,173514,164437,5.Current transfer receipts,,5.經常移轉收入,203972,165386,173340,212491,205881,213050,178160,161453,5.Current transfer receipts,,5.經常移轉收入,173887,165811,206897,222540,201450,185459,152129,162675,159912,5.Current transfer receipts
(1)從私人,48545,86853,46335,43054,48123,35050,41506,(1)From individuals,,(1)從私人,45288,37471,39320,40201,60291,56440,40391,36515,(1)From individuals,,(1)從私人,48982,33863,44721,60010,59205,42883,39904,43666,44258,(1)From individuals
(2)從政府,40492,37530,38761,28582,58584,38387,55155,(2)From government,,(2)從政府,52411,33545,41778,54261,56690,65981,50986,42511,(2)From government,,(2)從政府,48656,70036,60250,61168,40204,45147,29700,40351,31278,(2)From government
(3)社會保險受益,83888,78020,92106,75107,120126,86516,67323,(3)Benefit of social insurance,,(3)社會保險受益,102539,90297,89849,103344,87675,89124,82577,81176,(3)Benefit of social insurance,,(3)社會保險受益,74930,61694,95420,101045,99729,87037,78520,75630,79533,(3)Benefit of social insurance
(4)從企業,2595,1446,3330,1175,3030,6538,453,(4)From enterprises,,(4)從企業,2339,1948,1111,14685,1226,1505,3733,1252,(4)From enterprises,,(4)從企業,0,218,5545,317,495,6761,3264,1232,3045,(4)From enterprises
(5)從國外,2012,3273,1380,2287,0,7023,0,(5)From abroad,,(5)從國外,1394,2125,1283,0,0,0,473,0,(5)From abroad,,(5)從國外,1319,0,962,0,1816,3631,741,1795,1798,(5)From abroad
6.雜項收入,198,745,180,61,85,76,857,6.Miscellaneous receipts,,6.雜項收入,204,14,307,24,29,81,132,40,6.Miscellaneous receipts,,6.雜項收入,172,58,81,941,138,61,73,75,77,6.Miscellaneous receipts
二、非消費支出,186647,263823,204451,195474,163727,198172,206463,B.Nonconsumption expenditures,,二、非消費支出,181341,145591,146195,149380,142249,113036,148504,150531,B.Nonconsumption expenditures,,二、非消費支出,151944,128259,136430,147991,166364,307026,191765,166170,173652,B.Nonconsumption expenditures
1.利息支出,18805,26497,23300,24528,15322,19232,12486,1.Interest,,1.利息支出,10719,13660,9740,11000,3506,5737,15093,15586,1.Interest,,1.利息支出,9525,16061,18702,12315,23320,29468,21991,16692,19021,1.Interest
2.經常移轉支出,167843,237325,181151,170947,148405,178940,193977,2.Current transfer expenditures,,2.經常移轉支出,170622,131931,136455,138380,138744,107299,133411,134945,2.Current transfer expenditures,,2.經常移轉支出,142419,112198,117729,135675,143044,277558,169774,149478,154631,2.Current transfer expenditures
(1)對私人,51240,80167,56425,51537,54019,52622,58866,(1)To private,,(1)對私人,57778,28472,31894,39693,51588,29560,35699,41746,(1)To private,,(1)對私人,56916,35491,38960,58795,45829,83193,43608,44859,44622,(1)To private
(2)對政府,36575,57049,41604,37730,22492,36788,42465,(2)To government,,(2)對政府,35195,30704,28410,26137,23987,20309,24182,26832,(2)To government,,(2)對政府,22330,18623,22629,12943,24905,87339,42291,36968,33388,(2)To government
(3)社會保險,76737,92341,73840,80736,69020,87208,92461,(3)Social insurance,,(3)社會保險,75171,71545,74936,69162,62677,57002,69921,66056,(3)Social insurance,,(3)社會保險,60989,54704,55169,62707,67556,100866,79598,67262,71609,(3)Social insurance
(4)對國外,3290,7768,9284,944,2875,2323,185,(4)To abroad,,(4)對國外,2479,1210,1214,3388,491,427,3609,312,(4)To abroad,,(4)對國外,2183,3379,970,1231,4754,6159,4277,390,5011,(4)To abroad
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,
為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,
,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,
,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,,,,,,,,,,meaningless for precise statistics.,,,,
95年家庭收支調查報告,,,,,,,,"The Survey of Family Income and Expenditure, 2006",,95年家庭收支調查報告,,,,,,,,,"The Survey of Family Income and Expenditure, 2006",,95年家庭收支調查報告,,,,,,,,,,"The Survey of Family Income and Expenditure, 2006"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
第2表 平均每戶家庭收支按區域別分(續三),,,,,Table 2. Average Family Income and Expenditure per Household by Areas (Cont.3),,,,,第2表 平均每戶家庭收支按區域別分(續四),,,,,Table 2. Average Family Income and Expenditure per Household by Areas (Cont.4),,,,,,第2表 平均每戶家庭收支按區域別分(續完),,,,,,Table 2. Average Family Income and Expenditure per Household by Areas (Cont.End),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
民 國 95 年,,,,單位：元,2 0 0 6 Unit:NT$,,,,,民 國 95 年,,,,單位：元,2 0 0 6 Unit:NT$,,,,,,民 國 95 年,,,,,單位：元,2 0 0 6 Unit:NT$,,,,
,總 平 均,臺 北 市,高 雄 市,臺 北 縣,宜 蘭 縣,桃 園 縣,新 竹 縣,,,,苗 栗 縣,臺 中 縣,彰 化 縣,南 投 縣,雲 林 縣,嘉 義 縣,臺 南 縣,高 雄 縣,,,,屏 東 縣,臺 東 縣,花 蓮 縣,澎 湖 縣,基 隆 市,新 竹 市,臺 中 市,嘉 義 市,臺 南 市,
,General,Taipei,Kaohsiung,Taipei,Yilan,Taoyuan,Hsinchu,,,,Miaoli,Taichung,Changhua,Nantou,Yunlin,Chiayi,Tainan,Kaohsiung,,,,Pingtung,Taitung,Hualien,Penghu,Keelung,Hsinchu,Taichung,Chiayi,Tainan,
,average,City,City,County,County,County,County,,,,County,County,County,County,County,County,County,County,,,,County,County,County,County,City,City,City,City,City,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
三、消費支出,713024,945344,727640,747871,645262,731111,731722,C.Consumption expenditures,,三、消費支出,652827,690395,640150,623333,568457,571053,633542,532306,C.Consumption expenditures,,三、消費支出,573991,445629,518689,518374,670004,971643,784867,595967,652985,C.Consumption expenditures
1.食品費,154514,191434,172633,155973,120973,153661,154313,1.Food,,1.食品費,100402,157371,157894,144172,116654,146477,154019,114593,1.Food,,1.食品費,128767,95968,102527,111442,157671,171024,179567,131566,162677,1.Food
2.飲料費,6745,7517,8987,7091,6227,5726,5287,2.Beverage,,2.飲料費,7444,6143,6635,7316,4947,6295,7127,4687,2.Beverage,,2.飲料費,8574,4938,7930,6393,6122,6251,7277,4517,4549,2.Beverage
3.菸草,6402,4369,6660,7458,6910,7445,8553,3.Tobacco,,3.菸草,6300,5808,5306,6778,7231,7367,7540,6655,3.Tobacco,,3.菸草,7499,6514,6335,6428,7251,5298,4890,4258,4903,3.Tobacco
4.衣著、鞋、襪類,23957,27621,22745,32242,19891,25420,33188,4.Clothing and footwear,,4.衣著、鞋、襪類,21346,25813,20628,17563,17991,19010,17357,16422,4.Clothing and footwear,,4.衣著、鞋、襪類,15722,14215,16150,20229,25900,33094,21480,16964,17454,4.Clothing and footwear
5.房地租及水費,145811,252258,133802,165030,113464,155918,135838,5.Rent and water charges,,5.房地租及水費,110622,117195,109729,107873,95014,86444,100778,101215,5.Rent and water charges,,5.房地租及水費,91384,85435,95854,88783,111803,198473,160968,120567,125546,5.Rent and water charges
6.燃料及燈光,19915,21365,19757,22645,23397,20099,22385,6.Fuel and light,,6.燃料及燈光,18586,17107,20463,17210,17871,16327,18730,17546,6.Fuel and light,,6.燃料及燈光,16630,17110,17906,19033,20256,20886,19466,17745,19556,6.Fuel and light
7.家具及家庭設備,11923,17319,13733,10632,9122,11930,11490,7.Furniture and family facilities,,7.家具及家庭設備,16320,12280,9440,10223,10383,10683,10202,7167,7.Furniture and family facilities,,7.家具及家庭設備,10858,4767,7321,9158,13047,23010,11732,8861,10417,7.Furniture and family facilities
8.家事管理,12481,18590,12448,16743,10420,13158,12860,8.Household operations,,8.家事管理,8360,10118,7006,6563,6566,5584,7222,8571,8.Household operations,,8.家事管理,8999,3601,6450,5102,13522,20721,16363,9776,9535,8.Household operations
9.保健及醫療,99292,108019,106837,91341,119409,95005,80900,9.Health care and medical,,9.保健及醫療,114126,120644,94453,102610,100100,97233,105069,90112,9.Health care and medical,,9.保健及醫療,79738,72169,96583,94646,115280,109650,98351,88976,86873,9.Health care and medical
10.運輸交通及通訊,88049,96815,86276,86232,89303,97713,115070,10.Transport and communications,,10.運輸交通及通訊,104691,93907,90228,84997,73732,71114,85945,65701,10.Transport and communications,,10.運輸交通及通訊,70383,60569,70468,55489,74281,141455,96659,73930,83282,10.Transport and communications
(1)交通及通訊工具之購置,9425,5826,10681,7514,16413,14438,15650,(1)Purchases of transport equipment,,(1)交通及通訊工具之購置,18900,7663,15008,9484,6071,10510,12855,5507,(1)Purchases of transport equipment,,(1)交通及通訊工具之購置,1465,9798,5326,910,6062,36251,7642,13131,4239,(1)Purchases of transport equipment
(2)交通通訊設備使用管理及保養費,42824,41149,42793,39394,42167,48218,62320,(2)Operation of transport equipment,,(2)交通通訊設備使用管理及保養費,49120,48778,41819,46831,39358,36071,43817,34720,(2)Operation of transport equipment,,(2)交通通訊設備使用管理及保養費,38864,25274,35231,22402,30514,62725,52564,34488,48580,(2)Operation of transport equipment
(3)乘交通設備之費用,8092,16676,5138,10352,5570,6009,5017,(3)Purchased transportation,,(3)乘交通設備之費用,6487,5685,6722,5985,6140,5408,4456,3753,(3)Purchased transportation,,(3)乘交通設備之費用,9303,4900,5049,11090,15882,6377,5870,4736,4632,(3)Purchased transportation
(4)其他通訊費,22758,29178,23088,24854,20136,23570,26721,(4)Other communications,,(4)其他通訊費,22925,24188,19825,18184,17382,14479,19739,17582,(4)Other communications,,(4)其他通訊費,16415,17546,20209,19144,18831,28165,24866,15769,20710,(4)Other communications
(5)汽機車保險費支出,4949,3986,4576,4118,5016,5478,5362,(5)Insurance of transport equipment,,(5)汽機車保險費支出,7258,7593,6855,4514,4781,4646,5078,4139,(5)Insurance of transport equipment,,(5)汽機車保險費支出,4336,3051,4653,1944,2992,7936,5717,5805,5122,(5)Insurance of transport equipment
11.娛樂消遣及教育文化服務,91669,127593,96877,92135,75389,94558,90255,"11.Recreation ,education and culture",,11.娛樂消遣及教育文化服務,90401,89102,79857,81819,62167,63894,73602,64863,"11.Recreation ,education and culture",,11.娛樂消遣及教育文化服務,81602,50282,59261,58776,74774,153197,110184,83097,84471,"11.Recreation ,education and culture"
(1)旅遊費用,22831,40917,23797,22084,13563,21945,19766,(1)Traveling,,(1)旅遊費用,22891,16333,17999,20316,15047,10562,14916,11356,(1)Traveling,,(1)旅遊費用,20187,12505,16467,13502,20791,48447,30615,20681,17907,(1)Traveling
(2)娛樂消遣服務,8611,12115,8726,9565,6527,8320,8424,(2)Recreation service,,(2)娛樂消遣服務,7377,9785,6436,6612,5974,5478,5422,6240,(2)Recreation service,,(2)娛樂消遣服務,11008,4849,6177,8621,8656,10720,8273,7639,7510,(2)Recreation service
(3)書報雜誌文具,4184,6294,3976,4653,2976,3747,3274,(3)Books and stationery,,(3)書報雜誌文具,3716,4329,2950,3805,3435,2544,3078,2603,(3)Books and stationery,,(3)書報雜誌文具,4306,2502,2847,2581,3873,6273,4900,3582,3945,(3)Books and stationery
(4)娛樂器材及附屬品,8016,12201,8466,8217,6792,9575,6365,(4)Recreation facilities,,(4)娛樂器材及附屬品,8355,6503,5720,5525,5771,5025,5910,4059,(4)Recreation facilities,,(4)娛樂器材及附屬品,9376,4506,5252,4643,8224,18506,7363,6667,5955,(4)Recreation facilities
(5)教育與研究費,48027,56066,51912,47617,45532,50971,52426,(5)Education and research,,(5)教育與研究費,48061,52152,46752,45561,31940,40285,44276,40605,(5)Education and research,,(5)教育與研究費,36725,25919,28517,29428,33230,69251,59033,44527,49153,(5)Education and research
12.什項消費,52267,72444,46885,60351,50756,50479,61581,12.Miscellaneous,,12.什項消費,54230,34907,38512,36209,55800,40624,45950,34774,12.Miscellaneous,,12.什項消費,53835,30061,31904,42894,50098,88583,57928,35710,43723,12.Miscellaneous
可支配所得(平均數),913092,1262406,970062,930130,767861,981273,957811,Disposable income(mean),,可支配所得(平均數),849510,810914,815377,815573,764109,697288,747222,686038,Disposable income(mean),,可支配所得(平均數),747713,624932,726258,705881,782453,1171277,969246,800693,851949,Disposable income(mean)
可支配所得(中位數),796091,1110055,841157,824843,676642,899588,859774,Disposable income(median),,可支配所得(中位數),737293,759047,705530,637029,688199,572650,648724,614379,Disposable income(median),,可支配所得(中位數),663760,512855,523825,581260,682051,975598,856339,670724,772233,Disposable income(median)
消費支出,713024,945344,727640,747871,645262,731111,731722,Consumption expenditures,,消費支出,652827,690395,640150,623333,568457,571053,633542,532306,Consumption expenditures,,消費支出,573991,445629,518689,518374,670004,971643,784867,595967,652985,Consumption expenditures
儲蓄,200068,317062,242423,182259,122600,250162,226090,Saving,,儲蓄,196683,120519,175227,192240,195652,126234,113679,153732,Saving,,儲蓄,173722,179303,207569,187508,112450,199634,184380,204726,198963,Saving
所得總額,1151338,1627979,1217332,1192907,959199,1212894,1206051,Current receipts,,所得總額,1070970,1001596,994230,996313,931044,835253,922919,880007,Current receipts,,所得總額,941736,784082,884560,892181,991806,1562736,1213164,1003004,1061486,Current receipts
樣本戶數,13776,2000,1500,1502,347,830,350,Numbers of samples,,樣本戶數,320,745,573,300,388,323,612,695,Numbers of samples,,樣本戶數,477,280,350,200,310,300,556,310,508,Numbers of samples
可支配所得標準差,15387,43790,83498,44541,107059,41395,128959,Disposable income standard deviation,,可支配所得標準差,79224,52459,54412,91849,57297,65304,66949,49618,Disposable income standard deviation,,可支配所得標準差,71810,79056,101812,211417,91157,161373,61771,127937,67971,Disposable income standard deviation
附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,
為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,
,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,
,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,,,,,,,,,,meaningless for precise statistics.,,,,
