L1087年家庭收支調查報告,,,,,,,"The Survey of Family Income and Expenditure, 1998"
,,,,,,,
第9表家庭住宅及主要設備概況按農家、非農家及都市化程度別分,Table 9. Household Housing and Household Facilities,,,,,,
(18)除濕機,21.86,5.31,23.88,27.93,15.68,5.4,(18)Dehumidifier
(19)洗衣機,93.86,92.28,94.06,95.12,92.97,89.65,(19)Washing machine
(20)烘衣機,19.600000000000001,10.64,20.69,22.39,18,9.49,(20)Drier
(21)洗碗機,3.98,3.02,4.0999999999999996,4.5599999999999996,2.98,3.25,(21)Dishwasher
(22)排油煙機,92.15,88.6,92.58,93.66,91.46,86.33,(22)Exhaust fan
(23)吸塵器,40.67,23.54,42.76,47.08,34.81,21.91,(23)Vacuum cleaner
(24)熱水器,92.32,85.21,93.19,94.66,90.39,85.05,(24)Geyser
(25)開飲機,50.84,50.54,50.87,49.14,55.86,48.75,(25)Hot-warm water fountain
(26)微波爐(含烤箱),41.75,22.17,44.14,50.12,32.619999999999997,20.27,(26)Microwave oven
(27)報紙,49.41,41.5,50.37,53.52,46.73,35.200000000000003,(27)Newspaper
(28)期刊雜誌,13.31,5.81,14.23,16.55,9.49,5.62,(28)Magazine
"2.每百戶擁有數(台,輛,份)",,,,,,,2.Average No. per hundred households
(1)彩色電視機,139.63999999999999,131.84,140.59,143.78,138.41,122.37,(1)Color TV
(2)碟影機,6.61,2.96,7.06,8.43,4.47,2.27,(2)Laser-disk player
(3)攝影機,8.33,2.97,8.99,11.03,4.6900000000000004,2.85,(3)Movies camera
(4)音響,52.79,38.47,54.54,58.25,47.7,37.03,(4)Stereo
(5)鋼琴(含電子琴),11.88,3.98,12.85,15.16,7.56,5,(5)Piano
(6)電視遊樂器,15.35,7.66,16.29,17.670000000000002,13.78,7.43,(6)Video game
(7)錄放影機,58.05,43.57,59.81,64.61,51.19,40.619999999999997,(7)Video tape recorder
(8)有線電視頻道設備,68.28,42.62,71.41,78.150000000000006,59.16,39.65,(8)Cable TV
(9)家用電腦,34.93,14.14,37.47,43.15,26.77,12.26,(9)Personal computer
(10)電話機,126.76,111.29,128.65,136.22,114.67,106.13,(10)Telephone
(11)答錄機,6.09,0.57999999999999996,6.76,8.42,3.12,1.01,(11)Answering machine
(12)傳真機,8.7100000000000009,2.57,9.4499999999999993,11.69,5.12,1.72,(12)Fax machine
(13)數據機,8.4700000000000006,1.68,9.3000000000000007,11.33,4.87,2.12,(13)Modem
(14)汽車,62.15,66.58,61.61,61.04,67.489999999999995,56.6,(14)Sedan vehicle
(15)機車,131.91,160.54,128.41999999999999,126.3,143.83000000000001,134.53,(15)Motor bicycle
(16)電磁爐,40.83,24.76,42.79,48.2,32.39,22.72,(16)Electro-magnetic oven
(17)冷暖氣機,140.96,85.39,147.75,166.12,112.47,78.67,(17)Air conditioner
(18)除濕機,24.32,6.03,26.55,31.38,16.940000000000001,5.58,(18)Dehumidifier
(19)洗衣機,95.48,95.46,95.48,96.65,95.05,90.76,(19)Washing machine
(20)烘衣機,19.649999999999999,10.68,20.74,22.43,18.07,9.5500000000000007,(20)Drier
(21)洗碗機,4.0199999999999996,3.1,4.13,4.5999999999999996,3,3.32,(21)Dishwasher
(22)排油煙機,92.66,89.43,93.05,94.2,91.94,86.75,(22)Exhaust fan
(23)吸塵器,42.15,24.18,44.35,48.97,35.909999999999997,22.25,(23)Vacuum cleaner
(24)熱水器,98.37,93.14,99.01,100.46,97.53,90.06,(24)Geyser
(25)開飲機,52.31,52.88,52.24,50.43,57.73,50.3,(25)Hot-warm water fountain
(26)微波爐(含烤箱),48.08,23.33,51.1,58.82,35.58,22.16,(26)Microwave oven
(27)報紙,53.56,43.01,54.85,59.14,48.85,36.49,(27)Newspaper
(28)期刊雜誌,16.38,6.62,17.57,20.56,11.18,6.99,(28)Magazine
