L1189年家庭收支調查報告,,,,,,,"The Survey of Family Income and Expenditure, 2000"
,,,,,,,
第10表家庭住宅及主要設備概況依可支配所得按戶數五等分位分,,,,Table 10. Household Housing and Household Facilities by Five Equal Divisions,,,
,,,,of Households according to Disposable Income,,,
民 國 89 年,,,,2 0 0 0,,,
,總 平 均,依  可  支  配  所  得,,按  戶  數  五  等  分  位  分,,,
,Five equal divisions of,,households according to disposable income,,,,
,General average,1,2,3,4,5,
,,,,,,,
家庭戶數,6588644,1317729,1317729,1317729,1317729,1317728,No. of households
平均每戶人數,3.62,1.99,3.27,3.89,4.2699999999999996,4.6500000000000004,No. of persons per household
平均每戶成年人數,2.54,1.66,2.23,2.5299999999999998,2.93,3.37,No. of adults per household
平均每戶就業人數,1.58,0.68,1.29,1.59,1.94,2.41,No. of persons employed per household
平均每戶所得收入者人數,1.66,1.06,1.29,1.57,1.94,2.4300000000000002,No. of income recipients per household
一、家庭住宅概況(％),,,,,,,A.Housing (%)
1.住宅所有權,,,,,,,1.By tenure of dwelling
(1)自有,85.35,79.17,82.9,84.47,88.35,91.86,(1)Self-owned
(2)租押,8.7799999999999994,10.32,11.28,10.210000000000001,7.62,4.49,(2)Rented
(3)其他(含配住及借用),5.87,10.52,5.82,5.32,4.03,3.65,(3)Issued、lease and others
2.住宅用途,,,,,,,2.By usage of dwelling
(1)專用,94,96.08,93.55,93.59,93.08,93.7,(1)Independent
(2)併用,5.89,3.84,6.37,6.2,6.76,6.27,(2)Connected
(3)其他,0.09,0.08,0.03,0.21,0.11,0,(3)Others
3.建築式樣,,,,,,,3.By style of building
(1)平房,15.4,36.04,15.74,12.35,8.23,4.6500000000000004,(1)One story
(2)二～三層樓,40.380000000000003,38.32,43.06,41.72,41.83,37,(2)Two or three stories
(3)四～五層樓,27.02,15.65,24.27,28.33,31.27,35.58,(3)Four or five stories
(4)六層樓以上,17.18,9.99,16.93,17.57,18.649999999999999,22.74,"(4)Apartment, six stories or over"
4.具有自來水設備,92.83,88.87,91.98,93.04,94.29,96,4.Piped water equipment
