L1093年家庭收支調查報告,,,,,,,"The Survey of Family Income and Expenditure, 2004"
,,,,,,,
第9表家庭住宅及主要設備概況按農家、非農家及都市化程度別分,Table 9. Household Housing and Household Facilities,,,,,,
(16)冷暖氣機,85.71,70.27,87.11,89.23,73.73,55.3,(16)Air conditioner
(17)除濕機,26.83,9.7799999999999994,28.37,30.72,11.59,4.0599999999999996,(17)Dehumidifier
(18)洗衣機,96.91,95.89,97,97.4,95.16,93.01,(18)Washing machine
(19)烘衣機,19.399999999999999,11.42,20.13,20.91,14.41,5.57,(19)Drier
(20)空氣清淨機,11.55,2.89,12.33,13.31,4.59,1.39,(20)Air-clean machine
(21)濾水器,35.869999999999997,22.76,37.06,39.119999999999997,23.23,16.13,(21)Water filter machine
(22)吸塵器,44.64,27.38,46.21,48.76,28.87,18.5,(22)Vacuum cleaner
(23)熱水器,96.69,95.39,96.81,97.37,93.86,93.48,(23)Geyser
(24)開飲機,59.1,62.3,58.81,58.05,64.790000000000006,56.7,(24)Hot-warm water fountain
(25)微波爐,45,29.51,46.41,48.61,31.44,20.78,(25)Microwave oven
(26)報紙,33.630000000000003,29.71,33.99,35,28.97,21.82,(26)Newspaper
(27)期刊雜誌,12.92,4.18,13.71,14.67,6.09,2.61,(27)Magazine
"2.每百戶擁有數(台,輛,份)",,,,,,,2.Average No. per hundred households
(1)彩色電視機,150.28,144.56,150.80000000000001,151.78,146.81,128.47999999999999,(1)Color TV
(2)數位影音光碟機,50.57,30.91,52.35,55.27,33.299999999999997,16.86,(2)DVD player
(3)攝影機,10.74,3.71,11.38,12.31,4.3,3.29,(3)Movies camera
(4)音響,54.19,38.29,55.64,58.03,38.85,33.380000000000003,(4)Stereo
(5)鋼琴(含電子琴),11.29,4.4000000000000004,11.92,12.82,5.28,2.33,(5)Piano
(6)數位相機,32.46,18.739999999999998,33.71,36.1,18.22,11.22,(6)Digital camera
(7)錄放影機,26.17,17.98,26.91,28.42,17.46,12.31,(7)Video tape recorder
(8)有線電視頻道設備,78.59,58.55,80.41,83.47,59.27,51.09,(8)Cable TV
(9)家用電腦,74.989999999999995,49.8,77.27,81.02,53.02,30.85,(9)Personal computer
(10)電話機,120.21,114.6,120.72,122.79,109.83,106.57,(10)Telephone
(11)行動電話,196.06,163.71,198.99,205.09,164.94,120.08,(11)Cell phone
(12)汽車,68.680000000000007,77.209999999999994,67.91,68.599999999999994,71.650000000000006,54.95,(12)Sedan vehicle
(13)機車,134.4,155.58000000000001,132.47999999999999,133.77000000000001,140.83000000000001,116.85,(13)Motorcycle
(14)電磁爐,45.32,27.15,46.97,49.2,29.98,23.21,(14)Electro-magnetic oven
(15)冷暖氣機,181.04,135,185.22,192.72,138.41999999999999,95.81,(15)Air conditioner
(16)除濕機,30.36,10.67,32.15,34.81,12.93,4.3099999999999996,(16)Dehumidifier
(17)洗衣機,98.66,98.4,98.69,99.17,97.04,93.73,(17)Washing machine
(18)烘衣機,19.489999999999998,11.49,20.21,21,14.52,5.57,(18)Drier
(19)空氣清淨機,12.61,3.08,13.48,14.51,5.22,1.39,(19)Air-clean machine
(20)濾水器,36.33,22.97,37.54,39.659999999999997,23.38,16.39,(20)Water filter machine
(21)吸塵器,46.67,28.04,48.37,51,30.22,18.63,(21)Vacuum cleaner
(22)熱水器,103.68,104.21,103.63,104.11,102.9,96.07,(22)Geyser
(23)開飲機,61.12,64.28,60.84,60.01,67.19,58.37,(23)Hot-warm water fountain
(24)微波爐,45.51,29.68,46.94,49.18,31.68,20.92,(24)Microwave oven
(25)報紙,35.44,30.17,35.92,37.07,29.73,22.37,(25)Newspaper
(26)期刊雜誌,15.62,4.68,16.62,17.89,6.71,2.68,(26)Magazine
