appleL01105年家庭收支調查報告,,,,,,,,,,,"The Survey of Family Income and Expenditure, 2016"
,,,,,,,,,,,
第1表 平均每戶家庭收支按戶內人數分,,,,,,Table 1. Average Family Income and Expenditure per,,,,,
,,,,,,,,Household by Size of Household,,,
民 國 105 年,,,,,單位：元,2 0 1 6 Unit:NT$,,,,,
,總 平 均,1人,2人,3人,4人,5人,6人,7人,8人,9人及以上,
,General average,1 person,2 persons,3 persons,4 persons,5 persons,6 persons,7 persons,8 persons,9 or more persons,
,,,,,,,,,,,
家庭戶數,8458223,1022289,2446174,1952863,1795275,728973,313861,147768,28356,22663,No. of households
平均每戶人數,3.07,1,2,3,4,5,6,7,8,9.64,No. of persons per household
平均每戶成年人數,2.54,1,1.95,2.64,3.02,3.75,4.2699999999999996,4.8499999999999996,5.51,6.13,No. of adults per household
平均每戶就業人數,1.42,0.49,0.8,1.53,1.95,2.2999999999999998,2.4900000000000002,2.95,3.62,3.93,No. of persons employed per household
平均每戶所得收入者人數,1.75,1,1.36,1.78,2.06,2.42,2.69,3.06,3.7,3.87,No. of income recipients per household
一、所得收入總計,1194572,502933,864881,1262016,1577828,1657548,1777347,1991310,2137441,2469984,A.Total receipts
1.受僱人員報酬,674344,207204,366822,743196,1019880,1004738,1065724,1141385,1413022,1617113,1.Compensation of employees
(1)本業薪資,499684,154153,241516,551627,771861,776175,811863,903113,1133927,1274379,(1)Full time payroll
(2)兼業薪資,46616,19605,68728,48315,36779,35715,45506,25969,43503,15498,(2)Part time payroll
(3)其他收入,128044,33446,56578,143254,211240,192848,208355,212302,235592,327235,(3)Other receipts or subsidies
2.產業主所得,154303,54069,100222,163555,202282,248541,254329,332800,200784,276538,2.Entrepreneurial income
3.財產所得收入,54302,26321,65854,54350,56624,51472,48662,54163,53693,52136,3. Property income
4.自用住宅設算租金收入,72631,45832,69219,75316,82010,82823,83729,86597,84614,87714,4.Imputed rent income
5.經常移轉收入,238909,169417,262676,225528,216938,269887,324814,376306,385286,436462,5.Current transfer receipts
(1)從私人,68443,82223,100176,55922,43656,47268,54826,50616,58989,61808,(1)From individuals
(2)從政府,49688,34532,49430,47567,47032,62968,74958,84000,94367,97853,(2)From government
(3)社會保險受益,117573,50961,110248,117447,123638,156962,187998,237980,230014,275396,(3)Benefit of social insurance
(4)從企業,2125,1004,1513,3107,1837,1669,6459,3709,1916,1404,(4)From enterprises
(5)從國外,1079,697,1309,1485,776,1021,573,0,0,0,(5)From abroad
6.雜項收入,84,88,87,70,94,87,89,60,41,22,6.Miscellaneous receipts
二、非消費支出,201458,75310,126325,219908,291328,280714,298418,320653,361026,423350,B.Nonconsumption expenditures
1.利息支出,10152,4500,6747,11438,15777,12229,9715,11434,9645,7962,1.Interest
2.經常移轉支出,191305,70810,119578,208470,275550,268486,288703,309220,351381,415388,2.Current transfer expenditures
(1)對私人,44551,27720,35502,49423,59125,47828,46493,45089,60489,50431,(1)To private
(2)對政府,33165,12772,24855,36778,46922,40159,41021,40422,38330,61341,(2)To government
(3)社會保險,111818,29553,57060,119136,168163,180251,200615,223547,252526,303409,(3)Social insurance
(4)對國外,1772,766,2161,3134,1340,248,574,161,37,207,(4)To abroad
,,,,,,,,,,,
105年家庭收支調查報告,,,,,,,,,,,"The Survey of Family Income and Expenditure, 2016"
,,,,,,,,,,,
第1表 平均每戶家庭收支按戶內人數分(續),,,,,,Table 1. Average Family Income and Expenditure per,,,,,
,,,,,,,,Household by Size of Household (Cont.),,,
民 國 105 年,,,,,單位：元,2 0 1 6 Unit:NT$,,,,,
,總 平 均,1人,2人,3人,4人,5人,6人,7人,8人,9人及以上,
,General average,1 person,2 persons,3 persons,4 persons,5 persons,6 persons,7 persons,8 persons,9 or more persons,
,,,,,,,,,,,
三、消費支出,776811,345606,583932,794687,1000738,1090848,1176329,1333059,1409447,1714675,C.Consumption expenditures
1.食品及非酒精飲料,113618,41006,84876,112927,140460,171891,203196,231740,277991,333767,1.Food and non-alcoholic beverages
2.菸酒及檳榔,8773,4316,6260,9370,10174,12860,15027,19426,17413,20425,"2.Tobacco,alcoholic beverages and betel nuts"
3.衣著鞋襪及服飾用品,22882,8427,15118,23837,31288,34233,37591,40868,43828,52304,3.Clothing and footwear
4.住宅服務、水電瓦斯及其他燃料,188158,129597,174095,194369,218217,209239,208189,219258,217934,235749,"4.Housing,water,electricity,gas and other fuels"
(1)房地租及水費,169040,119881,158630,174930,195645,183110,178689,185061,180939,189656,(1)Rent and water charges
(2)電費及燃料,19118,9716,15465,19439,22572,26129,29500,34197,36995,46093,(2)Power and fuel
5.家具設備及家務維護,18856,8473,14990,19709,25364,23180,24821,26193,32651,28657,"5.Furnishings,household equipmentand routine household maintenance"
6.醫療保健,119093,48253,102024,117860,136325,168156,195906,240793,242873,307872,6.Health
7.交通,70790,23687,43537,77361,99394,106760,109948,126272,133504,165336,7.Transport
(1)個人交通工具之購置,12126,3021,5298,14939,19161,19043,14908,21360,28324,18822,(1)Purchase of vehicles
(2)個人交通設備使用管理及保養費,43578,14118,27647,46807,59216,65953,74171,83164,83341,123635,(2)Operation of transport equipment
(3)乘交通設備及其他交通服務,9898,4799,7175,10018,14012,14152,12195,12462,9811,12334,(3)Transport services
(4)汽、機車保險費,5188,1749,3418,5597,7005,7612,8673,9286,12028,10545,(4)Insurance of vehicles
8.通訊,27500,10125,16978,29732,37747,42270,43740,49809,53623,64902,8.Communication
9.休閒與文化,43129,18423,33852,45694,59910,53720,51598,54241,56640,61402,9.Recreation and culture
(1)套裝旅遊(不含自助旅遊),21978,8444,19579,23824,30063,24081,20982,23015,27919,23635,(1)Package holidays
(2)娛樂消遣及文化服務,10653,6424,8063,11103,13886,13560,13869,14460,15272,17443,(2)Recreational and cultural services
(3)書報雜誌文具,4475,847,1721,4226,7545,8586,9223,9156,7369,11537,"(3)Newspapers,books and stationery"
