女,882755,2.95,651492,503688,342603,2.02,280952,271978,Female,,女,179557,2.97,525974,444207,137241,3.51,724076,576050,Female,,女,120057,3.87,961528,707731,103297,4.18,1641862,1042305,Female
按 年 齡 組 別 分,,,,,,,,,Age,,按 年 齡 組 別 分,,,,,,,,,Age,,按 年 齡 組 別 分,,,,,,,,,Age
未 滿 30 歲,607178,3.78,782446,565908,111023,2.4900000000000002,343502,335734,Under 30 years,,未 滿 30 歲,142142,3.27,541726,441689,134593,3.91,726789,554945,Under 30 years,,未 滿 30 歲,120132,4.18,953001,667091,99288,5.26,1486973,893558,Under 30 years
30 ～ 34 歲,800426,4.1900000000000004,831918,623810,89761,3.11,339719,352802,30～34 years,,30 ～ 34 歲,193938,3.73,538683,457981,184892,4.21,721674,593191,30～34 years,,30 ～ 34 歲,185476,4.38,967499,705038,146359,5.2,1489792,945498,30～34 years
35 ～ 39 歲,1013640,4.37,833857,643806,124084,3.15,336728,348388,35～39 years,,35 ～ 39 歲,237587,4.21,539435,483752,247371,4.5199999999999996,723804,594567,35～39 years,,35 ～ 39 歲,225888,4.58,961197,730939,178710,4.96,1561829,1019731,35～39 years
40 ～ 44 歲,1014717,4.43,877226,695339,111844,3.18,342031,356372,40～44 years,,40 ～ 44 歲,222352,4.18,540161,497033,239315,4.5599999999999996,719206,610277,40～44 years,,40 ～ 44 歲,240837,4.8899999999999997,965490,764763,200369,4.67,1632654,1122761,40～44 years
45 ～ 54 歲,1220157,4.2,966949,705114,137611,2.54,317722,308609,45～54 years,,45 ～ 54 歲,199943,3.63,537340,475830,247037,4.32,725331,609546,45～54 years,,45 ～ 54 歲,279167,4.51,971911,733992,356399,4.83,1622230,1030465,45～54 years
55 ～ 64 歲,647381,3.42,856480,566426,195516,1.95,276345,249585,55～64 years,,55 ～ 64 歲,94655,2.84,529500,408328,81005,3.58,726022,537006,55～64 years,,55 ～ 64 歲,103636,4.12,972629,671172,172569,4.92,1684593,963019,55～64 years
65 歲 及 以 上,604763,2.09,449462,334213,411813,1.73,257973,227636,65 years and over,,65 歲 及 以 上,91035,2.29,522145,414943,47439,2.66,716720,539171,65 years and over,,65 歲 及 以 上,26516,3.76,976391,692635,27960,4.3,2080024,953458,65 years and over
按 教 育 程 度 別 分,,,,,,,,,Educational attainment,,按 教 育 程 度 別 分,,,,,,,,,Educational attainment,,按 教 育 程 度 別 分,,,,,,,,,Educational attainment
國 小 及 以 下,1882027,3.58,642627,480722,701563,2.12,275083,248410,Primary school and below,,國 小 及 以 下,375509,3.63,529544,447191,328736,4.43,719093,571747,Primary school and below,,國 小 及 以 下,268897,4.7699999999999996,960964,679557,207322,5.56,1557063,925357,Primary school and below
國（初） 中（初 職）,1100855,4.28,744173,570947,208672,2.8,330312,324369,Junior middle (vocational),,國（初） 中（初 職）,292068,4.04,536493,468646,268373,4.53,722119,585602,Junior middle (vocational),,國（初） 中（初 職）,197963,4.92,953948,700196,133779,5.65,1576958,958249,Junior middle (vocational)
高 中,540889,4.0599999999999996,863018,650785,75134,2.56,331936,339591,High school,,高 中,115272,3.43,540491,464983,120930,4.21,725675,606932,High school,,高 中,113283,4.49,973710,757911,116270,5.05,1560963,977323,High school
高 職,1089223,4.16,835605,637203,125073,2.64,337565,347652,Senior vocational school,,高 職,256109,3.72,542218,475156,261337,4.1500000000000004,723300,591052,Senior vocational school,,高 職,254340,4.62,962862,727077,192364,5.13,1534349,985080,Senior vocational school
專 科,659584,3.99,1023827,748021,37876,2.2599999999999998,331823,349116,Junior college,,專 科,89271,3.22,548482,481733,132268,3.75,725839,610994,Junior college,,專 科,197528,4.18,972808,744847,202641,4.63,1606814,1032426,Junior college
大 學 及 以 上,635684,3.71,1260894,877074,33334,1.95,330374,385684,College and above,,大 學 及 以 上,53423,2.52,545782,477677,70008,3.38,734745,619423,College and above,,大 學 及 以 上,149641,3.65,982315,760320,329278,4.18,1709582,1099457,College and above
