6.雜項收入,50,14,80,26,23,34,100,6.Miscellaneous receipts,,6.雜項收入,206,85,189,16,1,26,54,6.Miscellaneous receipts,,6.雜項收入,11,29,109,158,11,68,29,6.Miscellaneous receipts
二、非消費支出,214071,217664,293735,241310,207056,182334,206305,B.Nonconsumption expenditures,,二、非消費支出,178991,325378,191760,150667,152069,157345,125318,B.Nonconsumption expenditures,,二、非消費支出,172530,126685,159188,171536,160742,324598,179629,B.Nonconsumption expenditures
1.利息支出,10589,12060,13394,13558,13004,9284,9438,1.Interest,,1.利息支出,8621,21246,7659,4727,5518,3615,2402,1.Interest,,1.利息支出,4588,4100,8002,7541,4924,17938,6038,1.Interest
2.經常移轉支出,203481,205604,280340,227752,194051,173050,196867,2.Current transfer expenditures,,2.經常移轉支出,170370,304132,184100,145940,146551,153730,122916,2.Current transfer expenditures,,2.經常移轉支出,167942,122586,151186,163995,155818,306660,173591,2.Current transfer expenditures
(1)對私人,47164,52263,74785,45866,41812,34020,45566,(1)To private,,(1)對私人,46091,55873,39903,25271,30797,40187,23723,(1)To private,,(1)對私人,47160,32695,40367,40766,43754,52817,39802,(1)To private
(2)對政府,34291,26186,52778,36745,32618,26765,34370,(2)To government,,(2)對政府,23490,99019,30291,21966,25162,21170,18049,(2)To government,,(2)對政府,22917,16532,20118,19293,15225,99022,29339,(2)To government
(3)社會保險,120668,127153,151214,141833,117476,111611,116416,(3)Social insurance,,(3)社會保險,100553,148734,113500,98276,87967,92122,81144,(3)Social insurance,,(3)社會保險,97599,73359,89974,103936,96828,138687,98633,(3)Social insurance
(4)對國外,1358,2,1563,3308,2146,654,514,(4)To abroad,,(4)對國外,236,507,406,427,2625,251,0,(4)To abroad,,(4)對國外,267,0,728,0,9,16134,5817,(4)To abroad
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,
為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,
,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,
,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,
109年家庭收支調查報告,,,,,,,,"The Survey of Family Income and Expenditure, 2020",,109年家庭收支調查報告,,,,,,,,"The Survey of Family Income and Expenditure, 2020",,109年家庭收支調查報告,,,,,,,,"The Survey of Family Income and Expenditure, 2020"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
第2表 平均每戶家庭收支按區域別分(續三),,,,,Table 2. Average Family Income and Expenditure per Household by Areas (Cont.3),,,,,第2表 平均每戶家庭收支按區域別分(續四),,,,,Table 2. Average Family Income and Expenditure per Household by Areas (Cont.4),,,,,第2表 平均每戶家庭收支按區域別分(續完),,,,,Table 2. Average Family Income and Expenditure per Household by Areas (Cont.End),,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
民 國 109 年,,,,單位：元,2 0 2 0 Unit:NT$,,,,,民 國 109 年,,,,單位：元,2 0 2 0 Unit:NT$,,,,,民 國 109 年,,,,單位：元,2 0 2 0 Unit:NT$,,,
,總 平 均,新 北 市,臺 北 市,桃 園 市,臺 中 市,臺 南 市,高 雄 市,,,,宜 蘭 縣,新 竹 縣,苗 栗 縣,彰 化 縣,南 投 縣,雲 林 縣,嘉 義 縣,,,,屏 東 縣,臺 東 縣,花 蓮 縣,澎 湖 縣,基 隆 市,新 竹 市,嘉 義 市,
,General,New Taipei,Taipei,Taoyuan,Taichung,Tainan,Kaohsiung,,,,Yilan,Hsinchu,Miaoli,Changhua,Nantou,Yunlin,Chiayi,,,,Pingtung,Taitung,Hualien,Penghu,Keelung,Hsinchu,Chiayi,
,average,City,City,City,City,City,City,,,,County,County,County,County,County,County,County,,,,County,County,County,County,City,City,City,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
三、消費支出,815100,791454,1109351,878957,867844,711289,805946,C.Consumption expenditures,,三、消費支出,754386,1036565,679104,602152,631895,624843,597640,C.Consumption expenditures,,三、消費支出,670799,510527,602175,582716,716855,955542,745830,C.Consumption expenditures
1.食品及非酒精飲料,118015,97025,162847,132029,118093,109474,116057,1.Food and non-alcoholic beverages,,1.食品及非酒精飲料,132090,136894,96925,107798,103635,93496,109207,1.Food and non-alcoholic beverages,,1.食品及非酒精飲料,101475,75789,98018,109400,115343,153574,117286,1.Food and non-alcoholic beverages
2.菸酒及檳榔,9187,7873,7722,10144,9199,7217,8845,"2.Tobacco,alcoholic beverages and betel nuts",,2.菸酒及檳榔,11027,12968,11203,7265,10416,15043,15742,"2.Tobacco,alcoholic beverages and betel nuts",,2.菸酒及檳榔,11516,12409,8119,8008,10616,8947,10131,"2.Tobacco,alcoholic beverages and betel nuts"
3.衣著鞋襪及服飾用品,22396,22319,29817,28515,27371,16251,18807,3.Clothing and footwear,,3.衣著鞋襪及服飾用品,19603,28838,21589,17157,16610,13623,12649,3.Clothing and footwear,,3.衣著鞋襪及服飾用品,16994,11732,15175,20377,28888,21940,16335,3.Clothing and footwear
4.住宅服務、水電瓦斯及其他燃料,198145,227434,303628,211147,210881,156914,176426,"4.Housing,water,electricity,gas and other fuels",,4.住宅服務、水電瓦斯及其他燃料,157082,258700,142549,127772,129738,120500,93010,"4.Housing,water,electricity,gas and other fuels",,4.住宅服務、水電瓦斯及其他燃料,113226,127306,131491,123557,151689,249862,151186,"4.Housing,water,electricity,gas and other fuels"
(1)房地租及水費,180916,209528,286669,192245,193256,140214,160173,(1)Rent and water charges,,(1)房地租及水費,137220,239671,125133,109933,115234,103596,79617,(1)Rent and water charges,,(1)房地租及水費,96389,114266,115896,104048,134450,233711,135849,(1)Rent and water charges
(2)電費及燃料,17229,17906,16959,18902,17626,16701,16254,(2)Power and fuel,,(2)電費及燃料,19862,19029,17416,17839,14504,16904,13392,(2)Power and fuel,,(2)電費及燃料,16837,13040,15595,19509,17240,16151,15336,(2)Power and fuel
5.家具設備及家務維護,22907,23101,35989,22183,21104,17646,22010,"5.Furnishings,household equipmentand routine household maintenance",,5.家具設備及家務維護,25538,38816,19332,14106,16579,18060,14004,"5.Furnishings,household equipmentand routine household maintenance",,5.家具設備及家務維護,19020,10421,15368,15799,28097,26213,16783,"5.Furnishings,household equipmentand routine household maintenance"
6.醫療保健,139010,134485,157974,137772,145068,133637,144629,6.Health,,6.醫療保健,135695,135506,120785,119434,138393,144483,139502,6.Health,,6.醫療保健,123743,113174,137896,123940,137671,131505,135535,6.Health
7.交通,72553,61216,73614,89930,75141,72033,74329,7.Transport,,7.交通,79647,159946,87678,54220,68280,57953,71649,7.Transport,,7.交通,64803,50173,50165,40965,50058,76901,64210,7.Transport
(1)個人交通工具之購置,13425,4461,6243,18285,14987,18012,19932,(1)Purchase of vehicles,,(1)個人交通工具之購置,19911,76343,22887,5858,6978,5928,19003,(1)Purchase of vehicles,,(1)個人交通工具之購置,6344,13681,5028,4560,31,16171,15195,(1)Purchase of vehicles
(2)個人交通設備使用管理及保養費,43889,42276,41109,55893,46727,41919,41512,(2)Operation of transport equipment,,(2)個人交通設備使用管理及保養費,44016,61293,49518,36455,49315,41573,42524,(2)Operation of transport equipment,,(2)個人交通設備使用管理及保養費,45906,28090,34713,25661,29503,45856,37933,(2)Operation of transport equipment
(3)乘交通設備及其他交通服務,8462,10307,22013,7784,3837,4310,5404,(3)Transport services,,(3)乘交通設備及其他交通服務,7312,9050,6387,4294,3792,3996,3672,(3)Transport services,,(3)乘交通設備及其他交通服務,6210,3827,3357,8921,17170,7508,4128,(3)Transport services
(4)汽、機車保險費,6777,4171,4249,7967,9590,7792,7481,(4)Insurance of vehicles,,(4)汽、機車保險費,8408,13260,8886,7613,8196,6455,6451,(4)Insurance of vehicles,,(4)汽、機車保險費,6343,4576,7068,1823,3354,7365,6955,(4)Insurance of vehicles
8.通訊,23191,25049,25913,26427,24328,20084,22284,8.Communication,,8.通訊,21269,28279,23816,19419,19077,18881,17479,8.Communication,,8.通訊,20492,16486,20131,19867,18946,22141,20355,8.Communication
9.休閒與文化,33993,35668,67334,27188,38435,20990,29993,9.Recreation and culture,,9.休閒與文化,28348,37384,23795,21056,19844,18637,13871,9.Recreation and culture,,9.休閒與文化,23052,11627,21554,19050,38665,42346,26142,9.Recreation and culture
(1)套裝旅遊(不含自助旅遊),12056,12125,31741,6073,14795,5095,9983,(1)Package holidays,,(1)套裝旅遊(不含自助旅遊),11987,6332,5831,6332,5127,4548,3326,(1)Package holidays,,(1)套裝旅遊(不含自助旅遊),8466,2462,8430,4569,14165,14756,8082,(1)Package holidays
(2)娛樂消遣及文化服務,11550,12242,18985,11338,11852,9069,10612,(2)Recreational and cultural services,,(2)娛樂消遣及文化服務,7802,15456,9348,7174,7331,8153,5458,(2)Recreational and cultural services,,(2)娛樂消遣及文化服務,7812,5637,7846,8999,12884,15052,8840,(2)Recreational and cultural services
(3)書報雜誌文具,3582,3505,4348,3919,4254,2726,3522,"(3)Newspapers,books and stationery",,(3)書報雜誌文具,2875,4133,3238,4149,3004,2500,2007,"(3)Newspapers,books and stationery",,(3)書報雜誌文具,2951,1209,2098,1887,4172,4240,3335,"(3)Newspapers,books and stationery"
(4)教育消遣康樂器材及其附屬品,6804,7796,12261,5859,7534,4099,5877,(4)Recreational facilities,,(4)教育消遣康樂器材及其附屬品,5684,11463,5378,3401,4382,3435,3081,(4)Recreational facilities,,(4)教育消遣康樂器材及其附屬品,3823,2319,3181,3594,7444,8298,5884,(4)Recreational facilities
10.教育,27471,25389,36500,33113,29598,25060,27760,10.Education,,10.教育,20442,38456,24713,27037,16949,19690,12368,10.Education,,10.教育,21846,5740,11568,10085,17724,41035,26775,10.Education
11.餐廳及旅館,106533,97383,149609,112416,120491,97467,124433,11.Restaurants and hotels,,11.餐廳及旅館,77265,114127,64094,59658,61331,67033,66370,11.Restaurants and hotels,,11.餐廳及旅館,116713,48434,65395,62839,76620,129191,121198,11.Restaurants and hotels
12.什項消費,41699,34514,58404,48093,48135,34516,40372,12.Miscellaneous goods and services,,12.什項消費,46380,46651,42625,27231,31045,37445,31790,12.Miscellaneous goods and services,,12.什項消費,37919,27234,27295,28829,42539,51886,39894,12.Miscellaneous goods and services
可支配所得(平均數),1079648,1134884,1422856,1182717,1082645,904141,1017796,Disposable income(mean),,可支配所得(平均數),959374,1294404,970239,845399,845536,830718,781236,Disposable income(mean),,可支配所得(平均數),891979,764655,873311,919475,946221,1294305,1045590,Disposable income(mean)
可支配所得(中位數),928518,1009131,1269460,1025088,954594,784772,854025,Disposable income(median),,可支配所得(中位數),844585,1009809,847115,723307,699302,694165,638860,Disposable income(median),,可支配所得(中位數),778920,663084,667025,793278,823535,1059949,925265,Disposable income(median)
消費支出,815100,791454,1109351,878957,867844,711289,805946,Consumption expenditures,,消費支出,754386,1036565,679104,602152,631895,624843,597640,Consumption expenditures,,消費支出,670799,510527,602175,582716,716855,955542,745830,Consumption expenditures
儲蓄,264548,343429,313505,303760,214801,192852,211850,Saving,,儲蓄,204988,257839,291136,243247,213641,205874,183596,Saving,,儲蓄,221179,254128,271136,336759,229366,338764,299760,Saving
所得總額,1356343,1426111,1831867,1462219,1354544,1132515,1289257,Current receipts,,所得總額,1175248,1713251,1204202,1032543,1036424,1017294,927266,Current receipts,,所得總額,1089496,946168,1059113,1115176,1155653,1733435,1261225,Current receipts
樣本戶數,16528,2500,2000,1500,2000,1500,2200,Numbers of samples,,樣本戶數,347,350,320,573,300,388,323,Numbers of samples,,樣本戶數,477,280,350,200,310,300,310,Numbers of samples
可支配所得標準差,18985,51819,59582,46643,50196,40657,69063,Disposable income standard deviation,,可支配所得標準差,78179,261367,86633,55839,109336,78160,65347,Disposable income standard deviation,,可支配所得標準差,75207,95606,122325,257129,99614,143324,140071,Disposable income standard deviation
附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,
為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,
,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,
,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,
