附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,
為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,
,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,
,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,
105年家庭收支調查報告,,,,,,,,"The Survey of Family Income and Expenditure, 2016",,105年家庭收支調查報告,,,,,,,,"The Survey of Family Income and Expenditure, 2016",,105年家庭收支調查報告,,,,,,,,"The Survey of Family Income and Expenditure, 2016"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
第2表 平均每戶家庭收支按區域別分(續三),,,,,Table 2. Average Family Income and Expenditure per Household by Areas (Cont.3),,,,,第2表 平均每戶家庭收支按區域別分(續四),,,,,Table 2. Average Family Income and Expenditure per Household by Areas (Cont.4),,,,,第2表 平均每戶家庭收支按區域別分(續完),,,,,Table 2. Average Family Income and Expenditure per Household by Areas (Cont.End),,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
民 國 105 年,,,,單位：元,2 0 1 6 Unit:NT$,,,,,民 國 105 年,,,,單位：元,2 0 1 6 Unit:NT$,,,,,民 國 105 年,,,,單位：元,2 0 1 6 Unit:NT$,,,
,總 平 均,新 北 市,臺 北 市,桃 園 市,臺 中 市,臺 南 市,高 雄 市,,,,宜 蘭 縣,新 竹 縣,苗 栗 縣,彰 化 縣,南 投 縣,雲 林 縣,嘉 義 縣,,,,屏 東 縣,臺 東 縣,花 蓮 縣,澎 湖 縣,基 隆 市,新 竹 市,嘉 義 市,
,General,New Taipei,Taipei,Taoyuan,Taichung,Tainan,Kaohsiung,,,,Yilan,Hsinchu,Miaoli,Changhua,Nantou,Yunlin,Chiayi,,,,Pingtung,Taitung,Hualien,Penghu,Keelung,Hsinchu,Chiayi,
,average,City,City,City,City,City,City,,,,County,County,County,County,County,County,County,,,,County,County,County,County,City,City,City,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
三、消費支出,776811,771154,1025150,831228,769046,696425,786097,C.Consumption expenditures,,三、消費支出,736769,883370,700967,603518,625403,518246,648026,C.Consumption expenditures,,三、消費支出,629467,486046,562636,601859,762921,1049649,745214,C.Consumption expenditures
1.食品及非酒精飲料,113618,98360,149185,124126,105082,108382,114904,1.Food and non-alcoholic beverages,,1.食品及非酒精飲料,131401,121007,99447,106501,101193,76832,124420,1.Food and non-alcoholic beverages,,1.食品及非酒精飲料,109380,70455,86413,85366,122715,148124,119314,1.Food and non-alcoholic beverages
2.菸酒及檳榔,8773,8325,6637,9070,7465,8712,9465,"2.Tobacco,alcoholic beverages and betel nuts",,2.菸酒及檳榔,9621,9607,9846,8420,11958,9497,14404,"2.Tobacco,alcoholic beverages and betel nuts",,2.菸酒及檳榔,9401,12361,8436,9805,12513,9195,8612,"2.Tobacco,alcoholic beverages and betel nuts"
3.衣著鞋襪及服飾用品,22882,25762,29069,28563,23506,16991,18969,3.Clothing and footwear,,3.衣著鞋襪及服飾用品,21575,24194,20425,17730,17970,12185,16420,3.Clothing and footwear,,3.衣著鞋襪及服飾用品,17412,11460,13402,24235,33749,32316,22472,3.Clothing and footwear
4.住宅服務、水電瓦斯及其他燃料,188158,216066,302805,203271,187671,148952,166212,"4.Housing,water,electricity,gas and other fuels",,4.住宅服務、水電瓦斯及其他燃料,138445,192307,143273,127967,119280,109429,109311,"4.Housing,water,electricity,gas and other fuels",,4.住宅服務、水電瓦斯及其他燃料,107533,124607,124764,120812,151780,238584,161330,"4.Housing,water,electricity,gas and other fuels"
(1)房地租及水費,169040,195368,281801,182623,170142,130548,147993,(1)Rent and water charges,,(1)房地租及水費,118706,175970,123688,108984,102512,92318,92722,(1)Rent and water charges,,(1)房地租及水費,90362,110735,108868,97852,131379,217130,144087,(1)Rent and water charges
(2)電費及燃料,19118,20698,21004,20648,17528,18403,18219,(2)Power and fuel,,(2)電費及燃料,19739,16337,19585,18984,16768,17111,16589,(2)Power and fuel,,(2)電費及燃料,17171,13872,15896,22960,20401,21454,17243,(2)Power and fuel
5.家具設備及家務維護,18856,18822,29161,19277,16703,15460,17126,"5.Furnishings,household equipmentand routine household maintenance",,5.家具設備及家務維護,25333,20598,17308,12705,11227,13191,12431,"5.Furnishings,household equipmentand routine household maintenance",,5.家具設備及家務維護,16428,9041,13207,13189,25369,31136,16218,"5.Furnishings,household equipmentand routine household maintenance"
6.醫療保健,119093,102752,135370,112604,114014,115607,137669,6.Health,,6.醫療保健,142860,127763,132438,94457,126176,104273,132488,6.Health,,6.醫療保健,107079,80525,119277,128320,127846,158839,115534,6.Health
7.交通,70790,59384,68288,80257,76348,78306,72021,7.Transport,,7.交通,73197,99460,86924,76479,59884,52454,72133,7.Transport,,7.交通,55306,44035,59282,46823,59744,120494,61797,7.Transport
(1)個人交通工具之購置,12126,2555,3626,11559,19801,22035,13805,(1)Purchase of vehicles,,(1)個人交通工具之購置,18477,27904,18896,25313,7110,1314,19675,(1)Purchase of vehicles,,(1)個人交通工具之購置,4200,7624,14663,2657,4025,35858,13420,(1)Purchase of vehicles
(2)個人交通設備使用管理及保養費,43578,41686,38958,53208,44988,43943,44870,(2)Operation of transport equipment,,(2)個人交通設備使用管理及保養費,41264,55474,53043,39184,42583,42245,39914,(2)Operation of transport equipment,,(2)個人交通設備使用管理及保養費,39665,28903,35154,30408,32567,62273,36557,(2)Operation of transport equipment
(3)乘交通設備及其他交通服務,9898,11632,21994,9475,4600,6457,7807,(3)Transport services,,(3)乘交通設備及其他交通服務,7132,9141,7571,5472,4969,3837,6992,(3)Transport services,,(3)乘交通設備及其他交通服務,7326,4686,4912,11127,20195,13661,7146,(3)Transport services
(4)汽、機車保險費,5188,3511,3710,6016,6960,5871,5539,(4)Insurance of vehicles,,(4)汽、機車保險費,6323,6941,7414,6511,5222,5058,5552,(4)Insurance of vehicles,,(4)汽、機車保險費,4115,2821,4554,2631,2957,8703,4674,(4)Insurance of vehicles
8.通訊,27500,30921,30137,30782,26506,24368,28472,8.Communication,,8.通訊,25606,29477,29384,21826,21972,20098,19463,8.Communication,,8.通訊,24402,18715,20193,25593,26226,31860,23917,8.Communication
9.休閒與文化,43129,49334,76807,40871,45124,29687,34291,9.Recreation and culture,,9.休閒與文化,35030,46740,37946,25172,22147,19980,19703,9.Recreation and culture,,9.休閒與文化,30720,17619,29212,30025,44171,70442,35443,9.Recreation and culture
(1)套裝旅遊(不含自助旅遊),21978,25493,48080,17434,22880,13730,15093,(1)Package holidays,,(1)套裝旅遊(不含自助旅遊),17737,24448,18979,11782,7809,7769,6182,(1)Package holidays,,(1)套裝旅遊(不含自助旅遊),15294,7543,13853,13832,16569,35692,17051,(1)Package holidays
(2)娛樂消遣及文化服務,10653,12257,14214,11257,11564,8619,10060,(2)Recreational and cultural services,,(2)娛樂消遣及文化服務,7531,10462,9051,6379,7582,6359,6060,(2)Recreational and cultural services,,(2)娛樂消遣及文化服務,7174,6255,10170,7294,12604,15496,9865,(2)Recreational and cultural services
(3)書報雜誌文具,4475,4761,5225,5295,4858,3426,4107,"(3)Newspapers,books and stationery",,(3)書報雜誌文具,3687,4979,3835,4306,3330,3040,4257,"(3)Newspapers,books and stationery",,(3)書報雜誌文具,3748,2168,2448,2974,5472,6056,4662,"(3)Newspapers,books and stationery"
(4)教育消遣康樂器材及其附屬品,6024,6824,9289,6886,5822,3912,5030,(4)Recreational facilities,,(4)教育消遣康樂器材及其附屬品,6075,6851,6080,2706,3426,2812,3204,(4)Recreational facilities,,(4)教育消遣康樂器材及其附屬品,4503,1653,2741,5925,9526,13197,3865,(4)Recreational facilities
10.教育,29745,31043,33161,34923,30592,26752,30048,10.Education,,10.教育,22566,45217,29408,28530,23253,18089,22003,10.Education,,10.教育,19977,16385,10791,19330,26226,43578,36113,10.Education
11.餐廳及旅館,91906,90434,101208,96196,95343,87334,118554,11.Restaurants and hotels,,11.餐廳及旅館,70946,103503,59376,55842,77120,51682,73765,11.Restaurants and hotels,,11.餐廳及旅館,98433,57663,51117,64849,88723,113807,104547,11.Restaurants and hotels
12.什項消費,42360,39950,63321,51288,40693,35873,38366,12.Miscellaneous goods and services,,12.什項消費,40188,63497,35193,27889,33223,30535,31485,12.Miscellaneous goods and services,,12.什項消費,33396,23179,26542,33512,43859,51274,39917,12.Miscellaneous goods and services
可支配所得(平均數),993115,1011072,1320834,1087073,949050,884524,964009,Disposable income(mean),,可支配所得(平均數),906825,1105002,962522,838103,775270,753126,768510,Disposable income(mean),,可支配所得(平均數),761571,674647,782381,896505,902459,1240355,962456,Disposable income(mean)
可支配所得(中位數),858101,906580,1113565,971801,825079,764548,853382,Disposable income(median),,可支配所得(中位數),761876,942302,859903,713043,632100,625613,636947,Disposable income(median),,可支配所得(中位數),670094,570564,588202,725782,803475,1124109,834536,Disposable income(median)
消費支出,776811,771154,1025150,831228,769046,696425,786097,Consumption expenditures,,消費支出,736769,883370,700967,603518,625403,518246,648026,Consumption expenditures,,消費支出,629467,486046,562636,601859,762921,1049649,745214,Consumption expenditures
儲蓄,216304,239918,295684,255845,180003,188099,177912,Saving,,儲蓄,170056,221632,261555,234585,149868,234880,120484,Saving,,儲蓄,132104,188601,219745,294646,139538,190705,217242,Saving
所得總額,1253389,1294607,1688289,1357694,1193624,1102273,1227028,Current receipts,,所得總額,1116452,1434465,1209731,1027431,945572,924616,923242,Current receipts,,所得總額,936298,837500,975118,1100866,1129727,1614037,1190535,Current receipts
樣本戶數,16528,2500,2000,1500,2000,1500,2200,Numbers of samples,,樣本戶數,347,350,320,573,300,388,323,Numbers of samples,,樣本戶數,477,280,350,200,310,300,310,Numbers of samples
可支配所得標準差,15752,33373,44079,43253,51557,49161,61426,Disposable income standard deviation,,可支配所得標準差,88740,196911,71542,48166,88146,57284,61775,Disposable income standard deviation,,可支配所得標準差,63719,162982,109493,167012,97707,132147,142500,Disposable income standard deviation
附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,
為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,
,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,
,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,
