appleL17,,,,"The Survey of Family Income and Expenditure, 2008"
,,,,
第6表 所得收入者人數按性別及可支配所得組別分,,,,
Table 6. Numbers of Income Recipients by Sex,,,,
and Disposable Income Groups,,,,
,,,,單位：人
,民 國 97 年,,2 0 0 8,Unit：persons
可支配所得組別,合 計Total,性 別 Sex,Disposable income groups,
,,,,
男,女,,,
Male,Female,,,
總   計,12458121,7373464,5084657,Total
"未滿160,000元",695860,340131,355729,"Under NT$160,000"
"160,000～179,999",239802,125980,113822,"160,000～179,999"
"180,000～199,999",278893,139679,139214,"180,000～199,999"
"200,000～219,999",334309,162149,172160,"200,000～219,999"
"220,000～239,999",403369,162337,241032,"220,000～239,999"
"240,000～259,999",450496,182080,268415,"240,000～259,999"
"260,000～279,999",503085,197520,305565,"260,000～279,999"
"280,000～299,999",498535,221986,276549,"280,000～299,999"
"300,000～319,999",506446,236832,269613,"300,000～319,999"
"320,000～339,999",513864,240770,273095,"320,000～339,999"
"340,000～359,999",491865,252486,239379,"340,000～359,999"
"360,000～379,999",474157,247652,226505,"360,000～379,999"
"380,000～399,999",480597,274065,206532,"380,000～399,999"
"400,000～419,999",451331,255026,196305,"400,000～419,999"
"420,000～439,999",349457,216410,133047,"420,000～439,999"
"440,000～459,999",345939,221950,123989,"440,000～459,999"
"460,000～479,999",346918,220938,125980,"460,000～479,999"
"480,000～499,999",314529,210989,103540,"480,000～499,999"
"500,000～519,999",291781,206693,85088,"500,000～519,999"
"520,000～539,999",282673,194319,88354,"520,000～539,999"
"540,000～559,999",222276,146319,75957,"540,000～559,999"
"560,000～579,999",246555,176340,70215,"560,000～579,999"
"580,000～599,999",240710,169239,71471,"580,000～599,999"
"600,000～619,999",204506,154606,49900,"600,000～619,999"
"620,000～639,999",201119,146295,54824,"620,000～639,999"
"640,000～659,999",194040,135758,58282,"640,000～659,999"
"660,000～689,999",267540,197947,69593,"660,000～689,999"
"690,000～719,999",252181,181191,70990,"690,000～719,999"
"720,000～749,999",232489,155084,77405,"720,000～749,999"
"750,000～789,999",254486,194405,60081,"750,000～789,999"
"790,000～829,999",240694,175837,64856,"790,000～829,999"
"830,000～879,999",249282,174061,75221,"830,000～879,999"
"880,000～939,999",259657,182400,77257,"880,000～939,999"
"940,000～999,999",188915,140075,48841,"940,000～999,999"
"1,000,000～1,069,999",200310,144938,55372,"1,000,000～1,069,999"
"1,070,000～1,149,999",152533,111401,41132,"1,070,000～1,149,999"
"1,150,000～1,249,999",143418,106089,37329,"1,150,000～1,249,999"
"1,250,000～1,399,999",143018,119442,23576,"1,250,000～1,399,999"
"1,400,000～1,799,999",151500,122661,28839,"1,400,000～1,799,999"
"1,800,000～2,499,999",100004,80447,19557,"1,800,000～2,499,999"
"2,500,000元及以上",58982,48938,10044,"Above $2,500,000"
