3.財產所得收入,29126,21894,61887,28221,35242,14966,29564,3. Property income,,3.財產所得收入,18918,26613,19869,13121,14125,18021,13816,3. Property income,,3.財產所得收入,15916,11158,22471,28088,19150,53659,38280,3. Property income
4.自用住宅設算租金收入,39616,46789,56597,49024,36096,34557,30635,4.Imputed rent income,,4.自用住宅設算租金收入,35510,36863,29511,30604,30490,24895,24960,4.Imputed rent income,,4.自用住宅設算租金收入,26539,22792,38097,18784,28621,37011,45870,4.Imputed rent income
5.經常移轉收入,92384,84666,112389,72872,91954,82602,98382,5.Current transfer receipts,,5.經常移轉收入,115692,79635,89048,74864,90485,107922,105314,5.Current transfer receipts,,5.經常移轉收入,87878,110220,111199,119064,104129,101153,104952,5.Current transfer receipts
(1)從私人,31379,31877,52705,18379,37168,22563,30607,(1)From individuals,,(1)從私人,35451,20064,26297,21245,19945,27627,21975,(1)From individuals,,(1)從私人,27732,26934,30625,24687,37688,29941,30000,(1)From individuals
(2)從政府,18438,15098,18211,17154,16071,17839,18054,(2)From government,,(2)從政府,21155,17684,20596,18747,21671,29768,31208,(2)From government,,(2)從政府,22329,32485,25192,42442,16269,18978,19462,(2)From government
(3)社會保險受益,40957,37429,40032,33355,37408,40125,47576,(3)Benefit of social insurance,,(3)社會保險受益,56288,38663,41925,34102,48619,48189,51332,(3)Benefit of social insurance,,(3)社會保險受益,37583,47662,52241,51935,49444,48668,54332,(3)Benefit of social insurance
(4)從企業,914,262,619,963,661,1867,1516,(4)From enterprises,,(4)從企業,1902,474,229,770,250,2338,800,(4)From enterprises,,(4)從企業,235,3139,3141,0,157,1488,433,(4)From enterprises
(5)從國外,696,0,823,3020,646,207,629,(5)From abroad,,(5)從國外,896,2749,0,0,0,0,0,(5)From abroad,,(5)從國外,0,0,0,0,573,2077,725,(5)From abroad
6.雜項收入,45,15,60,31,15,42,58,6.Miscellaneous receipts,,6.雜項收入,81,47,1,94,7,19,64,6.Miscellaneous receipts,,6.雜項收入,213,50,12,84,35,43,155,6.Miscellaneous receipts
二、非消費支出,105620,109352,140410,113849,103542,86717,105194,B.Nonconsumption expenditures,,二、非消費支出,99029,136541,95017,76998,71717,76740,74516,B.Nonconsumption expenditures,,二、非消費支出,73974,69217,90066,67141,93380,148897,102302,B.Nonconsumption expenditures
1.利息支出,5763,6003,8428,6148,5636,5630,5276,1.Interest,,1.利息支出,7132,11305,4255,2203,4799,606,2563,1.Interest,,1.利息支出,1679,2852,7042,1399,4664,10947,5614,1.Interest
2.經常移轉支出,99857,103349,131982,107701,97906,81087,99918,2.Current transfer expenditures,,2.經常移轉支出,91897,125236,90762,74796,66918,76134,71952,2.Current transfer expenditures,,2.經常移轉支出,72296,66366,83024,65742,88716,137951,96688,2.Current transfer expenditures
(1)對私人,24219,23230,32884,24494,24936,15181,27805,(1)To private,,(1)對私人,28408,26906,19729,15119,15454,23702,18617,(1)To private,,(1)對私人,17840,17063,24042,22710,23268,32067,28880,(1)To private
(2)對政府,18162,15701,29512,18942,16635,14299,18202,(2)To government,,(2)對政府,15713,31487,17649,12283,12329,11562,12468,(2)To government,,(2)對政府,10813,10947,14918,7112,13965,34111,16542,(2)To government
(3)社會保險,56390,63566,67518,63317,55124,51502,52388,(3)Social insurance,,(3)社會保險,47334,64583,51911,46881,39089,40745,40842,(3)Social insurance,,(3)社會保險,43636,38335,43989,35830,50739,66781,49874,(3)Social insurance
(4)對國外,1086,851,2068,947,1211,104,1522,(4)To abroad,,(4)對國外,443,2260,1472,513,46,125,25,(4)To abroad,,(4)對國外,7,21,75,91,744,4992,1393,(4)To abroad
三、可支配所得,525285,516176,716499,536369,532955,449601,520373,C.Disposable income,,三、可支配所得,497318,562569,452256,411486,414396,422890,412661,C.Disposable income,,三、可支配所得,430053,417595,464327,412681,499917,593967,529802,C.Disposable income
附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,
為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,
,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,
,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,
