女,2315023,2.6,791536,644047,730220,1.56,306401,317595,Female,,女,535088,2.52,580002,543632,409593,2.95,826435,708472,Female,,女,324575,3.4,1127237,892444,315548,3.89,1882303,1230650,Female
按 年 齡 組 別 分,,,,,,,,,Age,,按 年 齡 組 別 分,,,,,,,,,Age,,按 年 齡 組 別 分,,,,,,,,,Age
未 滿 30 歲,355177,3.18,899186,719902,48605,1.97,379939,381137,Under 30 years,,未 滿 30 歲,93343,2.7,588052,550120,99270,3.27,829277,699364,Under 30 years,,未 滿 30 歲,69045,3.89,1119363,881831,44913,4.17,1923781,1235830,Under 30 years
30 ～ 34 歲,645325,3.5,996413,781169,50393,2.02,384324,378999,30～34 years,,30 ～ 34 歲,149577,2.77,595121,540442,161007,3.43,827529,696478,30～34 years,,30 ～ 34 歲,148054,3.94,1116893,872739,136295,4.47,1731753,1194629,30～34 years
35 ～ 39 歲,897443,3.8,1045973,837070,59441,2.14,370314,371629,35～39 years,,35 ～ 39 歲,190051,3.07,596698,557398,221276,3.65,836299,729925,35～39 years,,35 ～ 39 歲,229237,4.17,1125481,906934,197438,4.7300000000000004,1824534,1285371,35～39 years
40 ～ 44 歲,930265,3.78,1054014,858677,65245,2.08,364823,368023,40～44 years,,40 ～ 44 歲,192365,3.17,597003,565051,230167,3.8,837290,746282,40～44 years,,40 ～ 44 歲,229402,4.1900000000000004,1132583,946265,213086,4.41,1827120,1301096,40～44 years
45 ～ 54 歲,2167492,3.54,1083804,867601,215887,1.95,336069,361002,45～54 years,,45 ～ 54 歲,390386,2.74,593855,549678,483721,3.47,832751,741678,45～54 years,,45 ～ 54 歲,538942,4.0599999999999996,1129809,957546,538556,4.28,1918147,1324227,45～54 years
55 ～ 64 歲,1718259,2.93,1047490,758373,337698,1.7,317774,345075,55～64 years,,55 ～ 64 歲,314175,2.46,586879,534670,299977,2.81,827296,664785,55～64 years,,55 ～ 64 歲,328586,3.36,1138280,855014,437823,3.97,2023584,1229273,55～64 years
65 歲 及 以 上,1576040,1.96,572124,486618,880731,1.64,297833,317470,65 years and over,,65 歲 及 以 上,328102,2.06,566633,522880,162582,2.2400000000000002,818354,673964,65 years and over,,65 歲 及 以 上,114736,2.71,1117001,860290,89889,3.17,2138818,1195748,65 years and over
按 教 育 程 度 別 分,,,,,,,,,Educational attainment,,按 教 育 程 度 別 分,,,,,,,,,Educational attainment,,按 教 育 程 度 別 分,,,,,,,,,Educational attainment
國 小 及 以 下,1501705,2.23,541572,459944,860743,1.63,294003,301059,Primary school and below,,國 小 及 以 下,304254,2.35,564353,509083,147460,2.97,820856,652395,Primary school and below,,國 小 及 以 下,111445,3.77,1120853,827311,77803,4.74,1832281,1134570,Primary school and below
國（初） 中（初 職）,1281366,3.26,818660,660198,284083,1.82,329634,338973,Junior middle (vocational),,國（初） 中（初 職）,338960,2.83,586012,531512,277230,3.55,819662,691997,Junior middle (vocational),,國（初） 中（初 職）,225666,4.17,1129105,883120,155426,4.99,1767325,1147581,Junior middle (vocational)
高 中,787732,3.24,928943,742642,134906,1.93,351729,370808,High school,,高 中,184107,2.71,587060,542021,176924,3.34,829014,712136,High school,,高 中,160437,3.89,1116928,907178,131358,4.43,1905911,1245830,High school
高 職,1709907,3.48,929574,763649,207649,1.95,351135,380830,Senior vocational school,,高 職,402000,2.85,596415,552122,456072,3.55,828486,725063,Senior vocational school,,高 職,389886,4.1900000000000004,1121631,932977,254301,4.53,1815395,1220215,Senior vocational school
專 科,1122513,3.41,1132541,887484,78706,1.88,336944,421249,Junior college,,專 科,195288,2.57,603395,577074,241973,3.22,838995,735259,Junior college,,專 科,300493,3.75,1142625,928299,306053,4.1500000000000004,1896964,1285728,Junior college
大 學 及 以 上,1886776,3.31,1313064,973465,91913,1.83,350740,436383,College and above,,大 學 及 以 上,233391,2.39,592414,563229,358341,2.88,841528,725498,College and above,,大 學 及 以 上,470074,3.45,1131693,916988,733058,3.89,2009969,1328846,College and above
