appleL07112年家庭收支調查報告,,,,,,,,,"The Survey of Family Income and Expenditure, 2023",,112年家庭收支調查報告,,,,,,,,,"The Survey of Family Income and Expenditure, 2023",,112年家庭收支調查報告,,,,,,,,,"The Survey of Family Income and Expenditure, 2023"
第7表 平均每戶可支配所得及消費支出依可支配所得按戶數五等分位分及經濟戶長性別、年齡組別、教育程度別分,"Table 7. Average Family Income and Expenditure per Household by Five EqualDivisions of Households According to Disposable Income and Sex, Ageand Educational Attainment of Household Heads",,第7表 平均每戶可支配所得及消費支出依可支配所得按戶數五等分位分及經濟戶長性別、年齡組別、教育程度別分(續一),"Table 7. Average Family Income and Expenditure per Household by Five EqualDivisions of Households According to Disposable Income and Sex, Ageand Educational Attainment of Household Heads (Cont.1)",,第7表 平均每戶可支配所得及消費支出依可支配所得按戶數五等分位分及經濟戶長性別、年齡組別、教育程度別分(續完),"Table 7. Average Family Income and Expenditure per Household by Five EqualDivisions of Households According to Disposable Income and Sex, Ageand Educational Attainment of Household Heads (Cont.End)",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
民 國 112 年,,,,單位：戶；人；元,2 0 2 3 Unit:Household;Person;NT$,,,,,,民 國 112 年,,,,單位：戶；人；元,2 0 2 3 Unit:Household;Person;NT$,,,,,,民 國 112 年,,,,單位：戶；人；元,2 0 2 3 Unit:Household;Person;NT$,,,,
,總      平      均,,,,可 支 配 所 得 按 戶 數 五 等 分 位 組,,,,,,,可   支   配   所   得   按,,,,戶   數   五   等   分   位   組,,,,,,,可   支   配   所   得   按,,,,戶   數   五   等   分   位   組,,,,
,General       average,,,,Five equal divisions of households according to disposable income,,,,,,,Five   equal   divisions   of   households,,,,according   to   disposable   income,,,,,,,Five   equal   divisions   of   households,,,,according   to   disposable   income,,,,
,戶  數,平均每戶人數,可支配所得,消費支出,1,,,,,,,2,,,,3,,,,,,,4,,,,5,,,,
,,,,,戶  數,平均每戶人數,可支配所得,消費支出,,,,戶  數,平均每戶人數,可支配所得,消費支出,戶  數,平均每戶人數,可支配所得,消費支出,,,,戶  數,平均每戶人數,可支配所得,消費支出,戶  數,平均每戶人數,可支配所得,消費支出,
,Number of households,Average No.  of persons,Disposable income,Consumption expenditure,Number of households,Average No.  of persons,Disposable income,Consumption expenditure,,,,Number of households,Average No.  of persons,Disposable income,Consumption expenditure,Number of households,Average No.  of persons,Disposable income,Consumption expenditure,,,,Number of households,Average No.  of persons,Disposable income,Consumption expenditure,Number of households,Average No.  of persons,Disposable income,Consumption expenditure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
全 體 家 庭,9119999,2.79,1136708,861305,1824000,1.57,375828,392454,All Families,,全 體 家 庭,1824000,2.2000000000000002,687207,627259,1824000,2.84,976721,821836,All Families,,全 體 家 庭,1824000,3.43,1341995,1041542,1823999,3.89,2301788,1423435,All Families
按 性 別 分,,,,,,,,,Sex,,按 性 別 分,,,,,,,,,Sex,,按 性 別 分,,,,,,,,,Sex
男,6108145,3.02,1235294,918580,918400,1.73,383485,409754,Male,,男,1126322,2.29,691927,631841,1261109,2.94,981211,822232,Male,,男,1360702,3.55,1343020,1044379,1441612,3.98,2323068,1432306,Male
女,3011854,2.31,936772,745151,905600,1.41,368063,374910,Female,,女,697678,2.06,679586,619863,562891,2.6,966663,820949,Female,,女,463298,3.08,1338982,1033207,382387,3.54,2221559,1389992,Female
按 年 齡 組 別 分,,,,,,,,,Age,,按 年 齡 組 別 分,,,,,,,,,Age,,按 年 齡 組 別 分,,,,,,,,,Age
未 滿 30 歲,346977,2.96,1113477,851118,40897,1.85,474470,427555,Under 30 years,,未 滿 30 歲,79341,2.27,693855,588503,89533,3.03,964522,802487,Under 30 years,,未 滿 30 歲,79678,3.53,1347171,1045731,57528,3.82,2054629,1320562,Under 30 years
30 ～ 34 歲,511974,3.09,1277255,951452,29485,1.71,473082,415036,30～34 years,,30 ～ 34 歲,96343,2.12,692098,586129,136417,3.01,979202,820517,30～34 years,,30 ～ 34 歲,123882,3.46,1332705,1045998,125847,3.9,2182140,1405666,30～34 years
35 ～ 39 歲,683527,3.34,1299771,966631,32315,1.82,458699,370815,35～39 years,,35 ～ 39 歲,110033,2.4300000000000002,701699,630069,185014,3.11,980523,832948,35～39 years,,35 ～ 39 歲,192585,3.58,1347877,1009367,163580,4.24,2172661,1411609,35～39 years
40 ～ 44 歲,1050083,3.41,1295355,990712,51933,1.74,452522,393407,40～44 years,,40 ～ 44 歲,209359,2.59,700641,627703,255355,3.24,975864,851102,40～44 years,,40 ～ 44 歲,287426,3.91,1334914,1077010,246010,4.0599999999999996,2264796,1469818,40～44 years
45 ～ 54 歲,2087026,3.24,1326225,1001586,156537,1.56,416594,377877,45～54 years,,45 ～ 54 歲,370130,2.39,693924,627527,473980,3.01,980383,838266,45～54 years,,45 ～ 54 歲,530941,3.63,1344456,1077711,555439,4.0999999999999996,2281624,1493228,45～54 years
55 ～ 64 歲,2072464,2.7,1251919,873340,352454,1.53,384024,390269,55～64 years,,55 ～ 64 歲,381847,2.08,692178,598202,392840,2.62,983554,779483,55～64 years,,55 ～ 64 歲,422242,3.11,1342198,997192,523082,3.68,2373986,1370195,55～64 years
65 歲 及 以 上,2367948,1.92,724433,621347,1160380,1.55,356152,393834,65 years and over,,65 歲 及 以 上,576948,1.98,670238,657821,290861,2.17,962453,826079,65 years and over,,65 歲 及 以 上,187246,2.62,1343320,1012911,152512,3.22,2517721,1343193,65 years and over
按 教 育 程 度 別 分,,,,,,,,,Educational attainment,,按 教 育 程 度 別 分,,,,,,,,,Educational attainment,,按 教 育 程 度 別 分,,,,,,,,,Educational attainment
國 小 及 以 下,1056161,1.86,553911,490572,680950,1.52,348625,349837,Primary school and below,,國 小 及 以 下,223604,2.1,672858,616381,80195,2.56,971890,793530,Primary school and below,,國 小 及 以 下,45938,3.37,1343125,1034392,25472,3.99,2258418,1213867,Primary school and below
國（初） 中（初 職）,1189741,2.63,904225,708521,360096,1.6,378920,386514,Junior middle (vocational),,國（初） 中（初 職）,292798,2.2799999999999998,686387,604459,237049,2.92,982366,782547,Junior middle (vocational),,國（初） 中（初 職）,175575,3.63,1335606,1002713,124223,4.47,2181601,1330159,Junior middle (vocational)
高 中 （職）,2714794,2.91,1044180,818449,496356,1.61,397908,413538,Senior high school orvocational school,,高 中 （職）,656007,2.2999999999999998,690552,620852,624709,2.98,973461,816126,Senior high school orvocational school,,高 中 （職）,560978,3.67,1333975,1038305,376745,4.41,2197144,1372463,Senior high school orvocational school
專 科,1144400,2.94,1271792,967821,116112,1.6,385366,449136,Junior college,,專 科,217908,2.09,687274,655011,250409,2.76,976660,844648,Junior college,,專 科,294918,3.36,1346055,1073633,265054,3.94,2336851,1450844,Junior college
