appleL1295年家庭收支調查報告,,,,,,,,"The Survey of Family Income and Expenditure, 2006",,95年家庭收支調查報告,,,,,,,,,"The Survey of Family Income and Expenditure, 2006",,95年家庭收支調查報告,,,,,,,,,,"The Survey of Family Income and Expenditure, 2006"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
第1表 所得收入者平均每人所得來源按區域別分,Table 1. Income Sources of Income Recipients by Areas,,第1表 所得收入者平均每人所得來源按區域別分(續一),,,,,Table 1. Income Sources of Income Recipients by Areas (Cont.1),,第1表 所得收入者平均每人所得來源按區域別分(續完),Table 1. Income Sources of Income Recipients by Areas (Cont.End),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
民 國 95 年,,,,單位：元,2 0 0 6 Unit:NT$,,,,,民 國 95 年,,,,單位：元,2 0 0 6 Unit:NT$,,,,,,民 國 95 年,,,,,單位：元,2 0 0 6 Unit:NT$,,,,
,總 平 均,臺 北 市,高 雄 市,臺 北 縣,宜 蘭 縣,桃 園 縣,新 竹 縣,,,,苗 栗 縣,臺 中 縣,彰 化 縣,南 投 縣,雲 林 縣,嘉 義 縣,臺 南 縣,高 雄 縣,,,,屏 東 縣,臺 東 縣,花 蓮 縣,澎 湖 縣,基 隆 市,新 竹 市,臺 中 市,嘉 義 市,臺 南 市,
,General,Taipei,Kaohsiung,Taipei,Yilan,Taoyuan,Hsinchu,,,,Miaoli,Taichung,Changhua,Nantou,Yunlin,Chiayi,Tainan,Kaohsiung,,,,Pingtung,Taitung,Hualien,Penghu,Keelung,Hsinchu,Taichung,Chiayi,Tainan,
,average,City,City,County,County,County,County,,,,County,County,County,County,County,County,County,County,,,,County,County,County,County,City,City,City,City,City,
所得收入者人數,12099722,1543213,880665,2121628,225329,1069192,282024,No. of income recipients,,所得收入者人數,284109,719379,635875,258152,339725,260924,579870,636527,No. of income recipients,,所得收入者人數,412278,106442,164164,44434,214194,233048,546398,129512,412642,No. of income recipients
一、所得收入總計,622658,879908,689132,640794,538742,616000,554666,A.Total receipts,,一、所得收入總計,536136,527546,480755,551534,512657,463512,495872,492006,A.Total receipts,,一、所得收入總計,527679,510039,562821,523947,567632,773629,705336,612016,590001,A.Total receipts
1.受僱人員報酬,382196,547019,428903,421574,273783,401241,367993,1.Compensation of employees,,1.受僱人員報酬,342145,316872,280899,315281,256848,214303,296191,314054,1.Compensation of employees,,1.受僱人員報酬,283448,260157,284949,284925,383764,504547,403347,371417,342714,1.Compensation of employees
(1)本業薪資,289301,403389,314858,329384,210224,296202,280410,(1)Full time payroll,,(1)本業薪資,251480,255642,222570,224202,196440,166552,234622,249762,(1)Full time payroll,,(1)本業薪資,209558,180004,204543,209770,297953,357099,296371,262967,259824,(1)Full time payroll
(2)兼業薪資,19546,32062,29812,9509,20348,18033,16537,(2)Part time payroll,,(2)兼業薪資,21953,12614,14523,31140,14669,7433,15288,12480,(2)Part time payroll,,(2)兼業薪資,17706,30899,37152,19520,11658,32157,25719,35674,23098,(2)Part time payroll
(3)其他收入,73349,111568,84232,82680,43212,87006,71046,(3)Other receipts or subsidies,,(3)其他收入,68712,48616,43807,59940,45740,40317,46281,51812,(3)Other receipts or subsidies,,(3)其他收入,56184,49254,43255,55635,74153,115291,81257,72776,59792,(3)Other receipts or subsidies
2.產業主所得,101375,110289,106085,93285,105912,80125,74255,2.Entrepreneurial income,,2.產業主所得,67163,112908,98425,95876,131516,117651,83633,79868,2.Entrepreneurial income,,2.產業主所得,125716,118361,117268,88096,60941,98188,160686,107277,113950,2.Entrepreneurial income
(1)農業淨收入,10850,0,565,2236,13867,5204,12313,(1)Net agricultural income,,(1)農業淨收入,19163,6915,17506,33969,64873,36768,14900,10132,(1)Net agricultural income,,(1)農業淨收入,50516,38493,44719,34376,880,1429,1387,3047,3325,(1)Net agricultural income
(2)營業淨收入,85762,103779,95262,85681,87870,71193,60711,(2)Net operation surplus,,(2)營業淨收入,46186,98541,76683,61606,64869,80011,68386,67002,(2)Net operation surplus,,(2)營業淨收入,72612,70697,71356,53004,58024,90897,152211,102912,104919,(2)Net operation surplus
(3)執行業務淨收入,4763,6509,10258,5368,4175,3728,1231,(3)Net professional income,,(3)執行業務淨收入,1814,7453,4237,301,1774,872,347,2735,(3)Net professional income,,(3)執行業務淨收入,2588,9171,1193,716,2037,5861,7088,1317,5706,(3)Net professional income
3.財產所得收入,30090,73054,38883,24817,24577,24018,12449,3. Property income,,3.財產所得收入,23563,13482,13923,22372,18492,17558,14956,11361,3. Property income,,3.財產所得收入,29036,24963,19927,27998,12070,59853,34371,31484,32471,3. Property income
4.自用住宅設算租金收入,37357,57587,37592,39926,37261,45608,37737,4.Imputed rent income,,4.自用住宅設算租金收入,25375,27078,26638,31995,29822,26295,32035,24140,4.Imputed rent income,,4.自用住宅設算租金收入,21211,20299,34851,21145,25393,36572,43626,34633,36003,4.Imputed rent income
5.經常移轉收入,71549,91586,77605,61169,97161,64984,61840,5.Current transfer receipts,,5.經常移轉收入,77816,57199,60797,85994,75965,87663,68984,62579,5.Current transfer receipts,,5.經常移轉收入,68184,86218,105774,101584,85421,74436,63258,67168,64815,5.Current transfer receipts
(1)從私人,21780,41834,22942,18206,23193,13531,17137,(1)From individuals,,(1)從私人,18290,15432,14893,19179,24985,25611,18904,15464,(1)From individuals,,(1)從私人,21417,21314,27464,31613,26784,18036,19837,21227,20303,(1)From individuals
(2)從政府,16492,16970,17226,12535,25762,14638,22417,(2)From government,,(2)從政府,19294,11558,14632,18726,22191,28210,19414,16015,(2)From government,,(2)從政府,18584,37580,27833,29303,17479,17760,12691,16063,12351,(2)From government
(3)社會保險受益,30780,30251,35462,28533,47036,29385,22124,(3)Benefit of social insurance,,(3)社會保險受益,38340,28223,30163,39042,28372,33093,28334,30550,(3)Benefit of social insurance,,(3)社會保險受益,27339,27179,46412,40475,39999,33256,28398,27986,29266,(3)Benefit of social insurance
(4)從企業,1311,588,1413,524,1171,3510,163,(4)From enterprises,,(4)從企業,1112,709,419,9047,417,749,2049,550,(4)From enterprises,,(4)從企業,0,145,3392,193,91,3410,1857,663,1797,(4)From enterprises
(5)從國外,1186,1943,562,1370,0,3920,0,(5)From abroad,,(5)從國外,780,1276,690,0,0,0,283,0,(5)From abroad,,(5)從國外,843,0,673,0,1068,1974,476,1228,1098,(5)From abroad
6.雜項收入,90,373,65,23,48,24,391,6.Miscellaneous receipts,,6.雜項收入,74,8,74,15,15,42,73,4,6.Miscellaneous receipts,,6.雜項收入,84,41,52,198,42,33,47,37,47,6.Miscellaneous receipts
二、非消費支出,104716,151780,119933,110747,90544,102811,96977,B.Nonconsumption expenditures,,二、非消費支出,93515,79070,71951,82835,77001,63100,81968,87713,B.Nonconsumption expenditures,,二、非消費支出,85940,84501,86381,88985,96522,160363,114353,105383,99919,B.Nonconsumption expenditures
1.利息支出,11187,15686,14278,14613,9648,10450,6185,1.Interest,,1.利息支出,5901,8203,5240,6485,2202,3504,8971,9776,1.Interest,,1.利息支出,6033,11479,12886,8274,14346,15892,13961,11034,11612,1.Interest
2.經常移轉支出,93528,136095,105655,96135,80896,92362,90792,2.Current transfer expenditures,,2.經常移轉支出,87614,70867,66711,76349,74799,59596,72997,77937,2.Current transfer expenditures,,2.經常移轉支出,79907,73021,73495,80711,82176,144471,100392,94348,88307,2.Current transfer expenditures
(1)對私人,29079,45397,33965,29089,30708,26846,28016,(1)To private,,(1)對私人,30502,16237,16396,23728,28780,17942,20874,25202,(1)To private,,(1)對私人,32643,24522,26564,37005,25704,43893,26837,29591,26242,(1)To private
(2)對政府,21490,34042,25392,22110,13920,19478,20526,(2)To government,,(2)對政府,19030,17727,14942,15713,14367,12512,14122,16517,(2)To government,,(2)對政府,13912,13360,15460,8478,15562,46793,26045,24150,19968,(2)To government
(3)社會保險,41103,52374,40597,44431,34460,44870,42174,(3)Social insurance,,(3)社會保險,36750,36247,35073,34849,31533,28913,35852,36053,(3)Social insurance,,(3)社會保險,31981,32710,30891,34407,38111,50485,44844,40396,39080,(3)Social insurance
(4)對國外,1856,4282,5701,505,1808,1168,76,(4)To abroad,,(4)對國外,1333,656,301,2060,119,229,2149,165,(4)To abroad,,(4)對國外,1371,2430,579,822,2800,3299,2666,211,3017,(4)To abroad
三、可支配所得,517942,728127,569200,530046,448198,513189,457689,C.Disposable income,,三、可支配所得,442621,448477,408804,468699,435656,400412,413903,404293,C.Disposable income,,三、可支配所得,441739,425538,476440,434962,471110,613266,590983,506633,490083,C.Disposable income
附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,
為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,
,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,
,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,,,,,,,,,,meaningless for precise statistics.,,,,
