appleL0193年家庭收支調查報告,,,,,,,,,,,"The Survey of Family Income and Expenditure, 2004"
,,,,,,,,,,,
第1表 平均每戶家庭收支按戶內人數分,,,,,,Table 1. Average Family Income and Expenditure per,,,,,
,,,,,,,,Household by Size of Household,,,
民 國 93 年,,,,,單位：元,2 0 0 4 Unit:NT$,,,,,
,總 平 均,1人,2人,3人,4人,5人,6人,7人,8人,9人及以上,
,General average,1 person,2 persons,3 persons,4 persons,5 persons,6 persons,7 persons,8 persons,9 or more persons,
,,,,,,,,,,,
家庭戶數,7083445,704122,1432137,1381863,1843563,1037657,428008,166560,50714,38822,No. of households
平均每戶人數,3.5,1,2,3,4,5,6,7,8,10.01,No. of persons per household
平均每戶成年人數,2.57,1,1.92,2.48,2.73,3.22,3.95,4.66,5.27,6.31,No. of adults per household
平均每戶就業人數,1.53,0.51,0.83,1.51,1.81,2.0499999999999998,2.3199999999999998,2.69,3.1,4.16,No. of persons employed per household
平均每戶所得收入者人數,1.64,1,1.22,1.58,1.79,1.95,2.2799999999999998,2.56,2.82,3.88,No. of income recipients per household
一、所得收入總計,1074665,461628,732271,1085776,1280824,1289314,1459558,1494192,1555763,2229715,A.Total receipts
1.受僱人員報酬,621281,209799,330120,668579,811335,741653,820113,858824,870430,1362358,1.Compensation of employees
(1)本業薪資,471575,157553,218760,504340,619709,584997,648676,685251,703286,1089121,(1)Full time payroll
(2)兼業薪資,33625,15765,50412,39775,31754,22206,28079,23400,27616,26329,(2)Part time payroll
(3)其他收入,116080,36482,60948,124464,159872,134450,143357,150174,139528,246907,(3)Other receipts or subsidies
2.產業主所得,169961,50496,95931,140851,197755,276342,246660,286055,309184,415093,2.Entrepreneurial income
3.財產所得收入,48999,25193,53345,48717,50639,39252,99742,30456,30756,57098,3. Property income
4.自用住宅設算租金收入,63389,40064,55844,66691,69623,68424,70171,70191,75519,96803,4.Imputed rent income
5.經常移轉收入,170862,135822,196837,160784,151335,163494,222656,248533,269535,297986,5.Current transfer receipts
(1)從私人,50623,68397,85137,46621,33865,31490,44044,42633,34010,33167,(1)From individuals
(2)從政府,38412,31217,47725,35427,29387,37735,54430,62272,71102,56553,(2)From government
(3)社會保險受益,78969,33655,59253,75709,85775,92378,123139,139549,162480,206563,(3)Benefit of social insurance
(4)從企業,1454,581,2389,1116,1529,1338,879,1085,1943,1703,(4)From enterprises
(5)從國外,1404,1971,2333,1911,779,553,163,2995,0,0,(5)From abroad
6.雜項收入,173,254,194,153,138,149,216,132,339,377,6.Miscellaneous receipts
二、非消費支出,183416,77354,116879,192164,228643,217829,233073,234119,237514,347032,B.Nonconsumption expenditures
1.利息支出,20141,9982,10980,21607,28481,23771,18274,20338,16134,22040,1.Interest
2.經常移轉支出,163275,67373,105899,170557,200162,194058,214799,213781,221381,324992,2.Current transfer expenditures
(1)對私人,50113,31162,40848,54537,59391,51901,53085,48486,48481,66024,(1)To private
(2)對政府,35570,13635,23369,38474,44137,40946,48658,40054,37647,63299,(2)To government
(3)社會保險,73566,19705,35061,70383,94093,99864,111547,123399,134461,194360,(3)Social insurance
(4)對國外,4027,2871,6620,7162,2541,1347,1510,1843,792,1309,(4)To abroad
,,,,,,,,,,,
93年家庭收支調查報告,,,,,,,,,,,"The Survey of Family Income and Expenditure, 2004"
,,,,,,,,,,,
第1表 平均每戶家庭收支按戶內人數分(續),,,,,,Table 1. Average Family Income and Expenditure per,,,,,
,,,,,,,,Household by Size of Household (Cont.),,,
民 國 93 年,,,,,單位：元,2 0 0 4 Unit:NT$,,,,,
,總 平 均,1人,2人,3人,4人,5人,6人,7人,8人,9人及以上,
,General average,1 person,2 persons,3 persons,4 persons,5 persons,6 persons,7 persons,8 persons,9 or more persons,
,,,,,,,,,,,
三、消費支出,692648,303263,461102,672456,825663,861735,955707,1008407,1051930,1455202,C.Consumption expenditures
1.食品費,151516,53804,92657,138982,179241,203212,229430,253655,283070,373840,1.Food
2.飲料費,6497,2986,4198,6219,7601,8339,9101,9749,9218,17108,2.Beverage
3.菸草,6185,2987,4105,5685,6689,7938,9280,11398,16224,18255,3.Tobacco
4.衣著、鞋、襪類,24065,9427,14230,23773,29071,30296,35397,36096,38433,63308,4.Clothing and footwear
5.房地租及水費,140303,97110,120998,146967,156711,149712,153034,146891,147365,190091,5.Rent and water charges
6.燃料及燈光,19417,9547,14426,18590,21670,23940,26953,29625,31458,41486,6.Fuel and light
7.家具及家庭設備,12489,5988,9014,13466,15852,12966,14866,13018,12025,23543,7.Furniture and family facilities
