appleL12110年家庭收支調查報告,,,,,,,,"The Survey of Family Income and Expenditure, 2021",,110年家庭收支調查報告,,,,,,,,"The Survey of Family Income and Expenditure, 2021",,110年家庭收支調查報告,,,,,,,,"The Survey of Family Income and Expenditure, 2021"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
第1表 所得收入者平均每人所得來源按區域別分,Table 1. Income Sources of Income Recipients by Areas,,第1表 所得收入者平均每人所得來源按區域別分(續一),,,,,Table 1. Income Sources of Income Recipients by Areas (Cont.1),,第1表 所得收入者平均每人所得來源按區域別分(續完),Table 1. Income Sources of Income Recipients by Areas (Cont.End),,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
民 國 110 年,,,,單位：元,2 0 2 1 Unit:NT$,,,,,民 國 110 年,,,,單位：元,2 0 2 1 Unit:NT$,,,,,民 國 110 年,,,,單位：元,2 0 2 1 Unit:NT$,,,
,總 平 均,新 北 市,臺 北 市,桃 園 市,臺 中 市,臺 南 市,高 雄 市,,,,宜 蘭 縣,新 竹 縣,苗 栗 縣,彰 化 縣,南 投 縣,雲 林 縣,嘉 義 縣,,,,屏 東 縣,臺 東 縣,花 蓮 縣,澎 湖 縣,基 隆 市,新 竹 市,嘉 義 市,
,General,New Taipei,Taipei,Taoyuan,Taichung,Tainan,Kaohsiung,,,,Yilan,Hsinchu,Miaoli,Changhua,Nantou,Yunlin,Chiayi,,,,Pingtung,Taitung,Hualien,Penghu,Keelung,Hsinchu,Chiayi,
,average,City,City,City,City,City,City,,,,County,County,County,County,County,County,County,,,,County,County,County,County,City,City,City,
所得收入者人數,15955797,3116090,1989534,1559890,1777807,1232679,1960605,No. of income recipients,,所得收入者人數,296563,384644,357497,707999,301237,389270,292306,No. of income recipients,,所得收入者人數,477604,123488,196168,56356,259859,309355,166846,No. of income recipients
一、所得收入總計,681768,670977,880983,738802,681436,589341,649432,A.Total receipts,,一、所得收入總計,605676,856036,604625,551209,524603,575111,510797,A.Total receipts,,一、所得收入總計,582499,550651,604479,517926,613018,835146,675966,A.Total receipts
1.受僱人員報酬,406587,417203,542060,476842,384275,346582,382734,1.Compensation of employees,,1.受僱人員報酬,327034,579925,367706,310704,269956,274466,216613,1.Compensation of employees,,1.受僱人員報酬,292520,261742,307750,237982,380962,566186,368010,1.Compensation of employees
(1)本業薪資,301390,325526,400361,362662,289017,258015,274683,(1)Full time payroll,,(1)本業薪資,222372,394844,265536,238746,192754,188530,149555,(1)Full time payroll,,(1)本業薪資,212550,182150,208118,156634,275281,386204,241346,(1)Full time payroll
(2)兼業薪資,24748,15322,30428,19448,21784,19689,33446,(2)Part time payroll,,(2)兼業薪資,43387,20051,22848,12431,25119,31037,30193,(2)Part time payroll,,(2)兼業薪資,29203,35438,50434,44566,32528,43079,54820,(2)Part time payroll
(3)其他收入,80449,76354,111271,94732,73474,68878,74605,(3)Other receipts or subsidies,,(3)其他收入,61276,165031,79322,59527,52083,54899,36865,(3)Other receipts or subsidies,,(3)其他收入,50767,44154,49198,36782,73154,136904,71845,(3)Other receipts or subsidies
2.產業主所得,86235,59163,87674,77204,105949,78807,95828,2.Entrepreneurial income,,2.產業主所得,85802,96282,83251,99062,97588,116655,104865,2.Entrepreneurial income,,2.產業主所得,117843,122605,99124,53662,56604,85005,123582,2.Entrepreneurial income
(1)農業淨收入,10522,787,0,1872,7307,12209,12545,(1)Net agricultural income,,(1)農業淨收入,11605,5333,10441,20822,39046,65039,55910,(1)Net agricultural income,,(1)農業淨收入,39316,57845,25534,23273,0,276,917,(1)Net agricultural income
(2)營業淨收入,75714,58376,87674,75332,98642,66598,83283,(2)Net operation surplus,,(2)營業淨收入,74197,90949,72810,78240,58542,51616,48955,(2)Net operation surplus,,(2)營業淨收入,78527,64760,73590,30389,56604,84729,122665,(2)Net operation surplus
3.財產所得收入,30018,29122,76831,30002,26667,20258,22271,3. Property income,,3.財產所得收入,18712,48348,12783,7843,7338,10432,12068,3. Property income,,3.財產所得收入,17464,4421,15019,4632,12716,31339,20074,3. Property income
4.自用住宅設算租金收入,40145,44887,51846,55863,41404,34140,31870,4.Imputed rent income,,4.自用住宅設算租金收入,36450,34018,29095,29756,26952,27561,24034,4.Imputed rent income,,4.自用住宅設算租金收入,24780,18335,43347,33631,30026,41862,34244,4.Imputed rent income
5.經常移轉收入,118769,120598,122561,98887,123138,109509,116707,5.Current transfer receipts,,5.經常移轉收入,137644,97445,111731,103842,122761,145974,153182,5.Current transfer receipts,,5.經常移轉收入,129883,143549,139190,188019,132708,110752,130038,5.Current transfer receipts
(1)從私人,31651,38286,41112,21943,39715,22283,26089,(1)From individuals,,(1)從私人,31468,20774,26020,22622,19503,35930,31645,(1)From individuals,,(1)從私人,28689,42782,34984,32051,36151,23303,26707,(1)From individuals
(2)從政府,27144,22887,20199,27419,25208,30233,27950,(2)From government,,(2)從政府,29515,26069,25808,28764,33617,42841,48683,(2)From government,,(2)從政府,37115,41772,31561,65141,26194,27750,26429,(2)From government
(3)社會保險受益,58327,59032,58033,47774,56146,56468,60189,(3)Benefit of social insurance,,(3)社會保險受益,74597,48003,58361,52368,68162,65062,69381,(3)Benefit of social insurance,,(3)社會保險受益,63373,58803,70071,85504,68597,57982,76572,(3)Benefit of social insurance
(4)從企業,1151,377,1282,1234,897,323,2379,(4)From enterprises,,(4)從企業,2065,1443,913,88,1479,2141,3473,(4)From enterprises,,(4)從企業,706,191,2574,5323,1767,1716,329,(4)From enterprises
(5)從國外,496,17,1935,517,1171,203,100,(5)From abroad,,(5)從國外,0,1156,629,0,0,0,0,(5)From abroad,,(5)從國外,0,0,0,0,0,0,0,(5)From abroad
6.雜項收入,14,3,11,4,4,46,22,6.Miscellaneous receipts,,6.雜項收入,33,18,60,1,7,23,36,6.Miscellaneous receipts,,6.雜項收入,8,0,49,0,1,2,18,6.Miscellaneous receipts
二、非消費支出,113599,109611,150463,129450,111644,100930,107805,B.Nonconsumption expenditures,,二、非消費支出,96985,170502,101417,89099,78746,79875,67391,B.Nonconsumption expenditures,,二、非消費支出,92890,75821,89830,75773,95989,156718,109219,B.Nonconsumption expenditures
1.利息支出,5849,6268,7607,7329,6722,3649,5616,1.Interest,,1.利息支出,3859,11928,4345,3444,2631,3104,2053,1.Interest,,1.利息支出,4671,1755,4099,2312,2678,8523,4371,1.Interest
2.經常移轉支出,107749,103343,142856,122121,104922,97281,102188,2.Current transfer expenditures,,2.經常移轉支出,93125,158574,97073,85654,76115,76771,65338,2.Current transfer expenditures,,2.經常移轉支出,88219,74065,85731,73461,93310,148194,104848,2.Current transfer expenditures
(1)對私人,24368,25020,38565,23611,23418,17780,22718,(1)To private,,(1)對私人,25171,29467,18669,14731,17075,18050,11590,(1)To private,,(1)對私人,22831,17906,19613,22984,20308,30216,29082,(1)To private
(2)對政府,18671,13525,31960,21367,17938,15177,16905,(2)To government,,(2)對政府,13671,42004,16029,12000,12500,11240,11426,(2)To government,,(2)對政府,12397,10877,13853,5584,12393,40061,19656,(2)To government
(3)社會保險,63708,64757,70846,74685,62229,62082,62454,(3)Social insurance,,(3)社會保險,54284,84789,59984,58923,46541,47178,42321,(3)Social insurance,,(3)社會保險,52306,45282,48372,44893,59471,76672,55552,(3)Social insurance
(4)對國外,1003,39,1485,2459,1338,2242,112,(4)To abroad,,(4)對國外,0,2314,2390,0,0,303,0,(4)To abroad,,(4)對國外,685,0,3893,0,1137,1245,558,(4)To abroad
三、可支配所得,568169,561366,730520,609352,569792,488411,541627,C.Disposable income,,三、可支配所得,508691,685533,503208,462110,445857,495236,443406,C.Disposable income,,三、可支配所得,489608,474831,514649,442153,517029,678428,566747,C.Disposable income
附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,
為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,
,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,
,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,
