5.經常移轉收入,170862,221208,167164,145667,226052,144137,165798,5.Current transfer receipts,,5.經常移轉收入,227651,163716,165864,165935,206224,211627,175995,141090,5.Current transfer receipts,,5.經常移轉收入,167809,199030,213233,212916,192505,187861,118096,150932,148595,5.Current transfer receipts
(1)從私人,50623,112620,49253,39319,53388,30948,30931,(1)From individuals,,(1)從私人,61155,41909,40122,35129,59201,57778,30269,33412,(1)From individuals,,(1)從私人,52071,45016,58093,45208,48317,44110,33105,46194,35910,(1)From individuals
(2)從政府,38412,32893,33169,31931,53708,32812,49272,(2)From government,,(2)從政府,50470,32888,39056,46076,57972,67266,51219,36030,(2)From government,,(2)從政府,45390,72804,52969,59854,39012,44569,26894,41690,31968,(2)From government
(3)社會保險受益,78969,71524,82757,73528,117766,78300,84749,(3)Benefit of social insurance,,(3)社會保險受益,107695,83275,85416,82693,87297,81432,82811,70531,(3)Benefit of social insurance,,(3)社會保險受益,69524,78812,99156,107706,102086,97423,56843,62197,76803,(3)Benefit of social insurance
(4)從企業,1454,864,1814,444,1190,824,556,(4)From enterprises,,(4)從企業,1728,1515,1251,2037,842,5151,9261,544,(4)From enterprises,,(4)從企業,80,2398,3015,149,1607,1759,419,151,658,(4)From enterprises
(5)從國外,1404,3307,171,446,0,1253,290,(5)From abroad,,(5)從國外,6602,4128,18,0,913,0,2435,573,(5)From abroad,,(5)從國外,744,0,0,0,1483,0,835,699,3256,(5)From abroad
6.雜項收入,173,526,122,58,104,122,411,6.Miscellaneous receipts,,6.雜項收入,79,37,358,63,73,155,149,34,6.Miscellaneous receipts,,6.雜項收入,172,594,116,424,156,16,91,139,101,6.Miscellaneous receipts
二、非消費支出,183416,263083,177571,191584,145252,207265,221131,B.Nonconsumption expenditures,,二、非消費支出,163541,155188,142214,141421,145788,116876,146328,158674,B.Nonconsumption expenditures,,二、非消費支出,144063,123993,143535,154133,180057,262520,188692,138284,167363,B.Nonconsumption expenditures
1.利息支出,20141,28914,22098,25141,11828,22158,18585,1.Interest,,1.利息支出,18661,20030,9628,17123,6699,9116,14039,19660,1.Interest,,1.利息支出,6417,11380,16146,10115,24094,17430,24146,9090,21874,1.Interest
2.經常移轉支出,163275,234170,155473,166443,133423,185106,202546,2.Current transfer expenditures,,2.經常移轉支出,144880,135158,132586,124298,139089,107760,132290,139015,2.Current transfer expenditures,,2.經常移轉支出,137646,112612,127390,144018,155962,245090,164546,129194,145488,2.Current transfer expenditures
(1)對私人,50113,85014,47737,49063,45291,50139,61732,(1)To private,,(1)對私人,47757,32562,32133,38706,51268,31152,37059,41790,(1)To private,,(1)對私人,54311,41731,42285,64683,43740,73341,37868,41363,44499,(1)To private
(2)對政府,35570,57802,34203,34007,21348,40023,47548,(2)To government,,(2)對政府,26696,28832,26705,24728,25697,19158,25479,28301,(2)To government,,(2)對政府,24447,14960,27595,15046,31924,80638,44065,30897,29481,(2)To government
(3)社會保險,73566,82859,69753,80764,66486,85791,93129,(3)Social insurance,,(3)社會保險,64628,68966,69303,60330,59243,56591,68416,68602,(3)Social insurance,,(3)社會保險,57356,50276,55746,63684,74786,86160,77401,54586,70930,(3)Social insurance
(4)對國外,4027,8495,3780,2609,298,9153,138,(4)To abroad,,(4)對國外,5798,4798,4445,534,2882,859,1335,321,(4)To abroad,,(4)對國外,1533,5646,1764,605,5512,4951,5211,2349,577,(4)To abroad
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,
為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,
,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,
,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,,,,,,,,,,meaningless for precise statistics.,,,,
93年家庭收支調查報告,,,,,,,,"The Survey of Family Income and Expenditure, 2004",,93年家庭收支調查報告,,,,,,,,,"The Survey of Family Income and Expenditure, 2004",,93年家庭收支調查報告,,,,,,,,,,"The Survey of Family Income and Expenditure, 2004"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
第2表 平均每戶家庭收支按區域別分(續三),,,,,Table 2. Average Family Income and Expenditure per Household by Areas (Cont.3),,,,,第2表 平均每戶家庭收支按區域別分(續四),,,,,Table 2. Average Family Income and Expenditure per Household by Areas (Cont.4),,,,,,第2表 平均每戶家庭收支按區域別分(續完),,,,,,Table 2. Average Family Income and Expenditure per Household by Areas (Cont.End),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
民 國 93 年,,,,單位：元,2 0 0 4 Unit:NT$,,,,,民 國 93 年,,,,單位：元,2 0 0 4 Unit:NT$,,,,,,民 國 93 年,,,,,單位：元,2 0 0 4 Unit:NT$,,,,
,總 平 均,臺 北 市,高 雄 市,臺 北 縣,宜 蘭 縣,桃 園 縣,新 竹 縣,,,,苗 栗 縣,臺 中 縣,彰 化 縣,南 投 縣,雲 林 縣,嘉 義 縣,臺 南 縣,高 雄 縣,,,,屏 東 縣,臺 東 縣,花 蓮 縣,澎 湖 縣,基 隆 市,新 竹 市,臺 中 市,嘉 義 市,臺 南 市,
,General,Taipei,Kaohsiung,Taipei,Yilan,Taoyuan,Hsinchu,,,,Miaoli,Taichung,Changhua,Nantou,Yunlin,Chiayi,Tainan,Kaohsiung,,,,Pingtung,Taitung,Hualien,Penghu,Keelung,Hsinchu,Taichung,Chiayi,Tainan,
,average,City,City,County,County,County,County,,,,County,County,County,County,County,County,County,County,,,,County,County,County,County,City,City,City,City,City,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
三、消費支出,692648,925845,680840,740753,565676,738518,707628,C.Consumption expenditures,,三、消費支出,590735,682143,619357,565920,543581,529047,590773,538738,C.Consumption expenditures,,三、消費支出,519356,455738,561093,529440,700769,923578,732716,554657,658969,C.Consumption expenditures
1.食品費,151516,182149,165143,163384,108174,152158,132017,1.Food,,1.食品費,111791,159127,150103,125198,126064,134102,140931,119701,1.Food,,1.食品費,117526,90972,110709,116903,161332,171303,165277,129855,161713,1.Food
2.飲料費,6497,7876,6736,7303,5732,5677,6482,2.Beverage,,2.飲料費,4969,6565,6187,5974,4700,6203,5768,4653,2.Beverage,,2.飲料費,7780,5855,7585,7571,6436,7362,6531,4895,4756,2.Beverage
3.菸草,6185,4417,5951,7952,5541,6737,7580,3.Tobacco,,3.菸草,6272,5449,5903,6264,7548,6985,5966,6139,3.Tobacco,,3.菸草,5458,5671,6270,5435,8513,8003,4501,4220,4787,3.Tobacco
4.衣著、鞋、襪類,24065,28092,19196,32085,18476,29492,25592,4.Clothing and footwear,,4.衣著、鞋、襪類,18211,29105,19552,16997,18197,15178,17051,15447,4.Clothing and footwear,,4.衣著、鞋、襪類,14568,15346,17379,21187,28926,34858,23458,17910,20462,4.Clothing and footwear
5.房地租及水費,140303,250317,129602,150199,100353,146853,139024,5.Rent and water charges,,5.房地租及水費,115013,113925,108749,110969,81529,79844,98512,104497,5.Rent and water charges,,5.房地租及水費,81221,84395,110170,79904,114527,180942,154037,114546,123202,5.Rent and water charges
6.燃料及燈光,19417,20553,18965,22518,21881,20296,23462,6.Fuel and light,,6.燃料及燈光,17880,16554,19262,15412,17567,14878,18036,17611,6.Fuel and light,,6.燃料及燈光,14431,17051,17861,21425,20416,19452,18269,19578,20476,6.Fuel and light
7.家具及家庭設備,12489,19624,12932,11450,7379,13884,13851,7.Furniture and family facilities,,7.家具及家庭設備,9975,12846,10413,9767,10440,9459,9184,8712,7.Furniture and family facilities,,7.家具及家庭設備,8154,7653,14505,10511,12724,23100,12314,9620,10174,7.Furniture and family facilities
8.家事管理,13370,20636,12712,18179,5315,14648,13749,8.Household operations,,8.家事管理,6436,11584,7760,6892,6226,3465,7613,10312,8.Household operations,,8.家事管理,7331,7110,6680,7523,12072,17936,18888,10333,13643,8.Household operations
9.保健及醫療,89447,92653,90387,80481,117051,87056,89836,9.Health care and medical,,9.保健及醫療,105114,106603,92193,88139,90500,105437,95659,80070,9.Health care and medical,,9.保健及醫療,73554,90574,98120,98513,117710,120644,67413,73186,78925,9.Health care and medical
10.運輸交通及通訊,86873,95292,83985,86487,68297,105907,117371,10.Transport and communications,,10.運輸交通及通訊,80875,91518,88814,81818,60132,72477,81296,73536,10.Transport and communications,,10.運輸交通及通訊,60604,61760,74665,57636,85674,147551,94968,55867,87038,10.Transport and communications
(1)交通及通訊工具之購置,12854,7519,15626,6327,9648,19371,25497,(1)Purchases of transport equipment,,(1)交通及通訊工具之購置,13029,12374,26220,14840,5925,12699,15978,11055,(1)Purchases of transport equipment,,(1)交通及通訊工具之購置,3692,11236,12053,1201,15991,55487,16940,4007,12011,(1)Purchases of transport equipment
(2)交通通訊設備使用管理及保養費,38898,38379,37628,39202,30754,51483,53551,(2)Operation of transport equipment,,(2)交通通訊設備使用管理及保養費,36477,44099,32853,39925,29416,35294,38133,36008,(2)Operation of transport equipment,,(2)交通通訊設備使用管理及保養費,29382,23336,32677,23604,27016,48799,44030,27914,44550,(2)Operation of transport equipment
(3)乘交通設備之費用,7983,16871,4650,10853,5551,5770,4864,(3)Purchased transportation,,(3)乘交通設備之費用,5556,5884,5832,4429,6192,5305,4247,3890,(3)Purchased transportation,,(3)乘交通設備之費用,8161,5953,5973,10957,16806,6387,4286,4076,4294,(3)Purchased transportation
(4)其他通訊費,22180,28195,21652,25550,18028,23272,27910,(4)Other communications,,(4)其他通訊費,20832,22787,18284,17973,14729,14428,17607,17892,(4)Other communications,,(4)其他通訊費,15117,17741,19708,20116,20565,30175,23900,14895,20564,(4)Other communications
(5)汽機車保險費支出,4958,4327,4430,4555,4315,6011,5548,(5)Insurance of transport equipment,,(5)汽機車保險費支出,4980,6373,5625,4651,3871,4750,5332,4691,(5)Insurance of transport equipment,,(5)汽機車保險費支出,4252,3493,4255,1758,5295,6702,5812,4975,5619,(5)Insurance of transport equipment
11.娛樂消遣及教育文化服務,92213,128697,89075,101142,61815,104073,90806,"11.Recreation ,education and culture",,11.娛樂消遣及教育文化服務,73733,92096,76438,65226,64006,51328,71669,67557,"11.Recreation ,education and culture",,11.娛樂消遣及教育文化服務,80460,42518,64270,60152,81646,128248,111463,79373,88636,"11.Recreation ,education and culture"
(1)旅遊費用,20545,37515,18902,21090,11694,23723,18950,(1)Traveling,,(1)旅遊費用,14357,15790,12806,16378,11311,11164,10666,13179,(1)Traveling,,(1)旅遊費用,17929,9400,17679,13265,17360,31346,28065,19460,16072,(1)Traveling
(2)娛樂消遣服務,9551,13338,8418,11841,5560,9740,8692,(2)Recreation service,,(2)娛樂消遣服務,7545,10235,6607,6190,5774,5173,6296,6507,(2)Recreation service,,(2)娛樂消遣服務,10291,4685,6372,7720,11052,14044,10120,8123,9439,(2)Recreation service
(3)書報雜誌文具,4619,6420,4373,5385,2935,4780,3564,(3)Books and stationery,,(3)書報雜誌文具,3199,5300,3494,3127,3375,3057,3547,3136,(3)Books and stationery,,(3)書報雜誌文具,4434,2617,3426,3078,4590,6334,5184,3638,4180,(3)Books and stationery
(4)娛樂器材及附屬品,8866,13964,8094,9739,5337,9440,9992,(4)Recreation facilities,,(4)娛樂器材及附屬品,6552,9651,6865,5379,4312,6759,6128,5385,(4)Recreation facilities,,(4)娛樂器材及附屬品,8813,6411,7412,10190,10636,14358,7661,6595,6971,(4)Recreation facilities
(5)教育與研究費,48632,57461,49289,53087,36289,56391,49608,(5)Education and research,,(5)教育與研究費,42080,51121,46666,34152,39234,25175,45032,39351,(5)Education and research,,(5)教育與研究費,38993,19405,29382,25899,38009,62166,60433,41557,51974,(5)Education and research
12.什項消費,50272,75540,46157,59574,45661,51737,47858,12.Miscellaneous,,12.什項消費,40466,36772,33984,33265,56672,29693,39089,30503,12.Miscellaneous,,12.什項消費,48269,26833,32880,42680,50792,64179,55598,35273,45158,12.Miscellaneous
可支配所得(平均數),891249,1225096,931446,918055,729324,995951,975383,Disposable income(mean),,可支配所得(平均數),732410,792500,803292,738359,703806,661697,743101,721597,Disposable income(mean),,可支配所得(平均數),703809,631719,714810,720582,868343,1217297,855400,694118,849868,Disposable income(mean)
可支配所得(中位數),773320,1078093,783393,827984,645190,918968,877913,Disposable income(median),,可支配所得(中位數),622526,721229,703291,605984,621188,524632,627809,629510,Disposable income(median),,可支配所得(中位數),622845,476230,592397,610441,808257,817750,753427,597171,739427,Disposable income(median)
消費支出,692648,925845,680840,740753,565676,738518,707628,Consumption expenditures,,消費支出,590735,682143,619357,565920,543581,529047,590773,538738,Consumption expenditures,,消費支出,519356,455738,561093,529440,700769,923578,732716,554657,658969,Consumption expenditures
儲蓄,198600,299252,250606,177302,163648,257432,267756,Saving,,儲蓄,141675,110357,183935,172438,160224,132650,152328,182860,Saving,,儲蓄,184453,175981,153717,191142,167573,293719,122684,139461,190899,Saving
所得總額,1122966,1583262,1146394,1166321,899966,1231830,1255736,Current receipts,,所得總額,933689,988588,971085,916244,872015,805598,917637,929040,Current receipts,,所得總額,886801,788482,891257,902252,1093045,1540823,1103244,869942,1054142,Current receipts
附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,
為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,
,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,
,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,,,,,,,,,,meaningless for precise statistics.,,,,
