2.產業主所得,87778,63418,111207,109993,78742,84659,66423,2.Entrepreneurial income,,2.產業主所得,77020,70153,68116,103111,94412,104083,103554,2.Entrepreneurial income,,2.產業主所得,117924,107193,104026,70049,83536,56063,119785,2.Entrepreneurial income
(1)農業淨收入,10932,2588,256,9421,17951,8963,7715,(1)Net agricultural income,,(1)農業淨收入,2691,8921,11904,19971,27589,47663,47298,(1)Net agricultural income,,(1)農業淨收入,50022,46500,14406,22988,0,3726,1615,(1)Net agricultural income
(2)營業淨收入,76846,60830,110951,100572,60791,75696,58708,(2)Net operation surplus,,(2)營業淨收入,74329,61232,56213,83141,66823,56420,56256,(2)Net operation surplus,,(2)營業淨收入,67902,60694,89620,47062,83536,52337,118170,(2)Net operation surplus
3.財產所得收入,25661,16096,54550,26711,16454,28743,17672,3. Property income,,3.財產所得收入,20574,23683,17852,13843,19101,15183,21772,3. Property income,,3.財產所得收入,15152,14161,35146,9945,15220,53207,45172,3. Property income
4.自用住宅設算租金收入,38355,42504,57738,36208,33090,29987,33386,4.Imputed rent income,,4.自用住宅設算租金收入,46411,25827,31360,27903,28113,28148,22469,4.Imputed rent income,,4.自用住宅設算租金收入,25502,28650,34825,26497,30564,49372,44755,4.Imputed rent income
5.經常移轉收入,87269,72277,110620,87569,78987,93944,127146,5.Current transfer receipts,,5.經常移轉收入,71855,65024,81945,78558,87229,110317,98214,5.Current transfer receipts,,5.經常移轉收入,74611,109633,107039,113973,99564,97991,86664,5.Current transfer receipts
(1)從私人,28765,26952,51098,32282,22639,26771,36830,(1)From individuals,,(1)從私人,18482,19428,24705,18264,20191,30683,28168,(1)From individuals,,(1)從私人,15359,35848,32236,20120,34214,27524,24984,(1)From individuals
(2)從政府,17675,14510,16946,15031,19197,17382,21377,(2)From government,,(2)從政府,16423,16317,22237,17494,20892,28303,31320,(2)From government,,(2)從政府,20662,28325,19187,33425,18694,18373,14088,(2)From government
(3)社會保險受益,39351,30241,40565,39289,35705,47323,66947,(3)Benefit of social insurance,,(3)社會保險受益,34218,27909,33201,41483,45614,49662,37999,(3)Benefit of social insurance,,(3)社會保險受益,38191,44735,54651,60353,45809,50471,46474,(3)Benefit of social insurance
(4)從企業,967,334,453,806,1068,1664,1992,(4)From enterprises,,(4)從企業,1663,1369,1802,835,531,1668,727,(4)From enterprises,,(4)從企業,399,726,964,75,847,1623,1117,(4)From enterprises
(5)從國外,511,239,1558,160,380,804,0,(5)From abroad,,(5)從國外,1070,0,0,481,0,0,0,(5)From abroad,,(5)從國外,0,0,0,0,0,0,0,(5)From abroad
6.雜項收入,58,23,102,22,77,67,26,6.Miscellaneous receipts,,6.雜項收入,71,149,108,110,12,23,69,6.Miscellaneous receipts,,6.雜項收入,71,12,2,67,4,52,17,6.Miscellaneous receipts
二、非消費支出,104429,102682,143556,103435,87503,101831,90974,B.Nonconsumption expenditures,,二、非消費支出,110775,139184,95523,75726,80520,74924,67536,B.Nonconsumption expenditures,,二、非消費支出,77291,76383,104435,85035,85899,154871,109852,B.Nonconsumption expenditures
1.利息支出,7097,7480,10120,6725,5719,6696,6003,1.Interest,,1.利息支出,8215,11225,5204,3909,6604,1106,2947,1.Interest,,1.利息支出,2548,3340,8780,4269,8250,14700,6927,1.Interest
2.經常移轉支出,97333,95202,133436,96710,81784,95135,84971,2.Current transfer expenditures,,2.經常移轉支出,102560,127959,90319,71817,73916,73819,64589,2.Current transfer expenditures,,2.經常移轉支出,74743,73043,95655,80767,77649,140171,102925,2.Current transfer expenditures
(1)對私人,25078,21099,38437,24147,17783,27416,28976,(1)To private,,(1)對私人,24893,24862,23499,14868,17187,24768,19485,(1)To private,,(1)對私人,23327,22619,27981,28970,19861,38163,28305,(1)To private
(2)對政府,17878,14982,29549,16987,15392,16509,13540,(2)To government,,(2)對政府,17614,31176,17695,12929,14471,12313,11530,(2)To government,,(2)對政府,11213,13846,18523,10283,12518,32628,16904,(2)To government
(3)社會保險,53176,58737,63984,52177,47927,49692,41767,(3)Social insurance,,(3)社會保險,58931,70036,48543,43979,40573,36724,33544,(3)Social insurance,,(3)社會保險,40176,36499,42344,41433,44707,68834,57570,(3)Social insurance
(4)對國外,1201,383,1467,3400,681,1518,688,(4)To abroad,,(4)對國外,1122,1884,582,41,1685,13,30,(4)To abroad,,(4)對國外,27,79,6807,82,564,544,147,(4)To abroad
三、可支配所得,516206,502507,722113,503880,454789,501446,461434,C.Disposable income,,三、可支配所得,510168,555409,448956,427631,423423,427932,402143,C.Disposable income,,三、可支配所得,429909,435104,480108,454535,491584,619652,536927,C.Disposable income
附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,
為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,
,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,
,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,
