L1096年家庭收支調查報告,,,,,,,"The Survey of Family Income and Expenditure, 2007"
,,,,,,,
第9表家庭住宅及主要設備概況按農家、非農家及都市化程度別分,Table 9. Household Housing and Household Facilities,,,,,,
,,,,by Farm or Non-farm and Degree of Urbanization,,,
民 國 96 年,,,,2 0 0 7,,,
,,,,都  市  化  程  度,,,
,總 平 均,農 家,非 農 家,Degree  of  urbanization,,,
,General,Farm,Non-farm,都 市,城 鎮,鄉 村,
,average,,,City,Town,Village,
,,,,,,,
家庭戶數,7414281,580057,6834224,6559778,776312,78191,No. of households
平均每戶人數,3.38,3.66,3.36,3.39,3.34,3.02,No. of persons per household
平均每戶成年人數,2.57,2.91,2.54,2.57,2.59,2.46,No. of adults per household
平均每戶就業人數,1.5,2.09,1.45,1.49,1.58,1.55,No. of persons employed per household
平均每戶所得收入者人數,1.66,1.83,1.64,1.66,1.64,1.44,No. of income recipients per household
一、家庭住宅概況(％),,,,,,,A.Housing (%)
1.住宅所有權,,,,,,,1.By tenure of dwelling
(1)自有,88.14,98,87.31,87.36,94.02,95.68,(1)Self-owned
(2)租押,7.89,0.59,8.51,8.59,2.58,1.74,(2)Rented
(3)其他(含配住及借用),3.96,1.32,4.18,4.04,3.4,2.58,(3)Issued、lease and others
2.住宅用途,,,,,,,2.By usage of dwelling
(1)專用,95.55,97.55,95.38,95.49,96.09,95.19,(1)Independent
(2)併用,4.4400000000000004,2.36,4.62,4.5,3.91,4.8099999999999996,(2)Connected
3.建築式樣,,,,,,,3.By style of building
(1)平房,11.66,34.93,9.68,7.74,39.49,63.56,(1)One story
(2)二～三層樓,41.68,61.57,39.99,39.71,58.78,36.44,(2)Two or three stories
(3)四～五層樓,27.7,2.92,29.8,31.11,1.66,0,(3)Four or five stories
(4)六層樓以上,18.96,0.49,20.53,21.42,0.08,0,"(4)Apartment, six stories or over"
4.具有自來水設備,94.46,78.23,95.83,96.17,81.36,80.64,4.Piped water equipment
5.有車家庭停車位情形,,,,,,,5.Parking lot
(1)自有停車位,50.21,74.61,47.94,47.08,74.13,90.49,(1)Self-owned
(2)租借停車位,8.6,0.54,9.36,9.5299999999999994,1.22,0,(2)Rented
(3)無停車位,41.19,24.86,42.71,43.39,24.65,9.51,(3)None
6.每戶建坪平均數(坪),43.34,53.1,42.51,42.79,48.39,39.47,6.Space per household average (pin)
7.每戶建坪中位數(坪),37,48,36,36,45,35,7.Space per household median (pin)
二、家庭主要設備,,,,,,,B.Main household equipment (%)
1.普及率(％),,,,,,,1.Percentage of household with equip.
(1)彩色電視機,99.37,99.8,99.33,99.4,99.16,99.33,(1)Color TV
(2)數位影音光碟機,52.68,31.09,54.51,55.61,31.24,19.77,(2)DVD player
(3)攝影機,8.7100000000000009,2.99,9.1999999999999993,9.58,2.0299999999999998,2.2400000000000002,(3)Movies camera
(4)音響,43.02,30.43,44.09,44.68,31.1,22.13,(4)Stereo
(5)鋼琴(含電子琴),10.58,5.47,11.01,11.45,3.95,2.97,(5)Piano
(6)數位相機,46.5,30.07,47.89,49.13,27.07,18.88,(6)Digital camera
(7)電視遊樂器,10.71,4.72,11.22,11.48,5,2.68,(7)Video game
(8)有線電視頻道設備,79.930000000000007,63.34,81.34,82.49,61.68,46.14,(8)Cable TV
(9)家用電腦,67.13,46.96,68.84,70.400000000000006,43.89,23.12,(9)Personal computer
(10)電話機,96.69,97.48,96.62,97.09,93.69,92.73,(10)Telephone
(11)行動電話,88.94,81.59,89.56,90.48,77.08,77.47,(11)Cell phone
(12)上網際網路,61.57,40.729999999999997,63.34,64.89,37.86,18.850000000000001,(12)Internet facility
,,,,,,,
L1096年家庭收支調查報告,,,,,,,"The Survey of Family Income and Expenditure, 2007"
,,,,,,,
第9表家庭住宅及主要設備概況按農家、非農家及都市化程度別分(續),Table 9. Household Housing and Household Facilities,,,,,,
,,,,by Farm or Non-farm and Degree of Urbanization (Cont.),,,
民 國 96 年,,,,2 0 0 7,,,
,,,,都  市  化  程  度,,,
,總 平 均,農 家,非 農 家,Degree  of  urbanization,,,
,General,Farm,Non-farm,都 市,城 鎮,鄉 村,
,average,,,City,Town,Village,
,,,,,,,
(13)汽車,58.69,63.8,58.25,59.02,56.79,49.54,(13)Sedan vehicle
(14)機車,82.98,91.43,82.26,82.84,85.64,68.150000000000006,(14)Motorcycle
(15)電磁爐,43.05,32.340000000000003,43.96,45.06,28.23,22.02,(15)Electro-magnetic oven
(16)冷暖氣機,87.64,75.59,88.67,89.85,72.62,51.62,(16)Air conditioner
(17)除濕機,30.63,12.24,32.19,33.340000000000003,9.91,8.74,(17)Dehumidifier
(18)洗衣機,97.45,97.06,97.49,97.7,95.58,95.54,(18)Washing machine
(19)烘衣機,18.59,13.12,19.059999999999999,19.63,10.49,11.88,(19)Drier
(20)空氣清淨機,11.16,3.43,11.81,12.23,3.13,1.37,(20)Air-clean machine
(21)濾水器,33.409999999999997,21.14,34.450000000000003,35.25,19.71,15.48,(21)Water filter machine
(22)吸塵器,42.37,26.35,43.73,45.03,22.67,15.19,(22)Vacuum cleaner
(23)熱水器,97.22,94.57,97.45,97.6,94.31,94.49,(23)Geyser
(24)開飲機,55.96,59.42,55.67,55.77,58.47,47.08,(24)Hot-warm water fountain
(25)微波爐,45.62,30.49,46.9,48.06,28.16,13.46,(25)Microwave oven
(26)報紙,26.6,29.59,26.34,27.22,22.41,15.76,(26)Newspaper
(27)期刊雜誌,11.05,4.4400000000000004,11.61,12.1,3.25,0.76,(27)Magazine
"2.每百戶擁有數(台,輛,份)",,,,,,,2.Average No. per hundred households
(1)彩色電視機,152.38999999999999,151.65,152.46,153.74,143.61000000000001,126.29,(1)Color TV
(2)數位影音光碟機,59.23,34.24,61.35,62.62,34.32,21.7,(2)DVD player
(3)攝影機,9.0299999999999994,3.21,9.5299999999999994,9.94,2.0299999999999998,2.2400000000000002,(3)Movies camera
(4)音響,46.44,32.01,47.66,48.37,32.6,22.13,(4)Stereo
(5)鋼琴(含電子琴),10.79,5.56,11.23,11.68,4.0199999999999996,2.97,(5)Piano
(6)數位相機,52.06,32.97,53.68,55.17,29.06,19.64,(6)Digital camera
(7)電視遊樂器,11.55,4.8,12.12,12.38,5.35,2.68,(7)Video game
(8)有線電視頻道設備,80.03,63.51,81.430000000000007,82.61,61.68,46.14,(8)Cable TV
(9)家用電腦,86.86,56.36,89.45,91.7,52.18,25.42,(9)Personal computer
(10)電話機,113.18,107.8,113.64,114.5,103.44,98.76,(10)Telephone
(11)行動電話,214.01,181.28,216.79,220.61,165.72,140.32,(11)Cell phone
(12)汽車,69.989999999999995,82.4,68.94,69.680000000000007,73.489999999999995,61.58,(12)Sedan vehicle
(13)機車,142.62,161.05000000000001,141.05000000000001,143.11000000000001,142.03,107.09,(13)Motorcycle
(14)電磁爐,43.87,32.97,44.79,45.9,28.79,22.78,(14)Electro-magnetic oven
(15)冷暖氣機,196.22,153.85,199.81,204.2,139.36000000000001,91.34,(15)Air conditioner
(16)除濕機,36.090000000000003,14.11,37.950000000000003,39.39,10.97,8.74,(16)Dehumidifier
(17)洗衣機,99.45,100.84,99.33,99.61,98.25,97.15,(17)Washing machine
(18)烘衣機,18.68,13.12,19.16,19.73,10.57,11.88,(18)Drier
(19)空氣清淨機,12.29,3.5,13.03,13.49,3.21,1.37,(19)Air-clean machine
(20)濾水器,33.86,21.14,34.94,35.729999999999997,19.920000000000002,15.48,(20)Water filter machine
(21)吸塵器,44.23,27.37,45.66,47.04,23.39,15.19,(21)Vacuum cleaner
(22)熱水器,103.82,102.42,103.93,104.31,100.37,96.21,(22)Geyser
(23)開飲機,57.54,61.07,57.24,57.39,59.79,47.86,(23)Hot-warm water fountain
(24)微波爐,45.86,30.66,47.15,48.31,28.36,13.46,(24)Microwave oven
(25)報紙,27.92,31.11,27.65,28.55,23.72,16.600000000000001,(25)Newspaper
