appleL01112年家庭收支調查報告,,,,,,,,,,,"The Survey of Family Income and Expenditure, 2023"
,,,,,,,,,,,
第1表 平均每戶家庭收支按戶內人數分,,,,,,Table 1. Average Family Income and Expenditure per,,,,,
,,,,,,,,Household by Size of Household,,,
,General average,1 person,2 persons,3 persons,4 persons,5 persons,6 persons,7 persons,8 persons,9 or more persons,
,,,,,,,,,,,
三、消費支出,861305,423988,689269,941607,1176780,1292012,1443933,1604017,1689886,2187681,C.Consumption expenditures
1.食品及非酒精飲料,122897,48837,98259,133640,163874,198183,249082,275258,308530,382628,1.Food and non-alcoholic beverages
2.菸酒及檳榔,8814,4893,6812,9968,11087,14379,13876,19104,23062,19082,"2.Tobacco,alcoholic beverages and betel nuts"
3.衣著鞋襪及服飾用品,22829,10092,16429,25271,33194,36493,43579,47704,59771,67427,3.Clothing and footwear
4.住宅服務、水電瓦斯及其他燃料,207343,153030,195781,217855,246721,234489,235054,243753,275311,336113,"4.Housing,water,electricity,gas and other fuels"
(1)住宅服務,187197,142593,179060,196309,220724,203854,199969,203463,232341,285142,(1)Rent and residential services
(2)水電費及燃料,20146,10436,16721,21546,25997,30636,35085,40290,42970,50971,"(2)Water,electricity,gas and other fuels"
5.家具設備及家務維護,24780,13377,20721,28187,32288,34590,35790,33111,33079,51181,"5.Furnishings,household equipmentand routine household maintenance"
6.醫療保健,152413,69193,133004,169253,182886,226507,281959,308160,295646,455241,6.Health
7.交通,75700,29336,55141,85819,115479,114583,129886,158901,153695,142152,7.Transport
(1)個人交通工具之購置,11904,4022,7045,13058,23389,16054,21055,29162,166,1264,(1)Purchase of vehicles
(2)個人交通設備使用管理及保養費,46882,17577,34867,53638,67446,74550,83731,102157,120141,108262,(2)Operation of transport equipment
(3)乘交通設備及其他交通服務,8581,4775,7108,9799,12270,10652,9719,8561,8142,12047,(3)Transport services
(4)汽、機車保險費,8335,2962,6121,9323,12375,13327,15381,19022,25246,20579,(4)Insurance of vehicles
8.通訊,24268,10188,17527,27947,35042,39216,42451,46572,55570,52205,8.Communication
9.休閒與文化,34909,17525,27266,38472,52172,49502,50658,43861,43377,56171,9.Recreation and culture
(1)套裝旅遊(不含自助旅遊),11390,4483,10096,12747,16519,15141,14880,8895,7895,11995,(1)Package holidays
(2)娛樂消遣及文化服務,12567,7977,9925,13625,17916,16316,17778,17366,16879,15372,(2)Recreational and cultural services
(3)書報雜誌文具,3313,705,1239,3263,6882,8068,8482,8611,9270,11836,"(3)Newspapers,books and stationery"
(4)教育消遣康樂器材及其附屬品,7640,4359,6007,8837,10856,9977,9517,8990,9333,16969,(4)Recreational facilities
10.教育,25162,300,3298,23074,64503,71046,72813,91423,95867,148586,10.Education
11.餐廳及旅館,119880,43903,81997,135688,183472,208450,214864,255175,263759,393736,11.Restaurants and hotels
12.什項消費,42310,23313,33035,46433,56061,64573,73921,80994,82219,83157,12.Miscellaneous goods and services
可支配所得,1136708,536980,884950,1277701,1574002,1727235,1874850,1991748,2421005,2708903,Disposable income
消費支出,861305,423988,689269,941607,1176780,1292012,1443933,1604017,1689886,2187681,Consumption expenditures
儲蓄,275402,112992,195680,336094,397222,435223,430916,387732,731119,521222,Saving
所得總額,1443071,691345,1116772,1625779,2027734,2154212,2316433,2461784,2964034,3252452,Current receipts
