appleL1391年家庭收支調查報告,,,,,,,"The Survey of Family Income and Expenditure, 2002"
,,,,,,,
第2表 所得收入者平均每人所得來源按農家、非農家及都市化程度別分,Table 2. Income Sources of Income Recipients by Farm or,,,,,,
,,,,Non-farm and Degree of Urbanization,,,
,,,,,,,
,民 國 91 年,,單位：元,2 0 0 2,Unit：NT$,,
,,,,都  市  化  程  度,,,
,總 平 均,農 家,非 農 家,Degree  of  urbanization,,,
,General average,Farm,Non-farm,都 市,城 鎮,鄉 村,
,,,,City,Town,Village,
所得收入者人數,11297826,1238615,10059211,7880492,2329552,1087783,No. of income recipients
一、所得收入總計,602844,419638,625402,658289,497841,426032,A.Total receipts
1.受僱人員報酬,363709,172503,387252,409531,290801,187885,1.Compensation of employees
(1)本業薪資,282305,137051,300190,314881,232937,152027,(1)Full time payroll
(2)兼業薪資,18384,11542,19227,21782,10384,10907,(2)Part time payroll
(3)其他收入,63020,23909,67835,72868,47480,24951,(3)Other receipts or subsidies
2.產業主所得,107141,143133,102709,105928,101952,127039,2.Entrepreneurial income
(1)農業淨收入,12253,99419,1520,1891,19341,72148,(1)Net agricultural income
(2)營業淨收入,88517,43022,94119,96158,79207,53100,(2)Net operation surplus
(3)執行業務淨收入,6371,692,7070,7879,3405,1792,(3)Net professional income
3.財產所得收入,30250,13877,32267,36928,15098,14322,3. Property income
4.自用住宅設算租金收入,36446,25875,37748,40213,30486,21920,4.Imputed rent income
5.經常移轉收入,65227,64123,65363,65635,59427,74695,5.Current transfer receipts
(1)從私人,20312,20122,20335,21063,16595,22829,(1)From individuals
(2)從政府,14334,17482,13946,13649,13640,20777,(2)From government
(3)社會保險受益,29050,25541,29482,29639,27564,27967,(3)Benefit of social insurance
(4)從企業,904,409,964,649,915,2722,(4)From enterprises
(5)從國外,628,569,636,635,713,399,(5)From abroad
6.雜項收入,70,127,63,54,77,172,6.Miscellaneous receipts
二、非消費支出,105874,61407,111350,118947,81072,64285,B.Nonconsumption expenditures
1.利息支出,19082,5276,20782,22746,12545,6538,1.Interest
2.經常移轉支出,86792,56131,90568,96201,68528,57746,2.Current transfer expenditures
(1)對私人,26791,19042,27746,29786,19645,20405,(1)To private
(2)對政府,20472,11286,21603,23586,14456,10791,(2)To government
(3)社會保險,36702,24809,38166,39220,33544,25215,(3)Social insurance
(4)對國外,2827,994,3053,3608,882,1335,(4)To abroad
三、可支配所得,496969,358231,514052,539343,416769,361748,C.Disposable income
