appleL1294年家庭收支調查報告,,,,,,,,"The Survey of Family Income and Expenditure, 2005",,94年家庭收支調查報告,,,,,,,,,"The Survey of Family Income and Expenditure, 2005",,94年家庭收支調查報告,,,,,,,,,,"The Survey of Family Income and Expenditure, 2005"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
第1表 所得收入者平均每人所得來源按區域別分,Table 1. Income Sources of Income Recipients by Areas,,第1表 所得收入者平均每人所得來源按區域別分(續一),,,,,Table 1. Income Sources of Income Recipients by Areas (Cont.1),,第1表 所得收入者平均每人所得來源按區域別分(續完),Table 1. Income Sources of Income Recipients by Areas (Cont.End),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
民 國 94 年,,,,單位：元,2 0 0 5 Unit:NT$,,,,,民 國 94 年,,,,單位：元,2 0 0 5 Unit:NT$,,,,,,民 國 94 年,,,,,單位：元,2 0 0 5 Unit:NT$,,,,
,總 平 均,臺 北 市,高 雄 市,臺 北 縣,宜 蘭 縣,桃 園 縣,新 竹 縣,,,,苗 栗 縣,臺 中 縣,彰 化 縣,南 投 縣,雲 林 縣,嘉 義 縣,臺 南 縣,高 雄 縣,,,,屏 東 縣,臺 東 縣,花 蓮 縣,澎 湖 縣,基 隆 市,新 竹 市,臺 中 市,嘉 義 市,臺 南 市,
,General,Taipei,Kaohsiung,Taipei,Yilan,Taoyuan,Hsinchu,,,,Miaoli,Taichung,Changhua,Nantou,Yunlin,Chiayi,Tainan,Kaohsiung,,,,Pingtung,Taitung,Hualien,Penghu,Keelung,Hsinchu,Taichung,Chiayi,Tainan,
,average,City,City,County,County,County,County,,,,County,County,County,County,County,County,County,County,,,,County,County,County,County,City,City,City,City,City,
所得收入者人數,11794335,1482812,846655,2185008,221185,1037219,262276,No. of income recipients,,所得收入者人數,264159,690749,568319,253936,307088,242517,557430,647920,No. of income recipients,,所得收入者人數,397353,107563,153654,41030,229107,227625,548780,132243,389707,No. of income recipients
一、所得收入總計,619749,903993,702940,617784,582973,631369,632125,A.Total receipts,,一、所得收入總計,509478,531159,491825,513971,471345,477277,461486,509931,A.Total receipts,,一、所得收入總計,542534,455928,540529,499886,576498,709537,627334,605909,586724,A.Total receipts
1.受僱人員報酬,381936,559142,434955,409839,306949,431642,415570,1.Compensation of employees,,1.受僱人員報酬,307070,325725,271188,291052,223949,234613,273037,317905,1.Compensation of employees,,1.受僱人員報酬,306618,225845,254946,271777,407980,430778,365846,352844,343412,1.Compensation of employees
(1)本業薪資,290012,413147,310832,322265,227280,317835,325087,(1)Full time payroll,,(1)本業薪資,234911,264023,219211,213218,178042,176596,215020,242177,(1)Full time payroll,,(1)本業薪資,233654,162743,199950,206237,315515,308279,271741,260793,262595,(1)Full time payroll
(2)兼業薪資,21814,35781,39551,14063,31027,22850,9286,(2)Part time payroll,,(2)兼業薪資,21972,6169,10122,21201,11672,22827,16772,23365,(2)Part time payroll,,(2)兼業薪資,20143,25988,14535,20882,19671,34890,26340,20776,22221,(2)Part time payroll
(3)其他收入,70110,110214,84572,73511,48642,90957,81196,(3)Other receipts or subsidies,,(3)其他收入,50187,55533,41855,56633,34234,35190,41246,52362,(3)Other receipts or subsidies,,(3)其他收入,52820,37114,40461,44658,72794,87609,67764,71275,58597,(3)Other receipts or subsidies
2.產業主所得,100091,114857,109950,89398,110356,82662,85643,2.Entrepreneurial income,,2.產業主所得,72791,101644,106642,101411,128040,100399,71288,90915,2.Entrepreneurial income,,2.產業主所得,117697,103997,143073,94307,59986,96907,136899,125289,101982,2.Entrepreneurial income
(1)農業淨收入,9598,841,1293,837,14114,2386,12752,(1)Net agricultural income,,(1)農業淨收入,19433,9021,16040,40038,51753,46319,10865,13452,(1)Net agricultural income,,(1)農業淨收入,40991,47682,13419,25186,0,1028,772,5254,4327,(1)Net agricultural income
(2)營業淨收入,86024,106926,104978,87139,87939,70933,69022,(2)Net operation surplus,,(2)營業淨收入,52526,85226,88167,56556,70435,49270,59550,75568,(2)Net operation surplus,,(2)營業淨收入,72629,50704,118063,69122,59386,88111,130536,111866,95735,(2)Net operation surplus
(3)執行業務淨收入,4468,7090,3679,1422,8303,9343,3869,(3)Net professional income,,(3)執行業務淨收入,833,7397,2435,4818,5852,4810,873,1895,(3)Net professional income,,(3)執行業務淨收入,4077,5611,11590,0,600,7769,5592,8169,1920,(3)Net professional income
3.財產所得收入,27021,72810,35994,21566,22201,14671,20724,3. Property income,,3.財產所得收入,14927,14102,11761,21424,15226,13834,10984,9421,3. Property income,,3.財產所得收入,18565,16187,15476,22474,14293,56896,26646,32036,35946,3. Property income
4.自用住宅設算租金收入,37011,63425,39092,34639,37399,42672,46567,4.Imputed rent income,,4.自用住宅設算租金收入,29183,28321,31528,30148,28402,23040,28918,23797,4.Imputed rent income,,4.自用住宅設算租金收入,22849,18343,33092,13217,21784,35404,40535,34086,35328,4.Imputed rent income
5.經常移轉收入,73617,93566,82889,62316,106029,59699,63423,5.Current transfer receipts,,5.經常移轉收入,85477,61355,70540,69865,75703,105300,77212,67865,5.Current transfer receipts,,5.經常移轉收入,76649,91312,93793,97981,72421,89553,57347,61633,70000,5.Current transfer receipts
(1)從私人,23168,45217,26213,17551,25785,13387,15816,(1)From individuals,,(1)從私人,27116,16300,18449,21243,25713,27954,21200,18988,(1)From individuals,,(1)從私人,23637,24487,31038,28737,21096,24612,15708,17767,24233,(1)From individuals
(2)從政府,15754,14065,13285,12664,23077,14437,15149,(2)From government,,(2)從政府,19544,12347,14923,17518,20836,30416,22255,16609,(2)From government,,(2)從政府,19976,29782,22257,29267,13643,17421,12549,14488,17358,(2)From government
(3)社會保險受益,33202,32469,39064,30797,54430,30295,32035,(3)Benefit of social insurance,,(3)社會保險受益,36286,31789,36348,30455,27874,44201,32362,31557,(3)Benefit of social insurance,,(3)社會保險受益,32365,34957,39084,39906,36073,46294,28594,29347,27928,(3)Benefit of social insurance
(4)從企業,757,580,1235,911,2738,1094,423,(4)From enterprises,,(4)從企業,1038,516,97,337,79,2728,541,600,(4)From enterprises,,(4)從企業,56,1955,1413,71,171,1225,348,31,171,(4)From enterprises
(5)從國外,736,1235,3092,392,0,485,0,(5)From abroad,,(5)從國外,1493,404,722,313,1201,0,853,110,(5)From abroad,,(5)從國外,615,131,0,0,1437,0,148,0,310,(5)From abroad
6.雜項收入,73,192,60,26,40,23,198,6.Miscellaneous receipts,,6.雜項收入,31,12,166,70,25,91,46,29,6.Miscellaneous receipts,,6.雜項收入,156,244,150,130,35,0,61,20,56,6.Miscellaneous receipts
二、非消費支出,106272,165028,125350,108401,95718,107945,120926,B.Nonconsumption expenditures,,二、非消費支出,88130,84021,75794,83536,71767,70005,75062,84224,B.Nonconsumption expenditures,,二、非消費支出,90666,61115,88973,92000,95170,138555,101093,104645,95262,B.Nonconsumption expenditures
1.利息支出,12212,19012,17449,14453,9058,13938,12957,1.Interest,,1.利息支出,7576,11213,6366,6024,2414,4573,8489,7057,1.Interest,,1.利息支出,4869,2697,12975,6082,9852,17081,14646,9543,9411,1.Interest
2.經常移轉支出,94060,146016,107901,93948,86660,94007,107969,2.Current transfer expenditures,,2.經常移轉支出,80554,72808,69429,77512,69354,65432,66574,77167,2.Current transfer expenditures,,2.經常移轉支出,85797,58418,75998,85918,85319,121474,86447,95102,85852,2.Current transfer expenditures
(1)對私人,30365,56216,34964,27580,35263,27255,34391,(1)To private,,(1)對私人,27509,14880,18870,25784,27120,22861,20667,26658,(1)To private,,(1)對私人,36377,20695,24645,46012,24512,36871,20030,31825,27649,(1)To private
(2)對政府,21269,35500,25602,21419,14976,19288,27317,(2)To government,,(2)對政府,15961,18730,15113,16110,12992,13974,12611,15697,(2)To government,,(2)對政府,15546,9179,16100,7706,16780,33026,22120,24954,20749,(2)To government
(3)社會保險,40527,49891,42738,44168,35420,45963,46012,(3)Social insurance,,(3)社會保險,34394,37339,34840,34173,29097,26662,32118,34590,(3)Social insurance,,(3)社會保險,33521,28417,32790,32091,40269,44143,42826,38093,36247,(3)Social insurance
(4)對國外,1899,4408,4598,781,1000,1502,249,(4)To abroad,,(4)對國外,2689,1860,606,1445,145,1935,1178,223,(4)To abroad,,(4)對國外,352,127,2463,109,3757,7435,1471,230,1206,(4)To abroad
三、可支配所得,513477,738965,577590,509383,487255,523424,511200,C.Disposable income,,三、可支配所得,421348,447138,416031,430435,399577,407271,386423,425708,C.Disposable income,,三、可支配所得,451868,394813,451556,407886,481328,570983,526241,501264,491462,C.Disposable income
附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,
為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,
,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,
,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,,,,,,,,,,meaningless for precise statistics.,,,,
