4.自用住宅設算租金收入,61507,76906,71243,70612,40971,81758,68302,4.Imputed rent income,,4.自用住宅設算租金收入,60757,41829,48631,37839,38309,37209,52406,48247,4.Imputed rent income,,4.自用住宅設算租金收入,39382,30523,51111,14808,52933,46944,85417,50510,74602,4.Imputed rent income
5.經常移轉收入,120898,135112,110032,98474,170706,97098,158103,5.Current transfer receipts,,5.經常移轉收入,159692,104506,98822,140986,153589,169626,119587,118411,5.Current transfer receipts,,5.經常移轉收入,154608,137209,180091,147254,142735,117175,106876,106310,94103,5.Current transfer receipts
(1)從私人,35890,58742,33498,23720,46347,22922,38784,(1)From individuals,,(1)從私人,51089,27338,20723,38433,46147,55804,29042,32572,(1)From individuals,,(1)從私人,50525,43740,56491,17868,41332,26714,31166,31386,22143,(1)From individuals
(2)從政府,30097,27753,25908,25326,41253,26039,45398,(2)From government,,(2)從政府,38510,25180,26097,37292,37515,49086,35671,33725,(2)From government,,(2)從政府,39022,43432,38390,51482,39621,30548,21867,19820,23191,(2)From government
(3)社會保險受益,53479,45268,49172,47725,80933,48109,72954,(3)Benefit of social insurance,,(3)社會保險受益,70023,51848,51419,65116,69671,64519,54506,51630,(3)Benefit of social insurance,,(3)社會保險受益,63187,49063,82887,77879,61467,59365,48554,53309,48274,(3)Benefit of social insurance
(4)從企業,765,1327,707,1501,1123,27,109,(4)From enterprises,,(4)從企業,70,140,202,145,255,217,367,236,(4)From enterprises,,(4)從企業,300,128,2323,25,0,548,2104,1194,496,(4)From enterprises
(5)從國外,668,2022,748,203,1050,0,858,(5)From abroad,,(5)從國外,0,0,381,0,0,0,0,248,(5)From abroad,,(5)從國外,1574,847,0,0,315,0,3186,602,0,(5)From abroad
6.雜項收入,266,730,349,53,304,188,147,6.Miscellaneous receipts,,6.雜項收入,207,112,138,71,187,120,295,147,6.Miscellaneous receipts,,6.雜項收入,737,405,271,577,141,0,181,134,32,6.Miscellaneous receipts
二、非消費支出,181989,229547,205995,190471,179469,191646,189683,B.Nonconsumption expenditures,,二、非消費支出,170846,165494,132714,144954,123207,123464,141052,161279,B.Nonconsumption expenditures,,二、非消費支出,163361,110567,182177,159075,181062,235975,188670,204283,197653,B.Nonconsumption expenditures
1.利息支出,41923,40383,53534,53366,32882,53856,31914,1.Interest,,1.利息支出,24980,40400,21915,27638,18701,15534,28836,29788,1.Interest,,1.利息支出,33818,23397,50214,20911,39795,62877,54270,49472,72303,1.Interest
2.經常移轉支出,140066,189163,152461,137104,146587,137790,157770,2.Current transfer expenditures,,2.經常移轉支出,145866,125094,110800,117316,104506,107930,112216,131491,2.Current transfer expenditures,,2.經常移轉支出,129542,87169,131963,138164,141267,173097,134399,154812,125350,2.Current transfer expenditures
(1)對私人,44764,57896,53929,37843,58957,41350,55487,(1)To private,,(1)對私人,59906,33961,29292,39649,39707,42240,36574,49006,(1)To private,,(1)對私人,51009,30425,54881,54419,55123,63043,29862,61660,33363,(1)To private
(2)對政府,27697,50097,30641,26234,23445,26568,26963,(2)To government,,(2)對政府,23564,25366,18855,20485,14161,14929,17993,22207,(2)To government,,(2)對政府,19648,9338,18979,17557,19786,33232,31310,31748,25757,(2)To government
(3)社會保險,65211,74280,63833,71338,63266,68349,74635,(3)Social insurance,,(3)社會保險,60809,62036,62531,55834,50410,49722,57336,59396,(3)Social insurance,,(3)社會保險,56916,44617,57439,66188,65180,74253,70363,61365,66230,(3)Social insurance
(4)對國外,2395,6890,4057,1689,919,1522,685,(4)To abroad,,(4)對國外,1587,3731,122,1349,227,1039,313,881,(4)To abroad,,(4)對國外,1969,2789,665,0,1178,2569,2865,38,0,(4)To abroad
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,
為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,
,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,
,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,,,,,,,,,,meaningless for precise statistics.,,,,
85年家庭收支調查報告,,,,,,,,"The Survey of Family Income and Expenditure, 1996",,85年家庭收支調查報告,,,,,,,,,"The Survey of Family Income and Expenditure, 1996",,85年家庭收支調查報告,,,,,,,,,,"The Survey of Family Income and Expenditure, 1996"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
第2表 平均每戶家庭收支按區域別分(續三),,,,,Table 2. Average Family Income and Expenditure per Household by Areas (Cont.3),,,,,第2表 平均每戶家庭收支按區域別分(續四),,,,,Table 2. Average Family Income and Expenditure per Household by Areas (Cont.4),,,,,,第2表 平均每戶家庭收支按區域別分(續完),Table 2. Average Family Income and Expenditure per Household by Areas (Cont.End),,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
民 國 85 年,,,,單位：元,1 9 9 6 Unit:NT$,,,,,民 國 85 年,,,,單位：元,1 9 9 6 Unit:NT$,,,,,,民 國 85 年,,,,,單位：元,1 9 9 6 Unit:NT$,,,,
,總 平 均,臺 北 市,高 雄 市,臺 北 縣,宜 蘭 縣,桃 園 縣,新 竹 縣,,,,苗 栗 縣,臺 中 縣,彰 化 縣,南 投 縣,雲 林 縣,嘉 義 縣,臺 南 縣,高 雄 縣,,,,屏 東 縣,臺 東 縣,花 蓮 縣,澎 湖 縣,基 隆 市,新 竹 市,臺 中 市,嘉 義 市,臺 南 市,
,General,Taipei,Kaohsiung,Taipei,Yilan,Taoyuan,Hsinchu,,,,Miaoli,Taichung,Changhua,Nantou,Yunlin,Chiayi,Tainan,Kaohsiung,,,,Pingtung,Taitung,Hualien,Penghu,Keelung,Hsinchu,Taichung,Chiayi,Tainan,
,average,City,City,County,County,County,County,,,,County,County,County,County,County,County,County,County,,,,County,County,County,County,City,City,City,City,City,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
三、消費支出,614435,867384,670949,644552,544023,604242,587721,C.Consumption expenditures,,三、消費支出,529853,571790,467523,496598,417867,463537,465566,483050,C.Consumption expenditures,,三、消費支出,521811,391089,599637,447894,638796,705724,648070,616251,623048,C.Consumption expenditures
1.食品費,148667,189789,178009,157896,110711,147309,131682,1.Food,,1.食品費,107042,133493,132822,125037,102559,141174,117052,116947,1.Food,,1.食品費,126366,98708,153263,116503,171295,149338,161933,151676,155813,1.Food
2.飲料費,6401,7939,7643,6047,6369,6370,5697,2.Beverage,,2.飲料費,6696,5203,5355,7080,4291,5255,6085,5531,2.Beverage,,2.飲料費,6708,5085,9241,10151,7197,5256,6158,6115,5803,2.Beverage
3.菸草,5186,3530,5561,5600,6276,5737,5007,3.Tobacco,,3.菸草,6280,3719,5504,5622,5221,5852,5383,5422,3.Tobacco,,3.菸草,5705,5255,5878,8651,5515,5002,5222,5691,5816,3.Tobacco
4.衣著、鞋、襪類,27584,37983,28148,30381,25385,28333,32438,4.Clothing and footwear,,4.衣著、鞋、襪類,27975,28296,19584,22307,15638,20238,18961,21952,4.Clothing and footwear,,4.衣著、鞋、襪類,23298,19735,26838,22907,30475,32339,24561,26335,27768,4.Clothing and footwear
5.房地租及水費,137832,218989,147720,163470,103317,130024,109606,5.Rent and water charges,,5.房地租及水費,114128,119540,88166,90297,79540,74112,95646,100689,5.Rent and water charges,,5.房地租及水費,86178,82985,106203,58008,136386,150807,165773,124251,145888,5.Rent and water charges
6.燃料及燈光,17626,23680,17363,18461,16632,18968,17420,6.Fuel and light,,6.燃料及燈光,15601,16756,16000,14130,12665,13863,14574,14434,6.Fuel and light,,6.燃料及燈光,15430,12631,16511,17352,19888,16306,15861,17000,18008,6.Fuel and light
7.家具及家庭設備,15059,24085,17983,14484,14695,11774,15332,7.Furniture and family facilities,,7.家具及家庭設備,15558,14789,12211,8998,7239,12053,10629,11130,7.Furniture and family facilities,,7.家具及家庭設備,16196,6496,12386,15641,19325,22505,12114,11880,13293,7.Furniture and family facilities
8.家事管理,13071,25856,14327,14724,8148,12060,9105,8.Household operations,,8.家事管理,5372,10797,7238,6339,4723,4497,7202,8964,8.Household operations,,8.家事管理,6502,5905,8789,11299,13016,18441,19317,8670,10640,8.Household operations
9.保健及醫療,60473,59169,59074,51537,88641,54009,69385,9.Health care and medical,,9.保健及醫療,64707,62790,55178,69542,78056,78101,63560,55519,9.Health care and medical,,9.保健及醫療,65669,54549,80179,59354,63236,73119,55338,64547,58002,9.Health care and medical
10.運輸交通及通訊,62457,75055,69231,60081,61387,75734,89169,10.Transport and communications,,10.運輸交通及通訊,57964,63338,45652,57813,43749,44910,48417,51958,10.Transport and communications,,10.運輸交通及通訊,53906,37813,71502,40258,58990,94727,65465,65738,61446,10.Transport and communications
(1)交通及通訊工具之購置,14146,10192,20476,10905,20334,26248,36685,(1)Purchases of transport equipment,,(1)交通及通訊工具之購置,13430,15706,7606,16392,11314,9562,6253,12561,(1)Purchases of transport equipment,,(1)交通及通訊工具之購置,9843,3534,19493,8066,12056,42897,11066,22300,13883,(1)Purchases of transport equipment
(2)交通通訊設備使用管理及保養費,28211,32066,29937,26226,26152,31243,33968,(2)Operation of transport equipment,,(2)交通通訊設備使用管理及保養費,30006,28742,24630,25623,18994,20318,27470,26136,(2)Operation of transport equipment,,(2)交通通訊設備使用管理及保養費,26553,17036,31688,17494,21010,32551,35379,26451,32052,(2)Operation of transport equipment
(3)乘交通設備之費用,9184,18646,6676,12303,6111,6903,7166,(3)Purchased transportation,,(3)乘交通設備之費用,5718,7137,4684,6791,5207,6218,5412,4473,(3)Purchased transportation,,(3)乘交通設備之費用,9121,7372,8674,6915,16874,6668,5582,4162,5473,(3)Purchased transportation
(4)其他通訊費,6953,9394,8182,7288,5248,6357,7258,(4)Other communications,,(4)其他通訊費,5220,5765,5083,5034,5376,6230,4922,5342,(4)Other communications,,(4)其他通訊費,6027,7401,8332,6744,6987,8115,9249,7299,6101,(4)Other communications
(5)汽機車保險費支出,3961,4757,3960,3359,3543,4982,4092,(5)Insurance of transport equipment,,(5)汽機車保險費支出,3590,5988,3649,3973,2857,2582,4360,3446,(5)Insurance of transport equipment,,(5)汽機車保險費支出,2362,2470,3314,1040,2064,4496,4188,5525,3938,(5)Insurance of transport equipment
11.娛樂消遣及教育文化服務,79683,135259,88824,78866,62074,73745,65504,"11.Recreation ,education and culture",,11.娛樂消遣及教育文化服務,69259,75564,53624,59469,39289,38222,51212,60755,"11.Recreation ,education and culture",,11.娛樂消遣及教育文化服務,75050,42623,70182,52132,69670,101215,78804,95099,82725,"11.Recreation ,education and culture"
(1)旅遊費用,22922,53932,21524,20137,15886,17588,13961,(1)Traveling,,(1)旅遊費用,19042,21023,14273,14782,8477,8904,11760,14715,(1)Traveling,,(1)旅遊費用,17961,10374,20813,17345,19297,29268,21129,26944,17737,(1)Traveling
(2)娛樂消遣服務,7873,12095,8002,8407,4976,7354,7283,(2)Recreation service,,(2)娛樂消遣服務,9462,8233,5418,5340,3734,3523,5094,5665,(2)Recreation service,,(2)娛樂消遣服務,8231,3139,7040,6302,8338,7518,9690,8864,7716,(2)Recreation service
(3)書報雜誌文具,5772,8427,6855,5904,4987,5537,6063,(3)Books and stationery,,(3)書報雜誌文具,5534,5538,4135,3726,3412,2640,4229,4046,(3)Books and stationery,,(3)書報雜誌文具,6238,3807,5782,3988,5667,6656,6187,5985,5712,(3)Books and stationery
(4)娛樂器材及附屬品,7958,11789,9288,8725,8247,6938,8917,(4)Recreation facilities,,(4)娛樂器材及附屬品,7490,7648,4547,5195,4207,3168,5277,5772,(4)Recreation facilities,,(4)娛樂器材及附屬品,8323,4694,8367,8260,8438,13571,6400,10204,7649,(4)Recreation facilities
(5)教育與研究費,35159,49015,43155,35693,27979,36329,29281,(5)Education and research,,(5)教育與研究費,27731,33123,25251,30426,19459,19988,24851,30556,(5)Education and research,,(5)教育與研究費,34297,20609,28179,16237,27929,44203,35397,43101,43910,(5)Education and research
12.什項消費,40396,66050,37064,43005,40388,40180,37375,12.Miscellaneous,,12.什項消費,39272,37504,26189,29963,24898,25261,26844,29749,12.Miscellaneous,,12.什項消費,40804,19304,38666,35637,43802,36667,37523,39251,37847,12.Miscellaneous
可支配所得(平均數),826378,1137761,876020,830516,703118,837530,901516,Disposable income(mean),,可支配所得(平均數),786360,751768,668414,737688,584529,610085,694175,689773,Disposable income(mean),,可支配所得(平均數),776246,604733,766855,661736,824614,854720,852588,770036,808855,Disposable income(mean)
可支配所得(中位數),720970,1051647,782063,733861,617382,735890,781552,Disposable income(median),,可支配所得(中位數),669993,672273,590958,600165,499709,539634,606688,608498,Disposable income(median),,可支配所得(中位數),697873,493194,654880,569770,724709,686018,762358,677884,689038,Disposable income(median)
消費支出,614435,867384,670949,644552,544023,604242,587721,Consumption expenditures,,消費支出,529853,571790,467523,496598,417867,463537,465566,483050,Consumption expenditures,,消費支出,521811,391089,599637,447894,638796,705724,648070,616251,623048,Consumption expenditures
儲蓄,211943,270377,205071,185964,159094,233288,313795,Saving,,儲蓄,256507,179978,200890,241091,166662,146549,228609,206723,Saving,,儲蓄,254435,213644,167217,213843,185818,148996,204519,153784,185807,Saving
所得總額,1050994,1443102,1121568,1073765,917788,1051245,1116942,Current receipts,,所得總額,984390,971188,824746,914818,734195,753317,860320,883799,Current receipts,,所得總額,968025,744968,968803,849737,1053768,1153129,1083048,1012855,1045669,Current receipts
附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,
為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,
,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,
,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,,,,,,,,,,meaningless for precise statistics.,,,,
