2.產業主所得,89720,59677,98026,71759,114769,94092,100157,2.Entrepreneurial income,,2.產業主所得,125553,80130,74122,96559,109218,116813,111126,2.Entrepreneurial income,,2.產業主所得,106040,118127,97602,106035,59811,61798,108998,2.Entrepreneurial income
(1)農業淨收入,11057,977,242,3547,8187,12037,11820,(1)Net agricultural income,,(1)農業淨收入,13811,7040,20706,23634,38529,62572,55963,(1)Net agricultural income,,(1)農業淨收入,44109,29132,13854,23676,2498,1878,3965,(1)Net agricultural income
(2)營業淨收入,78663,58700,97784,68212,106582,82056,88338,(2)Net operation surplus,,(2)營業淨收入,111743,73090,53415,72925,70689,54241,55164,(2)Net operation surplus,,(2)營業淨收入,61930,88995,83749,82359,57313,59919,105033,(2)Net operation surplus
3.財產所得收入,29816,26496,56278,31795,31427,17490,26719,3. Property income,,3.財產所得收入,23432,64741,20252,12262,16047,11764,17834,3. Property income,,3.財產所得收入,18091,21921,20559,12047,11613,45529,32352,3. Property income
4.自用住宅設算租金收入,39951,45105,57996,50945,40463,37106,28228,4.Imputed rent income,,4.自用住宅設算租金收入,36202,35487,28103,25225,26532,26212,28391,4.Imputed rent income,,4.自用住宅設算租金收入,27354,21498,39663,29404,30471,39189,34720,4.Imputed rent income
5.經常移轉收入,100149,99849,110725,75595,102147,87946,98961,5.Current transfer receipts,,5.經常移轉收入,125969,80629,101120,92468,88055,121731,120238,5.Current transfer receipts,,5.經常移轉收入,110294,115844,127991,126231,128215,113059,107527,5.Current transfer receipts
(1)從私人,31967,36186,45023,19920,38292,20140,28794,(1)From individuals,,(1)從私人,42654,17586,26400,25453,18231,30187,25858,(1)From individuals,,(1)從私人,35443,27629,37794,19949,43814,38721,22406,(1)From individuals
(2)從政府,17394,13768,14292,16559,15714,18720,16734,(2)From government,,(2)從政府,20015,16793,21946,18900,20819,29376,32825,(2)From government,,(2)從政府,21806,28234,23069,36236,16753,23210,19973,(2)From government
(3)社會保險受益,49104,48894,48259,37744,46537,47478,50850,(3)Benefit of social insurance,,(3)社會保險受益,61301,44183,51255,47971,48794,60333,56689,(3)Benefit of social insurance,,(3)社會保險受益,52323,58882,66027,70046,66614,51092,64649,(3)Benefit of social insurance
(4)從企業,1063,807,716,1144,709,943,2141,(4)From enterprises,,(4)從企業,1999,940,965,144,211,1799,4866,(4)From enterprises,,(4)從企業,722,392,1101,0,1035,36,498,(4)From enterprises
(5)從國外,621,194,2435,229,896,665,441,(5)From abroad,,(5)從國外,0,1127,554,0,0,36,0,(5)From abroad,,(5)從國外,0,706,0,0,0,0,0,(5)From abroad
6.雜項收入,24,7,29,24,8,37,31,6.Miscellaneous receipts,,6.雜項收入,43,35,24,28,26,25,64,6.Miscellaneous receipts,,6.雜項收入,45,0,7,56,11,84,17,6.Miscellaneous receipts
二、非消費支出,108040,108550,132965,121800,107515,95358,109440,B.Nonconsumption expenditures,,二、非消費支出,88444,171125,91903,77011,76065,73774,71909,B.Nonconsumption expenditures,,二、非消費支出,82419,79760,87829,99072,95569,135053,101093,B.Nonconsumption expenditures
1.利息支出,5790,6415,5945,7916,6501,5627,5445,1.Interest,,1.利息支出,4940,14298,4825,1502,2797,1178,2092,1.Interest,,1.利息支出,2137,2948,4581,3289,4650,10444,4119,1.Interest
2.經常移轉支出,102250,102135,127020,113884,101014,89731,103995,2.Current transfer expenditures,,2.經常移轉支出,83504,156827,87077,75509,73268,72596,69817,2.Current transfer expenditures,,2.經常移轉支出,80281,76812,83249,95783,90919,124608,96973,2.Current transfer expenditures
(1)對私人,25981,28617,32508,25894,27086,18458,25917,(1)To private,,(1)對私人,23093,42839,19686,15156,15889,21102,15757,(1)To private,,(1)對私人,23096,16961,24903,30393,24495,30500,27933,(1)To private
(2)對政府,18639,15646,27689,19824,17193,14742,19792,(2)To government,,(2)對政府,15146,44656,15668,12241,13787,11704,12702,(2)To government,,(2)對政府,11601,16458,12944,11038,12582,30916,16027,(2)To government
(3)社會保險,56608,57853,64390,66145,55528,55779,56840,(3)Social insurance,,(3)社會保險,45092,66371,51598,48077,43398,39692,41337,(3)Social insurance,,(3)社會保險,45486,43318,44844,54070,53718,62036,51699,(3)Social insurance
(4)對國外,1022,18,2433,2022,1208,752,1446,(4)To abroad,,(4)對國外,174,2961,125,35,194,98,21,(4)To abroad,,(4)對國外,98,75,557,281,125,1156,1315,(4)To abroad
三、可支配所得,547731,542829,710612,566985,561053,482885,525139,C.Disposable income,,三、可支配所得,528408,606607,472371,439861,439238,430408,461476,C.Disposable income,,三、可支配所得,473513,473788,480777,496994,509744,600887,556082,C.Disposable income
附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,
為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,
,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,
,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,
