appleL01104年家庭收支調查報告,,,,,,,,,,,"The Survey of Family Income and Expenditure, 2015"
,,,,,,,,,,,
第1表 平均每戶家庭收支按戶內人數分,,,,,,Table 1. Average Family Income and Expenditure per,,,,,
,,,,,,,,Household by Size of Household,,,
民 國 104 年,,,,,單位：元,2 0 1 5 Unit:NT$,,,,,
,總 平 均,1人,2人,3人,4人,5人,6人,7人,8人,9人及以上,
,General average,1 person,2 persons,3 persons,4 persons,5 persons,6 persons,7 persons,8 persons,9 or more persons,
,,,,,,,,,,,
家庭戶數,8386495,991637,2399233,1922076,1756961,773994,358057,125287,29328,29922,No. of households
平均每戶人數,3.1,1,2,3,4,5,6,7,8,9.67,No. of persons per household
平均每戶成年人數,2.5299999999999998,1,1.93,2.61,3.01,3.63,4.26,4.8600000000000003,5.19,6.06,No. of adults per household
平均每戶就業人數,1.43,0.47,0.81,1.52,1.94,2.25,2.4900000000000002,3.1,2.87,4.03,No. of persons employed per household
平均每戶所得收入者人數,1.72,1,1.32,1.74,2.0299999999999998,2.37,2.63,3.03,3.18,4.1399999999999997,No. of income recipients per household
一、所得收入總計,1167284,478212,834439,1232608,1521215,1645417,1749641,1945123,1809490,2490728,A.Total receipts
1.受僱人員報酬,665122,199416,357034,739129,973787,1016924,1061533,1142080,1110720,1646706,1.Compensation of employees
(1)本業薪資,493144,145395,232410,549970,737054,784908,820839,912444,917794,1311606,(1)Full time payroll
(2)兼業薪資,45639,21550,67337,45983,36872,36167,37302,23371,28908,51117,(2)Part time payroll
(3)其他收入,126340,32471,57286,143176,199862,195848,203392,206266,164019,283983,(3)Other receipts or subsidies
2.產業主所得,147585,40050,101437,148520,198403,231993,237637,340859,169244,276214,2.Entrepreneurial income
3.財產所得收入,52896,24683,63007,51009,57125,55196,56336,36166,35856,36069,3. Property income
4.自用住宅設算租金收入,72486,44950,67498,76741,79982,84352,86743,88814,86975,111537,4.Imputed rent income
5.經常移轉收入,229085,169014,245350,217105,211807,256891,307184,337036,406473,420191,5.Current transfer receipts
(1)從私人,67194,83451,96061,56864,42528,47751,54025,53431,59633,51271,(1)From individuals
(2)從政府,49433,35937,48221,46331,47854,60241,73644,82620,119820,108642,(2)From government
(3)社會保險受益,109387,47297,97876,110684,118298,145576,176558,197848,226907,258134,(3)Benefit of social insurance
(4)從企業,1856,1103,1918,1842,1779,2185,2956,3137,113,2144,(4)From enterprises
(5)從國外,1214,1227,1275,1384,1348,1137,0,0,0,0,(5)From abroad
6.雜項收入,109,100,113,104,111,61,209,168,222,10,6.Miscellaneous receipts
二、非消費支出,202388,74453,127888,218632,286240,289663,297074,326516,321717,421574,B.Nonconsumption expenditures
1.利息支出,10113,4423,6738,11124,15353,13816,10157,6983,16850,6765,1.Interest
2.經常移轉支出,192276,70030,121150,207508,270888,275847,286916,319533,304867,414809,2.Current transfer expenditures
(1)對私人,44529,27104,37190,47509,57798,49486,46167,52984,43229,57952,(1)To private
(2)對政府,32518,11998,22680,36362,46233,42519,40427,42413,35198,51876,(2)To government
(3)社會保險,113304,30023,58066,121234,165646,183245,199721,223403,225922,304942,(3)Social insurance
(4)對國外,1924,905,3214,2403,1210,597,600,733,518,39,(4)To abroad
,,,,,,,,,,,
104年家庭收支調查報告,,,,,,,,,,,"The Survey of Family Income and Expenditure, 2015"
,,,,,,,,,,,
第1表 平均每戶家庭收支按戶內人數分(續),,,,,,Table 1. Average Family Income and Expenditure per,,,,,
,,,,,,,,Household by Size of Household (Cont.),,,
民 國 104 年,,,,,單位：元,2 0 1 5 Unit:NT$,,,,,
,總 平 均,1人,2人,3人,4人,5人,6人,7人,8人,9人及以上,
,General average,1 person,2 persons,3 persons,4 persons,5 persons,6 persons,7 persons,8 persons,9 or more persons,
,,,,,,,,,,,
三、消費支出,759647,338629,560838,778183,964325,1077044,1179970,1260178,1227254,1650623,C.Consumption expenditures
1.食品及非酒精飲料,111500,39039,82230,110958,135619,165165,204675,233730,252601,325167,1.Food and non-alcoholic beverages
2.菸酒及檳榔,9119,4651,6025,9308,11391,12764,15191,20047,24879,31454,"2.Tobacco,alcoholic beverages and betel nuts"
3.衣著鞋襪及服飾用品,22459,8619,14586,23033,30879,32870,37041,38771,36170,55422,3.Clothing and footwear
4.住宅服務、水電瓦斯及其他燃料,187145,128278,168814,197440,211453,217752,214663,214277,203831,268318,"4.Housing,water,electricity,gas and other fuels"
(1)房地租及水費,167148,118337,152881,177258,187855,190543,182962,178843,166372,220806,(1)Rent and water charges
(2)電費及燃料,19997,9940,15933,20181,23598,27209,31701,35434,37459,47513,(2)Power and fuel
5.家具設備及家務維護,18605,8488,15088,19771,22568,24797,27437,25221,21832,31472,"5.Furnishings,household equipmentand routine household maintenance"
6.醫療保健,114303,47665,94562,114775,131709,156975,192869,215379,229600,273003,6.Health
7.交通,69490,23903,44124,74315,93665,107402,114445,112543,97454,158485,7.Transport
(1)個人交通工具之購置,11719,4566,6816,12718,14808,22264,22519,8032,4612,16671,(1)Purchase of vehicles
(2)個人交通設備使用管理及保養費,43046,13236,27024,46030,59058,63738,70673,82819,74965,120208,(2)Operation of transport equipment
(3)乘交通設備及其他交通服務,9719,4448,7023,10256,13019,13975,13074,12406,9595,10808,(3)Transport services
(4)汽、機車保險費,5006,1652,3260,5310,6780,7425,8180,9286,8282,10798,(4)Insurance of vehicles
8.通訊,26760,9775,16402,28838,36538,40662,42676,47862,45658,55500,8.Communication
9.休閒與文化,42626,17050,32333,46116,57451,57059,56110,50361,40617,55813,9.Recreation and culture
(1)套裝旅遊(不含自助旅遊),21089,7287,17941,23914,27463,25725,24926,19153,15329,23003,(1)Package holidays
(2)娛樂消遣及文化服務,10759,6390,8196,11090,14157,13929,13314,14543,9837,12899,(2)Recreational and cultural services
(3)書報雜誌文具,4658,763,1862,4285,7740,9012,9249,8963,9600,10408,"(3)Newspapers,books and stationery"
(4)教育消遣康樂器材及其附屬品,6120,2610,4333,6828,8091,8393,8621,7701,5851,9502,(4)Recreational facilities
10.教育,30616,570,4632,23548,60229,70875,72292,69236,54514,99729,10.Education
11.餐廳及旅館,85579,32356,51453,87927,119027,133309,140522,161231,152891,196232,11.Restaurants and hotels
12.什項消費,41446,18235,30587,42154,53794,57415,62048,71521,67208,100026,12.Miscellaneous goods and services
可支配所得,964895,403759,706551,1013976,1234975,1355754,1452567,1618607,1487773,2069154,Disposable income
消費支出,759647,338629,560838,778183,964325,1077044,1179970,1260178,1227254,1650623,Consumption expenditures
儲蓄,205248,65130,145713,235793,270651,278710,272597,358429,260519,418531,Saving
所得總額,1224600,513804,889387,1293831,1586120,1707323,1813933,2003819,1858864,2561102,Current receipts
