appleL0483年家庭收支調查報告,,,,,,,"The Survey of Family Income and Expenditure, 1994",,83年家庭收支調查報告,,,,,,"The Survey of Family Income and Expenditure, 1994"
,,,,,,,,,,,,,,,
第4表 平均每戶家庭收支按經濟戶長職業別分,Table 4. Average Family Income and Expenditure per Household,,,,,第4表 平均每戶家庭收支按經濟戶長職業別分(續一),,,Table 4. Average Family Income and Expenditure per Household,,,,,,
,,,,,by Occupation of Household Heads,,,,,,,,by Occupation of Household Heads (Cont.1),,
民 國 83 年,,,單位：元,1 9 9 4 Unit:NT$,,,,,民 國 83 年,,單位：元,1 9 9 4 Unit:NT$,,,
,總 平 均,民意代表、行政、企業主管及經理人員,專 業 人 員,技 術 員 及 助    理 專 業 人 員,事務工作人員,服 務 工 作 人    員 及 售 貨 員,,,,農事、畜牧、狩獵、林   業、漁業及有關工作者,技 術 工 及 有     關 工 作 人 員,機 械 設 備 操 作 工 及 組 裝 工,非 技 術 工    及 體 力 工,其  他,
,General average,"Legislators, govern- ment administrators,  business executives and managers",Professionals,Technicians and associate pro-fessionals,Clerks,Service workers and shop and market sales workers,,,,"Agriculturist, animal hus-  bandmen, hunter, forester,    and fishermen",Craft and related      trades workers,Plant and machine operators and assemblers,Elementary occupations,Others,
,,,,,,,,,,,,,,,
家庭戶數,5567351,421924,314081,655722,311783,789766,No. of households,,家庭戶數,460017,1034812,747865,319262,512119,No. of households
平均每戶人數,4.0199999999999996,4.34,3.88,4.1500000000000004,3.93,4.1900000000000004,No. of persons per household,,平均每戶人數,3.6,4.57,4.43,4,2.13,No. of persons per household
平均每戶成年人數,2.61,2.66,2.66,2.74,2.69,2.67,No. of adults per household,,平均每戶成年人數,2.59,2.78,2.72,2.61,1.77,No. of adults per household
平均每戶就業人數,1.75,1.82,1.77,1.84,1.82,1.97,No. of persons employed per household,,平均每戶就業人數,2.08,1.96,1.92,1.88,0.18,No. of persons employed per household
平均每戶所得收入者人數,1.72,1.72,1.81,1.86,1.86,1.61,No. of income recipients per household,,平均每戶所得收入者人數,1.55,1.87,1.87,1.86,1.1000000000000001,No. of income recipients per household
一、所得收入總計,904135,1550406,1454845,1128083,988664,857769,A.Total receipts,,一、所得收入總計,577580,848052,812672,686122,443371,A.Total receipts
1.受僱人員報酬,553262,860028,1118414,873947,755317,300786,1.Compensation of employees,,1.受僱人員報酬,193410,569227,531682,483934,175365,1.Compensation of employees
(1)本業薪資,441959,683115,857055,677179,582695,236964,(1)Full time payroll,,(1)本業薪資,153042,501978,439957,411238,78290,(1)Full time payroll
(2)兼業薪資,22864,14580,36687,21735,29309,15387,(2)Part time payroll,,(2)兼業薪資,26151,9057,12428,15531,75021,(2)Part time payroll
(3)其他收入,88439,162332,224672,175034,143313,48435,(3)Other receipts or subsidies,,(3)其他收入,14216,58193,79297,57165,22054,(3)Other receipts or subsidies
2.產業主所得,171475,373275,106442,67489,48450,404073,2.Entrepreneurial income,,2.產業主所得,229541,142562,147607,65770,1459,2.Entrepreneurial income
3.財產所得收入,52079,168236,86445,53997,50236,36855,3. Property income,,3.財產所得收入,29027,26910,24299,26997,85210,3. Property income
4.自用住宅設算租金收入,47829,78102,66489,59786,55080,48750,4.Imputed rent income,,4.自用住宅設算租金收入,27319,43553,41990,33415,34875,4.Imputed rent income
5.經常移轉收入,79238,70411,76828,72628,79292,67035,5.Current transfer receipts,,5.經常移轉收入,97984,65586,66876,75756,146204,5.Current transfer receipts
(1)從私人,33960,26164,28988,27149,32050,28123,(1)From individuals,,(1)從私人,41155,21413,23279,28939,99934,(1)From individuals
(2)從政府,10221,5015,4649,5715,8465,9607,(2)From government,,(2)從政府,15931,8688,8075,12726,25257,(2)From government
(3)從企業,34669,39058,42809,39692,37590,29052,(3)From enterprises,,(3)從企業,40898,35486,35498,33989,18482,(3)From enterprises
(4)從國外,388,175,382,72,1187,254,(4)From abroad,,(4)從國外,0,0,23,102,2532,(4)From abroad
6.雜項收入,254,353,226,236,289,270,6.Miscellaneous receipts,,6.雜項收入,299,214,218,250,258,6.Miscellaneous receipts
二、非消費支出,134380,262866,232855,181899,147338,122662,B.Nonconsumption expenditures,,二、非消費支出,72971,121485,118832,87186,50809,B.Nonconsumption expenditures
1.利息支出,33747,67488,50695,48588,36368,36073,1.Interest,,1.利息支出,9691,31162,30933,19007,11498,1.Interest
2.經常移轉支出,100633,195378,182161,133311,110970,86589,2.Current transfer expenditures,,2.經常移轉支出,63281,90322,87899,68180,39311,2.Current transfer expenditures
(1)對私人,42363,77576,73022,52619,44673,40060,(1)To private,,(1)對私人,28625,38309,37073,28579,20418,(1)To private
(2)對政府,24257,65677,56967,38016,28271,18372,(2)To government,,(2)對政府,9040,17407,15794,10464,7558,(2)To government
(3)對企業,31261,41611,39250,38969,35472,27033,(3)To enterprises,,(3)對企業,25131,33939,34493,28918,8761,(3)To enterprises
(4)對國外,2751,10515,12922,3708,2553,1124,(4)To abroad,,(4)對國外,485,667,539,220,2575,(4)To abroad
,,,,,,,,,,,,,,,
83年家庭收支調查報告,,,,,,,"The Survey of Family Income and Expenditure, 1994",,83年家庭收支調查報告,,,,,,"The Survey of Family Income and Expenditure, 1994"
,,,,,,,,,,,,,,,
第4表 平均每戶家庭收支按經濟戶長職業別分(續二),,,,Table 4. Average Family Income and Expenditure per Household,,第4表 平均每戶家庭收支按經濟戶長職業別分(續完),,,Table 4. Average Family Income and Expenditure per Household,,,,,,
,,,,,by Occupation of Household Heads (Cont.2),,,,,,,,by Occupation of Household Heads (Cont.End),,
民 國 83 年,,,單位：元,1 9 9 4 Unit:NT$,,,,,民 國 83 年,,單位：元,1 9 9 4 Unit:NT$,,,
,總 平 均,民意代表、行政、企業主管及經理人員,專 業 人 員,技 術 員 及 助    理 專 業 人 員,事務工作人員,服 務 工 作 人    員 及 售 貨 員,,,,農事、畜牧、狩獵、林   業、漁業及有關工作者,技 術 工 及 有     關 工 作 人 員,機 械 設 備 操 作 工 及 組 裝 工,非 技 術 工    及 體 力 工,其  他,
,General average,"Legislators, govern- ment administrators,  business executives and managers",Professionals,Technicians and associate pro-fessionals,Clerks,Service workers and shop and market sales workers,,,,"Agriculturist, animal hus-  bandmen, hunter, forester,    and fishermen",Craft and related      trades workers,Plant and machine operators and assemblers,Elementary occupations,Others,
,,,,,,,,,,,,,,,
三、消費支出,545987,894343,803866,673171,604968,540216,C.Consumption expenditures,,三、消費支出,346778,508210,497452,430226,309296,C.Consumption expenditures
1.食品費,130964,164798,151122,144691,139696,134706,1.Food,,1.食品費,97608,141644,135701,122012,69109,1.Food
2.飲料費,6205,9061,6000,6052,5650,6294,2.Beverage,,2.飲料費,5641,7110,6256,6022,3086,2.Beverage
3.菸草,5068,5663,2672,4221,3489,5398,3.Tobacco,,3.菸草,5638,6554,6063,5314,2463,3.Tobacco
4.衣著、鞋、襪類,26769,48206,41847,35281,31918,26260,4.Clothing and footwear,,4.衣著、鞋、襪類,14334,23802,24413,19555,11716,4.Clothing and footwear
5.房地租及水費,124366,205626,174810,152846,149258,130096,5.Rent and water charges,,5.房地租及水費,66452,108620,108108,95829,91393,5.Rent and water charges
6.燃料及燈光,15676,20951,17687,17052,16901,16475,6.Fuel and light,,6.燃料及燈光,12278,16047,15556,14056,9845,6.Fuel and light
7.家具及家庭設備,14320,28658,26786,20476,15616,13523,7.Furniture and family facilities,,7.家具及家庭設備,6827,12413,10556,9045,6793,7.Furniture and family facilities
8.家事管理,10542,24692,24141,15504,13074,8938,8.Household operations,,8.家事管理,3677,6684,7492,5987,6374,8.Household operations
9.保健及醫療,46365,53418,63663,52021,49247,41996,9.Health care and medical,,9.保健及醫療,48675,44814,43000,44415,34877,9.Health care and medical
10.運輸交通及通訊,53894,101379,92309,77237,50658,49887,10.Transport and communications,,10.運輸交通及通訊,30528,49127,47630,34926,21071,10.Transport and communications
(1)交通及通訊工具之購置,13322,26390,28387,22833,7430,10905,(1)Purchases of transport equipment,,(1)交通及通訊工具之購置,6034,10795,13598,6979,3662,(1)Purchases of transport equipment
(2)交通通訊設備使用管理及保養費,22880,41946,35809,32035,23709,21822,(2)Operation of transport equipment,,(2)交通通訊設備使用管理及保養費,14546,23163,19380,13962,6234,(2)Operation of transport equipment
(3)乘交通設備之費用,8617,13305,13220,10452,10809,8380,(3)Purchased transportation,,(3)乘交通設備之費用,4591,7238,7366,8789,6738,(3)Purchased transportation
(4)其他通訊費,5152,8767,7472,6061,5324,5201,(4)Other communications,,(4)其他通訊費,3630,4716,4474,3886,3439,(4)Other communications
(5)汽機車保險費支出,3922,10971,7421,5855,3387,3579,(5)Insurance of transport equipment,,(5)汽機車保險費支出,1727,3216,2813,1310,998,(5)Insurance of transport equipment
11.娛樂消遣及教育文化服務,73582,155227,138673,98334,85719,69749,"11.Recreation ,education and culture",,11.娛樂消遣及教育文化服務,33684,59528,59896,47240,33872,"11.Recreation ,education and culture"
(1)旅遊費用,22844,64407,56008,33764,28316,18642,(1)Traveling,,(1)旅遊費用,9396,12546,12459,9390,13871,(1)Traveling
(2)娛樂消遣服務,7096,12749,10953,8507,8472,7191,(2)Recreation service,,(2)娛樂消遣服務,3451,6635,6483,5358,3466,(2)Recreation service
(3)書報雜誌文具,5175,8814,10075,6943,5792,5071,(3)Books and stationery,,(3)書報雜誌文具,2608,4458,4406,3207,2799,(3)Books and stationery
(4)娛樂器材及附屬品,7515,14097,16348,10988,8483,6425,(4)Recreation facilities,,(4)娛樂器材及附屬品,3264,6440,6021,4690,3251,(4)Recreation facilities
(5)教育與研究費,30952,55160,45289,38132,34656,32419,(5)Education and research,,(5)教育與研究費,14965,29449,30528,24595,10484,(5)Education and research
12.什項消費,38236,76663,64154,49455,43744,36896,12.Miscellaneous,,12.什項消費,21436,31865,32781,25825,18697,12.Miscellaneous
可支配所得,769755,1287540,1221989,946184,841325,735107,Disposable income,,可支配所得,504609,726567,693841,598935,392563,Disposable income
消費支出,545987,894343,803866,673171,604968,540216,Consumption expenditures,,消費支出,346778,508210,497452,430226,309296,Consumption expenditures
儲蓄,223768,393197,418124,273012,236357,194891,Saving,,儲蓄,157831,218358,196388,168709,83266,Saving
所得總額,948941,1630084,1520165,1183617,1043662,901168,Current receipts,,所得總額,606830,886139,849623,719668,475130,Current receipts
