appleL0197年家庭收支調查報告,,,,,,,,,,,"The Survey of Family Income and Expenditure, 2008"
,,,,,,,,,,,
第1表 平均每戶家庭收支按戶內人數分,,,,,,Table 1. Average Family Income and Expenditure per,,,,,
,,,,,,,,Household by Size of Household,,,
民 國 97 年,,,,,單位：元,2 0 0 8 Unit:NT$,,,,,
,總 平 均,1人,2人,3人,4人,5人,6人,7人,8人,9人及以上,
,General average,1 person,2 persons,3 persons,4 persons,5 persons,6 persons,7 persons,8 persons,9 or more persons,
,,,,,,,,,,,
家庭戶數,7544629,812033,1714910,1590923,1873287,918616,396973,151046,50318,36522,No. of households
平均每戶人數,3.35,1,2,3,4,5,6,7,8,9.82,No. of persons per household
平均每戶成年人數,2.56,1,1.93,2.4900000000000002,2.81,3.42,4.1100000000000003,4.62,5.49,6.12,No. of adults per household
平均每戶就業人數,1.49,0.5,0.83,1.48,1.85,2.1,2.3199999999999998,2.79,3.57,3.8,No. of persons employed per household
平均每戶所得收入者人數,1.65,1,1.25,1.59,1.83,2.0699999999999998,2.33,2.72,3.4,3.68,No. of income recipients per household
一、所得收入總計,1099994,475274,773087,1126738,1359534,1375443,1442631,1587358,1879871,2120332,A.Total receipts
1.受僱人員報酬,623282,213492,335161,666555,852221,801948,824080,893426,1056613,1244916,1.Compensation of employees
(1)本業薪資,472570,157452,220029,503620,656922,628338,655541,720039,873272,1046618,(1)Full time payroll
(2)兼業薪資,39310,17631,62391,41546,32495,33808,27539,30082,23686,15791,(2)Part time payroll
(3)其他收入,111401,38410,52741,121389,162805,139802,141001,143305,159655,182507,(3)Other receipts or subsidies
2.產業主所得,149688,49760,88958,136254,187531,230386,225864,252635,332478,331909,2.Entrepreneurial income
3.財產所得收入,51913,32367,65518,51209,52582,48385,42764,58119,32375,33506,3. Property income
4.自用住宅設算租金收入,66852,43339,60424,70234,74837,73769,71569,66472,81269,91061,4.Imputed rent income
5.經常移轉收入,208079,136125,222823,202331,192203,220778,278182,316443,376548,418611,5.Current transfer receipts
(1)從私人,53337,62188,81584,51171,34743,38006,46363,46249,63770,54725,(1)From individuals
(2)從政府,42666,35550,53736,36880,32540,44173,60551,69846,71553,68083,(2)From government
(3)社會保險受益,108210,36578,84173,107729,121788,135706,168103,198388,238662,258726,(3)Benefit of social insurance
(4)從企業,2386,303,1849,3330,2418,2268,2245,1960,2562,37077,(4)From enterprises
(5)從國外,1479,1506,1481,3219,714,626,920,0,0,0,(5)From abroad
6.雜項收入,181,191,203,156,160,176,172,263,590,330,6.Miscellaneous receipts
二、非消費支出,186308,84554,121403,193960,240026,233542,233089,239368,280122,362481,B.Nonconsumption expenditures
