L1094年家庭收支調查報告,,,,,,,"The Survey of Family Income and Expenditure, 2005"
,,,,,,,
第9表家庭住宅及主要設備概況按農家、非農家及都市化程度別分,Table 9. Household Housing and Household Facilities,,,,,,
,,,,by Farm or Non-farm and Degree of Urbanization,,,
民 國 94 年,,,,2 0 0 5,,,
,,,,都  市  化  程  度,,,
,總 平 均,農 家,非 農 家,Degree  of  urbanization,,,
,General,Farm,Non-farm,都 市,城 鎮,鄉 村,
,average,,,City,Town,Village,
,,,,,,,
家庭戶數,7206883,590554,6616329,5937560,1081259,188064,No. of households
平均每戶人數,3.42,3.76,3.39,3.42,3.52,3.04,No. of persons per household
平均每戶成年人數,2.57,2.9,2.54,2.56,2.64,2.37,No. of adults per household
平均每戶就業人數,1.51,2.08,1.46,1.5,1.56,1.48,No. of persons employed per household
平均每戶所得收入者人數,1.64,1.76,1.63,1.64,1.64,1.36,No. of income recipients per household
一、家庭住宅概況(％),,,,,,,A.Housing (%)
1.住宅所有權,,,,,,,1.By tenure of dwelling
(1)自有,87.33,97.95,86.38,85.85,94.35,93.59,(1)Self-owned
(2)租押,7.77,0.4,8.42,8.91,2.52,1.91,(2)Rented
(3)其他(含配住及借用),4.91,1.65,5.2,5.24,3.12,4.5,(3)Issued、lease and others
2.住宅用途,,,,,,,2.By usage of dwelling
(1)專用,95.53,96.31,95.46,95.31,96.44,97.03,(1)Independent
(2)併用,4.47,3.69,4.54,4.6900000000000004,3.56,2.97,(2)Connected
3.建築式樣,,,,,,,3.By style of building
(1)平房,12.62,37.58,10.39,7.3,33.9,58.21,(1)One story
(2)二～三層樓,42.76,60.02,41.23,39.200000000000003,62.66,41.01,(2)Two or three stories
(3)四～五層樓,26.09,1.91,28.25,31.15,2.71,0.78,(3)Four or five stories
(4)六層樓以上,18.53,0.49,20.14,22.36,0.74,0,"(4)Apartment, six stories or over"
4.具有自來水設備,93.65,76.98,95.14,96.21,81.52,82.54,4.Piped water equipment
5.有車家庭停車位情形,,,,,,,5.Parking lot
(1)自有停車位,47.91,76.95,45.35,42.73,72.95,81.849999999999994,(1)Self-owned
(2)租借停車位,9.57,1.29,10.3,11.22,1.17,2.21,(2)Rented
(3)無停車位,42.52,21.76,44.35,46.04,25.89,15.94,(3)None
6.每戶建坪平均數(坪),42.21,50.71,41.45,41.13,48.67,38.99,6.Space per household average (pin)
7.每戶建坪中位數(坪),36,46,35,35,45,35,7.Space per household median (pin)
二、家庭主要設備,,,,,,,B.Main household equipment (%)
1.普及率(％),,,,,,,1.Percentage of household with equip.
(1)彩色電視機,99.46,99.88,99.42,99.49,99.35,99.18,(1)Color TV
(2)數位影音光碟機,48.6,26.54,50.57,53.17,29.32,15.41,(2)DVD player
(3)攝影機,9.75,3.64,10.3,11.07,4.03,1.29,(3)Movies camera
(4)音響,47.19,33.94,48.38,50.59,33.72,17.55,(4)Stereo
(5)鋼琴(含電子琴),11.42,4.03,12.08,12.93,4.83,1.79,(5)Piano
(6)數位相機,36.51,17.489999999999998,38.200000000000003,40.450000000000003,20.21,5.76,(6)Digital camera
(7)錄放影機,22.49,12.96,23.34,24.33,14.92,7.72,(7)Video tape recorder
(8)有線電視頻道設備,79.02,59.57,80.760000000000005,83.61,58.96,49.48,(8)Cable TV
(9)家用電腦,63.15,39.130000000000003,65.290000000000006,67.790000000000006,45.34,19.13,(9)Personal computer
(10)電話機,97.55,98.02,97.51,97.9,95.86,96.3,(10)Telephone
(11)行動電話,86.15,75.7,87.08,88.68,76.209999999999994,63.25,(11)Cell phone
(12)上網際網路,55.79,31.1,57.99,60.44,37.31,15.27,(12)Internet facility
,,,,,,,
94年家庭收支調查報告,,,,,,,"The Survey of Family Income and Expenditure, 2005"
,,,,,,,
第9表家庭住宅及主要設備概況按農家、非農家及都市化程度別分(續),Table 9. Household Housing and Household Facilities,,,,,,
,,,,by Farm or Non-farm and Degree of Urbanization (Cont.),,,
民 國 94 年,,,,2 0 0 5,,,
,,,,都  市  化  程  度,,,
,總 平 均,農 家,非 農 家,Degree  of  urbanization,,,
,General,Farm,Non-farm,都 市,城 鎮,鄉 村,
,average,,,City,Town,Village,
,,,,,,,
(13)汽車,58.38,57.67,58.44,59.1,57.49,40.58,(13)Sedan vehicle
(14)機車,80.849999999999994,92.12,79.849999999999994,80.31,83.9,80.540000000000006,(14)Motorcycle
(15)電磁爐,42.98,27.1,44.39,46.34,28.77,18.64,(15)Electro-magnetic oven
(16)冷暖氣機,85.69,68.58,87.22,89.28,72.3,49.68,(16)Air conditioner
(17)除濕機,29.03,10.83,30.65,32.92,11.99,3.87,(17)Dehumidifier
(18)洗衣機,96.7,95.5,96.81,97.21,94.36,94.08,(18)Washing machine
(19)烘衣機,20.079999999999998,12.03,20.8,21.79,12.97,6.98,(19)Drier
(20)空氣清淨機,10.84,3.17,11.52,12.42,3.97,0.57999999999999996,(20)Air-clean machine
(21)濾水器,34,20.41,35.21,36.979999999999997,20.82,15.86,(21)Water filter machine
(22)吸塵器,43,25.83,44.53,47.26,24.51,14.75,(22)Vacuum cleaner
(23)熱水器,96.23,93.6,96.46,97.07,92.13,93.14,(23)Geyser
(24)開飲機,58,58,58,57.91,60.13,48.78,(24)Hot-warm water fountain
(25)微波爐,45.32,27.42,46.92,49.52,27.28,16.46,(25)Microwave oven
(26)報紙,32.31,26.47,32.83,34.369999999999997,24.4,12.73,(26)Newspaper
(27)期刊雜誌,12.37,4.53,13.07,14.17,4.4000000000000004,1.21,(27)Magazine
"2.每百戶擁有數(台,輛,份)",,,,,,,2.Average No. per hundred households
(1)彩色電視機,149.06,142.97999999999999,149.6,151.43,141.54,117.33,(1)Color TV
(2)數位影音光碟機,53.95,27.67,56.3,59.32,31.08,16.100000000000001,(2)DVD player
(3)攝影機,10.29,3.91,10.86,11.68,4.13,1.89,(3)Movies camera
(4)音響,51.26,36.119999999999997,52.61,55.24,35.25,17.63,(4)Stereo
(5)鋼琴(含電子琴),11.79,4.12,12.47,13.34,4.99,1.79,(5)Piano
(6)數位相機,39.96,19.100000000000001,41.83,44.35,21.75,6.35,(6)Digital camera
(7)錄放影機,23.2,13.11,24.1,25.13,15.28,7.72,(7)Video tape recorder
(8)有線電視頻道設備,79.06,59.57,80.8,83.65,59.01,49.48,(8)Cable TV
(9)家用電腦,77.78,45.85,80.63,84.14,52.74,20.94,(9)Personal computer
(10)電話機,118.83,108.49,119.75,121.47,107.25,101.81,(10)Telephone
(11)行動電話,200.35,160.07,203.94,209.76,164.55,109.13,(11)Cell phone
(12)汽車,68.39,73.430000000000007,67.94,68.430000000000007,71.930000000000007,46.72,(12)Sedan vehicle
(13)機車,136.87,158.44999999999999,134.94,136.76,141.16999999999999,115.46,(13)Motorcycle
(14)電磁爐,43.85,27.85,45.28,47.29,29.33,18.72,(14)Electro-magnetic oven
(15)冷暖氣機,182.81,129.63,187.56,194.88,135.19999999999999,75.8,(15)Air conditioner
(16)除濕機,33.26,11.9,35.159999999999997,37.68,14.02,4.16,(16)Dehumidifier
(17)洗衣機,98.56,97.43,98.66,99.18,95.8,94.85,(17)Washing machine
(18)烘衣機,20.149999999999999,12.03,20.88,21.88,12.97,6.98,(18)Drier
(19)空氣清淨機,12.08,4.0199999999999996,12.8,13.84,4.3099999999999996,1.17,(19)Air-clean machine
(20)濾水器,34.36,20.61,35.590000000000003,37.36,21.07,16.16,(20)Water filter machine
(21)吸塵器,44.81,26.54,46.44,49.25,25.68,14.75,(21)Vacuum cleaner
(22)熱水器,102.51,99.04,102.82,103.62,97.73,94.96,(22)Geyser
