appleL01106年家庭收支調查報告,,,,,,,,,,,"The Survey of Family Income and Expenditure, 2017"
,,,,,,,,,,,
第1表 平均每戶家庭收支按戶內人數分,,,,,,Table 1. Average Family Income and Expenditure per,,,,,
,,,,,,,,Household by Size of Household,,,
民 國 106 年,,,,,單位：元,2 0 1 7 Unit:NT$,,,,,
,總 平 均,1人,2人,3人,4人,5人,6人,7人,8人,9人及以上,
,General average,1 person,2 persons,3 persons,4 persons,5 persons,6 persons,7 persons,8 persons,9 or more persons,
,,,,,,,,,,,
家庭戶數,8559187,1036876,2452462,1964172,1829937,781380,335710,116439,24647,17565,No. of households
平均每戶人數,3.07,1,2,3,4,5,6,7,8,9.66,No. of persons per household
平均每戶成年人數,2.54,1,1.95,2.64,3.04,3.73,4.3,4.9000000000000004,5.7,6.05,No. of adults per household
平均每戶就業人數,1.43,0.49,0.81,1.53,1.97,2.31,2.5,2.9,3.4,4.0999999999999996,No. of persons employed per household
平均每戶所得收入者人數,1.75,1,1.35,1.8,2.0699999999999998,2.41,2.69,3.08,3.66,4.28,No. of income recipients per household
一、所得收入總計,1231112,506202,886434,1321721,1606004,1707489,1844545,2141383,2256395,2570246,A.Total receipts
1.受僱人員報酬,695838,205502,374819,795506,1035231,1035868,1044586,1242848,1376988,1585154,1.Compensation of employees
(1)本業薪資,517444,148804,248901,594680,785977,797174,814256,961493,1092298,1293639,(1)Full time payroll
(2)兼業薪資,43307,20468,63723,44922,31371,37988,28355,61163,34057,21087,(2)Part time payroll
(3)其他收入,135086,36230,62196,155904,217882,200706,201975,220192,250634,270428,(3)Other receipts or subsidies
2.產業主所得,156791,52079,109840,150784,206565,246248,291237,346192,299973,374150,2.Entrepreneurial income
3.財產所得收入,55466,23438,61828,64010,55269,53727,59969,63637,74842,32950,3. Property income
4.自用住宅設算租金收入,73780,46602,69934,76428,82666,83333,89189,92870,102051,107704,4.Imputed rent income
5.經常移轉收入,249137,178462,269894,234902,226195,288232,359475,395686,402480,470122,5.Current transfer receipts
(1)從私人,70221,88297,102678,58292,41481,49220,60487,57251,49173,35415,(1)From individuals
(2)從政府,48115,34003,45505,45776,47442,62542,76561,84145,87226,98114,(2)From government
(3)社會保險受益,127233,53627,117805,128428,133279,171255,218406,250053,257496,327090,(3)Benefit of social insurance
(4)從企業,2147,1460,2135,1570,2909,2383,3109,2004,3248,200,(4)From enterprises
(5)從國外,1420,1074,1771,836,1084,2831,913,2232,5337,9302,(5)From abroad
6.雜項收入,100,119,118,91,79,82,89,150,61,166,6.Miscellaneous receipts
二、非消費支出,212171,77995,137337,236327,300204,289701,304552,337767,390875,410803,B.Nonconsumption expenditures
1.利息支出,10838,6484,6863,12719,16674,11565,9150,9896,13704,6501,1.Interest
2.經常移轉支出,201333,71511,130474,223608,283530,278136,295402,327871,377170,404303,2.Current transfer expenditures
(1)對私人,49002,26823,40491,56293,63677,51442,49783,52363,51899,52548,(1)To private
(2)對政府,33811,12274,25153,39368,46462,40255,42978,40603,48530,47204,(2)To government
(3)社會保險,115799,31920,59666,125449,171138,185951,200771,234361,276550,304403,(3)Social insurance
(4)對國外,2721,494,5165,2499,2254,488,1870,544,190,147,(4)To abroad
,,,,,,,,,,,
106年家庭收支調查報告,,,,,,,,,,,"The Survey of Family Income and Expenditure, 2017"
,,,,,,,,,,,
第1表 平均每戶家庭收支按戶內人數分(續),,,,,,Table 1. Average Family Income and Expenditure per,,,,,
,,,,,,,,Household by Size of Household (Cont.),,,
民 國 106 年,,,,,單位：元,2 0 1 7 Unit:NT$,,,,,
,總 平 均,1人,2人,3人,4人,5人,6人,7人,8人,9人及以上,
,General average,1 person,2 persons,3 persons,4 persons,5 persons,6 persons,7 persons,8 persons,9 or more persons,
,,,,,,,,,,,
三、消費支出,811670,359514,608578,838646,1031673,1129035,1256106,1463881,1619336,1853015,C.Consumption expenditures
1.食品及非酒精飲料,116905,41226,88171,116976,143243,176187,209585,250600,273263,330034,1.Food and non-alcoholic beverages
2.菸酒及檳榔,9701,5574,6752,9972,11343,14122,17063,20373,26955,31150,"2.Tobacco,alcoholic beverages and betel nuts"
3.衣著鞋襪及服飾用品,23274,8322,14871,24722,31570,34738,38495,46324,47207,65778,3.Clothing and footwear
4.住宅服務、水電瓦斯及其他燃料,194006,132534,178336,202869,221621,216422,220939,239869,236450,266939,"4.Housing,water,electricity,gas and other fuels"
(1)房地租及水費,174733,122974,162833,183475,198724,190048,189724,204624,197315,217038,(1)Rent and water charges
(2)電費及燃料,19273,9560,15503,19395,22896,26375,31215,35245,39135,49901,(2)Power and fuel
5.家具設備及家務維護,20677,9614,16877,23051,25499,25879,25678,29662,35383,29056,"5.Furnishings,household equipmentand routine household maintenance"
6.醫療保健,123765,51052,103861,123387,141010,174418,216265,256203,267479,339747,6.Health
7.交通,76765,26401,50197,82981,104183,110768,122004,147375,207160,179680,7.Transport
(1)個人交通工具之購置,15734,4596,9094,16548,21998,24387,25097,37060,84229,55218,(1)Purchase of vehicles
(2)個人交通設備使用管理及保養費,44797,15227,29412,48482,60322,64432,75197,86540,98624,102082,(2)Operation of transport equipment
(3)乘交通設備及其他交通服務,10661,4784,7874,11928,14400,14046,12520,13118,12341,10649,(3)Transport services
(4)汽、機車保險費,5574,1793,3818,6022,7463,7902,9190,10657,11966,11730,(4)Insurance of vehicles
8.通訊,27672,10507,17494,29712,37423,41575,45328,51330,55589,65975,8.Communication
9.休閒與文化,47350,19530,37420,50587,64268,58016,58658,71450,70846,68146,9.Recreation and culture
(1)套裝旅遊(不含自助旅遊),24744,9025,21975,27077,32520,26678,28006,35856,36874,29289,(1)Package holidays
(2)娛樂消遣及文化服務,11468,6616,8773,11875,15079,14872,13684,16591,16577,17502,(2)Recreational and cultural services
(3)書報雜誌文具,4405,723,1747,4195,7519,8064,8704,8815,8363,12253,"(3)Newspapers,books and stationery"
(4)教育消遣康樂器材及其附屬品,6733,3166,4925,7440,9150,8402,8265,10188,9032,9101,(4)Recreational facilities
10.教育,30153,403,3848,23522,61501,66042,73376,80083,74275,119225,10.Education
11.餐廳及旅館,97388,35510,58384,102028,135830,151656,160281,191011,218737,265135,11.Restaurants and hotels
12.什項消費,44015,18841,32368,48839,54181,59210,68435,79601,105991,92150,12.Miscellaneous goods and services
可支配所得,1018941,428207,749097,1085394,1305800,1417788,1539993,1803616,1865521,2159442,Disposable income
消費支出,811670,359514,608578,838646,1031673,1129035,1256106,1463881,1619336,1853015,Consumption expenditures
儲蓄,207271,68693,140519,246748,274127,288753,283887,339735,246184,306428,Saving
所得總額,1292578,544362,946292,1387677,1674066,1774307,1910507,2212170,2328379,2642367,Current receipts
