appleL01101年家庭收支調查報告,,,,,,,,,,,"The Survey of Family Income and Expenditure, 2012"
,,,,,,,,,,,
第1表 平均每戶家庭收支按戶內人數分,,,,,,Table 1. Average Family Income and Expenditure per,,,,,
,,,,,,,,Household by Size of Household,,,
民 國 101 年,,,,,單位：元,2 0 1 2 Unit:NT$,,,,,
,總 平 均,1人,2人,3人,4人,5人,6人,7人,8人,9人及以上,
,General average,1 person,2 persons,3 persons,4 persons,5 persons,6 persons,7 persons,8 persons,9 or more persons,
,,,,,,,,,,,
家庭戶數,8077323,889740,2072726,1841871,1803628,870595,384245,149892,38675,25952,No. of households
平均每戶人數,3.23,1,2,3,4,5,6,7,8,9.99,No. of persons per household
平均每戶成年人數,2.5499999999999998,1,1.92,2.57,2.91,3.52,4.2,4.8,5.24,6.34,No. of adults per household
平均每戶就業人數,1.46,0.48,0.84,1.51,1.89,2.14,2.42,2.83,3.27,4.33,No. of persons employed per household
平均每戶所得收入者人數,1.68,1,1.28,1.66,1.92,2.14,2.46,2.82,3.25,4.2699999999999996,No. of income recipients per household
一、所得收入總計,1122379,460846,803644,1167035,1415066,1459299,1620650,1724769,1842247,2516643,A.Total receipts
1.受僱人員報酬,647332,194387,359578,700037,918756,878480,949351,1030757,1026781,1548231,1.Compensation of employees
(1)本業薪資,480144,141958,236797,516912,694178,680208,728564,808957,820187,1230137,(1)Full time payroll
(2)兼業薪資,42664,18778,59504,48356,36243,32458,39129,27788,47438,32516,(2)Part time payroll
(3)其他收入,124524,33652,63277,134769,188335,165815,181658,194013,159156,285578,(3)Other receipts or subsidies
2.產業主所得,148332,46519,95069,148670,185076,229002,242594,235737,337438,426749,2.Entrepreneurial income
3.財產所得收入,47446,24015,60246,48345,44631,43810,57124,33730,26405,49426,3. Property income
4.自用住宅設算租金收入,67398,42910,61363,70938,77102,74205,73339,75249,73800,92103,4.Imputed rent income
5.經常移轉收入,211718,152841,227224,198903,189369,233611,298100,349192,377466,400073,5.Current transfer receipts
(1)從私人,57935,74472,83465,51106,36356,41846,51783,53726,80400,57884,(1)From individuals
(2)從政府,50284,37362,52649,44909,44000,60749,79782,82594,96053,79964,(2)From government
(3)社會保險受益,101259,40386,88633,99931,107294,129642,163068,205860,200642,251722,(3)Benefit of social insurance
(4)從企業,1434,335,1623,1418,1408,1012,1977,7012,372,2311,(4)From enterprises
(5)從國外,807,285,853,1538,312,362,1490,0,0,8193,(5)From abroad
6.雜項收入,154,174,163,141,132,190,141,103,356,60,6.Miscellaneous receipts
二、非消費支出,198796,76055,129326,211270,266601,261737,275667,290592,292094,438697,B.Nonconsumption expenditures
1.利息支出,12149,6638,7914,13915,17524,13954,11439,8659,7865,16999,1.Interest
2.經常移轉支出,186646,69417,121412,197355,249077,247783,264227,281932,284229,421698,2.Current transfer expenditures
(1)對私人,48192,28261,39851,53625,60184,50855,49747,46131,51707,73148,(1)To private
(2)對政府,33848,12728,23943,37235,45532,41593,42528,40497,39329,61885,(2)To government
(3)社會保險,102423,27371,54366,103901,142025,152942,170363,195071,193048,285540,(3)Social insurance
(4)對國外,2183,1057,3252,2594,1335,2393,1589,233,145,1125,(4)To abroad
,,,,,,,,,,,
101年家庭收支調查報告,,,,,,,,,,,"The Survey of Family Income and Expenditure, 2012"
,,,,,,,,,,,
第1表 平均每戶家庭收支按戶內人數分(續),,,,,,Table 1. Average Family Income and Expenditure per,,,,,
,,,,,,,,Household by Size of Household (Cont.),,,
民 國 101 年,,,,,單位：元,2 0 1 2 Unit:NT$,,,,,
,總 平 均,1人,2人,3人,4人,5人,6人,7人,8人,9人及以上,
,General average,1 person,2 persons,3 persons,4 persons,5 persons,6 persons,7 persons,8 persons,9 or more persons,
,,,,,,,,,,,
三、消費支出,727693,321298,528318,731228,901430,977244,1065269,1156425,1251952,1631438,C.Consumption expenditures
1.食品及非酒精飲料,110918,36654,78791,108248,132557,159113,188686,219119,246273,313684,1.Food and non-alcoholic beverages
