appleL0287年家庭收支調查報告,,,,,,,,,,,"The Survey of Family Income and Expenditure, 1998"
,,,,,,,,,,,
第1表 平均每戶家庭收支按戶內人數分,,,,,,Table 1. Average Family Income and Expenditure per,,,,,
,,,,,,,,Household by Size of Household,,,
民 國 87 年,,,,,單位：元,1 9 9 8 Unit:NT$,,,,,
,總 平 均,1人,2人,3人,4人,5人,6人,7人,8人,9人及以上,
,General average,1 person,2 persons,3 persons,4 persons,5 persons,6 persons,7 persons,8 persons,9 or more persons,
,,,,,,,,,,,
家庭戶數,6273056,603808,994285,1039460,1696016,1110162,472668,218698,71434,66525,No. of households
平均每戶人數,3.77,1,2,3,4,5,6,7,8,10.199999999999999,No. of persons per household
平均每戶成年人數,2.59,1,1.92,2.4300000000000002,2.57,2.98,3.68,4.49,5.1100000000000003,6.3,No. of adults per household
平均每戶就業人數,1.64,0.49,0.97,1.52,1.82,2.0099999999999998,2.2599999999999998,2.63,3.29,3.93,No. of persons employed per household
平均每戶所得收入者人數,1.68,1,1.23,1.59,1.76,1.91,2.13,2.4500000000000002,2.89,3.46,No. of income recipients per household
一、所得收入總計,1070268,432068,738186,1024947,1223678,1250962,1348492,1432260,1590073,1882758,A.Total receipts
1.受僱人員報酬,622207,186738,358798,603733,777693,725962,767753,846056,841969,1098821,1.Compensation of employees
(1)本業薪資,483999,137780,254285,463046,609891,579360,597075,681859,694249,906632,(1)Full time payroll
(2)兼業薪資,28495,22045,47987,35620,20626,19476,35209,24337,22261,8163,(2)Part time payroll
(3)其他收入,109713,26913,56527,105068,147176,127125,135469,139860,125459,184026,(3)Other receipts or subsidies
2.產業主所得,179353,53293,89709,147169,192740,255611,274393,257258,387449,397541,2.Entrepreneurial income
3.財產所得收入,67698,35169,67214,79280,70289,68206,70934,73068,66407,75447,3. Property income
4.自用住宅設算租金收入,67018,34632,55677,65984,75733,75622,75746,71816,81905,87072,4.Imputed rent income
5.經常移轉收入,133756,122062,166572,128548,107010,125320,159283,183783,212154,223390,5.Current transfer receipts
(1)從私人,40101,57539,73225,39077,26594,27907,31986,34585,34358,32559,(1)From individuals
