2.經常移轉支出,103580,99139,135789,108173,97992,93894,102476,2.Current transfer expenditures,,2.經常移轉支出,81609,149684,97970,78790,77898,79606,68200,2.Current transfer expenditures,,2.經常移轉支出,90457,73809,85224,96196,84939,165441,95679,2.Current transfer expenditures
(1)對私人,25060,26197,36879,22296,22540,19520,24974,(1)To private,,(1)對私人,23230,27324,22466,15227,18295,21496,14605,(1)To private,,(1)對私人,27341,21474,24099,25009,24425,29638,23146,(1)To private
(2)對政府,18707,13581,27308,17985,17621,15602,19316,(2)To government,,(2)對政府,12061,52071,17628,12858,14551,12099,11131,(2)To government,,(2)對政府,13609,10337,12119,12374,8814,55814,17357,(2)To government
(3)社會保險,59047,59361,70777,66169,56603,58374,57890,(3)Social insurance,,(3)社會保險,46189,70017,57632,50442,43431,45854,42464,(3)Social insurance,,(3)社會保險,49413,41997,48545,58813,51701,70661,51568,(3)Social insurance
(4)對國外,766,1,825,1723,1228,399,296,(4)To abroad,,(4)對國外,129,272,245,263,1622,156,0,(4)To abroad,,(4)對國外,94,0,462,0,0,9328,3608,(4)To abroad
三、可支配所得,571518,571726,715197,579428,575370,508437,548616,C.Disposable income,,三、可支配所得,488360,659869,533336,473022,478325,458867,457295,C.Disposable income,,三、可支配所得,500714,482170,506966,561197,535470,711763,603407,C.Disposable income
附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,
為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,
,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,
,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,
