未 滿 30 歲,431876,3.43,814519,691070,63548,2.35,350040,378458,Under 30 years,,未 滿 30 歲,126067,2.99,546947,517630,104905,3.57,771563,704290,Under 30 years,,未 滿 30 歲,76775,4.09,1085366,843990,60581,4.41,1589694,1163223,Under 30 years
30 ～ 34 歲,638937,3.59,966411,777077,54131,2.42,353086,376137,30～34 years,,30 ～ 34 歲,140992,3.01,555636,524156,151733,3.45,790976,693206,30～34 years,,30 ～ 34 歲,161439,3.96,1083671,840463,130641,4.4400000000000004,1722718,1235247,30～34 years
35 ～ 39 歲,843679,3.81,986757,801956,59636,2.44,341742,390443,35～39 years,,35 ～ 39 歲,186252,3.17,556837,538352,190697,3.83,788020,694730,35～39 years,,35 ～ 39 歲,226807,4.1399999999999997,1075900,882562,180288,4.49,1742327,1222411,35～39 years
40 ～ 44 歲,1010474,3.88,996937,822910,80015,2.4,341411,368250,40～44 years,,40 ～ 44 歲,196938,3.29,548459,528874,255680,3.89,786702,725923,40～44 years,,40 ～ 44 歲,250837,4.28,1084803,903653,227004,4.4800000000000004,1756778,1258281,40～44 years
45 ～ 54 歲,2144656,3.65,998887,814290,245474,2.09,313893,348649,45～54 years,,45 ～ 54 歲,393062,3.03,552535,547397,507043,3.73,791536,725877,45～54 years,,45 ～ 54 歲,504143,4.1399999999999997,1084256,906309,494936,4.34,1818570,1254038,45～54 years
55 ～ 64 歲,1587481,3.02,994290,733301,362898,1.79,290851,333733,55～64 years,,55 ～ 64 歲,251935,2.4900000000000002,542845,512210,258061,2.96,784125,636759,55～64 years,,55 ～ 64 歲,288935,3.51,1084979,831361,425652,4.07,1927080,1196788,55～64 years
65 歲 及 以 上,1302724,2.0299999999999998,535499,452311,726265,1.7,275555,295463,65 years and over,,65 歲 及 以 上,296721,2.19,531449,483124,123847,2.38,772979,623541,65 years and over,,65 歲 及 以 上,83030,2.67,1079095,834865,72863,3.37,2119912,1163245,65 years and over
按 教 育 程 度 別 分,,,,,,,,,Educational attainment,,按 教 育 程 度 別 分,,,,,,,,,Educational attainment,,按 教 育 程 度 別 分,,,,,,,,,Educational attainment
國 小 及 以 下,1582548,2.4500000000000002,545322,459920,841557,1.73,275248,287577,Primary school and below,,國 小 及 以 下,345155,2.52,533465,485607,163230,3.21,783993,618819,Primary school and below,,國 小 及 以 下,126878,3.97,1065545,804861,105729,5.01,1740952,1088587,Primary school and below
國（初） 中（初 職）,1244285,3.49,773339,650936,270293,2.1,310099,329753,Junior middle (vocational),,國（初） 中（初 職）,317647,3.04,546870,509696,306192,3.88,782620,699167,Junior middle (vocational),,國（初） 中（初 職）,211437,4.34,1069904,843734,138715,5.12,1722056,1199867,Junior middle (vocational)
高 中,781173,3.43,850038,719672,119519,2.09,314721,367098,High school,,高 中,198373,2.88,543778,527678,176816,3.57,786208,699346,High school,,高 中,172079,4.0999999999999996,1087937,881189,114386,4.51,1681288,1209471,High school
高 職,1631463,3.67,871784,730519,215298,2.19,322472,373077,Senior vocational school,,高 職,382463,3.11,549389,538812,435012,3.81,784456,708412,Senior vocational school,,高 職,365094,4.33,1075008,882423,233596,4.67,1750915,1177593,Senior vocational school
專 科,1050433,3.58,1072129,865718,66321,1.9,346824,417004,Junior college,,專 科,176033,2.78,558356,551248,220941,3.23,790962,712171,Junior college,,專 科,299313,3.94,1089390,906265,287825,4.34,1751356,1237139,Junior college
大 學 及 以 上,1669926,3.31,1311235,959094,78978,1.84,332799,448781,College and above,,大 學 及 以 上,172295,2.44,560259,544623,289775,2.96,790888,698781,College and above,,大 學 及 以 上,417166,3.36,1095350,882588,711713,3.8,1940011,1266890,College and above
