appleL0191年家庭收支調查報告,,,,,,,,,,,"The Survey of Family Income and Expenditure, 2002"
,,,,,,,,,,,
第1表 平均每戶家庭收支按戶內人數分,,,,,,Table 1. Average Family Income and Expenditure per,,,,,
,,,,,,,,Household by Size of Household,,,
民 國 91 年,,,,,單位：元,2 0 0 2 Unit:NT$,,,,,
,總 平 均,1人,2人,3人,4人,5人,6人,7人,8人,9人及以上,
,General average,1 person,2 persons,3 persons,4 persons,5 persons,6 persons,7 persons,8 persons,9 or more persons,
,,,,,,,,,,,
家庭戶數,6839390,582194,1296476,1274818,1838170,1054721,472843,192447,74393,53329,No. of households
平均每戶人數,3.65,1,2,3,4,5,6,7,8,10.11,No. of persons per household
平均每戶成年人數,2.63,1,1.92,2.4700000000000002,2.68,3.16,3.92,4.5599999999999996,5.3,6.46,No. of adults per household
平均每戶就業人數,1.57,0.48,0.9,1.49,1.77,1.99,2.3199999999999998,2.59,3.22,3.91,No. of persons employed per household
平均每戶所得收入者人數,1.65,1,1.22,1.57,1.74,1.92,2.2200000000000002,2.4500000000000002,2.86,3.54,No. of income recipients per household
一、所得收入總計,1064153,442203,718166,1037330,1250389,1254521,1353180,1456016,1584465,2019549,A.Total receipts
1.受僱人員報酬,604696,193195,317599,605715,787386,710703,744858,839072,861479,1211946,1.Compensation of employees
(1)本業薪資,466445,144099,216959,459665,614292,565682,592158,662247,700235,1006790,(1)Full time payroll
(2)兼業薪資,33776,19619,50751,41589,28178,22854,26493,46596,32400,18017,(2)Part time payroll
(3)其他收入,104475,29477,49889,104460,144917,122167,126207,130229,128844,187140,(3)Other receipts or subsidies
2.產業主所得,177074,46028,104083,159460,195669,253335,260123,262679,338573,383562,2.Entrepreneurial income
3.財產所得收入,54279,35694,58449,52661,51558,61334,64551,46981,80441,47525,3. Property income
4.自用住宅設算租金收入,62785,38443,53548,62850,70088,68959,70977,68904,68548,74974,4.Imputed rent income
5.經常移轉收入,165148,128621,184321,156484,145568,159965,212479,238187,235175,301390,5.Current transfer receipts
(1)從私人,46837,61508,77379,44903,33110,32256,39412,45153,37295,37174,(1)From individuals
(2)從政府,35111,33206,43631,31682,27112,33148,45967,54000,48727,61878,(2)From government
(3)社會保險受益,80493,29635,61877,75051,83708,92280,122732,136907,148769,201133,(3)Benefit of social insurance
(4)從企業,1655,1606,513,2259,1342,1712,4367,2126,384,1205,(4)From enterprises
(5)從國外,1052,2666,921,2590,297,569,0,0,0,0,(5)From abroad
6.雜項收入,170,222,166,161,120,226,192,194,249,151,6.Miscellaneous receipts
二、非消費支出,188234,81591,123356,186130,230922,220312,222490,237924,245979,310582,B.Nonconsumption expenditures
1.利息支出,32118,16601,19205,34238,40381,38551,37015,29524,27340,25311,1.Interest
2.經常移轉支出,156116,64990,104151,151892,190541,181762,185474,208400,218638,285270,2.Current transfer expenditures
(1)對私人,47185,28611,38341,48104,56763,49906,44941,52163,51173,55377,(1)To private
(2)對政府,34826,13998,21634,35664,45683,38958,37875,38688,40420,58113,(2)To government
(3)社會保險,69198,17583,33092,62232,85603,90486,100315,115319,126803,167773,(3)Social insurance
(4)對國外,4908,4798,11085,5893,2491,2411,2344,2230,242,4007,(4)To abroad
,,,,,,,,,,,
91年家庭收支調查報告,,,,,,,,,,,"The Survey of Family Income and Expenditure, 2002"
,,,,,,,,,,,
第1表 平均每戶家庭收支按戶內人數分(續),,,,,,Table 1. Average Family Income and Expenditure per,,,,,
,,,,,,,,Household by Size of Household (Cont.),,,
民 國 91 年,,,,,單位：元,2 0 0 2 Unit:NT$,,,,,
,總 平 均,1人,2人,3人,4人,5人,6人,7人,8人,9人及以上,
,General average,1 person,2 persons,3 persons,4 persons,5 persons,6 persons,7 persons,8 persons,9 or more persons,
,,,,,,,,,,,
三、消費支出,672619,286736,449203,631861,781179,830720,875410,932175,1010133,1216773,C.Consumption expenditures
1.食品費,149335,49754,88158,132743,170858,195836,219454,241440,271397,334489,1.Food
2.飲料費,6208,3050,3794,5881,7041,7639,8557,9344,9446,13519,2.Beverage
3.菸草,6213,2726,4274,6238,6254,7496,8524,11131,12423,17180,3.Tobacco
4.衣著、鞋、襪類,23958,8748,13897,22914,28612,29572,31988,35449,41980,50274,4.Clothing and footwear
5.房地租及水費,140356,94359,119785,142807,156233,153266,152415,143414,144978,157013,5.Rent and water charges
6.燃料及燈光,19093,9133,13518,17982,21042,23382,25112,27909,29665,37921,6.Fuel and light
7.家具及家庭設備,11211,4165,8159,10660,14391,12545,12172,13091,14777,19195,7.Furniture and family facilities
8.家事管理,13750,8309,9210,15967,16316,14649,13413,16085,16156,15486,8.Household operations
9.保健及醫療,82627,32656,69273,74996,81920,95390,126446,139374,165788,197849,9.Health care and medical
10.運輸交通及通訊,82248,27837,47663,80250,101120,104209,105287,107361,119249,133404,10.Transport and communications
(1)交通及通訊工具之購置,12659,3678,8711,13001,16265,15578,14367,12817,8686,6292,(1)Purchases of transport equipment
(2)交通通訊設備使用管理及保養費,35857,10086,19032,34937,44319,45328,47720,51339,63641,69486,(2)Operation of transport equipment
(3)乘交通設備之費用,8653,4679,5768,7773,10082,11533,11016,9291,9210,12940,(3)Purchased transportation
(4)其他通訊費,20219,8071,11477,19588,24488,25896,25815,26823,29462,34723,(4)Other communications
(5)汽機車保險費支出,4859,1323,2676,4951,5966,5873,6369,7092,8252,9963,(5)Insurance of transport equipment
11.娛樂消遣及教育文化服務,90919,24516,40098,74829,123153,131738,114894,124761,116264,147480,"11.Recreation ,education and culture"
(1)旅遊費用,21449,12170,20729,22177,24244,21025,20493,24887,18630,34817,(1)Traveling
(2)娛樂消遣服務,9453,5662,6762,9863,11071,10745,10195,10343,10682,13644,(2)Recreation service
(3)書報雜誌文具,5066,1769,2685,4763,6646,6417,6104,6312,6482,9303,(3)Books and stationery
(4)娛樂器材及附屬品,7967,3385,4935,7742,10456,9000,9705,8953,8331,11327,(4)Recreation facilities
(5)教育與研究費,46984,1531,4986,30284,70735,84551,68397,74267,72140,78389,(5)Education and research
12.什項消費,46703,21482,31376,46593,54239,54998,57148,62817,68010,92963,12.Miscellaneous
可支配所得,875919,360612,594810,851199,1019467,1034209,1130690,1218092,1338486,1708967,Disposable income
消費支出,672619,286736,449203,631861,781179,830720,875410,932175,1010133,1216773,Consumption expenditures
儲蓄,203300,73876,145606,219338,238288,203489,255280,285917,328353,492195,Saving
所得總額,1111550,471615,758518,1086919,1302391,1306637,1405968,1504972,1632163,2076226,Current receipts
