2.產業主所得,89605,65771,91619,63459,120726,93773,93430,2.Entrepreneurial income,,2.產業主所得,99421,89236,84061,103678,106828,111695,114236,2.Entrepreneurial income,,2.產業主所得,91709,147993,109527,71847,68044,96821,93115,2.Entrepreneurial income
(1)農業淨收入,11282,1965,1948,3688,8995,15155,9192,(1)Net agricultural income,,(1)農業淨收入,17530,9020,21031,25000,41476,56315,42264,(1)Net agricultural income,,(1)農業淨收入,32307,54974,11442,23576,1276,3150,5547,(1)Net agricultural income
(2)營業淨收入,78323,63806,89671,59771,111731,78618,84238,(2)Net operation surplus,,(2)營業淨收入,81891,80217,63030,78679,65352,55380,71972,(2)Net operation surplus,,(2)營業淨收入,59403,93019,98085,48270,66767,93671,87568,(2)Net operation surplus
3.財產所得收入,29942,22602,68129,22278,32293,20681,26882,3. Property income,,3.財產所得收入,40297,52187,14368,11753,13395,17436,16576,3. Property income,,3.財產所得收入,18206,14402,17095,7492,16361,61395,25622,3. Property income
4.自用住宅設算租金收入,40024,46449,56537,48229,42781,34873,27665,4.Imputed rent income,,4.自用住宅設算租金收入,36318,41734,28925,29087,29559,27590,24839,4.Imputed rent income,,4.自用住宅設算租金收入,21381,22389,39780,27121,31171,46340,38619,4.Imputed rent income
5.經常移轉收入,99498,94837,121660,81574,99020,88206,99556,5.Current transfer receipts,,5.經常移轉收入,123584,77643,100133,82161,108273,111970,100292,5.Current transfer receipts,,5.經常移轉收入,104843,109046,122778,143435,113691,113957,92937,5.Current transfer receipts
(1)從私人,32299,35718,52587,22161,38331,20770,27858,(1)From individuals,,(1)從私人,37461,16387,30231,19746,24335,25431,25286,(1)From individuals,,(1)從私人,30826,28542,34565,35423,38541,33524,21524,(1)From individuals
(2)從政府,17594,14333,16593,17472,15507,19996,16087,(2)From government,,(2)從政府,21095,14402,18667,17442,19803,26678,27283,(2)From government,,(2)從政府,23057,31521,23056,31411,17325,25024,15546,(2)From government
(3)社會保險受益,47736,43322,49919,39285,43694,45895,54564,(3)Benefit of social insurance,,(3)社會保險受益,59267,42022,50270,44575,61243,54630,46919,(3)Benefit of social insurance,,(3)社會保險受益,49209,48453,64428,76182,56943,53520,54091,(3)Benefit of social insurance
(4)從企業,1059,633,456,820,1066,1037,1048,(4)From enterprises,,(4)從企業,5761,630,481,334,2892,4601,804,(4)From enterprises,,(4)從企業,1751,530,729,420,882,1890,1776,(4)From enterprises
(5)從國外,810,830,2106,1837,422,509,0,(5)From abroad,,(5)從國外,0,4201,484,64,0,630,0,(5)From abroad,,(5)從國外,0,0,0,0,0,0,0,(5)From abroad
6.雜項收入,38,23,63,25,7,28,33,6.Miscellaneous receipts,,6.雜項收入,33,41,74,66,42,56,58,6.Miscellaneous receipts,,6.雜項收入,91,245,52,208,8,48,2,6.Miscellaneous receipts
二、非消費支出,109899,109127,158279,111918,110677,90304,101357,B.Nonconsumption expenditures,,二、非消費支出,110370,179051,93047,78322,72445,66456,68220,B.Nonconsumption expenditures,,二、非消費支出,86722,83609,99435,80196,92825,158767,95139,B.Nonconsumption expenditures
1.利息支出,6103,6981,8244,6094,6823,5119,5451,1.Interest,,1.利息支出,5201,11677,4020,2982,2806,1792,1738,1.Interest,,1.利息支出,2929,2890,9699,1934,5483,11407,5146,1.Interest
2.經常移轉支出,103796,102146,150035,105824,103854,85185,95906,2.Current transfer expenditures,,2.經常移轉支出,105168,167374,89028,75340,69639,64664,66482,2.Current transfer expenditures,,2.經常移轉支出,83792,80719,89736,78263,87342,147360,89993,2.Current transfer expenditures
(1)對私人,26330,26638,46458,23250,25928,16456,24816,(1)To private,,(1)對私人,26780,30501,23007,13494,16626,16802,14792,(1)To private,,(1)對私人,22276,24451,29419,27639,22122,34721,22499,(1)To private
(2)對政府,18635,15266,30819,17415,18692,14944,16307,(2)To government,,(2)對政府,22352,44804,15237,11732,13094,10673,12985,(2)To government,,(2)對政府,12508,12619,15815,7337,13089,40344,14846,(2)To government
(3)社會保險,57306,59928,70608,64186,57654,52937,52833,(3)Social insurance,,(3)社會保險,47953,77459,50671,48956,39856,36915,38696,(3)Social insurance,,(3)社會保險,48327,43629,43921,43156,51499,70658,52570,(3)Social insurance
(4)對國外,1526,314,2149,974,1580,849,1951,(4)To abroad,,(4)對國外,8083,14610,112,1159,63,275,10,(4)To abroad,,(4)對國外,682,21,581,130,632,1637,78,(4)To abroad
三、可支配所得,544937,536329,722681,548099,559301,485223,517740,C.Disposable income,,三、可支配所得,510874,674102,466623,434151,428963,423060,419366,C.Disposable income,,三、可支配所得,454052,476252,479821,453024,519825,709255,517021,C.Disposable income
附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,
為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,
,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,
,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,
