appleL17,,,,"The Survey of Family Income and Expenditure, 2015"
,,,,
第6表 所得收入者人數按性別及可支配所得組別分,,,,
Table 6. Numbers of Income Recipients by Sex,,,,
and Disposable Income Groups,,,,
,,,,單位：人
,民 國 104 年,,2 0 1 5,Unit：persons
可支配所得組別,合 計Total,性 別 Sex,Disposable income groups,
,,,,
男,女,,,
Male,Female,,,
總   計,14452129,8292567,6159562,Total
"未滿160,000元",807016,378585,428431,"Under NT$160,000"
"160,000～179,999",301650,146943,154707,"160,000～179,999"
"180,000～199,999",313992,140163,173829,"180,000～199,999"
"200,000～219,999",329290,153855,175436,"200,000～219,999"
"220,000～239,999",369583,165730,203853,"220,000～239,999"
"240,000～259,999",452671,205668,247004,"240,000～259,999"
"260,000～279,999",495387,204616,290770,"260,000～279,999"
"280,000～299,999",517779,223301,294479,"280,000～299,999"
"300,000～319,999",557786,239198,318589,"300,000～319,999"
"320,000～339,999",584497,253939,330559,"320,000～339,999"
"340,000～359,999",591107,283114,307993,"340,000～359,999"
"360,000～379,999",572171,296457,275715,"360,000～379,999"
"380,000～399,999",566294,299964,266330,"380,000～399,999"
"400,000～419,999",506481,281586,224895,"400,000～419,999"
"420,000～439,999",461836,259111,202725,"420,000～439,999"
"440,000～459,999",488963,268704,220258,"440,000～459,999"
"460,000～479,999",409887,248970,160917,"460,000～479,999"
"480,000～499,999",390563,251153,139410,"480,000～499,999"
"500,000～519,999",387310,240452,146859,"500,000～519,999"
"520,000～539,999",354322,245536,108786,"520,000～539,999"
"540,000～559,999",337370,222166,115204,"540,000～559,999"
"560,000～579,999",320794,212265,108529,"560,000～579,999"
"580,000～599,999",278639,184389,94250,"580,000～599,999"
"600,000～619,999",257302,184785,72517,"600,000～619,999"
"620,000～639,999",229199,167094,62105,"620,000～639,999"
"640,000～659,999",215880,148467,67413,"640,000～659,999"
"660,000～689,999",302602,218818,83784,"660,000～689,999"
"690,000～719,999",265449,175976,89473,"690,000～719,999"
"720,000～749,999",241508,167296,74212,"720,000～749,999"
"750,000～789,999",300573,212227,88346,"750,000～789,999"
"790,000～829,999",259265,184257,75009,"790,000～829,999"
"830,000～879,999",295796,200782,95014,"830,000～879,999"
"880,000～939,999",281596,196165,85431,"880,000～939,999"
"940,000～999,999",221300,154994,66305,"940,000～999,999"
"1,000,000～1,069,999",225117,158528,66589,"1,000,000～1,069,999"
"1,070,000～1,149,999",195191,132579,62612,"1,070,000～1,149,999"
"1,150,000～1,249,999",195032,135872,59160,"1,150,000～1,249,999"
"1,250,000～1,399,999",188243,138770,49473,"1,250,000～1,399,999"
"1,400,000～1,799,999",214910,172574,42336,"1,400,000～1,799,999"
"1,800,000～2,499,999",107955,88297,19659,"1,800,000～2,499,999"
"2,500,000元及以上",59820,49223,10597,"Above $2,500,000"
