appleL1393年家庭收支調查報告,,,,,,,"The Survey of Family Income and Expenditure, 2004"
,,,,,,,
第2表 所得收入者平均每人所得來源按農家、非農家及都市化程度別分,Table 2. Income Sources of Income Recipients by Farm or,,,,,,
,,,,Non-farm and Degree of Urbanization,,,
,,,,,,,
,民 國 93 年,,單位：元,2 0 0 4,Unit：NT$,,
,,,,都  市  化  程  度,,,
,總 平 均,農 家,非 農 家,Degree  of  urbanization,,,
,General average,Farm,Non-farm,都 市,城 鎮,鄉 村,
,,,,City,Town,Village,
所得收入者人數,11642237,1056505,10585732,9460655,1880681,300901,No. of income recipients
一、所得收入總計,613570,430508,631840,650812,456708,423042,A.Total receipts
1.受僱人員報酬,376165,184944,395250,407457,253157,161154,1.Compensation of employees
(1)本業薪資,286869,146182,300910,307989,205551,131081,(1)Full time payroll
(2)兼業薪資,18888,11726,19602,21103,9287,9240,(2)Part time payroll
(3)其他收入,70409,27036,74738,78365,38320,20833,(3)Other receipts or subsidies
2.產業主所得,103375,143371,99384,102163,102582,146457,2.Entrepreneurial income
(1)農業淨收入,10775,104722,1399,3737,32160,98415,(1)Net agricultural income
(2)營業淨收入,87394,37303,92393,92301,69499,44948,(2)Net operation surplus
(3)執行業務淨收入,5206,1346,5591,6125,923,3094,(3)Net professional income
3.財產所得收入,28193,11953,29813,32601,9053,9221,3. Property income
4.自用住宅設算租金收入,37020,24192,38300,39817,25354,21989,4.Imputed rent income
5.經常移轉收入,68742,65947,69021,68705,66467,84139,5.Current transfer receipts
(1)從私人,23067,18329,23540,23982,17725,27699,(1)From individuals
(2)從政府,15732,22452,15062,14439,20141,28852,(2)From government
(3)社會保險受益,28412,24302,28822,28684,27295,26839,(3)Benefit of social insurance
(4)從企業,715,495,737,685,928,343,(4)From enterprises
(5)從國外,815,369,860,915,377,406,(5)From abroad
6.雜項收入,74,100,72,70,96,82,6.Miscellaneous receipts
二、非消費支出,103474,63216,107492,111242,71293,60402,B.Nonconsumption expenditures
1.利息支出,11979,4245,12751,13520,5606,3347,1.Interest
2.經常移轉支出,91496,58971,94742,97721,65687,57055,2.Current transfer expenditures
(1)對私人,28737,20904,29519,30499,20814,22879,(1)To private
(2)對政府,21063,11662,22002,22998,13169,9589,(2)To government
(3)社會保險,39487,26084,40825,41677,30934,24101,(3)Social insurance
(4)對國外,2208,321,2396,2548,770,486,(4)To abroad
三、可支配所得,510095,367291,524348,539571,385415,362639,C.Disposable income
