L1187年家庭收支調查報告,,,,,,,"The Survey of Family Income and Expenditure, 1998"
,,,,,,,
第10表家庭住宅及主要設備概況依可支配所得按戶數五等分位分,,,,Table 10. Household Housing and Household Facilities by Five Equal Divisions,,,
,,,,of Households according to Disposable Income,,,
民 國 87 年,,,,1 9 9 8,,,
,總 平 均,依  可  支  配  所  得,,按  戶  數  五  等  分  位  分,,,
,Five equal divisions of,,households according to disposable income,,,,
,General average,1,2,3,4,5,
,,,,,,,
家庭戶數,6273056,1254611,1254611,1254611,1254611,1254612,No. of households
平均每戶人數,3.77,2.13,3.47,4.12,4.38,4.7699999999999996,No. of persons per household
平均每戶成年人數,2.59,1.7,2.2599999999999998,2.62,2.93,3.43,No. of adults per household
平均每戶就業人數,1.64,0.73,1.34,1.68,2.0099999999999998,2.4500000000000002,No. of persons employed per household
平均每戶所得收入者人數,1.68,1.08,1.34,1.62,1.95,2.4300000000000002,No. of income recipients per household
一、家庭住宅概況(％),,,,,,,A.Housing (%)
1.住宅所有權,,,,,,,1.By tenure of dwelling
(1)自有,84.61,78.7,80.19,84.95,87.66,91.54,(1)Self-owned
(2)租押,9.09,10.02,13.03,9.64,8.08,4.67,(2)Rented
(3)其他(含配住及借用),6.31,11.28,6.78,5.42,4.26,3.8,(3)Issued、lease and others
2.住宅用途,,,,,,,2.By usage of dwelling
(1)專用,93.96,96.33,93.22,93.37,92.59,94.31,(1)Independent
(2)併用,5.94,3.35,6.78,6.55,7.41,5.6,(2)Connected
(3)其他,0.1,0.32,0,0.08,0,0.09,(3)Others
3.建築式樣,,,,,,,3.By style of building
(1)平房,16.72,41.02,17.899999999999999,11.89,8.15,4.66,(1)One story
(2)二～三層樓,41.6,36.11,44.25,45.62,42.1,39.909999999999997,(2)Two or three stories
(3)四～五層樓,27.39,14.19,24.71,28.37,34.299999999999997,35.4,(3)Four or five stories
(4)六層樓以上,14.28,8.68,13.13,14.12,15.45,20.03,"(4)Apartment, six stories or over"
4.具有自來水設備,92.36,87.25,91.61,92.73,94.78,95.42,4.Piped water equipment
5.有車家庭停車位情形,,,,,,,5.Parking lot
(1)自有停車位,39.520000000000003,50.11,38.479999999999997,41.9,38.25,37.08,(1)Self-owned
(2)租借停車位,6.17,4.63,5.21,4.41,6.07,8.4600000000000009,(2)Rented
(3)無停車位,54.31,45.26,56.31,53.68,55.68,54.46,(3)None
6.每戶建坪平均數(坪),39.79,30.95,36.83,40.9,41.63,48.62,6.Space per household average (pin)
7.每戶建坪中位數(坪),34,28,32,35,35,40,7.Space per household median (pin)
二、家庭主要設備,,,,,,,B.Main household equipment (%)
1.普及率(％),,,,,,,1.Percentage of household with equip.
(1)彩色電視機,99.17,96.93,99.59,99.82,99.76,99.76,(1)Color TV
(2)碟影機,6.36,1.1299999999999999,3.21,4.7699999999999996,7.5,15.2,(2)Laser-disk player
(3)攝影機,7.97,1.34,3.56,6.04,9.7799999999999994,19.13,(3)Movies camera
(4)音響,48.18,20.21,40.18,51.28,57.66,71.55,(4)Stereo
(5)鋼琴(含電子琴),11.59,2.21,5.43,8.9700000000000006,14.27,27.07,(5)Piano
(6)電視遊樂器,14.51,3.45,10.82,14.42,20.23,23.65,(6)Video game
(7)錄放影機,55.22,25.52,47.58,59.41,66.87,76.72,(7)Video tape recorder
(8)有線電視頻道設備,68.09,43.34,65.3,71.819999999999993,76.599999999999994,83.39,(8)Cable TV
(9)家用電腦,32.31,6.36,19.170000000000002,30.81,43.24,61.94,(9)Personal computer
(10)電話機,97.63,90.9,98.98,99.37,99.47,99.42,(10)Telephone
(11)答錄機,6,1.28,2.54,4.33,7.28,14.54,(11)Answering machine
(12)傳真機,8.66,1.63,4.1900000000000004,6.63,11.3,19.55,(12)Fax machine
,,,,,,,
,,,,,,,
87年家庭收支調查報告,,,,,,,"The Survey of Family Income and Expenditure, 1998"
,,,,,,,
第10表家庭住宅及主要設備概況依可支配所得按戶數五等分位分(續),,,,Table 10. Household Housing and Household Facilities by Five Equal Divisions,,,
,,,,of Households according to Disposable Income (Cont.),,,
民 國 87 年,,,,1 9 9 8,,,
,總 平 均,依  可  支  配  所  得,,按  戶  數  五  等  分  位  分,,,
,Five equal divisions of,,households according to disposable income,,,,
,General average,1,2,3,4,5,
,,,,,,,
(13)數據機,8.2200000000000006,0.9,2.77,6.12,10.23,21.06,(13)Modem
(14)汽車,54.52,17.66,46.3,60.19,68.09,80.37,(14)Sedan vehicle
(15)機車,80,59.75,83.82,87.1,87.43,81.89,(15)Motor bicycle
(16)電磁爐,40.020000000000003,14.84,30.92,41.69,49.73,62.91,(16)Electro-magnetic oven
(17)冷暖氣機,76.2,47.58,72.92,81.819999999999993,86.81,91.87,(17)Air conditioner
(18)除濕機,21.86,5.59,12.81,21.09,29.23,40.57,(18)Dehumidifier
(19)洗衣機,93.86,80.739999999999995,94.91,97.14,97.94,98.59,(19)Washing machine
(20)烘衣機,19.600000000000001,6.17,13.43,18.73,25.43,34.229999999999997,(20)Drier
(21)洗碗機,3.98,1.24,2.11,3.28,4.95,8.33,(21)Dishwasher
(22)排油煙機,92.15,78.55,91.55,95.38,97.16,98.12,(22)Exhaust fan
(23)吸塵器,40.67,12.72,29.8,43.11,51.41,66.3,(23)Vacuum cleaner
(24)熱水器,92.32,80.91,92.52,94.36,96.54,97.27,(24)Geyser
(25)開飲機,50.84,35.39,48.29,55.58,57,57.93,(25)Hot-warm water fountain
(26)微波爐(含烤箱),41.75,13.48,30.46,42.31,53.96,68.53,(26)Microwave oven
(27)報紙,49.41,21.25,40.340000000000003,53.11,60.6,71.739999999999995,(27)Newspaper
(28)期刊雜誌,13.31,1.86,6.87,11.55,17.29,28.99,(28)Magazine
"2.每百戶擁有數(台,輛,份)",,,,,,,2.Average No. per hundred households
(1)彩色電視機,139.63999999999999,106.44,124.2,141.13,149.72,176.71,(1)Color TV
(2)碟影機,6.61,1.1599999999999999,3.26,4.8899999999999997,7.68,16.059999999999999,(2)Laser-disk player
(3)攝影機,8.33,1.34,3.64,6.18,10.01,20.5,(3)Movies camera
(4)音響,52.79,20.59,41.6,54.2,61.87,85.66,(4)Stereo
(5)鋼琴(含電子琴),11.88,2.21,5.49,9.15,14.51,28.04,(5)Piano
(6)電視遊樂器,15.35,3.45,10.84,15.15,20.83,26.47,(6)Video game
(7)錄放影機,58.05,25.6,48,61.56,69.73,85.34,(7)Video tape recorder
(8)有線電視頻道設備,68.28,43.39,65.38,71.849999999999994,76.88,83.89,(8)Cable TV
(9)家用電腦,34.93,6.56,19.39,32.159999999999997,46.11,70.44,(9)Personal computer
(10)電話機,126.76,95.11,113.26,124.35,135.47,165.62,(10)Telephone
