一、所得收入總計,1099994,1538257,1168894,1159279,1006018,1182721,1289463,A.Total receipts,,一、所得收入總計,919930,963440,902838,851992,767431,764933,879581,932928,A.Total receipts,,一、所得收入總計,842372,699334,843646,902952,976639,1462204,1103747,898229,1108537,A.Total receipts
1.受僱人員報酬,623282,899737,674700,720099,456322,723290,817438,1.Compensation of employees,,1.受僱人員報酬,495870,543842,457014,392244,302902,317387,457401,515090,1.Compensation of employees,,1.受僱人員報酬,418907,343981,410341,496520,564272,813778,571583,539543,654674,1.Compensation of employees
(1)本業薪資,472570,679038,486587,555179,330162,540679,629071,(1)Full time payroll,,(1)本業薪資,389723,432964,363871,288261,230648,235688,354091,396696,(1)Full time payroll,,(1)本業薪資,310209,253049,313398,372760,432298,573911,433839,374554,498898,(1)Full time payroll
(2)兼業薪資,39310,51583,58954,38796,52215,36400,41519,(2)Part time payroll,,(2)兼業薪資,24758,26628,26726,39684,20628,27876,28030,30341,(2)Part time payroll,,(2)兼業薪資,39916,36671,40383,35111,38981,52560,37244,59244,43025,(2)Part time payroll
(3)其他收入,111401,169116,129160,126124,73945,146210,146848,(3)Other receipts or subsidies,,(3)其他收入,81389,84250,66417,64299,51627,53822,75280,88053,(3)Other receipts or subsidies,,(3)其他收入,68783,54261,56560,88649,92993,187307,100500,105745,112752,(3)Other receipts or subsidies
2.產業主所得,149688,167492,158118,132071,141958,132024,122062,2.Entrepreneurial income,,2.產業主所得,116114,145319,157701,154919,189938,131177,119586,147582,2.Entrepreneurial income,,2.產業主所得,169749,110632,127029,100811,122424,163825,237306,103720,163824,2.Entrepreneurial income
3.財產所得收入,51913,118305,66596,45942,41919,45006,29569,3. Property income,,3.財產所得收入,51745,33401,27238,29461,25216,34440,38199,34145,3. Property income,,3.財產所得收入,28816,24710,20386,37175,19736,137128,50321,31177,35437,3. Property income
4.自用住宅設算租金收入,66852,111467,61154,71066,61813,91423,84564,4.Imputed rent income,,4.自用住宅設算租金收入,46238,43578,52873,55808,34786,41224,51549,40659,4.Imputed rent income,,4.自用住宅設算租金收入,34830,29301,48814,33931,47744,80637,75039,50953,67802,4.Imputed rent income
5.經常移轉收入,208079,240882,208111,190043,303931,190880,235110,5.Current transfer receipts,,5.經常移轉收入,209620,197279,207690,219089,214580,240563,212549,195378,5.Current transfer receipts,,5.經常移轉收入,189917,190653,236958,233918,222256,266694,169370,172679,186717,5.Current transfer receipts
(1)從私人,53337,107898,52499,44490,69374,42039,47421,(1)From individuals,,(1)從私人,45342,35244,42017,33847,48338,57500,48791,46539,(1)From individuals,,(1)從私人,45699,30748,58998,45279,52591,53008,38231,41046,43641,(1)From individuals
(2)從政府,42666,32838,36261,30860,55931,40815,54745,(2)From government,,(2)從政府,55227,44067,50336,58700,67164,73367,58880,43519,(2)From government,,(2)從政府,49894,69181,58445,61513,37547,50867,33735,38909,34942,(2)From government
(3)社會保險受益,108210,96223,115375,111335,173114,102620,130927,(3)Benefit of social insurance,,(3)社會保險受益,106293,111113,113452,123964,95910,108405,99026,103237,(3)Benefit of social insurance,,(3)社會保險受益,93040,89898,114720,126100,127779,159236,89708,90121,105832,(3)Benefit of social insurance
(4)從企業,2386,2749,2862,2297,5512,2467,957,(4)From enterprises,,(4)從企業,171,4096,1480,523,3168,1291,2429,1207,(4)From enterprises,,(4)從企業,152,825,2092,1026,997,3583,5039,2603,1479,(4)From enterprises
(5)從國外,1479,1174,1115,1061,0,2938,1061,(5)From abroad,,(5)從國外,2588,2758,405,2055,0,0,3423,876,(5)From abroad,,(5)從國外,1132,0,2703,0,3341,0,2656,0,824,(5)From abroad
6.雜項收入,181,374,215,58,75,98,720,6.Miscellaneous receipts,,6.雜項收入,342,21,322,473,8,141,296,73,6.Miscellaneous receipts,,6.雜項收入,153,57,118,597,207,143,128,157,83,6.Miscellaneous receipts
二、非消費支出,186308,267196,207066,187217,158087,222684,225515,B.Nonconsumption expenditures,,二、非消費支出,165584,146083,142294,143056,123451,109803,149919,152814,B.Nonconsumption expenditures,,二、非消費支出,141262,112855,148616,170502,159947,274917,187319,156836,188244,B.Nonconsumption expenditures
1.利息支出,18247,30304,23499,17177,14224,25166,21486,1.Interest,,1.利息支出,9943,8661,11221,13235,3614,5501,15875,13779,1.Interest,,1.利息支出,6636,9598,17411,10015,17863,37088,22591,10673,20586,1.Interest
2.經常移轉支出,168061,236892,183567,170041,143863,197519,204029,2.Current transfer expenditures,,2.經常移轉支出,155642,137422,131072,129822,119837,104301,134044,139036,2.Current transfer expenditures,,2.經常移轉支出,134626,103257,131206,160488,142084,237828,164727,146163,167658,2.Current transfer expenditures
(1)對私人,49801,76723,59794,49615,52826,58098,60470,(1)To private,,(1)對私人,48269,30410,31033,37065,42131,34618,32218,36643,(1)To private,,(1)對私人,50586,29170,41243,67993,45523,69359,40174,44908,46660,(1)To private
(2)對政府,35322,60528,40743,30794,21849,43190,42813,(2)To government,,(2)對政府,28938,29421,24722,22895,18357,17263,26304,28277,(2)To government,,(2)對政府,22746,13909,21322,19456,23196,71061,39906,32321,35699,(2)To government
(3)社會保險,79897,95835,77620,88031,68045,89210,100046,(3)Social insurance,,(3)社會保險,73447,76350,74231,67295,59149,51890,69299,72204,(3)Social insurance,,(3)社會保險,60991,57369,63818,72916,68644,93692,80956,68733,82513,(3)Social insurance
(4)對國外,3040,3805,5411,1601,1142,7020,699,(4)To abroad,,(4)對國外,4987,1242,1086,2566,200,531,6223,1912,(4)To abroad,,(4)對國外,302,2808,4822,123,4721,3716,3693,201,2786,(4)To abroad
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,
為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,
,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,
,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,,,,,,,,,,meaningless for precise statistics.,,,,
97年家庭收支調查報告,,,,,,,,"The Survey of Family Income and Expenditure, 2008",,97年家庭收支調查報告,,,,,,,,,"The Survey of Family Income and Expenditure, 2008",,97年家庭收支調查報告,,,,,,,,,,"The Survey of Family Income and Expenditure, 2008"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
第2表 平均每戶家庭收支按區域別分(續三),,,,,Table 2. Average Family Income and Expenditure per Household by Areas (Cont.3),,,,,第2表 平均每戶家庭收支按區域別分(續四),,,,,Table 2. Average Family Income and Expenditure per Household by Areas (Cont.4),,,,,,第2表 平均每戶家庭收支按區域別分(續完),,,,,Table 2. Average Family Income and Expenditure per Household by Areas (Cont.End),,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
民 國 97 年,,,,單位：元,2 0 0 8 Unit:NT$,,,,,民 國 97 年,,,,單位：元,2 0 0 8 Unit:NT$,,,,,,民 國 97 年,,,,單位：元,2 0 0 8 Unit:NT$,,,,,
,總 平 均,臺 北 市,高 雄 市,臺 北 縣,宜 蘭 縣,桃 園 縣,新 竹 縣,,,,苗 栗 縣,臺 中 縣,彰 化 縣,南 投 縣,雲 林 縣,嘉 義 縣,臺 南 縣,高 雄 縣,,,,屏 東 縣,臺 東 縣,花 蓮 縣,澎 湖 縣,基 隆 市,新 竹 市,臺 中 市,嘉 義 市,臺 南 市,
,General,Taipei,Kaohsiung,Taipei,Yilan,Taoyuan,Hsinchu,,,,Miaoli,Taichung,Changhua,Nantou,Yunlin,Chiayi,Tainan,Kaohsiung,,,,Pingtung,Taitung,Hualien,Penghu,Keelung,Hsinchu,Taichung,Chiayi,Tainan,
,average,City,City,County,County,County,County,,,,County,County,County,County,County,County,County,County,,,,County,County,County,County,City,City,City,City,City,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
三、消費支出,705413,961630,728394,751211,630350,748242,852056,C.Consumption expenditures,,三、消費支出,586994,694358,596368,579178,459425,522575,600846,529797,C.Consumption expenditures,,三、消費支出,542416,425560,537914,504364,643786,906743,744763,564099,692686,C.Consumption expenditures
1.食品費,161927,201527,185459,168986,132787,178813,178170,1.Food,,1.食品費,99743,161955,149804,137697,94550,136783,153945,116587,1.Food,,1.食品費,120092,98131,123431,118226,156785,174980,188542,133284,178715,1.Food
2.飲料費,6304,7086,6707,8234,5835,5142,5859,2.Beverage,,2.飲料費,6419,5625,5098,6424,4300,5054,5773,4142,2.Beverage,,2.飲料費,6952,5375,6117,6079,6829,7729,6794,4766,4000,2.Beverage
3.菸草,5562,4368,5704,6119,6527,6137,5907,3.Tobacco,,3.菸草,6176,4783,3879,7766,6172,6390,5612,6015,3.Tobacco,,3.菸草,6326,6090,5695,4593,7867,7017,4411,3586,4032,3.Tobacco
4.衣著、鞋、襪類,22447,25847,24367,28540,17224,26489,30765,4.Clothing and footwear,,4.衣著、鞋、襪類,17909,26722,17405,15117,13782,15726,15472,15939,4.Clothing and footwear,,4.衣著、鞋、襪類,13746,12816,14626,18419,25458,26549,22131,17080,16489,4.Clothing and footwear
5.房地租及水費,147287,262341,137260,164371,116725,147800,175073,5.Rent and water charges,,5.房地租及水費,115980,119727,102637,117989,75650,79716,100139,104534,5.Rent and water charges,,5.房地租及水費,90882,81064,96656,88966,115940,185986,161270,115446,142547,5.Rent and water charges
6.燃料及燈光,20389,22722,21108,23115,20683,20756,23255,6.Fuel and light,,6.燃料及燈光,19639,17661,18886,17346,17391,16127,19338,18206,6.Fuel and light,,6.燃料及燈光,16259,17247,19013,20883,19654,22599,19404,17173,20685,6.Fuel and light
7.家具及家庭設備,11915,18848,11806,11438,12381,12929,17128,7.Furniture and family facilities,,7.家具及家庭設備,13604,10165,7993,7455,6634,8346,10090,6334,7.Furniture and family facilities,,7.家具及家庭設備,10264,6498,8859,7058,13120,22046,10521,10117,13918,7.Furniture and family facilities
8.家事管理,13043,20264,14063,17326,5467,17727,15823,8.Household operations,,8.家事管理,8058,7880,7888,4754,8449,2745,6877,7988,8.Household operations,,8.家事管理,6114,4997,6929,7075,13160,15848,17411,11756,11309,8.Household operations
9.保健及醫療,103285,109886,107071,103870,128090,88779,115678,9.Health care and medical,,9.保健及醫療,104870,129689,107123,96647,90580,102714,103831,89592,9.Health care and medical,,9.保健及醫療,87493,83937,100401,99367,101167,140222,94816,86745,90747,9.Health care and medical
10.運輸交通及通訊,84499,93909,87834,86527,80500,102040,117079,10.Transport and communications,,10.運輸交通及通訊,91196,86676,73752,80890,57957,68637,78213,70872,10.Transport and communications,,10.運輸交通及通訊,66740,50846,68465,52561,65635,122381,85146,60044,84248,10.Transport and communications
(1)交通及通訊工具之購置,7197,4171,12212,6146,12674,9072,16103,(1)Purchases of transport equipment,,(1)交通及通訊工具之購置,13404,3722,4585,11998,3632,8382,10166,8261,(1)Purchases of transport equipment,,(1)交通及通訊工具之購置,3154,2820,8859,1585,1242,29190,3661,3176,2798,(1)Purchases of transport equipment
(2)交通通訊設備使用管理及保養費,41907,41164,41341,39737,39567,55358,59416,(2)Operation of transport equipment,,(2)交通通訊設備使用管理及保養費,43807,48080,38919,41250,31551,37196,39118,36124,(2)Operation of transport equipment,,(2)交通通訊設備使用管理及保養費,34964,24872,31952,21603,27572,52944,48429,31447,49344,(2)Operation of transport equipment
(3)乘交通設備之費用,8011,15536,6568,11226,4962,7167,5768,(3)Purchased transportation,,(3)乘交通設備之費用,5506,4980,6085,4596,4116,5344,5453,3642,(3)Purchased transportation,,(3)乘交通設備之費用,8098,4309,5089,9049,14667,5728,4673,4247,5185,(3)Purchased transportation
(4)其他通訊費,22855,29116,23113,25623,18442,24762,30534,(4)Other communications,,(4)其他通訊費,21923,23312,18886,18740,14956,14345,18552,18653,(4)Other communications,,(4)其他通訊費,16661,15998,18345,18405,19427,28192,24215,16332,22055,(4)Other communications
(5)汽機車保險費支出,4530,3923,4600,3796,4854,5681,5259,(5)Insurance of transport equipment,,(5)汽機車保險費支出,6555,6583,5276,4305,3702,3372,4924,4191,(5)Insurance of transport equipment,,(5)汽機車保險費支出,3864,2847,4221,1920,2727,6328,4168,4841,4866,(5)Insurance of transport equipment
11.娛樂消遣及教育文化服務,88122,131368,88140,91790,67096,102709,116149,"11.Recreation ,education and culture",,11.娛樂消遣及教育文化服務,74013,88111,70196,59190,46529,49489,64633,63344,"11.Recreation ,education and culture",,11.娛樂消遣及教育文化服務,70670,35539,59639,43080,81108,133718,95015,67301,86240,"11.Recreation ,education and culture"
(1)旅遊費用,20469,41434,20188,19240,13571,23223,26005,(1)Traveling,,(1)旅遊費用,16337,18197,10403,12663,9549,9551,11531,11711,(1)Traveling,,(1)旅遊費用,14843,6735,14657,8201,19457,37712,23873,11943,16496,(1)Traveling
(2)娛樂消遣服務,8212,11623,8222,9545,5815,8137,9332,(2)Recreation service,,(2)娛樂消遣服務,8182,9193,5366,5329,5734,4626,5402,6441,(2)Recreation service,,(2)娛樂消遣服務,7883,4527,6059,6943,9076,8903,8023,6980,7413,(2)Recreation service
(3)書報雜誌文具,3503,5320,3654,3930,1974,3274,5032,(3)Books and stationery,,(3)書報雜誌文具,2814,3262,2293,2840,2375,2020,2622,2128,(3)Books and stationery,,(3)書報雜誌文具,3363,1668,2558,1773,3457,5443,4068,2286,3151,(3)Books and stationery
(4)娛樂器材及附屬品,8428,14629,8877,9077,4989,8995,10680,(4)Recreation facilities,,(4)娛樂器材及附屬品,5794,6284,5300,5179,5012,4524,5628,5194,(4)Recreation facilities,,(4)娛樂器材及附屬品,7973,3327,5712,4062,10856,16910,7054,4665,8244,(4)Recreation facilities
(5)教育與研究費,47509,58363,47200,49999,40748,59081,65100,(5)Education and research,,(5)教育與研究費,40887,51174,46834,33179,23860,28767,39450,37870,(5)Education and research,,(5)教育與研究費,36608,19282,30653,22101,38262,64751,51997,41426,50936,(5)Education and research
12.什項消費,40635,63463,38876,40894,37035,38923,51171,12.Miscellaneous,,12.什項消費,29388,35365,31707,27903,37431,30848,36922,26244,12.Miscellaneous,,12.什項消費,46878,23022,28082,38057,37063,47669,39302,36802,39758,12.Miscellaneous
可支配所得(平均數),913687,1271060,961828,972062,847932,960037,1063948,Disposable income(mean),,可支配所得(平均數),754346,817357,760545,708936,643980,655130,729662,780113,Disposable income(mean),,可支配所得(平均數),701111,586479,695030,732450,816692,1187288,916428,741393,920293,Disposable income(mean)
可支配所得(中位數),795643,1096807,826711,883352,719395,861488,920024,Disposable income(median),,可支配所得(中位數),656912,731870,655594,591863,539861,558869,610331,681022,Disposable income(median),,可支配所得(中位數),637856,482965,593138,555178,704685,981169,783131,601363,816041,Disposable income(median)
消費支出,705413,961630,728394,751211,630350,748242,852056,Consumption expenditures,,消費支出,586994,694358,596368,579178,459425,522575,600846,529797,Consumption expenditures,,消費支出,542416,425560,537914,504364,643786,906743,744763,564099,692686,Consumption expenditures
儲蓄,208274,309431,233434,220851,217582,211794,211892,Saving,,儲蓄,167351,122999,164177,129758,184556,132556,128816,250317,Saving,,儲蓄,158695,160919,157116,228086,172906,280545,171666,177294,227606,Saving
所得總額,1150912,1634790,1216114,1221746,1037076,1216980,1349418,Current receipts,,所得總額,965012,1008425,934090,891574,793466,787740,908162,977296,Current receipts,,所得總額,879728,728240,865054,940193,1020069,1526907,1157272,935550,1150141,Current receipts
樣本戶數,13776,2000,1500,1502,347,830,350,Numbers of samples,,樣本戶數,320,745,573,300,388,323,612,695,Numbers of samples,,樣本戶數,477,280,350,200,310,300,556,310,508,Numbers of samples
可支配所得標準差,13849,44515,47389,38634,104987,42904,172361,Disposable income standard deviation,,可支配所得標準差,63184,52116,49414,83106,53627,42494,56729,52794,Disposable income standard deviation,,可支配所得標準差,67733,92050,75167,208454,89439,124630,58797,143824,73036,Disposable income standard deviation
附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,
為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,
,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,
,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,,,,,,,,,,meaningless for precise statistics.,,,,
