1.受僱人員報酬,604696,896586,615168,685933,403994,709921,701564,1.Compensation of employees,,1.受僱人員報酬,464169,548234,488553,414963,359201,287620,423283,487016,1.Compensation of employees,,1.受僱人員報酬,466975,387277,428054,409497,553311,787230,591196,555899,526819,1.Compensation of employees
(1)本業薪資,466445,682558,457147,554340,300980,523497,541366,(1)Full time payroll,,(1)本業薪資,367888,435027,398423,311742,284845,223074,331351,374538,(1)Full time payroll,,(1)本業薪資,358090,283398,333324,312041,430352,545465,442925,375847,419997,(1)Full time payroll
(2)兼業薪資,33776,52226,43461,19774,34749,42912,30173,(2)Part time payroll,,(2)兼業薪資,21616,27043,13885,47007,19272,20450,30146,33284,(2)Part time payroll,,(2)兼業薪資,25483,39320,27006,22724,27667,69941,45835,83224,21914,(2)Part time payroll
(3)其他收入,104475,161802,114560,111819,68265,143512,130024,(3)Other receipts or subsidies,,(3)其他收入,74665,86165,76245,56213,55084,44096,61786,79193,(3)Other receipts or subsidies,,(3)其他收入,83402,64559,67725,74732,95293,171824,102436,96828,84908,(3)Other receipts or subsidies
2.產業主所得,177074,182151,167574,170559,142241,200788,126333,2.Entrepreneurial income,,2.產業主所得,159744,189624,214419,165239,196690,172997,155827,145799,2.Entrepreneurial income,,2.產業主所得,219265,144176,153501,114723,96475,158046,214428,137524,216955,2.Entrepreneurial income
3.財產所得收入,54279,127261,59223,52131,48203,40370,24211,3. Property income,,3.財產所得收入,44115,39639,27422,36298,31912,19016,29601,29086,3. Property income,,3.財產所得收入,43048,49280,26084,38989,19952,94048,51565,86070,45456,3. Property income
4.自用住宅設算租金收入,62785,103470,59401,58910,48337,92223,95473,4.Imputed rent income,,4.自用住宅設算租金收入,57944,48516,56706,44031,41680,43577,58734,35713,4.Imputed rent income,,4.自用住宅設算租金收入,25751,33071,53981,20631,42348,71304,63495,53330,56414,4.Imputed rent income
5.經常移轉收入,165148,204644,165037,132432,204145,149369,179082,5.Current transfer receipts,,5.經常移轉收入,195132,145772,155580,170343,188438,206560,161696,153756,5.Current transfer receipts,,5.經常移轉收入,171820,160325,183841,174314,181735,210033,150945,182905,149412,5.Current transfer receipts
(1)從私人,46837,92778,47917,34109,58755,32749,42938,(1)From individuals,,(1)從私人,61294,27999,35334,35236,57327,51432,39188,31431,(1)From individuals,,(1)從私人,50096,38492,42247,52307,44661,53034,40871,41936,38152,(1)From individuals
(2)從政府,35111,32229,34336,28283,43025,31884,49980,(2)From government,,(2)從政府,40699,30443,35670,41877,47460,50224,42353,35808,(2)From government,,(2)從政府,42509,45157,46129,47976,41972,38718,26766,33910,32518,(2)From government
(3)社會保險受益,80493,75479,80192,69183,99757,81572,86120,(3)Benefit of social insurance,,(3)社會保險受益,82298,86562,81928,90157,83582,95420,78784,81161,(3)Benefit of social insurance,,(3)社會保險受益,79088,76621,92670,73684,94708,117221,77322,106205,76237,(3)Benefit of social insurance
(4)從企業,1655,1225,1854,582,2608,289,44,(4)From enterprises,,(4)從企業,9225,767,1003,570,68,9484,544,4916,(4)From enterprises,,(4)從企業,54,55,2794,96,393,1060,4721,855,1269,(4)From enterprises
(5)從國外,1052,2933,738,275,0,2875,0,(5)From abroad,,(5)從國外,1615,0,1645,2503,0,0,827,441,(5)From abroad,,(5)從國外,73,0,0,250,0,0,1265,0,1237,(5)From abroad
6.雜項收入,170,329,174,38,42,60,461,6.Miscellaneous receipts,,6.雜項收入,302,60,502,62,21,314,127,94,6.Miscellaneous receipts,,6.雜項收入,184,201,463,2252,63,55,138,229,50,6.Miscellaneous receipts
二、非消費支出,188234,282053,187537,200027,151386,212752,177749,B.Nonconsumption expenditures,,二、非消費支出,158741,166949,143878,147577,129931,119048,140611,154345,B.Nonconsumption expenditures,,二、非消費支出,144957,123017,156576,154765,171730,293279,178831,170569,167570,B.Nonconsumption expenditures
1.利息支出,32118,41040,34710,43163,19312,35597,19594,1.Interest,,1.利息支出,18635,26180,15258,28057,9285,17598,26832,28866,1.Interest,,1.利息支出,13132,20653,30056,25263,39241,49163,40086,32928,32323,1.Interest
2.經常移轉支出,156116,241013,152827,156865,132074,177155,158155,2.Current transfer expenditures,,2.經常移轉支出,140105,140769,128620,119520,120647,101450,113779,125480,2.Current transfer expenditures,,2.經常移轉支出,131825,102364,126520,129502,132488,244116,138746,137641,135247,2.Current transfer expenditures
(1)對私人,47185,83511,49909,44912,51926,51012,39009,(1)To private,,(1)對私人,47210,31769,27309,36674,44706,31149,32331,36204,(1)To private,,(1)對私人,46910,32568,40776,56233,43618,79030,28493,43092,38939,(1)To private
(2)對政府,34826,63556,32526,32287,20127,41674,37000,(2)To government,,(2)對政府,30059,28934,27537,22014,20126,18464,21644,24861,(2)To government,,(2)對政府,27910,18669,26414,15064,23754,70202,37260,32270,29702,(2)To government
(3)社會保險,69198,80851,64086,74290,59439,78363,82005,(3)Social insurance,,(3)社會保險,62787,76990,68397,56271,55508,49494,58702,63722,(3)Social insurance,,(3)社會保險,56436,50605,56531,56849,64173,77129,69825,60365,65684,(3)Social insurance
(4)對國外,4908,13096,6306,5375,582,6106,141,(4)To abroad,,(4)對國外,50,3075,5377,4562,307,2343,1102,692,(4)To abroad,,(4)對國外,568,523,2799,1356,942,17755,3168,1913,921,(4)To abroad
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,
為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,
,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,
,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,,,,,,,,,,meaningless for precise statistics.,,,,
91年家庭收支調查報告,,,,,,,,"The Survey of Family Income and Expenditure, 2002",,91年家庭收支調查報告,,,,,,,,,"The Survey of Family Income and Expenditure, 2002",,91年家庭收支調查報告,,,,,,,,,,"The Survey of Family Income and Expenditure, 2002"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
第2表 平均每戶家庭收支按區域別分(續三),,,,,Table 2. Average Family Income and Expenditure per Household by Areas (Cont.3),,,,,第2表 平均每戶家庭收支按區域別分(續四),,,,,Table 2. Average Family Income and Expenditure per Household by Areas (Cont.4),,,,,,第2表 平均每戶家庭收支按區域別分(續完),,,,,,Table 2. Average Family Income and Expenditure per Household by Areas (Cont.End),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
民 國 91 年,,,,單位：元,2 0 0 2 Unit:NT$,,,,,民 國 91 年,,,,單位：元,2 0 0 2 Unit:NT$,,,,,,民 國 91 年,,,,,單位：元,2 0 0 2 Unit:NT$,,,,
,總 平 均,臺 北 市,高 雄 市,臺 北 縣,宜 蘭 縣,桃 園 縣,新 竹 縣,,,,苗 栗 縣,臺 中 縣,彰 化 縣,南 投 縣,雲 林 縣,嘉 義 縣,臺 南 縣,高 雄 縣,,,,屏 東 縣,臺 東 縣,花 蓮 縣,澎 湖 縣,基 隆 市,新 竹 市,臺 中 市,嘉 義 市,臺 南 市,
,General,Taipei,Kaohsiung,Taipei,Yilan,Taoyuan,Hsinchu,,,,Miaoli,Taichung,Changhua,Nantou,Yunlin,Chiayi,Tainan,Kaohsiung,,,,Pingtung,Taitung,Hualien,Penghu,Keelung,Hsinchu,Taichung,Chiayi,Tainan,
,average,City,City,County,County,County,County,,,,County,County,County,County,County,County,County,County,,,,County,County,County,County,City,City,City,City,City,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
三、消費支出,672619,951978,638989,721828,556487,728084,659592,C.Consumption expenditures,,三、消費支出,608569,649854,587789,509828,503445,515759,526108,508285,C.Consumption expenditures,,三、消費支出,527833,446254,540780,421645,640591,848037,690313,659543,638529,C.Consumption expenditures
1.食品費,149335,196608,157268,161301,100057,153474,111023,1.Food,,1.食品費,107613,138654,154043,120569,118688,132762,127666,118636,1.Food,,1.食品費,124454,91300,108779,85576,152726,172810,153538,153971,155943,1.Food
2.飲料費,6208,8284,5703,7251,5555,5900,5256,2.Beverage,,2.飲料費,6222,5904,6070,5626,4639,6207,5037,4527,2.Beverage,,2.飲料費,5676,5391,6376,5759,5961,5594,5915,4696,4718,2.Beverage
3.菸草,6213,4559,6547,7255,7411,6727,4914,3.Tobacco,,3.菸草,6658,6256,5755,6703,7561,7358,6378,5733,3.Tobacco,,3.菸草,5756,5836,7242,5775,6595,6755,5488,4174,5407,3.Tobacco
4.衣著、鞋、襪類,23958,29459,18226,33111,20858,28564,24705,4.Clothing and footwear,,4.衣著、鞋、襪類,24598,29102,17212,15597,17472,15628,14913,14776,4.Clothing and footwear,,4.衣著、鞋、襪類,16274,15543,16219,18207,27603,28334,19995,21224,22392,4.Clothing and footwear
5.房地租及水費,140356,255755,125528,149743,96179,140412,160023,5.Rent and water charges,,5.房地租及水費,121843,118586,102367,94802,82775,78004,101607,99102,5.Rent and water charges,,5.房地租及水費,85046,91469,94095,80487,114787,176259,152379,133848,130315,5.Rent and water charges
6.燃料及燈光,19093,20663,18234,23554,19003,19114,21708,6.Fuel and light,,6.燃料及燈光,18934,17362,18542,15453,16832,15493,16320,16482,6.Fuel and light,,6.燃料及燈光,13895,16048,16855,18484,19051,19556,17981,19499,18884,6.Fuel and light
7.家具及家庭設備,11211,17388,10419,8937,8552,15009,12951,7.Furniture and family facilities,,7.家具及家庭設備,16164,11466,10838,5985,8988,12039,9298,6645,7.Furniture and family facilities,,7.家具及家庭設備,9850,7554,8571,8825,12011,19097,7497,10763,9565,7.Furniture and family facilities
8.家事管理,13750,23470,12549,16246,7619,15879,14178,8.Household operations,,8.家事管理,10331,10314,9479,5524,7029,4551,5979,7419,8.Household operations,,8.家事管理,8137,5668,8894,9296,16203,24146,20572,14897,12938,8.Household operations
9.保健及醫療,82627,89221,87803,68817,103957,80669,80080,9.Health care and medical,,9.保健及醫療,88737,96873,83706,79257,81815,102099,78541,78370,9.Health care and medical,,9.保健及醫療,66311,80061,91979,62471,91693,107817,80903,90336,79672,9.Health care and medical
10.運輸交通及通訊,82248,97822,73099,89863,79216,107174,94371,10.Transport and communications,,10.運輸交通及通訊,83133,85104,72043,73438,50108,65723,70318,63316,10.Transport and communications,,10.運輸交通及通訊,66535,59060,86143,44468,70449,119506,76110,69239,73017,10.Transport and communications
(1)交通及通訊工具之購置,12659,12943,11464,12777,21654,22731,19653,(1)Purchases of transport equipment,,(1)交通及通訊工具之購置,13147,12103,11125,19645,2316,15168,10659,6966,(1)Purchases of transport equipment,,(1)交通及通訊工具之購置,4099,6942,27178,2411,10496,39730,3281,16126,4670,(1)Purchases of transport equipment
(2)交通通訊設備使用管理及保養費,35857,35861,33336,37351,30531,49205,39717,(2)Operation of transport equipment,,(2)交通通訊設備使用管理及保養費,37290,38114,33282,30302,28360,28107,34190,31794,(2)Operation of transport equipment,,(2)交通通訊設備使用管理及保養費,32208,24862,30459,17155,26063,41927,39879,27732,39997,(2)Operation of transport equipment
(3)乘交通設備之費用,8653,17859,4617,11824,6085,7534,7256,(3)Purchased transportation,,(3)乘交通設備之費用,6707,6719,5380,4301,4783,5129,5240,3756,(3)Purchased transportation,,(3)乘交通設備之費用,11785,6310,5293,8883,12110,5590,5908,4886,5050,(3)Purchased transportation
(4)其他通訊費,20219,26465,19597,23612,15581,21441,22370,(4)Other communications,,(4)其他通訊費,19988,21859,16709,15021,11366,13738,15381,16177,(4)Other communications,,(4)其他通訊費,14031,17873,18129,14213,18278,25219,21888,15342,17636,(4)Other communications
(5)汽機車保險費支出,4859,4695,4085,4297,5364,6262,5375,(5)Insurance of transport equipment,,(5)汽機車保險費支出,6001,6311,5548,4169,3283,3582,4847,4623,(5)Insurance of transport equipment,,(5)汽機車保險費支出,4412,3072,5084,1806,3503,7041,5155,5153,5663,(5)Insurance of transport equipment
11.娛樂消遣及教育文化服務,90919,137072,84029,97180,66812,108037,85977,"11.Recreation ,education and culture",,11.娛樂消遣及教育文化服務,80757,93324,72126,57727,60638,48865,59690,64678,"11.Recreation ,education and culture",,11.娛樂消遣及教育文化服務,79157,46813,67943,50016,81407,126103,97470,96723,86102,"11.Recreation ,education and culture"
(1)旅遊費用,21449,45512,16966,19273,14863,28459,19673,(1)Traveling,,(1)旅遊費用,15283,21435,13161,12237,14046,7791,7434,11598,(1)Traveling,,(1)旅遊費用,16838,10259,16847,14068,18368,36680,23704,20644,14583,(1)Traveling
(2)娛樂消遣服務,9453,14544,7819,11903,6217,10062,8759,(2)Recreation service,,(2)娛樂消遣服務,8336,9147,6799,6206,5072,5090,5957,6041,(2)Recreation service,,(2)娛樂消遣服務,9439,5047,5788,6261,9938,11106,8709,9222,9852,(2)Recreation service
(3)書報雜誌文具,5066,7429,4914,5616,3082,5618,3973,(3)Books and stationery,,(3)書報雜誌文具,4592,5249,4216,3548,3748,3016,3255,3241,(3)Books and stationery,,(3)書報雜誌文具,5281,3138,3982,2447,4937,6778,5179,5459,4381,(3)Books and stationery
(4)娛樂器材及附屬品,7967,13044,6695,8650,5155,10677,7422,(4)Recreation facilities,,(4)娛樂器材及附屬品,8660,7851,5610,4253,4763,4804,5812,3715,(4)Recreation facilities,,(4)娛樂器材及附屬品,8096,5812,7321,4666,8171,12452,6314,6163,5788,(4)Recreation facilities
(5)教育與研究費,46984,56544,47636,51738,37495,53220,46148,(5)Education and research,,(5)教育與研究費,43886,49642,42340,31485,33009,28164,37232,40083,(5)Education and research,,(5)教育與研究費,39504,22558,34005,22573,39993,59087,53564,55235,51497,(5)Education and research
12.什項消費,46703,71676,39585,58571,41267,47124,44408,12.Miscellaneous,,12.什項消費,43581,36910,35609,29146,46900,27031,30361,28601,12.Miscellaneous,,12.什項消費,46742,21511,27686,32281,42105,42060,52466,40173,39576,12.Miscellaneous
可支配所得(平均數),875919,1232387,879039,899975,695577,979979,949374,Disposable income(mean),,可支配所得(平均數),762664,804897,799305,683359,688011,611036,688657,697119,Disposable income(mean),,可支配所得(平均數),782085,651312,689347,605641,722155,1027437,892936,845388,827536,Disposable income(mean)
可支配所得(中位數),740556,1064597,740067,787522,571664,869940,841152,Disposable income(median),,可支配所得(中位數),662695,716746,673660,559349,597721,537304,595360,588379,Disposable income(median),,可支配所得(中位數),688452,527459,607758,473564,656746,784465,734368,677320,720364,Disposable income(median)
消費支出,672619,951978,638989,721828,556487,728084,659592,Consumption expenditures,,消費支出,608569,649854,587789,509828,503445,515759,526108,508285,Consumption expenditures,,消費支出,527833,446254,540780,421645,640591,848037,690313,659543,638529,Consumption expenditures
儲蓄,203300,280409,240050,178147,139090,251895,289782,Saving,,儲蓄,154095,155043,211516,173531,184566,95277,162550,188835,Saving,,儲蓄,254252,205058,148567,183996,81564,179400,202622,185844,189007,Saving
所得總額,1111550,1605896,1102702,1160816,874400,1215253,1173446,Current receipts,,所得總額,955362,1014212,966308,863293,842944,750186,853503,893325,Current receipts,,所得總額,972097,809514,867385,801024,944630,1388550,1125638,1064817,1037109,Current receipts
附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,
為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,
,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,
,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,,,,,,,,,,meaningless for precise statistics.,,,,
