40 ～ 44 歲,1010152,3.78,954844,775888,97427,2.3199999999999998,323381,346669,40～44 years,,40 ～ 44 歲,211965,3.28,545283,533513,241941,3.88,773060,693714,40～44 years,,40 ～ 44 歲,250755,4.22,1053837,859936,208064,4.3499999999999996,1759846,1218051,40～44 years
45 ～ 54 歲,2255887,3.63,1007286,806322,240176,1.97,298468,331014,45～54 years,,45 ～ 54 歲,391362,3.08,550001,535689,523443,3.68,777214,706866,45～54 years,,45 ～ 54 歲,529739,4.07,1057584,876535,571167,4.25,1782877,1217654,45～54 years
55 ～ 64 歲,1364915,3,958459,693805,311500,1.78,286085,319715,55～64 years,,55 ～ 64 歲,255495,2.5099999999999998,537959,476394,206118,3.04,782307,641327,55～64 years,,55 ～ 64 歲,235617,3.59,1067644,811875,356185,4,1877819,1129178,55～64 years
65 歲 及 以 上,1267320,1.93,502602,429848,732815,1.63,269110,282980,65 years and over,,65 歲 及 以 上,264743,2.13,529253,479656,123078,2.17,758171,616770,65 years and over,,65 歲 及 以 上,82417,2.59,1041314,776750,64268,3.19,1874944,1096506,65 years and over
按 教 育 程 度 別 分,,,,,,,,,Educational attainment,,按 教 育 程 度 別 分,,,,,,,,,Educational attainment,,按 教 育 程 度 別 分,,,,,,,,,Educational attainment
國 小 及 以 下,1553121,2.44,536857,450361,827483,1.68,269609,275835,Primary school and below,,國 小 及 以 下,320714,2.5499999999999998,528585,471749,166186,3.24,771344,619065,Primary school and below,,國 小 及 以 下,138857,4,1065393,796799,99881,4.95,1652567,1065267,Primary school and below
國（初） 中（初 職）,1255038,3.49,756335,634694,276586,1.96,302915,319794,Junior middle (vocational),,國（初） 中（初 職）,325493,3.16,541313,507143,287834,3.9,775299,683835,Junior middle (vocational),,國（初） 中（初 職）,226132,4.37,1041819,843103,138992,5.05,1658413,1119196,Junior middle (vocational)
高 中,789193,3.4,844091,689580,128501,1.99,308844,347615,High school,,高 中,182478,2.94,549403,518770,208124,3.59,769399,669691,High school,,高 中,149241,4.0199999999999996,1044839,846189,120849,4.4800000000000004,1738926,1151968,High school
高 職,1599104,3.58,866137,715164,202466,2.08,315926,350741,Senior vocational school,,高 職,372985,3.01,544372,518882,411444,3.7,770486,686867,Senior vocational school,,高 職,369827,4.24,1050264,867969,242383,4.51,1702306,1136499,Senior vocational school
專 科,1117910,3.46,1034088,815945,70174,1.99,309551,388473,Junior college,,專 科,198900,2.69,549468,526183,241264,3.33,779526,700941,Junior college,,專 科,306245,3.69,1056616,856311,301327,4.16,1703633,1157818,Junior college
大 學 及 以 上,1526558,3.3,1299070,924041,62974,1.75,321601,397786,College and above,,大 學 及 以 上,167615,2.36,553733,525683,253334,2.88,775196,697615,College and above,,大 學 及 以 上,377884,3.44,1065135,849865,664751,3.75,1912231,1202795,College and above
