按 年 齡 組 別 分,,,,,,,,,Age,,按 年 齡 組 別 分,,,,,,,,,Age,,按 年 齡 組 別 分,,,,,,,,,Age
未 滿 30 歲,571125,3.91,734924,505890,96021,2.54,335003,307473,Under 30 years,,未 滿 30 歲,136851,3.48,496379,400279,124496,3.89,666961,492724,Under 30 years,,未 滿 30 歲,126370,4.4400000000000004,889208,577713,87387,5.36,1421641,804199,Under 30 years
30 ～ 34 歲,817083,4.26,772981,552096,96148,3.24,336010,321683,30～34 years,,30 ～ 34 歲,198998,3.99,501006,424649,194381,4.2300000000000004,669013,500872,30～34 years,,30 ～ 34 歲,181646,4.4400000000000004,888194,611389,145910,5.09,1426930,872172,30～34 years
35 ～ 39 歲,992968,4.46,781077,579383,126979,3.42,329760,318054,35～39 years,,35 ～ 39 歲,238186,4.3099999999999996,500598,425289,240944,4.5599999999999996,668342,530321,35～39 years,,35 ～ 39 歲,201081,4.7,889612,640228,185778,4.97,1477887,953342,35～39 years
40 ～ 44 歲,948946,4.55,807261,607193,97091,3.22,322041,312605,40～44 years,,40 ～ 44 歲,201811,4.37,502225,447131,235314,4.68,670708,552111,40～44 years,,40 ～ 44 歲,223734,4.78,891064,660374,190996,4.9800000000000004,1446297,931636,40～44 years
45 ～ 54 歲,1099128,4.2699999999999996,903486,630445,119605,2.5499999999999998,309553,286292,45～54 years,,45 ～ 54 歲,180261,3.85,501215,432990,214723,4.28,672994,537103,45～54 years,,45 ～ 54 歲,265295,4.58,898213,637977,319244,4.87,1512557,927396,45～54 years
55 ～ 64 歲,637610,3.43,790019,492556,210284,2.02,263504,232781,55～64 years,,55 ～ 64 歲,98149,3.08,492152,375842,75882,3.83,671754,483777,55～64 years,,55 ～ 64 歲,94612,4.12,892915,563635,158683,4.92,1667188,870813,55～64 years
65 歲 及 以 上,500491,2.06,391164,282060,367342,1.7,223255,189576,65 years and over,,65 歲 及 以 上,59214,2.5,487485,356635,27730,2.95,670283,482642,65 years and over,,65 歲 及 以 上,20732,3.65,892805,588573,25473,3.96,1876520,974587,65 years and over
按 教 育 程 度 別 分,,,,,,,,,Educational attainment,,按 教 育 程 度 別 分,,,,,,,,,Educational attainment,,按 教 育 程 度 別 分,,,,,,,,,Educational attainment
國 小 及 以 下,1879590,3.77,617049,428513,671963,2.17,254667,221757,Primary school and below,,國 小 及 以 下,389082,4.01,496349,403939,322060,4.5199999999999996,667569,501176,Primary school and below,,國 小 及 以 下,275276,4.9400000000000004,888408,589206,221209,5.7,1518911,794034,Primary school and below
國（初） 中（初 職）,989131,4.2699999999999996,680303,493137,198432,2.8,306359,283401,Junior middle (vocational),,國（初） 中（初 職）,268122,4.1100000000000003,497968,414199,231191,4.58,669420,514967,Junior middle (vocational),,國（初） 中（初 職）,178442,4.96,889198,598176,112944,5.51,1462377,838379,Junior middle (vocational)
高 中,508146,4.12,797039,583137,64997,2.61,321838,310241,High school,,高 中,107462,3.76,500928,431863,113790,4.1900000000000004,668764,552537,High school,,高 中,126035,4.4400000000000004,892493,624510,95862,5.04,1477945,919676,High school
高 職,989558,4.26,783786,568396,115550,2.9,335930,324104,Senior vocational school,,高 職,218695,3.85,499970,429130,247054,4.28,669413,519095,Senior vocational school,,高 職,232221,4.55,883832,632102,176038,5.24,1458884,886912,Senior vocational school
專 科,622404,4.0599999999999996,942701,669418,43056,2.25,330891,342383,Junior college,,專 科,88205,3.36,507040,453310,125808,3.88,677238,542085,Junior college,,專 科,170036,4.16,898279,646159,195299,4.8099999999999996,1484025,941396,Junior college
大 學 及 以 上,578522,3.82,1184806,814264,19472,2.1800000000000002,316310,329516,College and above,,大 學 及 以 上,41904,2.83,506080,439370,73567,3.51,673710,571454,College and above,,大 學 及 以 上,131460,3.76,909293,692430,312119,4.1500000000000004,1566620,1003384,College and above
