appleL0199年家庭收支調查報告,,,,,,,,,,,"The Survey of Family Income and Expenditure, 2010"
,,,,,,,,,,,
第1表 平均每戶家庭收支按戶內人數分,,,,,,Table 1. Average Family Income and Expenditure per,,,,,
,,,,,,,,Household by Size of Household,,,
民 國 99 年,,,,,單位：元,2 0 1 0 Unit:NT$,,,,,
,總 平 均,1人,2人,3人,4人,5人,6人,7人,8人,9人及以上,
,General average,1 person,2 persons,3 persons,4 persons,5 persons,6 persons,7 persons,8 persons,9 or more persons,
,,,,,,,,,,,
家庭戶數,7840923,879124,1904705,1702293,1920564,901041,337069,139286,32657,24183,No. of households
平均每戶人數,3.25,1,2,3,4,5,6,7,8,10.01,No. of persons per household
平均每戶成年人數,2.5299999999999998,1,1.92,2.5299999999999998,2.86,3.43,4.22,4.6900000000000004,5.39,6.19,No. of adults per household
平均每戶就業人數,1.44,0.48,0.81,1.48,1.84,2.06,2.39,2.66,3.19,4.26,No. of persons employed per household
平均每戶所得收入者人數,1.62,1,1.24,1.61,1.84,2.04,2.3199999999999998,2.61,2.98,4.0999999999999996,No. of income recipients per household
一、所得收入總計,1071938,460894,750387,1118546,1338968,1381929,1546827,1574340,1689181,2227114,A.Total receipts
1.受僱人員報酬,619014,181796,342920,679394,866358,807072,902242,899771,984183,1300369,1.Compensation of employees
(1)本業薪資,463898,133864,226470,509487,659644,630917,693369,725337,786382,1044364,(1)Full time payroll
(2)兼業薪資,38575,17385,58357,41834,32847,25462,41210,21135,40348,26287,(2)Part time payroll
(3)其他收入,116541,30547,58093,128073,173866,150692,167663,153299,157453,229718,(3)Other receipts or subsidies
2.產業主所得,145430,56742,84181,133117,182188,233217,257159,258027,306594,446733,2.Entrepreneurial income
3.財產所得收入,48387,26255,55460,53075,45341,49693,58620,46387,46278,30853,3. Property income
4.自用住宅設算租金收入,65885,40861,60720,68782,74247,73435,72228,71897,75653,96974,4.Imputed rent income
5.經常移轉收入,193047,155055,206933,184035,170666,218262,256395,298119,276302,352142,5.Current transfer receipts
(1)從私人,59536,77834,86198,57557,38508,45450,40781,39550,28774,46647,(1)From individuals
(2)從政府,47575,36479,51217,41464,40884,56559,74369,91197,100561,94523,(2)From government
(3)社會保險受益,83174,38499,66936,81818,89212,112967,136003,163079,146292,210333,(3)Benefit of social insurance
(4)從企業,1396,1121,929,1171,1162,2764,2500,4293,675,638,(4)From enterprises
(5)從國外,1365,1121,1653,2025,899,522,2741,0,0,0,(5)From abroad
6.雜項收入,174,185,173,141,168,250,184,138,172,45,6.Miscellaneous receipts
二、非消費支出,182585,73665,115452,194832,242963,235717,248216,247403,289551,360309,B.Nonconsumption expenditures
1.利息支出,12825,6017,7879,15275,18386,14923,10969,7761,15274,9199,1.Interest
2.經常移轉支出,169760,67648,107573,179557,224577,220794,237247,239642,274277,351110,2.Current transfer expenditures
(1)對私人,43435,25524,35386,47270,53802,47010,47625,40814,45164,56323,(1)To private
(2)對政府,29467,11110,20084,32500,39890,34641,36316,36193,38266,55635,(2)To government
(3)社會保險,93834,25679,49756,94914,128650,137455,152809,162245,187075,234756,(3)Social insurance
(4)對國外,3025,5334,2347,4873,2234,1688,497,390,3772,4396,(4)To abroad
,,,,,,,,,,,
99年家庭收支調查報告,,,,,,,,,,,"The Survey of Family Income and Expenditure, 2010"
,,,,,,,,,,,
第1表 平均每戶家庭收支按戶內人數分(續),,,,,,Table 1. Average Family Income and Expenditure per,,,,,
,,,,,,,,Household by Size of Household (Cont.),,,
民 國 99 年,,,,,單位：元,2 0 1 0 Unit:NT$,,,,,
,總 平 均,1人,2人,3人,4人,5人,6人,7人,8人,9人及以上,
,General average,1 person,2 persons,3 persons,4 persons,5 persons,6 persons,7 persons,8 persons,9 or more persons,
,,,,,,,,,,,
三、消費支出,702292,311755,497003,704973,870439,940664,1010449,1113841,1099328,1442617,C.Consumption expenditures
1.食品及非酒精飲料,107662,35514,75706,104706,128759,152679,182699,208053,229678,313861,1.Food and non-alcoholic beverages
2.菸酒及檳榔,9201,5467,6197,9143,10315,12818,13401,16797,23677,40646,"2.Tobacco,alcoholic beverages and betel nuts"
3.衣著鞋襪及服飾用品,22664,8484,13969,23699,28957,32067,33814,34238,37974,57398,3.Clothing and footwear
4.住宅服務、水電瓦斯及其他燃料,172576,116758,152730,180473,196961,190829,189492,190647,196835,219555,"4.Housing,water,electricity,gas and other fuels"
(1)房地租及水費,152036,106239,136700,159974,173366,164275,159416,157174,159435,173451,(1)Rent and water charges
(2)電費及燃料,20540,10520,16030,20499,23595,26555,30076,33473,37400,46105,(2)Power and fuel
5.家具設備及家務維護,17429,8745,14028,19002,20381,20915,22247,20540,22946,33410,"5.Furnishings,household equipmentand routine household maintenance"
6.醫療保健,101089,45529,82546,99234,109247,134030,163996,205316,174022,261030,6.Health
7.交通,64650,20553,37409,64884,88614,90402,96820,117628,103615,128046,7.Transport
(1)個人交通工具之購置,7574,1726,3006,6244,12909,10599,10186,24775,2817,8102,(1)Purchase of vehicles
(2)個人交通設備使用管理及保養費,43536,13095,25543,45027,58071,60715,67886,73746,83344,100657,(2)Operation of transport equipment
(3)乘交通設備及其他交通服務,9496,4546,6376,9612,12433,13247,11768,11787,9531,8970,(3)Transport services
(4)汽、機車保險費,4045,1186,2482,4002,5202,5841,6980,7320,7923,10316,(4)Insurance of vehicles
8.通訊,23283,8951,14153,24634,30260,32270,33759,34198,37996,50667,8.Communication
9.休閒與文化,37247,15713,28447,38925,47763,46693,45748,43365,38405,52528,9.Recreation and culture
(1)套裝旅遊(不含自助旅遊),13888,5921,13562,15471,16097,14335,14839,13212,12475,18058,(1)Package holidays
(2)娛樂消遣及文化服務,9795,5717,7548,10039,12241,11735,11598,11680,10832,13788,(2)Recreational and cultural services
(3)書報雜誌文具,6089,1074,2334,5355,9384,11072,10214,9244,8304,9964,"(3)Newspapers,books and stationery"
(4)教育消遣康樂器材及其附屬品,7475,3001,5003,8060,10042,9552,9097,9229,6794,10718,(4)Recreational facilities
10.教育,40054,1079,5741,29513,71191,81043,76277,85476,74613,88331,10.Education
11.餐廳及旅館,68195,27764,38638,69753,91987,97759,97178,100660,100609,130473,11.Restaurants and hotels
12.什項消費,38241,17196,27440,41008,46003,49156,55017,56924,58958,66671,12.Miscellaneous goods and services
可支配所得,889353,387229,634935,923714,1096005,1146212,1298611,1326937,1399630,1866806,Disposable income
消費支出,702292,311755,497003,704973,870439,940664,1010449,1113841,1099328,1442617,Consumption expenditures
儲蓄,187061,75475,137932,218741,225566,205548,288162,213095,300302,424189,Saving
所得總額,1123761,491918,798184,1173149,1397396,1438345,1606911,1635133,1742858,2291420,Current receipts
