一、所得收入總計,1122379,1101389,1570778,1067060,927231,1085971,1075706,A.Total receipts,,一、所得收入總計,1238698,1367712,1012306,953701,986881,824211,880625,A.Total receipts,,一、所得收入總計,889560,796622,927400,887077,955197,1439066,1095203,A.Total receipts
1.受僱人員報酬,647332,688064,947142,575210,519384,620098,513931,1.Compensation of employees,,1.受僱人員報酬,764171,921615,541907,513570,459253,365725,396157,1.Compensation of employees,,1.受僱人員報酬,455085,338938,453757,475911,619250,920481,560246,1.Compensation of employees
(1)本業薪資,480144,532167,684810,435466,398050,450601,380052,(1)Full time payroll,,(1)本業薪資,566033,669255,396670,391734,327105,250695,282654,(1)Full time payroll,,(1)本業薪資,338523,233391,317238,338061,466751,655435,376163,(1)Full time payroll
(2)兼業薪資,42664,29779,72518,38692,32146,45528,45205,(2)Part time payroll,,(2)兼業薪資,38823,31999,37995,24529,54140,51418,37373,(2)Part time payroll,,(2)兼業薪資,36535,48099,53538,44105,45532,49113,72555,(2)Part time payroll
(3)其他收入,124524,126117,189815,101052,89188,123969,88674,(3)Other receipts or subsidies,,(3)其他收入,159316,220361,107242,97306,78008,63612,76131,(3)Other receipts or subsidies,,(3)其他收入,80026,57448,82981,93745,106967,215933,111528,(3)Other receipts or subsidies
2.產業主所得,148332,111591,169414,190653,135036,146469,156804,2.Entrepreneurial income,,2.產業主所得,135267,136204,149361,167406,164294,174666,166240,2.Entrepreneurial income,,2.產業主所得,170673,188643,150902,104832,66348,108862,204956,2.Entrepreneurial income
3.財產所得收入,47446,36992,110376,46384,25792,43019,35561,3. Property income,,3.財產所得收入,44359,50344,40264,25706,42673,22669,29544,3. Property income,,3.財產所得收入,28590,27440,33244,25739,24010,86106,59158,3. Property income
4.自用住宅設算租金收入,67398,76957,103247,61058,56559,52147,57191,4.Imputed rent income,,4.自用住宅設算租金收入,98077,63744,51529,56446,45370,33700,38177,4.Imputed rent income,,4.自用住宅設算租金收入,36980,34902,51213,35452,41305,73217,72790,4.Imputed rent income
5.經常移轉收入,211718,187737,240357,193644,190319,224081,312096,5.Current transfer receipts,,5.經常移轉收入,196614,195309,229034,190365,275114,227169,250343,5.Current transfer receipts,,5.經常移轉收入,198133,206342,238270,244999,204128,250372,198028,5.Current transfer receipts
(1)從私人,57935,54482,98844,52749,39139,55861,72609,(1)From individuals,,(1)從私人,56578,35707,46149,40483,51502,55493,52790,(1)From individuals,,(1)從私人,43075,42410,49497,52024,59791,74786,58925,(1)From individuals
(2)從政府,50284,43146,46281,42231,55952,51719,57698,(2)From government,,(2)從政府,44885,51789,63524,49890,60627,74475,72346,(2)From government,,(2)從政府,59238,71063,56866,72769,45019,53930,44184,(2)From government
(3)社會保險受益,101259,88259,93675,96053,93030,113005,178937,(3)Benefit of social insurance,,(3)社會保險受益,93182,104130,116564,97532,160649,95180,121619,(3)Benefit of social insurance,,(3)社會保險受益,95044,92711,128255,120020,97060,120858,94739,(3)Benefit of social insurance
(4)從企業,1434,1088,845,1496,1587,2449,1948,(4)From enterprises,,(4)從企業,762,1855,1197,1390,1714,2021,3587,(4)From enterprises,,(4)從企業,190,158,3652,186,2258,797,181,(4)From enterprises
(5)從國外,807,762,712,1115,612,1048,905,(5)From abroad,,(5)從國外,1208,1829,1600,1070,622,0,0,(5)From abroad,,(5)從國外,587,0,0,0,0,0,0,(5)From abroad
6.雜項收入,154,48,241,109,141,156,123,6.Miscellaneous receipts,,6.雜項收入,210,496,211,208,178,282,164,6.Miscellaneous receipts,,6.雜項收入,98,357,14,145,156,27,25,6.Miscellaneous receipts
二、非消費支出,198796,189474,292500,180378,157153,191864,182978,B.Nonconsumption expenditures,,二、非消費支出,231653,273859,185776,161339,155091,139233,132669,B.Nonconsumption expenditures,,二、非消費支出,153387,126604,165789,160021,168757,306447,184602,B.Nonconsumption expenditures
1.利息支出,12149,12406,17272,11760,10201,11892,9882,1.Interest,,1.利息支出,17245,20168,6360,7922,7892,3130,3285,1.Interest,,1.利息支出,3664,4092,15011,7275,11888,24553,11099,1.Interest
2.經常移轉支出,186646,177067,275227,168618,146952,179971,173097,2.Current transfer expenditures,,2.經常移轉支出,214408,253691,179416,153416,147198,136103,129384,2.Current transfer expenditures,,2.經常移轉支出,149723,122512,150778,152746,156868,281894,173504,2.Current transfer expenditures
(1)對私人,48192,38188,88527,37482,30359,49938,51301,(1)To private,,(1)對私人,57764,56691,45192,30029,37645,44280,28228,(1)To private,,(1)對私人,44672,31949,42511,52270,40975,62428,46259,(1)To private
(2)對政府,33848,24374,61229,30170,25105,32338,25815,(2)To government,,(2)對政府,38155,63907,34665,27875,24306,20899,26576,(2)To government,,(2)對政府,20414,17651,27541,13689,18821,80508,31444,(2)To government
(3)社會保險,102423,113355,121963,98992,90870,96182,94036,(3)Social insurance,,(3)社會保險,116944,130730,96643,94298,84607,69640,71129,(3)Social insurance,,(3)社會保險,80669,65726,79836,86470,88657,129273,90802,(3)Social insurance
(4)對國外,2183,1150,3508,1974,617,1513,1944,(4)To abroad,,(4)對國外,1545,2363,2916,1214,640,1285,3452,(4)To abroad,,(4)對國外,3968,7187,891,317,8415,9685,4999,(4)To abroad
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,
為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,
,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,
,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,
101年家庭收支調查報告,,,,,,,,"The Survey of Family Income and Expenditure, 2012",,101年家庭收支調查報告,,,,,,,,"The Survey of Family Income and Expenditure, 2012",,101年家庭收支調查報告,,,,,,,,"The Survey of Family Income and Expenditure, 2012"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
第2表 平均每戶家庭收支按區域別分(續三),,,,,Table 2. Average Family Income and Expenditure per Household by Areas (Cont.3),,,,,第2表 平均每戶家庭收支按區域別分(續四),,,,,Table 2. Average Family Income and Expenditure per Household by Areas (Cont.4),,,,,第2表 平均每戶家庭收支按區域別分(續完),,,,,Table 2. Average Family Income and Expenditure per Household by Areas (Cont.End),,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
民 國 101 年,,,,單位：元,2 0 1 2 Unit:NT$,,,,,民 國 101 年,,,,單位：元,2 0 1 2 Unit:NT$,,,,,民 國 101 年,,,,單位：元,2 0 1 2 Unit:NT$,,,
,總 平 均,新 北 市,臺 北 市,臺 中 市,臺 南 市,高 雄 市,宜 蘭 縣,,,,桃 園 縣,新 竹 縣,苗 栗 縣,彰 化 縣,南 投 縣,雲 林 縣,嘉 義 縣,,,,屏 東 縣,臺 東 縣,花 蓮 縣,澎 湖 縣,基 隆 市,新 竹 市,嘉 義 市,
,General,New Taipei,Taipei,Taichung,Tainan,Kaohsiung,Yilan,,,,Taoyuan,Hsinchu,Miaoli,Changhua,Nantou,Yunlin,Chiayi,,,,Pingtung,Taitung,Hualien,Penghu,Keelung,Hsinchu,Chiayi,
,average,City,City,City,City,City,County,,,,County,County,County,County,County,County,County,,,,County,County,County,County,City,City,City,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
三、消費支出,727693,741651,973747,717894,627337,694285,698346,C.Consumption expenditures,,三、消費支出,815889,898118,629119,597253,648629,487669,572225,C.Consumption expenditures,,三、消費支出,553602,464577,566694,492419,660931,935237,686120,C.Consumption expenditures
1.食品及非酒精飲料,110918,108386,146586,108722,101185,102327,108303,1.Food and non-alcoholic beverages,,1.食品及非酒精飲料,141396,118020,81792,103654,98510,70083,109420,1.Food and non-alcoholic beverages,,1.食品及非酒精飲料,74576,56250,83866,83381,115689,122908,102565,1.Food and non-alcoholic beverages
2.菸酒及檳榔,9481,9420,7484,7916,8619,9846,9848,"2.Tobacco,alcoholic beverages and betel nuts",,2.菸酒及檳榔,10799,13129,9569,7196,11955,12416,11521,"2.Tobacco,alcoholic beverages and betel nuts",,2.菸酒及檳榔,11171,12660,10354,8233,12038,11692,8684,"2.Tobacco,alcoholic beverages and betel nuts"
3.衣著鞋襪及服飾用品,22053,24033,26975,22762,15929,19041,20929,3.Clothing and footwear,,3.衣著鞋襪及服飾用品,30778,28405,18921,16947,17571,14126,16841,3.Clothing and footwear,,3.衣著鞋襪及服飾用品,14378,13525,17363,21354,27264,26821,19041,3.Clothing and footwear
4.住宅服務、水電瓦斯及其他燃料,177264,194242,291037,167622,132208,156687,147452,"4.Housing,water,electricity,gas and other fuels",,4.住宅服務、水電瓦斯及其他燃料,193331,212068,143450,134152,129843,104971,99986,"4.Housing,water,electricity,gas and other fuels",,4.住宅服務、水電瓦斯及其他燃料,112576,107080,125179,103460,136136,233789,167767,"4.Housing,water,electricity,gas and other fuels"
(1)房地租及水費,156540,171295,268357,148442,112359,138139,123861,(1)Rent and water charges,,(1)房地租及水費,171105,189540,122016,114408,110960,85969,82945,(1)Rent and water charges,,(1)房地租及水費,94402,90466,105168,80924,116861,210671,149561,(1)Rent and water charges
(2)電費及燃料,20724,22946,22680,19181,19849,18548,23592,(2)Power and fuel,,(2)電費及燃料,22226,22528,21433,19744,18884,19002,17041,(2)Power and fuel,,(2)電費及燃料,18174,16614,20010,22536,19275,23118,18205,(2)Power and fuel
5.家具設備及家務維護,18167,16822,25643,15174,14146,18265,16770,"5.Furnishings,household equipmentand routine household maintenance",,5.家具設備及家務維護,21139,26937,16935,14565,18073,12508,11322,"5.Furnishings,household equipmentand routine household maintenance",,5.家具設備及家務維護,15303,9704,11981,12183,22998,32327,18139,"5.Furnishings,household equipmentand routine household maintenance"
6.醫療保健,105869,91803,116812,108486,105844,118038,133965,6.Health,,6.醫療保健,94541,110466,111811,99615,120861,97045,110324,6.Health,,6.醫療保健,95544,93487,109236,96070,93350,132490,92337,6.Health
7.交通,69320,65748,75845,69081,66991,67753,73885,7.Transport,,7.交通,81256,108723,75278,57842,74496,53037,67957,7.Transport,,7.交通,51807,46570,63570,33987,59270,94866,60030,7.Transport
(1)個人交通工具之購置,8598,7032,5467,9616,9752,12316,13806,(1)Purchase of vehicles,,(1)個人交通工具之購置,7442,20093,8598,2323,11641,5535,17592,(1)Purchase of vehicles,,(1)個人交通工具之購置,927,6601,15211,919,3102,19255,7296,(1)Purchase of vehicles
(2)個人交通設備使用管理及保養費,46445,41677,45324,49452,46649,44579,47671,(2)Operation of transport equipment,,(2)個人交通設備使用管理及保養費,60231,72167,54681,43691,52349,38041,39600,(2)Operation of transport equipment,,(2)個人交通設備使用管理及保養費,39931,32399,37954,21371,35458,58712,41956,(2)Operation of transport equipment
(3)乘交通設備及其他交通服務,10021,13942,21547,5129,5764,6631,7417,(3)Transport services,,(3)乘交通設備及其他交通服務,8636,9133,6121,6508,4980,5618,6623,(3)Transport services,,(3)乘交通設備及其他交通服務,7718,4955,5933,9841,18222,10301,6109,(3)Transport services
(4)汽、機車保險費,4256,3098,3508,4885,4826,4228,4992,(4)Insurance of vehicles,,(4)汽、機車保險費,4946,7330,5878,5320,5526,3844,4141,(4)Insurance of vehicles,,(4)汽、機車保險費,3230,2614,4472,1856,2488,6598,4670,(4)Insurance of vehicles
8.通訊,25413,29594,30631,23903,22186,25035,23593,8.Communication,,8.通訊,27891,31101,24584,20334,20295,16615,15834,8.Communication,,8.通訊,19991,17105,20982,17527,22693,29655,21278,8.Communication
9.休閒與文化,38440,38463,69412,38468,26300,30394,29408,9.Recreation and culture,,9.休閒與文化,44345,44867,30201,23947,28819,19287,21781,9.Recreation and culture,,9.休閒與文化,31479,22375,25877,22398,37206,57670,37284,9.Recreation and culture
(1)套裝旅遊(不含自助旅遊),15550,13976,36406,15283,9393,10815,10245,(1)Package holidays,,(1)套裝旅遊(不含自助旅遊),17052,18537,12661,7762,9625,5589,6386,(1)Package holidays,,(1)套裝旅遊(不含自助旅遊),11318,8466,9335,8346,11662,25479,15321,(1)Package holidays
(2)娛樂消遣及文化服務,9968,10759,14496,10894,7113,8753,7836,(2)Recreational and cultural services,,(2)娛樂消遣及文化服務,11693,11502,8259,5688,7911,5690,6742,(2)Recreational and cultural services,,(2)娛樂消遣及文化服務,8025,5729,7673,7488,10158,13575,10002,(2)Recreational and cultural services
(3)書報雜誌文具,5374,5783,6940,6003,4843,4677,5606,"(3)Newspapers,books and stationery",,(3)書報雜誌文具,5576,6074,4020,4787,4586,3910,4006,"(3)Newspapers,books and stationery",,(3)書報雜誌文具,4594,3553,3556,3268,5314,4916,5098,"(3)Newspapers,books and stationery"
(4)教育消遣康樂器材及其附屬品,7548,7945,11570,6288,4950,6149,5721,(4)Recreational facilities,,(4)教育消遣康樂器材及其附屬品,10023,8753,5261,5711,6697,4098,4648,(4)Recreational facilities,,(4)教育消遣康樂器材及其附屬品,7542,4628,5314,3297,10072,13700,6863,(4)Recreational facilities
10.教育,34417,36712,40036,37622,32707,31426,35597,10.Education,,10.教育,39518,48112,34452,36483,24349,20198,19889,10.Education,,10.教育,24676,14434,21344,22841,22620,42643,36555,10.Education
11.餐廳及旅館,77000,88341,86372,79580,68095,83169,59409,11.Restaurants and hotels,,11.餐廳及旅館,88286,92571,49084,54309,61043,40153,54083,11.Restaurants and hotels,,11.餐廳及旅館,65720,42396,50885,45911,68034,99403,84308,11.Restaurants and hotels
12.什項消費,39350,38086,56913,38559,33127,32303,39189,12.Miscellaneous goods and services,,12.什項消費,42609,63719,33044,28210,42815,27229,33268,12.Miscellaneous goods and services,,12.什項消費,36381,28991,26057,25075,43631,50974,38130,12.Miscellaneous goods and services
可支配所得(平均數),923584,911915,1278278,886682,770078,894107,892727,Disposable income(mean),,可支配所得(平均數),1007045,1093853,826530,792362,831790,684977,747956,Disposable income(mean),,可支配所得(平均數),736174,670017,761611,727056,786441,1132620,910601,Disposable income(mean)
可支配所得(中位數),808193,828521,1108547,798775,689633,795806,735915,Disposable income(median),,可支配所得(中位數),910259,948898,721849,686147,689745,530247,623006,Disposable income(median),,可支配所得(中位數),609922,493886,606288,611795,736131,962205,739940,Disposable income(median)
消費支出,727693,741651,973747,717894,627337,694285,698346,Consumption expenditures,,消費支出,815889,898118,629119,597253,648629,487669,572225,Consumption expenditures,,消費支出,553602,464577,566694,492419,660931,935237,686120,Consumption expenditures
儲蓄,195891,170265,304531,168788,142741,199822,194381,Saving,,儲蓄,191156,195736,197411,195110,183161,197308,175732,Saving,,儲蓄,182571,205441,194917,234637,125510,197383,224481,Saving
所得總額,1176877,1157952,1683958,1115529,959415,1137939,1106961,Current receipts,,所得總額,1277263,1460798,1053452,987073,1027639,861185,907711,Current receipts,,所得總額,927097,832130,951580,911077,1001882,1518434,1135691,Current receipts
樣本戶數,15858,2500,2000,2000,1500,2200,347,Numbers of samples,,樣本戶數,830,350,320,573,300,388,323,Numbers of samples,,樣本戶數,477,280,350,200,310,300,310,Numbers of samples
可支配所得標準差,13501,30203,41913,41923,32169,44405,88624,Disposable income standard deviation,,可支配所得標準差,45135,189723,57676,50435,80909,52121,59888,Disposable income standard deviation,,可支配所得標準差,78098,70108,89008,251260,78731,112173,93613,Disposable income standard deviation
附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,
為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,
,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,
,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,
