(1)從私人,33104,39327,43124,21931,44119,22058,30298,(1)From individuals,,(1)從私人,42669,23155,29736,20358,21994,33387,31888,(1)From individuals,,(1)從私人,28501,26982,28802,19806,35872,27283,28684,(1)From individuals
(2)從政府,32043,28686,25987,34041,32576,33385,30986,(2)From government,,(2)從政府,35956,35809,30632,33364,32505,40623,47308,(2)From government,,(2)從政府,38375,47316,35894,50201,33954,35070,29049,(2)From government
(3)社會保險受益,63610,65165,64500,53010,60322,56756,68776,(3)Benefit of social insurance,,(3)社會保險受益,82911,51080,60437,59304,71951,72789,70535,(3)Benefit of social insurance,,(3)社會保險受益,63300,67169,77919,93876,79751,58432,80856,(3)Benefit of social insurance
(4)從企業,1523,1013,1080,1330,1803,1234,3063,(4)From enterprises,,(4)從企業,1809,370,1015,311,2436,2684,1440,(4)From enterprises,,(4)從企業,1761,1560,1363,4194,1385,1200,1929,(4)From enterprises
(5)從國外,209,92,329,474,442,0,176,(5)From abroad,,(5)從國外,0,750,0,0,0,418,0,(5)From abroad,,(5)從國外,0,0,0,0,0,0,179,(5)From abroad
6.雜項收入,13,10,3,6,2,12,18,6.Miscellaneous receipts,,6.雜項收入,59,16,98,12,4,8,0,6.Miscellaneous receipts,,6.雜項收入,31,8,33,69,38,6,15,6.Miscellaneous receipts
二、非消費支出,120765,121238,146768,129109,115545,105996,120187,B.Nonconsumption expenditures,,二、非消費支出,95184,226276,109691,98859,73468,88222,72181,B.Nonconsumption expenditures,,二、非消費支出,87572,83495,87291,90252,93585,206144,111455,B.Nonconsumption expenditures
1.利息支出,6511,6154,7037,8020,8760,5213,6688,1.Interest,,1.利息支出,4236,16852,2893,4495,2052,2020,1645,1.Interest,,1.利息支出,2328,5780,2775,3878,3801,15281,4168,1.Interest
2.經常移轉支出,114254,115084,139731,121089,106785,100783,113499,2.Current transfer expenditures,,2.經常移轉支出,90948,209425,106798,94364,71416,86201,70536,2.Current transfer expenditures,,2.經常移轉支出,85244,77715,84516,86375,89784,190864,107287,2.Current transfer expenditures
(1)對私人,25774,28792,38848,23587,23152,17819,25012,(1)To private,,(1)對私人,25477,46740,20878,14657,12489,19194,14533,(1)To private,,(1)對私人,19948,14994,19260,18574,21023,33847,28470,(1)To private
(2)對政府,19602,15552,25080,18585,17181,15506,21600,(2)To government,,(2)對政府,13023,62842,17460,15841,11187,12164,10088,(2)To government,,(2)對政府,11396,11443,12090,10854,9927,68398,17231,(2)To government
(3)社會保險,68259,70703,74700,77601,65336,67044,66471,(3)Social insurance,,(3)社會保險,52345,97865,66452,63847,47713,54206,45715,(3)Social insurance,,(3)社會保險,53873,51049,53163,55952,58510,88521,61546,(3)Social insurance
(4)對國外,619,38,1102,1315,1116,414,416,(4)To abroad,,(4)對國外,103,1977,2008,20,28,638,200,(4)To abroad,,(4)對國外,28,229,3,995,324,98,40,(4)To abroad
三、可支配所得,588319,605412,712286,600360,579712,507642,570911,C.Disposable income,,三、可支配所得,544891,776301,554213,494913,471781,508326,460687,C.Disposable income,,三、可支配所得,481596,491580,532730,538771,508139,744881,589800,C.Disposable income
附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,
為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,
,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,
,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,
