2020-08-14T00:00:00L01108年家庭收支調查報告,,,,,,,,,,,"The Survey of Family Income and Expenditure, 2019"
,,,,,,,,,,,
第1表 平均每戶家庭收支按戶內人數分,Table 1. Average Family Income and Expenditure per,,,,,,,,,,
,,,,,,,,Household by Size of Household,,,
(3)乘交通設備及其他交通服務,10865.000412,5044.3745046,7977.2144643,11727.00441,15254.442861,14588.783202,14622.290902,13089.587552,13185.221092,14391.516935,(3)Transport services
(4)汽、機車保險費,6467.9188097,1992.1312498,4488.7833624,6788.7621765,8905.3670279,9509.2975812,11069.413834,13852.205012,14506.996103,19139.435518,(4)Insurance of vehicles
8.通訊,23973.354171,8983.4089509,16014.518108,25730.348662,32771.693183,36617.613842,39259.304921,44127.670615,48888.218963,58511.926679,8.Communication
9.休閒與文化,50567.531745,19273.90125,38657.617176,54216.979545,70223.930528,68815.702801,67908.000637,68362.557731,61535.677128,116377.08779,9.Recreation and culture
(1)套裝旅遊(不含自助旅遊),27986.722704,9145.1218447,23359.338573,30648.085027,38008.482136,36091.592435,32804.676559,35361.363023,27545.881547,68091.648713,(1)Package holidays
(2)娛樂消遣及文化服務,11982.539492,6565.4480275,8961.8469278,12651.735972,15933.854371,15939.588612,17276.085794,16283.747686,16700.591896,21365.068712,(2)Recreational and cultural services
(3)書報雜誌文具,3967.3793855,640.53074185,1485.2511569,3633.1798981,7131.7005029,7917.6332796,8245.3801766,8668.898397,10057.287904,14674.048374,"(3)Newspapers,books and stationery"
(4)教育消遣康樂器材及其附屬品,6630.890163,2922.8006364,4851.1805183,7283.9786475,9149.8935181,8866.8884747,9581.8581071,8048.5486249,7231.9157809,12246.321996,(4)Recreational facilities
10.教育,28485.132526,268.68525118,3191.3346377,23890.253517,59789.112576,66478.048375,71753.577359,73901.071098,80067.438708,154633.23652,10.Education
11.餐廳及旅館,106022.53139,35603.119359,65107.176924,111621.0812,152135.74902,169626.36207,184318.33832,206394.36916,241443.76988,264838.01251,11.Restaurants and hotels
12.什項消費,43295.201798,20141.097176,32034.29402,46115.917805,54076.756853,60848.758768,69374.551343,94890.099492,87693.484288,107252.96751,12.Miscellaneous goods and services
可支配所得,1059730.9088,448466.39775,785167.45655,1128734.608,1383656.8394,1508077.9139,1653463.2177,1863468.1722,1956159.4422,2452909.4347,Disposable income
消費支出,829198.82563,367728.33136,627309.5197,859559.08155,1076066.5717,1182187.4781,1306883.33,1451897.9176,1561921.6757,2010192.9642,Consumption expenditures
儲蓄,230532.08317,80738.066392,157857.93685,269175.52648,307590.26766,325890.43577,346579.88768,411570.25465,394237.76652,442716.47057,Saving
所得總額,1335845.1713,565406.75193,986040.78865,1432712.901,1762869.6858,1877731.2739,2039317.9283,2272834.8447,2375202.7612,3021492.5248,Current receipts
