L11113年家庭收支調查報告,,,,,,,"The Survey of Family Income and Expenditure, 2024"
,,,,,,,
第10表家庭住宅及主要設備概況依可支配所得按戶數五等分位分,,,,Table 10. Household Housing and Household Facilities by Five Equal Divisions,,,
,,,,of Households according to Disposable Income,,,
民 國 113 年,,,,2 0 2 4,,,
,總 平 均,依  可  支  配  所  得,,按  戶  數  五  等  分  位  分,,,
,Five equal divisions of,,households according to disposable income,,,,
,General average,1,2,3,4,5,
,,,,,,,
家庭戶數,9262020,1852404,1852404,1852404,1852404,1852404,No. of households
平均每戶人數,2.78,1.6,2.21,2.81,3.4,3.9,No. of persons per household
平均每戶成年人數,2.4500000000000002,1.55,2.04,2.46,2.9,3.3,No. of adults per household
平均每戶就業人數,1.33,0.35,0.89,1.33,1.83,2.2400000000000002,No. of persons employed per household
平均每戶所得收入者人數,1.81,1.1299999999999999,1.4,1.77,2.17,2.58,No. of income recipients per household
一、家庭住宅概況(％),,,,,,,A.Housing (%)
1.住宅所有權,,,,,,,1.By tenure of dwelling
(1)自有(戶內經常居住成員所擁有),84.4,77.91,80.709999999999994,84.25,87.47,91.68,(1)Self-owned (by usually livingmember of this household)
(2)不住在一起的配偶、父母或子女所擁有,5.56,7.75,6.55,5.45,5.07,3,"(2)Owned by spouse, parentsor children not living together"
(3)租押,7.47,9.27,9.66,8.14,6.04,4.24,(3)Rented
(4)其他(含配住及借用),2.56,5.07,3.08,2.16,1.42,1.08,(4)Allotted and others
2.住宅用途,,,,,,,2.By usage of dwelling
(1)專用,96.36,97.36,96,96.27,96.05,96.1,(1)Independent
(2)併用,3.64,2.64,4,3.73,3.95,3.9,(2)Connected
3.建築式樣,,,,,,,3.By style of building
(1)平房,6.99,17.04,7.36,5.14,3.19,2.2400000000000002,(1)One story
(2)二～三層樓,35.35,44.61,38.44,33.46,32.69,27.53,(2)Two or three stories
(3)四～五層樓,31.11,22.1,30.89,33.39,34.6,34.57,(3)Four or five stories
(4)六層樓以上,26.55,16.239999999999998,23.31,28,29.53,35.659999999999997,"(4)Apartment, six stories or over"
4.具有自來水設備,97.75,95.41,97.91,97.71,98.73,98.97,4.Piped water equipment
5.有車家庭停車位情形,,,,,,,5.Parking lot
(1)自有停車位,49.98,54.97,48.34,47.69,48.3,52.34,(1)Self-owned
(2)租借停車位,16.87,9.67,13.69,16.59,17.989999999999998,20.48,(2)Rented
(3)無停車位,33.15,35.36,37.97,35.72,33.71,27.17,(3)None
6.每戶建坪平均數(坪),39.83,36.26,38.03,38.81,41.21,44.84,6.Space per household average (pin)
7.每戶建坪中位數(坪),36,34,36,36,38,40,7.Space per household median (pin)
二、家庭主要設備,,,,,,,B.Main household equipment (%)
1.普及率(％),,,,,,,1.Percentage of household with equip.
(1)彩色電視機,97.75,95.9,97.49,98.1,98.53,98.72,(1)Color TV
(2)數位影音光碟機,5.74,2.4300000000000002,3.61,5.16,6.42,11.08,(2)DVD player
(3)攝影機,2.95,0.67,1.0900000000000001,2.98,3.71,6.32,(3)Movies camera
(4)音響,13.76,6.8,10.3,12.19,15.68,23.86,(4)Stereo
(5)鋼琴(含電子琴),5.87,1.45,3.16,4.99,6.54,13.24,(5)Piano
(6)數位相機,6.74,1.54,3.59,5.48,9.5299999999999994,13.58,(6)Digital camera
