appleL1289年家庭收支調查報告,,,,,,,,"The Survey of Family Income and Expenditure, 2000",,89年家庭收支調查報告,,,,,,,,,"The Survey of Family Income and Expenditure, 2000",,89年家庭收支調查報告,,,,,,,,,,"The Survey of Family Income and Expenditure, 2000"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
第1表 所得收入者平均每人所得來源按區域別分,Table 1. Income Sources of Income Recipients by Areas,,第1表 所得收入者平均每人所得來源按區域別分(續一),,,,,Table 1. Income Sources of Income Recipients by Areas (Cont.1),,第1表 所得收入者平均每人所得來源按區域別分(續完),Table 1. Income Sources of Income Recipients by Areas (Cont.End),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
民 國 89 年,,,,單位：元,2 0 0 0 Unit:NT$,,,,,民 國 89 年,,,,單位：元,2 0 0 0 Unit:NT$,,,,,,民 國 89 年,,,,,單位：元,2 0 0 0 Unit:NT$,,,,
,總 平 均,臺 北 市,高 雄 市,臺 北 縣,宜 蘭 縣,桃 園 縣,新 竹 縣,,,,苗 栗 縣,臺 中 縣,彰 化 縣,南 投 縣,雲 林 縣,嘉 義 縣,臺 南 縣,高 雄 縣,,,,屏 東 縣,臺 東 縣,花 蓮 縣,澎 湖 縣,基 隆 市,新 竹 市,臺 中 市,嘉 義 市,臺 南 市,
,General,Taipei,Kaohsiung,Taipei,Yilan,Taoyuan,Hsinchu,,,,Miaoli,Taichung,Changhua,Nantou,Yunlin,Chiayi,Tainan,Kaohsiung,,,,Pingtung,Taitung,Hualien,Penghu,Keelung,Hsinchu,Taichung,Chiayi,Tainan,
,average,City,City,County,County,County,County,,,,County,County,County,County,County,County,County,County,,,,County,County,County,County,City,City,City,City,City,
所得收入者人數,10914109,1503871,762766,1876792,219024,881967,218310,No. of income recipients,,所得收入者人數,256635,659847,556765,244358,297750,237776,541137,609828,No. of income recipients,,所得收入者人數,374514,109256,150471,38319,209038,209455,475186,122981,358063,No. of income recipients
一、所得收入總計,620616,846769,705066,626527,538696,645081,613750,A.Total receipts,,一、所得收入總計,483060,546659,477500,492389,488829,494710,486535,494179,A.Total receipts,,一、所得收入總計,556581,485507,610216,534794,602643,698222,687668,610170,611486,A.Total receipts
1.受僱人員報酬,379096,545298,423303,405068,290336,412845,412682,1.Compensation of employees,,1.受僱人員報酬,280940,331465,268057,268413,247803,241610,291989,320258,1.Compensation of employees,,1.受僱人員報酬,305390,265294,292313,310349,408710,442425,376015,350419,355310,1.Compensation of employees
(1)本業薪資,295483,418993,325928,319996,224517,319306,323963,(1)Full time payroll,,(1)本業薪資,214722,266685,224098,211388,208228,181851,236164,254371,(1)Full time payroll,,(1)本業薪資,234644,193776,208077,216784,317425,310678,287061,273767,274548,(1)Full time payroll
(2)兼業薪資,16102,22796,17821,11019,18300,13160,8736,(2)Part time payroll,,(2)兼業薪資,12131,15565,4450,16833,11255,19919,10752,13638,(2)Part time payroll,,(2)兼業薪資,21177,24255,31944,47644,19187,39236,19763,10251,20592,(2)Part time payroll
(3)其他收入,67510,103509,79554,74053,47520,80379,79983,(3)Other receipts or subsidies,,(3)其他收入,54087,49216,39509,40192,28320,39840,45074,52249,(3)Other receipts or subsidies,,(3)其他收入,49570,47263,52292,45921,72098,92510,69191,66401,60170,(3)Other receipts or subsidies
2.產業主所得,105411,103068,127328,95875,100578,96167,64736,2.Entrepreneurial income,,2.產業主所得,82494,108101,110130,110856,124290,121516,86206,85253,2.Entrepreneurial income,,2.產業主所得,134369,103359,145361,77044,77268,85375,154142,113588,123718,2.Entrepreneurial income
(1)農業淨收入,11795,347,789,3003,19495,6515,7231,(1)Net agricultural income,,(1)農業淨收入,23270,10264,26673,35686,44870,50615,17707,13553,(1)Net agricultural income,,(1)農業淨收入,53082,34584,13154,17042,2307,4552,644,4405,6271,(1)Net agricultural income
(2)營業淨收入,88774,97434,119657,85510,76769,88005,56614,(2)Net operation surplus,,(2)營業淨收入,53906,91972,80861,73563,74408,70865,64634,70638,(2)Net operation surplus,,(2)營業淨收入,81287,66470,123626,56432,73301,73224,141081,103020,112829,(2)Net operation surplus
(3)執行業務淨收入,4843,5287,6882,7362,4315,1648,890,(3)Net professional income,,(3)執行業務淨收入,5319,5865,2595,1607,5012,37,3865,1062,(3)Net professional income,,(3)執行業務淨收入,0,2305,8581,3570,1661,7599,12417,6163,4618,(3)Net professional income
3.財產所得收入,38806,77306,51234,38171,36356,31373,18410,3. Property income,,3.財產所得收入,25876,30627,22522,24964,17662,26493,19548,12848,3. Property income,,3.財產所得收入,36462,22511,38133,44857,22995,52843,48422,43853,37968,3. Property income
4.自用住宅設算租金收入,38515,52209,41271,38217,28027,53134,69357,4.Imputed rent income,,4.自用住宅設算租金收入,27257,25966,30647,28002,29342,26481,31671,25634,4.Imputed rent income,,4.自用住宅設算租金收入,21681,21731,40884,9362,33615,37785,49359,33380,42300,4.Imputed rent income
5.經常移轉收入,58703,68642,61827,49163,83342,51523,48381,5.Current transfer receipts,,5.經常移轉收入,66427,50457,45929,60126,69716,78590,57083,50177,5.Current transfer receipts,,5.經常移轉收入,58613,72124,93426,93075,59994,79777,59707,68893,52171,5.Current transfer receipts
(1)從私人,20533,34384,23314,17634,25159,11109,11584,(1)From individuals,,(1)從私人,24509,16354,15312,20193,22965,24007,16320,13633,(1)From individuals,,(1)從私人,18902,22042,36642,26086,14781,21204,22957,27310,15748,(1)From individuals
(2)從政府,13800,11240,12142,12595,18263,14498,14284,(2)From government,,(2)從政府,14214,11873,12320,14740,21235,19507,14880,13099,(2)From government,,(2)從政府,17218,23657,21469,38356,15834,12891,12918,12403,12726,(2)From government
(3)社會保險受益,23498,22590,23624,18281,39141,24688,22373,(3)Benefit of social insurance,,(3)社會保險受益,26275,21989,17829,24991,25513,35076,25685,23321,(3)Benefit of social insurance,,(3)社會保險受益,22472,26423,34380,28632,28643,43902,19761,28943,22007,(3)Benefit of social insurance
(4)從企業,528,145,1197,299,137,955,140,(4)From enterprises,,(4)從企業,1430,12,468,202,4,0,198,124,(4)From enterprises,,(4)從企業,20,1,936,0,737,1034,3745,16,0,(4)From enterprises
(5)從國外,343,282,1550,354,642,273,0,(5)From abroad,,(5)從國外,0,229,0,0,0,0,0,0,(5)From abroad,,(5)從國外,0,0,0,0,0,746,326,220,1691,(5)From abroad
6.雜項收入,86,246,103,33,56,40,184,6.Miscellaneous receipts,,6.雜項收入,66,41,215,28,17,20,38,8,6.Miscellaneous receipts,,6.雜項收入,65,489,99,107,61,18,21,38,18,6.Miscellaneous receipts
二、非消費支出,113245,162926,133528,120894,89788,120178,105366,B.Nonconsumption expenditures,,二、非消費支出,75059,93874,72192,82256,68913,75499,86393,93777,B.Nonconsumption expenditures,,二、非消費支出,84873,85827,125951,82560,102490,148953,122381,119065,114332,B.Nonconsumption expenditures
1.利息支出,25105,25550,33474,31792,15101,31660,16588,1.Interest,,1.利息支出,8876,21669,12628,19179,11532,14658,20845,24218,1.Interest,,1.利息支出,9149,19085,36008,14071,25620,40825,26460,27491,36124,1.Interest
2.經常移轉支出,88140,137375,100054,89102,74688,88518,88778,2.Current transfer expenditures,,2.經常移轉支出,66183,72205,59564,63078,57381,60840,65548,69559,2.Current transfer expenditures,,2.經常移轉支出,75725,66742,89944,68490,76870,108128,95920,91574,78209,2.Current transfer expenditures
(1)對私人,29507,48942,34044,29510,30655,27578,26875,(1)To private,,(1)對私人,23028,21217,12350,23101,22000,22713,19409,21676,(1)To private,,(1)對私人,30715,26852,36367,28747,27682,49043,24720,34409,25225,(1)To private
(2)對政府,19596,36697,23932,18332,13515,18582,20399,(2)To government,,(2)對政府,13492,16528,13751,11332,10019,10877,13750,12317,(2)To government,,(2)對政府,12915,13721,18035,10485,13824,21883,24663,18943,16565,(2)To government
(3)社會保險,36754,46294,38834,38842,29956,40893,41504,(3)Social insurance,,(3)社會保險,29593,32839,32203,26448,25230,25740,32148,35097,(3)Social insurance,,(3)社會保險,30146,26021,33930,28785,35174,36389,40298,33909,35163,(3)Social insurance
(4)對國外,2283,5444,3244,2417,562,1465,0,(4)To abroad,,(4)對國外,70,1622,1260,2197,133,1510,241,469,(4)To abroad,,(4)對國外,1949,148,1611,474,190,812,6240,4313,1256,(4)To abroad
三、可支配所得,507371,683843,571538,505633,448908,524903,508384,C.Disposable income,,三、可支配所得,408001,452785,405308,410132,419916,419211,400142,400402,C.Disposable income,,三、可支配所得,471707,399680,484265,452233,500153,549269,565287,491106,497154,C.Disposable income
附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,
為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,
,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,
,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,,,,,,,,,,meaningless for precise statistics.,,,,
