appleL1296年家庭收支調查報告,,,,,,,,"The Survey of Family Income and Expenditure, 2007",,96年家庭收支調查報告,,,,,,,,,"The Survey of Family Income and Expenditure, 2007",,96年家庭收支調查報告,,,,,,,,,,"The Survey of Family Income and Expenditure, 2007"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
第1表 所得收入者平均每人所得來源按區域別分,Table 1. Income Sources of Income Recipients by Areas,,第1表 所得收入者平均每人所得來源按區域別分(續一),,,,,Table 1. Income Sources of Income Recipients by Areas (Cont.1),,第1表 所得收入者平均每人所得來源按區域別分(續完),Table 1. Income Sources of Income Recipients by Areas (Cont.End),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
民 國 96 年,,,,單位：元,2 0 0 7 Unit:NT$,,,,,民 國 96 年,,,,單位：元,2 0 0 7 Unit:NT$,,,,,,民 國 96 年,,,,,單位：元,2 0 0 7 Unit:NT$,,,,
,總 平 均,臺 北 市,高 雄 市,臺 北 縣,宜 蘭 縣,桃 園 縣,新 竹 縣,,,,苗 栗 縣,臺 中 縣,彰 化 縣,南 投 縣,雲 林 縣,嘉 義 縣,臺 南 縣,高 雄 縣,,,,屏 東 縣,臺 東 縣,花 蓮 縣,澎 湖 縣,基 隆 市,新 竹 市,臺 中 市,嘉 義 市,臺 南 市,
,General,Taipei,Kaohsiung,Taipei,Yilan,Taoyuan,Hsinchu,,,,Miaoli,Taichung,Changhua,Nantou,Yunlin,Chiayi,Tainan,Kaohsiung,,,,Pingtung,Taitung,Hualien,Penghu,Keelung,Hsinchu,Taichung,Chiayi,Tainan,
,average,City,City,County,County,County,County,,,,County,County,County,County,County,County,County,County,,,,County,County,County,County,City,City,City,City,City,
所得收入者人數,12285858,1526413,893772,2229755,222580,1088491,277837,No. of income recipients,,所得收入者人數,276776,739242,583167,280222,320377,263011,581168,678148,No. of income recipients,,所得收入者人數,398392,113895,168941,40960,223539,237788,574674,133963,432747,No. of income recipients
一、所得收入總計,625045,904820,696580,600400,533239,637416,544600,A.Total receipts,,一、所得收入總計,540392,537848,500341,446260,480781,425641,489473,530178,A.Total receipts,,一、所得收入總計,582046,549039,556072,518780,579910,809528,744217,561289,610830,A.Total receipts
1.受僱人員報酬,384791,553254,431452,396391,272183,429070,370613,1.Compensation of employees,,1.受僱人員報酬,339954,324023,277643,240851,225424,197612,299173,336538,1.Compensation of employees,,1.受僱人員報酬,309679,286393,283803,278463,370824,557209,443324,343972,374432,1.Compensation of employees
(1)本業薪資,292889,411916,325864,315403,202054,319156,284489,(1)Full time payroll,,(1)本業薪資,252634,258628,221238,171638,182195,156825,235156,263129,(1)Full time payroll,,(1)本業薪資,233452,204980,202330,220896,285141,358273,311225,259546,297223,(1)Full time payroll
(2)兼業薪資,20710,34348,21707,10805,29556,20483,14825,(2)Part time payroll,,(2)兼業薪資,26830,16057,12299,31030,8232,8459,17410,13320,(2)Part time payroll,,(2)兼業薪資,18195,31967,31584,13740,24744,32983,48264,21313,12929,(2)Part time payroll
(3)其他收入,71192,106990,83881,70182,40573,89431,71298,(3)Other receipts or subsidies,,(3)其他收入,60490,49338,44106,38183,34998,32327,46607,60089,(3)Other receipts or subsidies,,(3)其他收入,58031,49446,49889,43827,60939,165953,83835,63114,64280,(3)Other receipts or subsidies
2.產業主所得,96821,121131,109032,78123,98802,68398,60241,2.Entrepreneurial income,,2.產業主所得,72166,102008,102198,92336,115831,89417,82381,82181,2.Entrepreneurial income,,2.產業主所得,145890,116359,119831,87989,69443,84614,146521,87943,110620,2.Entrepreneurial income
(1)農業淨收入,9664,469,1315,1650,16131,3029,14330,(1)Net agricultural income,,(1)農業淨收入,10259,6906,24270,31447,51422,31195,13493,12886,(1)Net agricultural income,,(1)農業淨收入,52505,38173,11138,17847,265,2836,1215,1776,1342,(1)Net agricultural income
(2)營業淨收入,82380,116479,97517,73010,73626,60952,44512,(2)Net operation surplus,,(2)營業淨收入,60496,86206,76402,59828,59985,57427,64669,66217,(2)Net operation surplus,,(2)營業淨收入,91505,70585,105644,56281,66291,75686,131463,86167,106549,(2)Net operation surplus
(3)執行業務淨收入,4776,4184,10200,3463,9046,4417,1399,(3)Net professional income,,(3)執行業務淨收入,1411,8897,1525,1061,4424,796,4220,3078,(3)Net professional income,,(3)執行業務淨收入,1881,7601,3049,13861,2888,6093,13843,0,2729,(3)Net professional income
3.財產所得收入,30420,69815,39521,23600,19173,25074,10854,3. Property income,,3.財產所得收入,23439,19065,22718,20369,22446,17022,12090,18057,3. Property income,,3.財產所得收入,25509,28702,19491,25888,12298,52387,41439,27709,31548,3. Property income
4.自用住宅設算租金收入,37910,60098,38528,38141,43073,45871,37776,4.Imputed rent income,,4.自用住宅設算租金收入,28396,31078,31786,25787,27342,27527,32058,22068,4.Imputed rent income,,4.自用住宅設算租金收入,25464,20757,38178,22295,23592,34556,43511,28570,37297,4.Imputed rent income
5.經常移轉收入,75030,100288,77992,64119,99982,68987,64893,5.Current transfer receipts,,5.經常移轉收入,76357,61665,65932,66899,89693,93983,63699,71331,5.Current transfer receipts,,5.經常移轉收入,75390,96774,94665,103964,103637,80713,69338,73036,56874,5.Current transfer receipts
(1)從私人,24576,52423,23247,18179,34291,18214,17103,(1)From individuals,,(1)從私人,17181,16434,16409,15473,27234,29721,17623,21520,(1)From individuals,,(1)從私人,26859,25555,30353,24365,32556,26678,21819,21944,17046,(1)From individuals
(2)從政府,16336,15270,13072,13061,24264,14531,22445,(2)From government,,(2)從政府,18850,12102,16252,20463,26877,30559,19154,17090,(2)From government,,(2)從政府,20170,29976,26337,39403,18098,19363,11994,18892,11110,(2)From government
(3)社會保險受益,32203,31068,38491,30269,39831,31789,24963,(3)Benefit of social insurance,,(3)社會保險受益,39517,31455,31166,30497,33713,33309,26641,30979,(3)Benefit of social insurance,,(3)社會保險受益,28140,39218,36975,39975,52462,32205,34203,32056,27856,(3)Benefit of social insurance
(4)從企業,908,454,1491,762,560,2670,23,(4)From enterprises,,(4)從企業,809,1243,1145,201,890,395,73,252,(4)From enterprises,,(4)從企業,222,2025,1000,221,284,2295,853,143,726,(4)From enterprises
(5)從國外,1006,1073,1692,1847,1035,1784,358,(5)From abroad,,(5)從國外,0,430,960,266,980,0,208,1489,(5)From abroad,,(5)從國外,0,0,0,0,236,172,468,0,136,(5)From abroad
6.雜項收入,73,235,55,27,26,16,225,6.Miscellaneous receipts,,6.雜項收入,80,9,64,18,44,80,71,4,6.Miscellaneous receipts,,6.雜項收入,114,53,104,180,115,50,85,60,59,6.Miscellaneous receipts
二、非消費支出,103330,152807,122311,101184,89475,107945,91849,B.Nonconsumption expenditures,,二、非消費支出,92094,80616,78326,71462,76526,63565,77242,81568,B.Nonconsumption expenditures,,二、非消費支出,92299,87900,95453,93724,83824,141939,120878,107019,99648,B.Nonconsumption expenditures
1.利息支出,10802,15729,16983,10673,8334,11323,8704,1.Interest,,1.利息支出,8600,7609,6731,7354,4668,4143,8143,6726,1.Interest,,1.利息支出,4315,10396,14227,5654,9631,15286,14787,12451,13319,1.Interest
2.經常移轉支出,92529,137079,105329,90511,81141,96622,83145,2.Current transfer expenditures,,2.經常移轉支出,83494,73007,71596,64108,71858,59422,69099,74842,2.Current transfer expenditures,,2.經常移轉支出,87984,77504,81227,88070,74193,126653,106091,94568,86328,2.Current transfer expenditures
(1)對私人,29376,47532,33588,27057,34340,29451,21706,(1)To private,,(1)對私人,29377,17036,19233,22118,27724,19433,20468,22778,(1)To private,,(1)對私人,38657,30969,28301,38594,24905,40523,29313,33316,25425,(1)To private
(2)對政府,20568,34114,25030,17539,13474,21960,17669,(2)To government,,(2)對政府,17926,18235,16550,13138,12928,11057,14182,15899,(2)To government,,(2)對政府,16583,13285,16221,8751,12001,37228,26933,20315,19723,(2)To government
(3)社會保險,41134,52029,41109,45185,33095,44938,42277,(3)Social insurance,,(3)社會保險,35786,36699,35452,28739,31119,27549,34331,36109,(3)Social insurance,,(3)社會保險,32385,32815,34028,34937,36806,47133,47359,36961,40635,(3)Social insurance
(4)對國外,1451,3404,5602,730,232,273,1493,(4)To abroad,,(4)對國外,406,1038,361,112,88,1384,118,57,(4)To abroad,,(4)對國外,359,434,2676,5789,480,1769,2486,3977,546,(4)To abroad
三、可支配所得,521714,752013,574269,499216,443764,529471,452751,C.Disposable income,,三、可支配所得,448298,457232,422015,374798,404255,362075,412231,448611,C.Disposable income,,三、可支配所得,489746,461139,460619,425056,496086,667589,623339,454270,511182,C.Disposable income
附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,
為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,
,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,
,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,,,,,,,,,,meaningless for precise statistics.,,,,
