appleL16107年家庭收支調查報告,,,,,,,"The Survey of Family Income and Expenditure, 2018",,107年家庭收支調查報告,,,,,,,"The Survey of Family Income and Expenditure, 2018"
第4表 所得收入者平均每人可支配所得依可支配所得按所得收入者五等分位分及性別、年齡別、教育程度別分,"Table 4. Average Disposable Income per Income Recipient by Five EqualDivisions of Recipients according to Disposable Incomeand Sex, Age and Educational Attainment",,第4表 所得收入者平均每人可支配所得依可支配所得按所得收入者五等分位分及性別、年齡別、教育程度別分(續),"Table 4. Average Disposable Income per Income Recipient by Five EqualDivisions of Recipients according to Disposable Incomeand Sex, Age and Educational Attainment (Cont.)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
民 國 107 年,,,單位：人；元,2 0 1 8 Unit:Person;NT$,,,,,民 國 107 年,,,單位：人；元,2 0 1 8 Unit:Person;NT$,,,
,總    平    均,,依 可 支 配 所 得,按 所 得 收 入 者 五 等 分 位 分,,,,依  可  支  配  所  得,按 所 得 收 入 者 五 等 分 位 分,,,,,,,
,General   average,,Five equal divisions,of recipients according to disposable income,,,,Five equal divisions of,recipients according to disposable income,,,,,,,
,人   數,平均每人所得,1,,2,,,,,3,,4,,5,,
,No. of income,Average disposable,人   數,平均每人所得,人   數,平均每人所得,,,,人   數,平均每人所得,人   數,平均每人所得,人   數,平均每人所得,
,recipients,income,No. of income recipients,Average disposable income,No. of income recipients,Average disposable income,,,,No. of income recipients,Average disposable income,No. of income recipients,Average disposable income,No. of income recipients,Average disposable income,
,,,,,,,,,,,,,,,,
全 體 所 得 收 入 者,15304387,547731,3060877,193109,3060877,335896,All income recipients,,全 體 所 得 收 入 者,3060877,446501,3060877,611845,3060879,1151304,All income recipients
按 性 別 分,,,,,,,Sex,,按 性 別 分,,,,,,,Sex
男,8696343,618679,1351547,191610,1345806,337861,Male,,男,1733581,448765,2037086,613221,2228323,1184488,Male
女,6608044,454363,1709330,194295,1715071,334354,Female,,女,1327296,443544,1023791,609108,832556,1062487,Female
按 年 齡 組 別 分,,,,,,,Age,,按 年 齡 組 別 分,,,,,,,Age
未 滿 30 歲,1719331,399544,305687,214037,694346,335868,Under 30 years,,未 滿 30 歲,429274,442356,225078,599470,64946,977612,Under 30 years
30 ～ 34 歲,1284903,525045,92475,228612,313488,342014,30～34 years,,30 ～ 34 歲,382118,447078,310447,610143,186375,998094,30～34 years
35 ～ 39 歲,1555292,569768,108895,225475,330185,338503,35～39 years,,35 ～ 39 歲,409478,446510,387475,612871,319259,1032160,35～39 years
40 ～ 44 歲,1530773,625085,112898,228333,289763,338667,40～44 years,,40 ～ 44 歲,361838,447745,378996,609611,387277,1135880,40～44 years
45 ～ 54 歲,2887542,695793,259578,212543,431890,336471,45～54 years,,45 ～ 54 歲,553208,446860,713022,614254,929844,1208223,45～54 years
55 ～ 64 歲,3075546,593832,782691,178292,431581,333954,55～64 years,,55 ～ 64 歲,467342,450120,614479,615285,779454,1224244,55～64 years
65 歲 及 以 上,3251000,412981,1398653,185510,569623,330678,65 years and over,,65 歲 及 以 上,457619,444784,431379,611686,393724,1085441,65 years and over
按 教 育 程 度 別 分,,,,,,,Educational attainment,,按 教 育 程 度 別 分,,,,,,,Educational attainment
國 小 及 以 下,2272209,334646,1138367,184960,465929,328636,Primary school and below,,國 小 及 以 下,337503,443312,216651,604677,113760,1020491,Primary school and below
國 （初） 中 （初 職）,1921502,463229,516549,192521,416695,334310,Junior middle (vocational),,國 （初） 中 （初 職）,386721,444511,371698,606225,229839,1105594,Junior middle (vocational)
高 中,1479342,509537,307492,201309,319820,333081,High school,,高 中,312077,447883,315467,613094,224486,1123312,High school
高 職,2988877,514022,523967,200032,729798,337330,Senior vocational school,,高 職,668875,444109,608029,607414,458207,1132620,Senior vocational school
專 科,1911316,637528,191430,192867,301510,341066,Junior college,,專 科,392762,450355,476152,611395,549461,1111564,Junior college
大 學 及 以 上,4731141,681350,383072,202192,827125,338723,College and above,,大 學 及 以 上,962938,448058,1072881,617583,1485125,1193097,College and above
