appleL0195年家庭收支調查報告,,,,,,,,,,,"The Survey of Family Income and Expenditure, 2006"
,,,,,,,,,,,
第1表 平均每戶家庭收支按戶內人數分,,,,,,Table 1. Average Family Income and Expenditure per,,,,,
,,,,,,,,Household by Size of Household,,,
6.燃料及燈光,19915,10040,15012,19351,22624,25093,27751,30913,33124,40453,6.Fuel and light
7.家具及家庭設備,11923,5208,8888,13002,14562,13294,14015,16931,17205,20243,7.Furniture and family facilities
8.家事管理,12481,6423,8679,14813,15845,13360,11733,13021,16000,17973,8.Household operations
9.保健及醫療,99292,43237,83531,93412,103561,127084,149095,177143,201485,241107,9.Health care and medical
10.運輸交通及通訊,88049,28921,50052,92035,112144,120017,115372,137359,136300,182887,10.Transport and communications
(1)交通及通訊工具之購置,9425,1802,4828,11618,12456,14015,5569,17953,4828,12277,(1)Purchases of transport equipment
(2)交通通訊設備使用管理及保養費,42824,12603,24059,43804,54622,57119,62252,70497,76924,106256,(2)Operation of transport equipment
(3)乘交通設備之費用,8092,4206,5238,8021,10015,11339,9501,9567,10355,9304,(3)Purchased transportation
(4)其他通訊費,22758,8923,13056,23572,28629,31172,30949,31434,35066,40979,(4)Other communications
(5)汽機車保險費支出,4949,1387,2871,5020,6422,6372,7100,7908,9128,14072,(5)Insurance of transport equipment
11.娛樂消遣及教育文化服務,91669,22766,40269,78912,133459,141126,136548,139978,127302,146901,"11.Recreation ,education and culture"
(1)旅遊費用,22831,10933,19761,24111,28434,23206,24284,26767,26514,25557,(1)Traveling
(2)娛樂消遣服務,8611,5870,6990,9051,9862,9728,9484,9559,10205,10352,(2)Recreation service
(3)書報雜誌文具,4184,1458,2341,4217,5624,5782,5363,5327,5318,6332,(3)Books and stationery
(4)娛樂器材及附屬品,8016,3003,4972,8672,10432,10230,9787,9680,9434,10179,(4)Recreation facilities
(5)教育與研究費,48027,1501,6205,32861,79106,92179,87630,88645,75830,94481,(5)Education and research
12.什項消費,52267,21200,35444,52895,63499,68500,69756,71599,85779,99717,12.Miscellaneous
可支配所得,913092,379474,630786,923944,1104491,1159956,1236143,1335762,1478691,1721473,Disposable income
消費支出,713024,305185,484969,699334,861780,936125,974468,1078916,1144488,1382324,Consumption expenditures
儲蓄,200068,74288,145817,224610,242711,223831,261675,256846,334203,339149,Saving
所得總額,1151338,483372,795019,1173709,1404535,1449657,1522650,1645277,1808909,2106838,Current receipts
