45 ～ 54 歲,2074351,3.49,1166091,930713,194912,1.85,358014,380196,45～54 years,,45 ～ 54 歲,386892,2.77,636264,593619,451107,3.42,890016,793356,45～54 years,,45 ～ 54 歲,514625,3.96,1194963,1015277,526816,4.22,2062363,1416964,45～54 years
55 ～ 64 歲,1924138,2.89,1119043,820808,371951,1.62,335684,364249,55～64 years,,55 ～ 64 歲,337345,2.34,627281,559101,342332,2.82,877648,730381,55～64 years,,55 ～ 64 歲,370113,3.34,1195412,920557,502396,3.9,2137436,1322683,55～64 years
65 歲 及 以 上,1764548,2,634758,549736,920310,1.63,323146,341742,65 years and over,,65 歲 及 以 上,403880,2.08,608475,590387,203383,2.29,866237,736847,65 years and over,,65 歲 及 以 上,120299,2.62,1180461,922375,116677,3.4,2217497,1339256,65 years and over
按 教 育 程 度 別 分,,,,,,,,,Educational attainment,,按 教 育 程 度 別 分,,,,,,,,,Educational attainment,,按 教 育 程 度 別 分,,,,,,,,,Educational attainment
國 小 及 以 下,1282062,2.12,557400,483259,764296,1.63,316609,324117,Primary school and below,,國 小 及 以 下,252992,2.23,603229,541070,121833,2.9,868658,700766,Primary school and below,,國 小 及 以 下,77387,3.4,1187293,879475,65554,4.4400000000000004,1865856,1243608,Primary school and below
國（初） 中（初 職）,1280061,3.07,866638,694764,325940,1.78,349005,357111,Junior middle (vocational),,國（初） 中（初 職）,329330,2.69,623501,563295,241741,3.36,879578,741274,Junior middle (vocational),,國（初） 中（初 職）,225042,4.0599999999999996,1186363,932868,158007,4.6500000000000004,1966018,1255024,Junior middle (vocational)
高 中,905533,3.14,950571,766262,145142,1.74,348717,370991,High school,,高 中,238372,2.58,627561,581136,211722,3.22,876708,756033,High school,,高 中,175712,4.01,1177816,977885,134586,4.37,1991237,1260219,High school
高 職,1749256,3.34,1005206,819375,265975,1.8,362946,384325,Senior vocational school,,高 職,388316,2.71,635981,592409,407005,3.5,883174,788695,Senior vocational school,,高 職,392468,3.97,1186900,983153,295491,4.53,1995284,1333963,Senior vocational school
專 科,1101574,3.34,1150622,933166,95246,1.76,348148,427238,Junior college,,專 科,188896,2.62,637319,629827,252614,3.14,891468,771007,Junior college,,專 科,294351,3.76,1195237,1027401,270468,4.12,1985201,1372080,Junior college
大 學 及 以 上,2240701,3.23,1343644,1018967,115238,1.63,373421,430529,College and above,,大 學 及 以 上,313930,2.33,636745,607310,476922,2.96,890803,801381,College and above,,大 學 及 以 上,546877,3.44,1200011,982222,787733,3.84,2141176,1426349,College and above
