appleL17,,,,"The Survey of Family Income and Expenditure, 2009"
,,,,
第6表 所得收入者人數按性別及可支配所得組別分,,,,
Table 6. Numbers of Income Recipients by Sex,,,,
and Disposable Income Groups,,,,
,,,,單位：人
,民 國 98 年,,2 0 0 9,Unit：persons
可支配所得組別,合 計Total,性 別 Sex,Disposable income groups,
,,,,
男,女,,,
Male,Female,,,
總   計,12628812,7474416,5154397,Total
"未滿160,000元",829164,412370,416794,"Under NT$160,000"
"160,000～179,999",279149,135194,143955,"160,000～179,999"
"180,000～199,999",307340,146458,160882,"180,000～199,999"
"200,000～219,999",342867,167461,175405,"200,000～219,999"
"220,000～239,999",443780,204209,239571,"220,000～239,999"
"240,000～259,999",472142,181593,290550,"240,000～259,999"
"260,000～279,999",534212,233502,300710,"260,000～279,999"
"280,000～299,999",440166,192919,247247,"280,000～299,999"
"300,000～319,999",470476,216030,254446,"300,000～319,999"
"320,000～339,999",532832,262332,270501,"320,000～339,999"
"340,000～359,999",505398,264967,240431,"340,000～359,999"
"360,000～379,999",471625,265407,206218,"360,000～379,999"
"380,000～399,999",450230,245493,204737,"380,000～399,999"
"400,000～419,999",449652,264588,185064,"400,000～419,999"
"420,000～439,999",382139,227234,154905,"420,000～439,999"
"440,000～459,999",352790,215608,137181,"440,000～459,999"
"460,000～479,999",333817,217806,116011,"460,000～479,999"
"480,000～499,999",350944,231701,119243,"480,000～499,999"
"500,000～519,999",312522,213024,99498,"500,000～519,999"
"520,000～539,999",301238,207247,93991,"520,000～539,999"
"540,000～559,999",249876,163019,86857,"540,000～559,999"
"560,000～579,999",235618,177080,58539,"560,000～579,999"
"580,000～599,999",244798,160884,83914,"580,000～599,999"
"600,000～619,999",204058,145556,58502,"600,000～619,999"
"620,000～639,999",192776,135641,57135,"620,000～639,999"
"640,000～659,999",187285,135051,52235,"640,000～659,999"
"660,000～689,999",231486,165280,66206,"660,000～689,999"
"690,000～719,999",220386,157229,63156,"690,000～719,999"
"720,000～749,999",200797,154385,46411,"720,000～749,999"
"750,000～789,999",254189,191058,63131,"750,000～789,999"
"790,000～829,999",219158,155991,63166,"790,000～829,999"
"830,000～879,999",252440,180431,72009,"830,000～879,999"
"880,000～939,999",247793,181127,66667,"880,000～939,999"
"940,000～999,999",218359,158609,59750,"940,000～999,999"
"1,000,000～1,069,999",179798,124240,55558,"1,000,000～1,069,999"
"1,070,000～1,149,999",164883,124936,39947,"1,070,000～1,149,999"
"1,150,000～1,249,999",148014,112205,35808,"1,150,000～1,249,999"
"1,250,000～1,399,999",133875,103406,30469,"1,250,000～1,399,999"
"1,400,000～1,799,999",155596,135755,19842,"1,400,000～1,799,999"
"1,800,000～2,499,999",76441,65240,11200,"1,800,000～2,499,999"
"2,500,000元及以上",48705,42150,6555,"Above $2,500,000"
