作者不明2026-08-13T18:05:55.355L07114年家庭收支調查報告,,,,,,,,,"The Survey of Family Income and Expenditure, 2025",,114年家庭收支調查報告,,,,,,,,,"The Survey of Family Income and Expenditure, 2025",,114年家庭收支調查報告,,,,,,,,,"The Survey of Family Income and Expenditure, 2025"
第7表  平均每戶可支配所得及消費支出依可支配所得按戶數五等分位分           及經濟戶長性別、年齡組別、教育程度別分,"Table 7.  Average Family Income and Expenditure per Household by Five Equal                  Divisions of Households According to Disposable Income and Sex, Age                  and Educational Attainment of Household Heads",,第7表  平均每戶可支配所得及消費支出依可支配所得按戶數五等分位分           及經濟戶長性別、年齡組別、教育程度別分(續一),"Table 7.  Average Family Income and Expenditure per Household by Five Equal                  Divisions of Households According to Disposable Income and Sex, Age                  and Educational Attainment of Household Heads (Cont.1)",,第7表  平均每戶可支配所得及消費支出依可支配所得按戶數五等分位分           及經濟戶長性別、年齡組別、教育程度別分(續完),"Table 7.  Average Family Income and Expenditure per Household by Five Equal                  Divisions of Households According to Disposable Income and Sex, Age                  and Educational Attainment of Household Heads (Cont.End)",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
民 國 114 年,,,,單位：戶；人；元,2 0 2 5 Unit:Household;Person;NT$,,,,,,民 國 114 年,,,,單位：戶；人；元,2 0 2 5 Unit:Household;Person;NT$,,,,,,民 國 114 年,,,,單位：戶；人；元,2 0 2 5 Unit:Household;Person;NT$,,,,
,總      平      均,可 支 配 所 得 按 戶 數 五 等 分 位 組,,,,可   支   配   所   得   按,戶   數   五   等   分   位   組,,,,可   支   配   所   得   按,戶   數   五   等   分   位   組,,,,,,,,,,,,,,,,,,,
,General        average,Five equal divisions of households according to disposable income,,,,Five    equal    divisions    of    households,according    to    disposable    income,,,,Five    equal    divisions    of    households,according    to    disposable    income,,,,,,,,,,,,,,,,,,,
,戶  數,平均每戶人數,可支配所得,消費支出,1,,,,2,3,,,,4,5,,,,,,,,,,,,,,,,
,,,,,戶  數,平均每戶人數,可支配所得,消費支出,,,,戶  數,平均每戶人數,可支配所得,消費支出,戶  數,平均每戶人數,可支配所得,消費支出,,,,戶  數,平均每戶人數,可支配所得,消費支出,戶  數,平均每戶人數,可支配所得,消費支出,
,Number of households,Average No.   of    persons,Disposable income,Consumption expenditure,Number of households,Average No.   of    persons,Disposable income,Consumption expenditure,,,,Number of households,Average No.   of    persons,Disposable income,Consumption expenditure,Number of households,Average No.   of    persons,Disposable income,Consumption expenditure,,,,Number of households,Average No.   of    persons,Disposable income,Consumption expenditure,Number of households,Average No.   of    persons,Disposable income,Consumption expenditure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
全 體 家 庭,9760528,2.69,1210367,920397,1952106,1.55,397191,414894,All Families,,全 體 家 庭,1952106,2.08,726390,668118,1952106,2.7,1043274,883399,All Families,,全 體 家 庭,1952106,3.35,1435638,1111196,1952104,3.77,2449344,1524378,All Families
按 性 別 分,,,,,,,,,Sex,,按 性 別 分,,,,,,,,,Sex,,按 性 別 分,,,,,,,,,Sex
男,6427309,2.9,1308512,980163,1008460,1.68,407775,439541,Male,,男,1181578,2.18,727540,672255,1291871,2.77,1046867,879405,Male,,男,1417289,3.45,1438403,1111063,1528111,3.86,2452893,1538798,Male
