L1092年家庭收支調查報告,,,,,,,"The Survey of Family Income and Expenditure, 2003"
,,,,,,,
第9表家庭住宅及主要設備概況按農家、非農家及都市化程度別分,Table 9. Household Housing and Household Facilities,,,,,,
(17)電磁爐,43.25,25.05,45.08,47.14,27.82,22.35,(17)Electro-magnetic oven
(18)冷暖氣機,84.53,67.63,86.23,88.34,71.52,53.07,(18)Air conditioner
(19)除濕機,24.83,7.51,26.58,28.77,8.74,6.35,(19)Dehumidifier
(20)洗衣機,96.56,95.23,96.69,97.15,94.41,92.24,(20)Washing machine
(21)烘衣機,19.809999999999999,12.37,20.55,21.66,12.16,11.56,(21)Drier
(22)空氣清淨機,9.66,2.21,10.41,11.17,3.69,1.45,(22)Air-clean machine
(23)濾水器,31.61,18.38,32.94,34.54,19.95,16.3,(23)Water filter machine
(24)吸塵器,42.36,26.47,43.95,46.13,27.71,20.32,(24)Vacuum cleaner
(25)熱水器,95.86,92.09,96.24,96.81,92.23,89.87,(25)Geyser
(26)開飲機,56.84,57.33,56.79,56.33,58.96,59.12,(26)Hot-warm water fountain
(27)微波爐(含烤箱),50.23,27.06,52.56,55.35,30.06,22.08,(27)Microwave oven
(28)報紙,35.78,32.46,36.11,37.46,29.99,22.1,(28)Newspaper
(29)期刊雜誌,13.09,3.91,14.02,14.92,6.21,1.47,(29)Magazine
"2.每百戶擁有數(台,輛,份)",,,,,,,2.Average No. per hundred households
(1)彩色電視機,147.74,142.63999999999999,148.25,149.59,142.75,125.12,(1)Color TV
(2)數位影音光碟機,42.99,22.75,45.03,47.52,25.92,14.02,(2)DVD player
(3)攝影機,9.94,4.05,10.54,11.16,5.14,3.22,(3)Movies camera
(4)音響,53.02,33.17,55.01,57.06,38.32,24.18,(4)Stereo
(5)鋼琴(含電子琴),10.96,4.76,11.58,12.54,4.92,1.21,(5)Piano
(6)電視遊樂器,12.48,5.77,13.16,13.97,6.9,2.68,(6)Video game
(7)錄放影機,30.27,22.45,31.06,32.75,20.85,14.91,(7)Video tape recorder
(8)有線電視頻道設備,76.180000000000007,52.43,78.569999999999993,81.45,55.56,46.63,(8)Cable TV
(9)家用電腦,70.13,41.72,72.98,76.61,45.89,27.45,(9)Personal computer
(10)電話機,120.86,112.39,121.72,123.69,109.43,106.91,(10)Telephone
(11)行動電話,185.93,149.41999999999999,189.6,195.22,153.13999999999999,114.5,(11)Cell phone
(12)答錄機,3.27,0.44,3.55,3.88,0.73,0.52,(12)Answering machine
(13)傳真機,9.89,4.04,10.47,11.27,4.34,2.78,(13)Fax machine
(14)汽車,67.400000000000006,76.900000000000006,66.44,66.900000000000006,71.42,58.98,(14)Sedan vehicle
(15)機車,135.93,157.97999999999999,133.72,134.72,144.28,123.44,(15)Motor bicycle
(16)電磁爐,44.09,25.28,45.98,48.14,28.02,22.35,(16)Electro-magnetic oven
(17)冷暖氣機,173.73,125.04,178.63,185.58,130.41999999999999,90.46,(17)Air conditioner
(18)除濕機,28.22,8.76,30.17,32.68,10.130000000000001,6.35,(18)Dehumidifier
(19)洗衣機,98.31,98.5,98.29,98.79,96.81,93.44,(19)Washing machine
(20)烘衣機,19.88,12.49,20.62,21.72,12.27,11.56,(20)Drier
(21)空氣清淨機,10.48,2.59,11.27,12.12,4.01,1.45,(21)Air-clean machine
(22)濾水器,32,18.87,33.32,34.950000000000003,20.260000000000002,16.3,(22)Water filter machine
(23)吸塵器,44.41,28.24,46.03,48.38,29.15,20.32,(23)Vacuum cleaner
(24)熱水器,102.29,100.6,102.46,103.13,99.67,93.95,(24)Geyser
(25)開飲機,58.69,59.58,58.61,58.15,61.28,59.36,(25)Hot-warm water fountain
(26)微波爐(含烤箱),60.65,29.24,63.81,67.849999999999994,31.96,22.75,(26)Microwave oven
(27)報紙,37.869999999999997,33.049999999999997,38.36,39.9,30.71,22.36,(27)Newspaper
(28)期刊雜誌,16.34,4.76,17.510000000000002,18.829999999999998,6.73,1.62,(28)Magazine
