2.經常移轉支出,154865,218632,177064,152500,158063,168257,169486,2.Current transfer expenditures,,2.經常移轉支出,141316,142359,108543,114347,122853,112758,115583,127985,2.Current transfer expenditures,,2.經常移轉支出,136757,114835,135696,116914,142879,197723,179206,123306,120221,2.Current transfer expenditures
(1)對私人,50701,72840,61125,48983,60522,53983,61386,(1)To private,,(1)對私人,48916,39673,25232,37962,47023,40597,33989,40422,(1)To private,,(1)對私人,60723,39755,52838,48472,48701,71346,47791,39672,37161,(1)To private
(2)對政府,32218,58932,38738,28191,27765,35353,31160,(2)To government,,(2)對政府,26769,30204,19819,20415,18788,18792,21221,21338,(2)To government,,(2)對政府,19046,22541,21579,13638,24380,41794,45431,29103,24017,(2)To government
(3)社會保險,67930,82777,71698,71059,62847,75479,76940,(3)Social insurance,,(3)社會保險,65433,64258,62255,54875,56696,51561,59340,65639,(3)Social insurance,,(3)社會保險,52110,51234,59665,54495,68892,75350,70219,53463,56193,(3)Social insurance
(4)對國外,4017,4084,5503,4267,6930,3443,0,(4)To abroad,,(4)對國外,199,8223,1237,1095,346,1808,1034,587,(4)To abroad,,(4)對國外,4878,1305,1614,309,907,9232,15765,1067,2849,(4)To abroad
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,
為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,
,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,
,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,,,,,,,,,,meaningless for precise statistics.,,,,
88年家庭收支調查報告,,,,,,,,"The Survey of Family Income and Expenditure, 1999",,88年家庭收支調查報告,,,,,,,,,"The Survey of Family Income and Expenditure, 1999",,88年家庭收支調查報告,,,,,,,,,,"The Survey of Family Income and Expenditure, 1999"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
第2表 平均每戶家庭收支按區域別分(續三),,,,,Table 2. Average Family Income and Expenditure per Household by Areas (Cont.3),,,,,第2表 平均每戶家庭收支按區域別分(續四),,,,,Table 2. Average Family Income and Expenditure per Household by Areas (Cont.4),,,,,,第2表 平均每戶家庭收支按區域別分(續完),,,,,,Table 2. Average Family Income and Expenditure per Household by Areas (Cont.End),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
民 國 88 年,,,,單位：元,1 9 9 9 Unit:NT$,,,,,民 國 88 年,,,,單位：元,1 9 9 9 Unit:NT$,,,,,,民 國 88 年,,,,,單位：元,1 9 9 9 Unit:NT$,,,,
,總 平 均,臺 北 市,高 雄 市,臺 北 縣,宜 蘭 縣,桃 園 縣,新 竹 縣,,,,苗 栗 縣,臺 中 縣,彰 化 縣,南 投 縣,雲 林 縣,嘉 義 縣,臺 南 縣,高 雄 縣,,,,屏 東 縣,臺 東 縣,花 蓮 縣,澎 湖 縣,基 隆 市,新 竹 市,臺 中 市,嘉 義 市,臺 南 市,
,General,Taipei,Kaohsiung,Taipei,Yilan,Taoyuan,Hsinchu,,,,Miaoli,Taichung,Changhua,Nantou,Yunlin,Chiayi,Tainan,Kaohsiung,,,,Pingtung,Taitung,Hualien,Penghu,Keelung,Hsinchu,Taichung,Chiayi,Tainan,
,average,City,City,County,County,County,County,,,,County,County,County,County,County,County,County,County,,,,County,County,County,County,City,City,City,City,City,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
三、消費支出,655282,931758,710532,702709,614020,669567,631867,C.Consumption expenditures,,三、消費支出,585753,628938,512199,531000,497392,484947,502072,490505,C.Consumption expenditures,,三、消費支出,499116,444314,546797,408405,639150,738726,703491,577328,593635,C.Consumption expenditures
1.食品費,153578,208791,183871,166492,120104,149129,115619,1.Food,,1.食品費,127189,118693,152858,127482,125923,140804,120453,121621,1.Food,,1.食品費,114073,105346,120967,94990,163910,182215,161156,143123,139898,1.Food
2.飲料費,6332,8369,7700,6163,7258,6337,3929,2.Beverage,,2.飲料費,6799,5480,5975,6295,4650,4484,5994,4764,2.Beverage,,2.飲料費,6224,6507,6753,7810,6091,6010,6577,4403,4684,2.Beverage
3.菸草,4893,3993,5036,5608,5819,4826,4325,3.Tobacco,,3.菸草,5661,3643,5103,5830,5995,5433,4323,4538,3.Tobacco,,3.菸草,5069,5939,5076,4644,5814,5440,4819,4531,4233,3.Tobacco
4.衣著、鞋、襪類,26729,35224,24951,31575,25350,32256,26334,4.Clothing and footwear,,4.衣著、鞋、襪類,28934,31280,18417,21287,18534,17148,16875,19418,4.Clothing and footwear,,4.衣著、鞋、襪類,21397,16769,19376,21573,26250,26837,25637,19969,25730,4.Clothing and footwear
5.房地租及水費,145365,244274,145741,163155,113043,142001,144293,5.Rent and water charges,,5.房地租及水費,116318,139706,92392,103103,97245,80183,106352,95832,5.Rent and water charges,,5.房地租及水費,91354,97936,97353,66733,129889,158964,167845,126379,135706,5.Rent and water charges
6.燃料及燈光,17849,21429,17714,20771,18149,18036,20755,6.Fuel and light,,6.燃料及燈光,17302,16469,15981,14117,15496,13684,15261,15427,6.Fuel and light,,6.燃料及燈光,12866,13585,16795,15542,17486,17546,17336,16302,17433,6.Fuel and light
7.家具及家庭設備,12872,19029,15361,12557,15148,15483,18421,7.Furniture and family facilities,,7.家具及家庭設備,15194,14229,10934,9648,6622,6659,9031,8808,7.Furniture and family facilities,,7.家具及家庭設備,12966,5591,7228,10883,11020,14854,9699,10860,8163,7.Furniture and family facilities
8.家事管理,13505,24211,15232,16260,8287,14086,12346,8.Household operations,,8.家事管理,7089,10068,7070,7229,6319,5025,6333,8797,8.Household operations,,8.家事管理,6674,7153,10822,5461,15836,17454,20342,13722,9396,8.Household operations
9.保健及醫療,71852,74873,76884,65781,99847,66013,74816,9.Health care and medical,,9.保健及醫療,78269,82725,60605,82205,69928,78939,69697,65486,9.Health care and medical,,9.保健及醫療,56582,63395,95973,58483,80787,89306,72652,66555,67249,9.Health care and medical
10.運輸交通及通訊,72828,91547,80638,71498,89560,88338,85729,10.Transport and communications,,10.運輸交通及通訊,73856,77155,52490,65427,53051,59725,59513,60562,10.Transport and communications,,10.運輸交通及通訊,53161,56160,71679,36173,61338,87528,79278,55844,59063,10.Transport and communications
(1)交通及通訊工具之購置,12874,14566,17414,9213,33627,21483,16112,(1)Purchases of transport equipment,,(1)交通及通訊工具之購置,12724,14689,4478,12818,8628,11978,9718,16544,(1)Purchases of transport equipment,,(1)交通及通訊工具之購置,2476,11547,20988,1953,7504,27579,6577,9602,8348,(1)Purchases of transport equipment
(2)交通通訊設備使用管理及保養費,31369,33078,36571,29894,31804,38543,41479,(2)Operation of transport equipment,,(2)交通通訊設備使用管理及保養費,36367,35406,25737,30721,23993,28680,29513,24485,(2)Operation of transport equipment,,(2)交通通訊設備使用管理及保養費,26249,22695,25532,14484,21703,33705,40221,23621,29056,(2)Operation of transport equipment
(3)乘交通設備之費用,9302,18697,6365,12610,5669,8249,6373,(3)Purchased transportation,,(3)乘交通設備之費用,5621,7130,5165,5756,7133,5219,4888,4616,(3)Purchased transportation,,(3)乘交通設備之費用,9906,6861,6872,7604,15731,5670,7253,5351,5043,(3)Purchased transportation
(4)其他通訊費,14135,20152,15944,15730,12405,14603,14860,(4)Other communications,,(4)其他通訊費,13193,12972,10083,11669,8876,9826,10151,9725,(4)Other communications,,(4)其他通訊費,9527,10197,13481,9966,12378,15536,18441,10863,11828,(4)Other communications
(5)汽機車保險費支出,5149,5054,4342,4051,6055,5460,6905,(5)Insurance of transport equipment,,(5)汽機車保險費支出,5951,6956,7027,4462,4422,4023,5244,5192,(5)Insurance of transport equipment,,(5)汽機車保險費支出,5004,4861,4806,2166,4023,5038,6788,6407,4788,(5)Insurance of transport equipment
11.娛樂消遣及教育文化服務,84912,133561,92638,89278,64622,86165,79658,"11.Recreation ,education and culture",,11.娛樂消遣及教育文化服務,74068,87991,60538,61227,57946,44911,55753,58483,"11.Recreation ,education and culture",,11.娛樂消遣及教育文化服務,77777,45817,61553,51422,76326,94673,93712,79574,80675,"11.Recreation ,education and culture"
(1)旅遊費用,21438,43425,20977,19437,15621,21612,16994,(1)Traveling,,(1)旅遊費用,21152,19986,13422,17161,12627,9646,10704,11966,(1)Traveling,,(1)旅遊費用,16690,11234,17377,13309,18925,23054,27103,20862,19087,(1)Traveling
(2)娛樂消遣服務,9044,15014,7572,10220,6360,8285,8629,(2)Recreation service,,(2)娛樂消遣服務,8940,9542,6455,6061,5420,4440,4932,5501,(2)Recreation service,,(2)娛樂消遣服務,10274,4029,5588,5009,8957,11076,9877,8677,9697,(2)Recreation service
(3)書報雜誌文具,5638,8616,5965,5829,4893,5577,4342,(3)Books and stationery,,(3)書報雜誌文具,5442,6056,4502,4539,4116,2539,3798,3767,(3)Books and stationery,,(3)書報雜誌文具,5946,3793,4172,4009,4441,6949,6286,5143,4878,(3)Books and stationery
(4)娛樂器材及附屬品,8193,12862,9153,8673,6876,10048,8853,(4)Recreation facilities,,(4)娛樂器材及附屬品,8515,8225,5696,6242,4053,3925,5189,4424,(4)Recreation facilities,,(4)娛樂器材及附屬品,9260,3510,6247,8089,8390,9461,6667,5970,6790,(4)Recreation facilities
(5)教育與研究費,40599,53643,48971,45119,30872,40643,40840,(5)Education and research,,(5)教育與研究費,30018,44183,30463,27225,31730,24360,31131,32825,(5)Education and research,,(5)教育與研究費,35606,23250,28169,21007,35612,44133,43778,38921,40223,(5)Education and research
12.什項消費,44566,66457,44766,53571,46833,46896,45641,12.Miscellaneous,,12.什項消費,35075,41498,29834,27149,35683,27951,32485,26769,12.Miscellaneous,,12.什項消費,40973,20116,33224,34688,44402,37898,44437,36065,41403,12.Miscellaneous
可支配所得(平均數),889053,1208578,941722,892692,826697,944302,968579,Disposable income(mean),,可支配所得(平均數),779814,875202,755213,858800,742533,628540,717982,722224,Disposable income(mean),,可支配所得(平均數),718919,574406,711084,588607,868974,1011061,992490,796358,762588,Disposable income(mean)
可支配所得(中位數),776134,1066591,804745,795295,673874,835682,878298,Disposable income(median),,可支配所得(中位數),738887,766413,717264,720238,681635,553576,630688,635605,Disposable income(median),,可支配所得(中位數),637265,476684,574256,491671,755392,813525,861179,689646,674573,Disposable income(median)
消費支出,655282,931758,710532,702709,614020,669567,631867,Consumption expenditures,,消費支出,585753,628938,512199,531000,497392,484947,502072,490505,Consumption expenditures,,消費支出,499116,444314,546797,408405,639150,738726,703491,577328,593635,Consumption expenditures
儲蓄,233770,276820,231190,189983,212677,274735,336712,Saving,,儲蓄,194061,246264,243015,327800,245141,143593,215910,231719,Saving,,儲蓄,219803,130092,164287,180202,229824,272335,289000,219030,168953,Saving
所得總額,1135817,1560633,1216107,1169204,1065318,1198322,1189640,Current receipts,,所得總額,978959,1101298,914110,1035096,917622,791594,889464,924032,Current receipts,,所得總額,918556,768179,902812,756137,1102552,1317979,1279167,992232,977864,Current receipts
附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,
為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,
,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,
,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,,,,,,,,,,meaningless for precise statistics.,,,,
