appleL0792年家庭收支調查報告,,,,,,,,,"The Survey of Family Income and Expenditure, 2003",,92年家庭收支調查報告,,,,,,,,,"The Survey of Family Income and Expenditure, 2003",,92年家庭收支調查報告,,,,,,,,,"The Survey of Family Income and Expenditure, 2003"
第7表 平均每戶可支配所得及消費支出依可支配所得按戶數五等分位分及經濟戶長性別、年齡組別、教育程度別分,"Table 7. Average Family Income and Expenditure per Household by Five EqualDivisions of Households According to Disposable Income and Sex, Ageand Educational Attainment of Household Heads",,第7表 平均每戶可支配所得及消費支出依可支配所得按戶數五等分位分及經濟戶長性別、年齡組別、教育程度別分(續一),"Table 7. Average Family Income and Expenditure per Household by Five EqualDivisions of Households According to Disposable Income and Sex, Ageand Educational Attainment of Household Heads (Cont.1)",,第7表 平均每戶可支配所得及消費支出依可支配所得按戶數五等分位分及經濟戶長性別、年齡組別、教育程度別分(續完),"Table 7. Average Family Income and Expenditure per Household by Five EqualDivisions of Households According to Disposable Income and Sex, Ageand Educational Attainment of Household Heads (Cont.End)",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
民 國 92 年,,,,單位：戶；人；元,2 0 0 3 Unit:Household;Person;NT$,,,,,,民 國 92 年,,,,單位：戶；人；元,2 0 0 3 Unit:Household;Person;NT$,,,,,,民 國 92 年,,,,單位：戶；人；元,2 0 0 3 Unit:Household;Person;NT$,,,,
,總      平      均,,,,可 支 配 所 得 按 戶 數 五 等 分 位 組,,,,,,,可   支   配   所   得   按,,,,戶   數   五   等   分   位   組,,,,,,,可   支   配   所   得   按,,,,戶   數   五   等   分   位   組,,,,
,General       average,,,,Five equal divisions of households according to disposable income,,,,,,,Five   equal   divisions   of   households,,,,according   to   disposable   income,,,,,,,Five   equal   divisions   of   households,,,,according   to   disposable   income,,,,
,戶  數,平均每戶人數,可支配所得,消費支出,1,,,,,,,2,,,,3,,,,,,,4,,,,5,,,,
,,,,,戶  數,平均每戶人數,可支配所得,消費支出,,,,戶  數,平均每戶人數,可支配所得,消費支出,戶  數,平均每戶人數,可支配所得,消費支出,,,,戶  數,平均每戶人數,可支配所得,消費支出,戶  數,平均每戶人數,可支配所得,消費支出,
,Number of households,Average No.  of persons,Disposable income,Consumption expenditure,Number of households,Average No.  of persons,Disposable income,Consumption expenditure,,,,Number of households,Average No.  of persons,Disposable income,Consumption expenditure,Number of households,Average No.  of persons,Disposable income,Consumption expenditure,,,,Number of households,Average No.  of persons,Disposable income,Consumption expenditure,Number of households,Average No.  of persons,Disposable income,Consumption expenditure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
全 體 家 庭,6961560,3.53,881662,666372,1392312,2.0299999999999998,296297,294645,All Families,,全 體 家 庭,1392312,3.13,545465,491137,1392312,3.84,745231,650448,All Families,,全 體 家 庭,1392312,4.1900000000000004,1021325,802983,1392312,4.46,1799992,1092645,All Families
按 性 別 分,,,,,,,,,Sex,,按 性 別 分,,,,,,,,,Sex,,按 性 別 分,,,,,,,,,Sex
男,5487526,3.71,924392,693546,906070,2.15,300603,297242,Male,,男,1052634,3.23,547911,494439,1162618,3.96,745124,654621,Male,,男,1167658,4.28,1020550,806698,1198546,4.5199999999999996,1806824,1095532,Male
女,1474034,2.84,722586,565208,486242,1.8,288274,289808,Female,,女,339678,2.81,537886,480906,229694,3.22,745772,629326,Female,,女,224654,3.7,1025354,783673,193766,4.0599999999999996,1757731,1074790,Female
按 年 齡 組 別 分,,,,,,,,,Age,,按 年 齡 組 別 分,,,,,,,,,Age,,按 年 齡 組 別 分,,,,,,,,,Age
未 滿 30 歲,548061,3.49,811289,629579,80476,2.21,341615,345410,Under 30 years,,未 滿 30 歲,148291,2.98,539695,480525,131244,3.72,740693,617991,Under 30 years,,未 滿 30 歲,113680,4,1026209,749523,74371,4.74,1657128,1071385,Under 30 years
30 ～ 34 歲,696333,3.84,928981,703474,55863,2.61,354626,338556,30～34 years,,30 ～ 34 歲,156173,3.22,549516,481747,167108,3.77,747314,630529,30～34 years,,30 ～ 34 歲,167528,4.2699999999999996,1017032,790951,149661,4.53,1643624,1054588,30～34 years
35 ～ 39 歲,934682,4.01,923718,720722,83897,2.4500000000000002,323857,325774,35～39 years,,35 ～ 39 歲,201600,3.46,546549,493433,227685,4.12,749153,647395,35～39 years,,35 ～ 39 歲,231986,4.43,1019978,810459,189513,4.62,1682396,1115599,35～39 years
