35 ～ 39 歲,861934,3.86,960592,753381,80123,2.36,352662,355597,35～39 years,,35 ～ 39 歲,173954,3.4,573508,536451,230610,3.87,796534,681775,35～39 years,,35 ～ 39 歲,207362,4.37,1062360,854573,169886,4.38,1742139,1136799,35～39 years
40 ～ 44 歲,1011234,3.93,974735,788778,91714,2.52,336750,363748,40～44 years,,40 ～ 44 歲,204349,3.4,572978,555129,253471,4.07,798794,719885,40～44 years,,40 ～ 44 歲,249439,4.33,1064286,869031,212261,4.41,1742041,1185322,40～44 years
45 ～ 54 歲,2147255,3.67,1038013,808768,252263,1.98,312927,334467,45～54 years,,45 ～ 54 歲,368955,3.12,576244,553578,458028,3.75,799108,718917,45～54 years,,45 ～ 54 歲,518765,4.1500000000000004,1074396,875906,549245,4.29,1846095,1209550,45～54 years
55 ～ 64 歲,1202765,3.09,1029605,692918,261980,1.7,297058,308437,55～64 years,,55 ～ 64 歲,216834,2.4900000000000002,556908,486525,172218,3.17,801367,627911,55～64 years,,55 ～ 64 歲,215163,3.67,1078296,788197,336570,4.1399999999999997,1989999,1097515,55～64 years
65 歲 及 以 上,1173752,2.02,495237,418702,689388,1.7,283370,280646,65 years and over,,65 歲 及 以 上,256886,2.23,540896,482125,116155,2.4300000000000002,791454,630732,65 years and over,,65 歲 及 以 上,62126,2.96,1053760,820330,49197,3.36,1820978,1014311,65 years and over
按 教 育 程 度 別 分,,,,,,,,,Educational attainment,,按 教 育 程 度 別 分,,,,,,,,,Educational attainment,,按 教 育 程 度 別 分,,,,,,,,,Educational attainment
國 小 及 以 下,1620889,2.64,599068,475537,801996,1.71,279879,269094,Primary school and below,,國 小 及 以 下,343534,2.62,547353,484590,174127,3.47,795797,652161,Primary school and below,,國 小 及 以 下,160499,4.2300000000000004,1068294,772825,140733,5.15,1765727,1072321,Primary school and below
國（初） 中（初 職）,1185339,3.58,773085,633765,268894,2.06,324569,320790,Junior middle (vocational),,國（初） 中（初 職）,300127,3.23,566769,523426,273543,4.03,791254,689878,Junior middle (vocational),,國（初） 中（初 職）,215487,4.57,1063127,841581,127288,4.95,1676975,1082682,Junior middle (vocational)
高 中,693234,3.59,901647,720639,87809,2.11,321377,342145,High school,,高 中,165855,2.98,566993,535752,176609,3.83,796593,709837,High school,,高 中,152538,4.1900000000000004,1056403,843598,110424,4.49,1819960,1146735,High school
高 職,1595410,3.74,877517,718785,214232,2.2000000000000002,337467,380663,Senior vocational school,,高 職,386520,3.17,568969,536981,390281,3.92,794421,707209,Senior vocational school,,高 職,362389,4.3899999999999997,1061016,858732,241989,4.71,1707676,1117605,Senior vocational school
專 科,1058688,3.54,1069123,820590,69963,1.91,332837,389544,Junior college,,專 科,164675,2.75,579119,541005,246877,3.4,800772,681582,Junior college,,專 科,294247,3.89,1079540,893513,282927,4.16,1759718,1135363,Junior college
大 學 及 以 上,1391068,3.29,1329277,923737,66033,1.74,339926,393323,College and above,,大 學 及 以 上,148216,2.39,572966,537828,247490,2.89,800064,669835,College and above,,大 學 及 以 上,323766,3.36,1077639,847406,605564,3.81,1973096,1220607,College and above
