未 滿 30 歲,366293,3.18,896439,729894,44388,1.93,400789,439193,Under 30 years,,未 滿 30 歲,100671,2.63,590792,534858,99528,3.19,827009,687267,Under 30 years,,未 滿 30 歲,70777,4.0599999999999996,1132086,928260,50929,4.1500000000000004,1740808,1176417,Under 30 years
30 ～ 34 歲,593886,3.47,1026793,804829,42341,1.94,372421,357351,30～34 years,,30 ～ 34 歲,118862,2.75,598850,545101,162211,3.28,840079,716854,30～34 years,,30 ～ 34 歲,147423,3.86,1136943,909157,123049,4.49,1779512,1200677,30～34 years
35 ～ 39 歲,894103,3.67,1048390,835256,68378,2.0699999999999998,380332,387651,35～39 years,,35 ～ 39 歲,185265,2.9,597589,550030,216069,3.57,835102,715541,35～39 years,,35 ～ 39 歲,225538,4.01,1134531,932488,198853,4.6399999999999997,1832159,1274704,35～39 years
40 ～ 44 歲,958917,3.74,1087560,876171,64503,2.02,365090,358410,40～44 years,,40 ～ 44 歲,179002,2.94,602841,562990,246026,3.68,836319,755605,40～44 years,,40 ～ 44 歲,248428,4.18,1137684,951798,220959,4.47,1914530,1330244,40～44 years
45 ～ 54 歲,2066908,3.57,1101844,882666,202386,1.83,343182,359438,45～54 years,,45 ～ 54 歲,359430,2.83,594799,562839,461352,3.54,841959,760485,45～54 years,,45 ～ 54 歲,521868,4.01,1145590,961415,521872,4.32,1931278,1335115,45～54 years
55 ～ 64 歲,1855132,2.86,1043421,754035,374342,1.66,324417,353293,55～64 years,,55 ～ 64 歲,359602,2.2999999999999998,582652,532046,308712,2.83,836641,697893,55～64 years,,55 ～ 64 歲,354048,3.34,1145021,865106,458428,3.91,2052764,1207429,55～64 years
65 歲 及 以 上,1651255,1.96,581732,493709,880962,1.64,298817,318125,65 years and over,,65 歲 及 以 上,374466,2.06,569516,530239,183401,2.2400000000000002,829531,666063,65 years and over,,65 歲 及 以 上,109218,2.56,1120404,833556,103208,3.27,2030584,1194001,65 years and over
按 教 育 程 度 別 分,,,,,,,,,Educational attainment,,按 教 育 程 度 別 分,,,,,,,,,Educational attainment,,按 教 育 程 度 別 分,,,,,,,,,Educational attainment
國 小 及 以 下,1489160,2.2000000000000002,545546,462258,853523,1.62,296797,301678,Primary school and below,,國 小 及 以 下,315772,2.29,568534,513322,134562,2.89,829865,661635,Primary school and below,,國 小 及 以 下,100606,3.74,1133716,838863,84697,4.75,1816221,1125999,Primary school and below
國（初） 中（初 職）,1262107,3.19,822239,666166,303455,1.85,339651,346314,Junior middle (vocational),,國（初） 中（初 職）,307486,2.7,582689,517041,277276,3.54,832272,706025,Junior middle (vocational),,國（初） 中（初 職）,220267,4.18,1143451,900148,153624,4.74,1776304,1189023,Junior middle (vocational)
高 中,837734,3.23,907967,735314,131168,1.78,333958,373322,High school,,高 中,202593,2.64,584151,547363,202705,3.41,833020,724319,High school,,高 中,172237,3.94,1130635,913398,129031,4.3899999999999997,1820423,1177964,High school
高 職,1704174,3.44,947163,771833,222142,1.79,354555,384234,Senior vocational school,,高 職,379874,2.73,592900,551489,423640,3.55,833733,738555,Senior vocational school,,高 職,410430,4.04,1134188,918018,268087,4.7300000000000004,1833110,1234014,Senior vocational school
專 科,1091822,3.35,1136731,890300,71010,1.79,345332,414637,Junior college,,專 科,189918,2.5499999999999998,595872,579945,250631,3.08,844515,746270,Junior college,,專 科,295501,3.66,1143412,944078,284762,4.18,1945055,1286862,Junior college
大 學 及 以 上,2001499,3.24,1312046,968395,96001,1.77,351857,449554,College and above,,大 學 及 以 上,281657,2.34,605064,574783,388485,2.86,842954,726173,College and above,,大 學 及 以 上,478258,3.43,1145430,940513,757098,3.83,2042765,1322519,College and above
