,單位：宅,民國109年,,,,,2020,Unit:Housing unit,,,,,,
,表４４ 連江縣有人經常居住住宅之居住人數,,Table 44 Lienchiang County Number of Persons of Occupied Housing Units,,,,,,,表４４ 有人經常居住住宅之居住人數,表４４ 連江縣有人經常居住住宅之居住人數,表４４,連江縣,有人經常居住住宅之居住人數
,,,,,,,,,,Table 44 Number of Persons of Occupied Housing Units,Table 44 Lienchiang County Number of Persons of Occupied Housing Units,Table 44,Lienchiang County,Number of Persons of Occupied Housing Units
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,單位：宅                      民國109年11月,,November 2020                    Unit:Housing unit,,,,,,,,,,,
,,總 計,１人,２人,３人,,４人,５人,６人以上,平均每宅居住人口數（人 / 宅）,,,,
,,,,,,,,,,,,,,
,,Grand total,1 person,2 persons,3 persons,,4 persons,5 persons,6 personsand more,Number of personsper housing unit(person/unit),,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,按鄉鎮市區別分,,,,,,,,,,By Township/City/District,,,
,連江縣,2196,579,600,325,,327,178,187,3,Lienchiang County,,,
,南竿鄉,1483,352,404,235,,241,132,119,3,Nangan Township,,,
,北竿鄉,328,106,73,34,,47,20,48,3.2,BeiganTownship,,,
,莒光鄉,161,62,48,22,,16,9,4,2.2999999999999998,Juguang Township,,,
,東引鄉,224,59,75,34,,23,17,16,3,Dongyin Township,,,
