,單位：宅,民國109年,,,,,2020,Unit:Housing unit,,,,,,
,表４５ 基隆市有人經常居住住宅之房廳數,,Table 45 Keelung City Number of Rooms of Occupied Housing Units,,,,,,,表４５ 有人經常居住住宅之房廳數,表４５ 基隆市有人經常居住住宅之房廳數,表４５,基隆市,有人經常居住住宅之房廳數
,,,,,,,,,,Table 45 Number of Rooms of Occupied Housing Units,Table 45 Keelung City Number of Rooms of Occupied Housing Units,Table 45,Keelung City,Number of Rooms of Occupied Housing Units
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,單位：宅                      民國109年11月,,November 2020                    Unit:Housing unit,,,,,,,,,,,
,,總 計,１間,２間,３間,,４間,５間,６間以上,平均每宅房廳數（間 / 宅）,,,,
,,,,,,,,,,,,,,
,,Grand total,1 room,2 rooms,3 rooms,,4 rooms,5 rooms,6 roomsand more,Average numberof rooms perhousing unit(room/unit),,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,按鄉鎮市區別分,,,,,,,,,,By Township/City/District,,,
,基隆市,124236,1133,7921,18328,,49345,35509,12000,4.2,Keelung City,,,
,中正區,19726,125,2113,3018,,7894,5033,1543,4.0999999999999996,Zhongzheng District,,,
,七堵區,18098,104,1102,2937,,7806,4306,1843,4.2,Qidu District,,,
,暖暖區,13231,209,600,1643,,6198,3700,881,4.2,Nuannuan District,,,
,仁愛區,13759,154,1267,2285,,4302,4495,1256,4.2,Ren'ai District,,,
,中山區,14491,141,895,2873,,5842,3275,1465,4.2,Zhongshan District,,,
,安樂區,27666,206,1321,3559,,10883,8929,2768,4.3,Anle District,,,
,信義區,17265,194,623,2013,,6420,5771,2244,4.4000000000000004,Xinyi District,,,
,按樓地板面積分,,,,,,,,,,By Total Floor Area,,,
,總計,124236,1133,7921,18328,,49345,35509,12000,4.2,Grand Total,,,
,未滿６０平方公尺,16596,1073,4372,5956,,4961,223,11,2.9,Under 60 Square Meters,,,
,６０－未滿１２０平方公尺,83425,60,2688,10108,,37576,27633,5360,4.3,60-Under 120 Square Meters,,,
,１２０－未滿１８０平方公尺,18196,-,697,1590,,5434,6208,4267,4.7,120-Under 180 Square Meters,,,
,１８０－未滿３００平方公尺,5859,-,164,669,,1352,1438,2236,5.2,180-Under 300 Square Meters,,,
,３００平方公尺以上,160,-,-,5,,22,7,126,7.8,300 Square Meters and More,,,
